Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1979,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,21,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003821
1979,Regular Season,Seibu Lions,10,"Nishizawa, Masaji",C,45,70,63,0.222,0.279,0.333,0.612,7,7,14,9,4,0,1,21,1,0,4,0,11,7,1,0,2,01003843
1979,Japan Series,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,7,,24,0.167,,0.167,,,1,4,4,0,0,0,4,0,,0,,7,,,,,01003844
1979,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,130,552,504,0.264,0.322,0.448,0.770,54,61,133,86,24,0,23,226,6,4,38,2,83,14,5,2,3,01003844
1979,Climax Series - Final Stage,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,10,,13,0.308,,0.692,,,2,4,2,0,1,1,9,0,,1,,3,,,,,01003845
1979,Japan Series,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,7,,17,0.059,,0.235,,,5,1,0,0,0,1,4,0,,5,,3,,,,,01003845
1979,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,122,530,473,0.279,0.344,0.431,0.775,83,51,132,97,16,1,18,204,21,10,44,2,60,5,3,8,2,01003845
1979,Regular Season,Lotte Orions,7,"Lee, Leon",1B,128,530,484,0.304,0.361,0.568,0.929,77,93,147,90,21,1,35,275,4,1,39,5,66,21,4,0,3,01003846
1979,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",PH,51,98,89,0.225,0.289,0.315,0.604,3,6,20,15,3,1,1,28,1,0,7,0,17,1,1,1,0,01003849
1979,Climax Series - Final Stage,Hankyu Braves,5,"Inoe, Osamu",SS,2,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01103820
1979,Regular Season,Hankyu Braves,5,"Inoe, Osamu",SS,96,231,202,0.213,0.284,0.376,0.660,46,19,43,28,6,0,9,76,9,3,18,0,45,4,2,8,1,01103820
1979,Regular Season,Nankai Hawks,5,"Ito, Isao",C,81,242,223,0.251,0.307,0.475,0.782,30,27,56,27,18,1,10,106,0,1,15,0,51,12,3,1,0,01103823
1979,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",RF,102,225,205,0.259,0.312,0.380,0.692,27,20,53,38,10,0,5,78,6,3,15,2,28,0,1,2,2,01103843
1979,Regular Season,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,75,180,168,0.274,0.315,0.399,0.714,21,14,46,35,6,0,5,67,12,3,9,1,21,1,1,1,0,01103844
1979,Regular Season,Chunichi Dragons,31,"Ishii, Akio",PH,23,43,41,0.244,0.279,0.317,0.596,1,0,10,7,3,0,0,13,0,0,2,0,10,0,0,0,0,01103846
1979,Regular Season,Chunichi Dragons,27,"Okawara, Sakae",C,29,21,18,0.222,0.300,0.278,0.578,3,0,4,3,1,0,0,5,0,0,2,0,6,0,0,1,0,01103848
1979,Japan Series,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,2,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,1,,1,,,,,01103849
1979,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,33,66,60,0.267,0.279,0.350,0.629,4,3,16,13,2,0,1,21,0,1,1,0,13,1,0,5,0,01103849
1979,Regular Season,Lotte Orions,34,"Kenmotsu, Takahiro",LF,32,26,22,0.182,0.280,0.182,0.462,1,0,4,4,0,0,0,4,2,2,3,0,3,0,0,1,0,01303842
1979,Regular Season,Hanshin Tigers,29,"Emoto, Takenori",P,47,59,51,0.137,0.170,0.235,0.405,4,5,7,4,2,0,1,12,0,0,2,0,25,1,0,6,0,01303843
1979,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",P,37,73,61,0.164,0.227,0.180,0.407,9,5,10,9,1,0,0,11,0,0,5,0,30,1,0,7,0,01303844
1979,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",P,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303846
1979,Regular Season,Lotte Orions,14,"Okue, Hideyuki",P,30,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303847
1979,Regular Season,Chunichi Dragons,46,"Kawamata, Yonetoshi",PH,46,57,47,0.277,0.382,0.340,0.722,2,5,13,10,3,0,0,16,1,0,7,1,10,1,1,0,2,01303848
1979,Regular Season,Yomiuri Giants,46,"Omata, Susumu",P,21,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,01303849
1979,Regular Season,Hiroshima Toyo Carp,24,"Watanabe, Hiroki",P,9,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01403845
1979,Regular Season,Hanshin Tigers,8,"Shimano, Ikuo",PR,43,14,12,0.250,0.357,0.250,0.607,10,0,3,3,0,0,0,3,14,2,2,0,3,1,0,0,0,01503827
1979,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",C,126,497,459,0.312,0.355,0.458,0.813,53,72,143,110,16,0,17,210,1,0,29,6,51,20,2,5,2,01503829
1979,Regular Season,Yokohama Taiyo Whales,35,"Tanaka, Yoshio",P,45,48,40,0.125,0.146,0.125,0.271,0,1,5,5,0,0,0,5,0,0,1,0,19,1,0,7,0,01503842
1979,Regular Season,Yakult Swallows,31,"Takahashi, Hiroshi",C,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503844
1979,Regular Season,Nankai Hawks,39,"Kuroda, Masahiro",C,63,164,142,0.190,0.263,0.282,0.545,9,12,27,20,4,0,3,40,1,2,6,0,20,2,8,7,1,01503845
1979,Regular Season,Yokohama Taiyo Whales,22,"Shimizu, Hiroyoshi",PH,45,48,41,0.293,0.356,0.415,0.771,5,8,12,9,2,0,1,17,2,0,3,0,11,1,1,2,1,01503847
1979,Regular Season,Hankyu Braves,34,"Suzuki, Koki",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503848
1979,Regular Season,Seibu Lions,19,"Nomura, Katsuya",C,74,213,194,0.222,0.288,0.314,0.602,14,22,43,35,3,0,5,61,1,0,14,0,34,4,4,0,1,01603809
1979,Regular Season,Nippon-Ham Fighters,18,"Takahashi, Kazumi",P,20,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01703820
1979,Regular Season,Nankai Hawks,1,"Sakurai, Teruhide",2B,58,147,132,0.295,0.345,0.364,0.709,15,12,39,32,6,0,1,48,5,1,8,0,10,5,2,5,0,01703824
1979,Regular Season,Yomiuri Giants,27,"Ninomiya, Itaru",RF,13,14,13,0.231,0.286,0.231,0.517,5,0,3,3,0,0,0,3,0,0,1,0,3,1,0,0,0,01703844
1979,Regular Season,Yakult Swallows,3,"Hilton, Dave",2B,105,432,399,0.258,0.304,0.451,0.755,59,48,103,67,14,3,19,180,1,1,25,0,65,7,1,5,2,01703846
1979,Regular Season,Hanshin Tigers,58,"Nakamura, Norio",3B,4,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01703848
1979,Regular Season,Yokohama Taiyo Whales,2,"Nakatsuka, Masayuki",LF,122,409,369,0.306,0.362,0.377,0.739,49,27,113,92,18,1,2,139,10,8,32,1,37,6,0,6,2,01903826
1979,Regular Season,Seibu Lions,21,"Higashio, Osamu",P,23,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01903828
1979,Regular Season,Yokohama Taiyo Whales,33,"Takahashi, Shigeyuki",P,33,28,23,0.174,0.240,0.217,0.457,1,0,4,3,1,0,0,5,0,0,2,0,6,0,0,3,0,01903829
1979,Regular Season,Lotte Orions,43,"Doi, Kenji",C,58,192,181,0.282,0.312,0.420,0.732,19,18,51,36,10,0,5,76,0,0,7,0,21,6,1,1,2,01903841
1979,Regular Season,Yokohama Taiyo Whales,47,"Miura, Michio",P,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01903842
1979,Regular Season,Yomiuri Giants,22,"Fujishiro, Kazuaki",P,27,21,19,0.105,0.150,0.105,0.255,1,0,2,2,0,0,0,2,0,0,1,0,8,0,0,1,0,01903844
1979,Regular Season,Chunichi Dragons,55,"Mizutani, Hiroaki",P,47,11,9,0.111,0.111,0.111,0.222,1,0,1,1,0,0,0,1,0,0,0,0,4,0,0,2,0,01903848
1979,Regular Season,Yomiuri Giants,7,"Shibata, Isao",CF,114,449,395,0.241,0.326,0.359,0.685,53,33,95,67,18,1,9,142,10,9,47,3,59,3,3,4,0,11013825
