Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1975,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,20,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003821
1975,Regular Season,Taiheiyo Club Lions,10,"Nishizawa, Masaji",C,55,126,113,0.239,0.301,0.363,0.664,9,15,27,19,5,0,3,41,1,0,8,0,7,3,2,1,2,01003843
1975,Regular Season,Kintetsu Buffaloes,37,"Hirano, Mitsuyasu",LF,61,111,99,0.202,0.282,0.374,0.656,18,12,20,11,5,0,4,37,2,2,9,0,16,0,2,0,1,01003845
1975,Regular Season,Taiheiyo Club Lions,16,"Matsubayashi, Shigeru",P,21,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003847
1975,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",C,50,91,86,0.209,0.244,0.349,0.593,7,10,18,14,0,0,4,30,1,1,4,0,11,1,0,1,0,01003849
1975,Climax Series - Final Stage,Hankyu Braves,5,"Inoe, Osamu",3B,6,,1,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01103820
1975,Japan Series,Hankyu Braves,5,"Inoe, Osamu",3B,2,,0,0.000,,0.000,,,0,0,0,0,0,0,0,1,,0,,0,,,,,01103820
1975,Regular Season,Hankyu Braves,5,"Inoe, Osamu",3B,107,63,54,0.167,0.262,0.204,0.466,17,0,9,7,2,0,0,11,23,2,7,0,16,0,0,2,0,01103820
1975,Regular Season,Taiyo Whales,5,"Ito, Isao",C,116,345,321,0.262,0.301,0.411,0.712,24,36,84,59,12,3,10,132,2,2,18,4,52,14,0,5,1,01103823
1975,Regular Season,Chunichi Dragons,5,"Kamigaki, Masayuki",SS,16,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,01103840
1975,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",LF,114,356,314,0.293,0.368,0.462,0.830,35,42,92,64,15,1,12,145,1,3,30,3,51,6,7,4,1,01103843
1975,Japan Series,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,3,,2,0.500,,0.500,,,0,1,1,0,0,0,1,0,,0,,0,,,,,01103849
1975,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,46,85,81,0.136,0.146,0.185,0.331,2,7,11,9,1,0,1,15,0,0,1,0,26,1,0,3,0,01103849
