Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1943,Regular Season,Nagoya Club,15,"Yoshida, Kazuo",LF,83,349,303,0.254,0.343,0.327,0.670,25,30,77,61,12,2,2,99,11,8,40,,16,,1,5,,01003878
1943,Regular Season,Asahi Baseball Club,2,"Asahara, Naoto",RF,56,233,198,0.253,0.357,0.374,0.731,21,29,50,37,4,7,2,74,11,7,32,,20,,0,3,,01103872
1943,Regular Season,Tokyo Kyojin,9,"Oya, Katsumi",3B,17,37,35,0.171,0.194,0.171,0.365,2,2,6,6,0,0,0,6,0,0,1,,1,,0,1,,01103897
1943,Regular Season,Nankai Club,7,"Okamura, Toshiaki",LF,83,347,281,0.210,0.347,0.260,0.607,27,15,59,49,7,2,1,73,9,7,58,,28,,1,7,,01303878
1943,Regular Season,Asahi Baseball Club,21,"Tabata, Yoshio",2B,2,1,1,1.000,1.000,1.000,2.000,0,0,1,1,0,0,0,1,0,0,0,,0,,0,0,,01303897
1943,Regular Season,Asahi Baseball Club,8,"Tsubochi, Michinori",CF,84,382,333,0.234,0.329,0.306,0.635,48,23,78,60,13,4,1,102,36,15,46,,20,,1,2,,01403872
1943,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,14,26,25,0.240,0.269,0.280,0.549,0,0,6,5,1,0,0,7,0,0,1,,8,,0,0,,01403874
1943,Regular Season,Yamato Baseball Club,15,"Hagihara, Hiroshi",CF,66,229,209,0.148,0.216,0.177,0.393,10,7,31,28,0,3,0,37,13,5,18,,29,,0,2,,01503897
1943,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",P,51,158,151,0.192,0.223,0.232,0.455,15,14,29,26,0,3,0,35,2,0,6,,9,,0,1,,01703895
1943,Regular Season,Asahi Baseball Club,16,"Morimoto, Seizo",1B,46,181,155,0.258,0.350,0.284,0.634,14,13,40,36,4,0,0,44,6,3,21,,14,,1,4,,01703897
1943,Regular Season,Nankai Club,17,"Hirai, Isaburo",PR,18,23,18,0.167,0.286,0.167,0.453,4,0,3,3,0,0,0,3,4,1,3,,2,,0,2,,01903876
1943,Regular Season,Hankyu Club,23,"Matsumoto, Riichi",1B,57,165,154,0.169,0.215,0.221,0.436,5,9,26,20,4,2,0,34,2,0,8,,34,,1,2,,01903891
1943,Regular Season,Tokyo Kyojin,2,"Miyoshi, Chikara",3B,12,12,10,0.100,0.182,0.100,0.282,0,0,1,1,0,0,0,1,1,0,1,,2,,0,1,,01903895
1943,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,44,108,103,0.223,0.259,0.243,0.502,4,10,23,21,2,0,0,25,1,0,5,,7,,0,0,,11013874
1943,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",3B,81,302,272,0.224,0.287,0.279,0.566,25,21,61,50,7,4,0,76,11,5,24,,18,,0,6,,11013895
1943,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",3B,77,263,200,0.125,0.327,0.145,0.472,16,4,25,22,2,1,0,29,4,3,56,,43,,4,3,,11313893
1943,Regular Season,Asahi Baseball Club,14,"Oshima, Wataru",LF,24,38,34,0.059,0.111,0.059,0.170,2,1,2,2,0,0,0,2,0,0,2,,9,,0,2,,11313895
1943,Regular Season,Nishitetsu Baseball Club,10,"Kondo, Sadao",P,27,47,45,0.244,0.277,0.289,0.566,3,1,11,9,2,0,0,13,0,1,2,,0,,0,0,,11313897
1943,Regular Season,Hankyu Club,12,"Toyama, Harutomi",SS,10,24,22,0.045,0.125,0.045,0.170,0,0,1,1,0,0,0,1,0,0,2,,0,,0,0,,11513897
1943,Regular Season,Tokyo Kyojin,30,"Nakajima, Haruyasu",RF,75,299,272,0.199,0.264,0.276,0.540,19,32,54,41,8,2,3,75,12,3,23,,19,,1,3,,11613872
1943,Regular Season,Nankai Club,28,"Naganuma, Kanao",P,22,37,37,0.189,0.189,0.189,0.378,1,4,7,7,0,0,0,7,0,0,0,,8,,0,0,,11713895
1943,Regular Season,Nishitetsu Baseball Club,27,"Mano, Tsuneteru",PH,3,4,3,0.000,0.250,0.000,0.250,0,0,0,0,0,0,0,0,0,0,1,,2,,0,0,,11713897
1943,Regular Season,Hankyu Club,14,"Nishimura, Masao",PR,3,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,,11813872
1943,Regular Season,Hanshin Club,22,"Tsukamoto, Hiromutsu",CF,81,329,284,0.190,0.288,0.239,0.527,26,10,54,42,10,2,0,68,9,6,39,,32,,0,6,,11913874
1943,Regular Season,Hanshin Club,30,"Wakabayashi, Tadashi",P,55,182,153,0.235,0.320,0.268,0.588,11,22,36,33,2,0,1,41,3,3,18,,10,,1,10,,13913872
1943,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",PH,14,14,14,0.143,0.143,0.143,0.286,1,4,2,2,0,0,0,2,0,0,0,,3,,0,0,,21023872
1943,Regular Season,Nagoya Club,20,"Iwamoto, Akira",RF,59,236,208,0.197,0.280,0.274,0.554,24,23,41,34,2,1,4,57,7,4,24,,32,,0,4,,21123876
1943,Regular Season,Hankyu Club,3,"Kasaishi, Tokugoro",1B,54,176,151,0.172,0.282,0.192,0.474,4,10,26,24,1,1,0,29,2,0,22,,21,,1,2,,21123897
1943,Regular Season,Nishitetsu Baseball Club,26,"Uno, Kinji",2B,23,72,68,0.147,0.194,0.191,0.385,5,3,10,8,1,1,0,13,0,0,3,,9,,1,0,,21323872
1943,Regular Season,Nagoya Club,32,"Kozuru, Makoto",1B,80,349,314,0.207,0.280,0.293,0.573,31,21,65,48,10,4,3,92,4,4,32,,20,,0,3,,21323895
1943,Regular Season,Tokyo Kyojin,37,"Tamura, Mikio",P,1,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,21323897
1943,Regular Season,Nankai Club,2,"Suzuki, Yoshitaro",3B,73,275,226,0.186,0.311,0.230,0.541,16,14,42,34,7,0,1,52,7,0,41,,25,,0,8,,21523876
1943,Regular Season,Yamato Baseball Club,6,"Yoshimizu, Yukio",PH,19,26,20,0.100,0.250,0.150,0.400,3,2,2,1,1,0,0,3,0,0,4,,7,,0,1,,21523893
1943,Regular Season,Hankyu Club,18,"Takayanagi, Tsuneharu",3B,9,11,9,0.000,0.100,0.000,0.100,0,0,0,0,0,0,0,0,0,1,1,,4,,0,1,,21523895
1943,Regular Season,Hankyu Club,28,"Hatanaka, Tokio",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,21523897
1943,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",C,70,233,205,0.229,0.304,0.278,0.582,11,14,47,40,5,1,1,57,5,5,21,,10,,1,6,,21723874
1943,Regular Season,Asahi Baseball Club,23,"Nakatani, Junji",3B,71,294,262,0.248,0.330,0.324,0.654,17,25,65,48,14,3,0,85,2,5,32,,14,,0,0,,21723876
1943,Regular Season,Asahi Baseball Club,26,"Hara, Hideo",2B,40,140,130,0.208,0.248,0.223,0.471,5,7,27,25,2,0,0,29,1,3,7,,4,,0,3,,21723895
1943,Regular Season,Nankai Club,11,"Yasui, Naofumi",2B,9,37,32,0.250,0.314,0.250,0.564,2,1,8,8,0,0,0,8,1,1,3,,6,,0,2,,21723897
1943,Regular Season,Nagoya Club,6,"Haga, Naokazu",3B,75,291,267,0.169,0.207,0.176,0.383,8,10,45,43,2,0,0,47,2,3,13,,14,,0,11,,21823872
1943,Regular Season,Yamato Baseball Club,19,"Kojima, Toshio",RF,47,179,156,0.179,0.273,0.224,0.497,10,13,28,21,7,0,0,35,5,2,20,,13,,0,3,,21923872
1943,Regular Season,Hanshin Club,38,"Miwa, Hachiro",P,30,75,68,0.206,0.250,0.250,0.500,1,6,14,13,0,0,1,17,0,0,4,,9,,0,3,,21923878
1943,Regular Season,Hanshin Club,24,"Miwa, Hiroaki",SS,2,7,7,0.286,0.286,0.429,0.715,0,1,2,1,1,0,0,3,0,0,0,,1,,0,0,,21923895
