Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1988,Regular Season,Hanshin Tigers,32,"Hikima, Katsuyuki",PR,16,1,1,0.000,0.000,0.000,0.000,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,01003863
1988,Regular Season,Yokohama Taiyo Whales,46,"Miyashita, Shiro",LF,10,5,4,0.000,0.200,0.000,0.200,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,01003864
1988,Regular Season,Hankyu Braves,34,"Mori, Koji",P,42,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003865
1988,Regular Season,Kintetsu Buffaloes,7,"Awaguchi, Kenji",LF,90,234,216,0.218,0.272,0.343,0.615,22,18,47,30,12,0,5,74,1,0,16,3,25,4,0,2,0,01103843
1988,Japan Series,Chunichi Dragons,38,"Omiya, Tatsuo",C,2,,3,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01103844
1988,Regular Season,Chunichi Dragons,38,"Omiya, Tatsuo",C,57,91,81,0.173,0.244,0.259,0.503,7,5,14,11,1,0,2,21,2,0,8,3,19,2,0,1,1,01103844
1988,Regular Season,Yomiuri Giants,52,"Inoe, Shinji",LF,26,15,15,0.267,0.267,0.267,0.534,1,0,4,4,0,0,0,4,0,0,0,0,4,1,0,0,0,01103860
1988,Regular Season,Lotte Orions,27,"Ushijima, Kazuhiko",P,38,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103861
1988,Regular Season,Lotte Orions,62,"Ito, Fumio",PR,34,19,17,0.235,0.235,0.706,0.941,9,4,4,0,2,0,2,12,0,0,0,0,8,0,0,2,0,01103862
1988,Regular Season,Nankai Hawks,12,"Inoe, Yuji",P,51,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103863
1988,Regular Season,Hanshin Tigers,17,"Inomata, Takashi",LF,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103864
1988,Regular Season,Hiroshima Toyo Carp,36,"Imai, Joji",PR,43,1,1,0.000,0.000,0.000,0.000,11,0,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,01103865
1988,Regular Season,Chunichi Dragons,46,"Takashima, Satoru",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103866
1988,Regular Season,Nankai Hawks,39,"Fujimoto, Hiroshi",3B,108,329,278,0.201,0.303,0.309,0.612,27,28,56,40,9,0,7,86,1,2,38,0,71,5,3,9,1,01203860
1988,Regular Season,Kintetsu Buffaloes,56,"Mitsuyama, Hidekazu",C,22,33,29,0.069,0.125,0.069,0.194,0,1,2,2,0,0,0,2,0,0,1,0,11,0,1,1,1,01203862
1988,Regular Season,Nankai Hawks,14,"Wakai, Motoyasu",3B,72,132,116,0.250,0.326,0.310,0.636,14,9,29,26,1,0,2,36,6,1,13,1,13,3,0,3,0,01203866
1988,Regular Season,Seibu Lions,48,"Maeda, Koji",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203869
1988,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",P,25,36,32,0.188,0.188,0.188,0.376,0,1,6,6,0,0,0,6,0,0,0,0,8,0,0,4,0,01303844
1988,Japan Series,Chunichi Dragons,23,"Kawamata, Yonetoshi",RF,4,,10,0.300,,0.800,,,2,3,0,2,0,1,8,0,,3,,0,,,,,01303848
1988,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",RF,122,381,318,0.280,0.363,0.406,0.769,30,35,89,63,18,2,6,129,3,2,45,5,36,5,0,12,6,01303848
1988,Regular Season,Lotte Orions,34,"Kasahara, Eiichi",P,11,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303862
1988,Regular Season,Kintetsu Buffaloes,4,"Oishi, Daijiro",2B,128,558,488,0.252,0.322,0.346,0.668,65,34,123,96,13,9,5,169,16,9,51,0,55,4,0,18,1,01303863
1988,Regular Season,Hiroshima Toyo Carp,12,"Kito, Makoto",P,32,25,22,0.091,0.130,0.091,0.221,0,1,2,2,0,0,0,2,0,0,1,0,7,0,0,2,0,01303864
1988,Regular Season,Hanshin Tigers,5,"Kanamori, Eiji",LF,79,201,177,0.209,0.293,0.322,0.615,13,14,37,25,6,4,2,57,0,2,20,1,16,2,1,3,0,01303865
1988,Regular Season,Seibu Lions,26,"Kanamori, Eiji",LF,4,13,11,0.091,0.091,0.091,0.182,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,01303865
1988,Regular Season,Yakult Swallows,15,"Decinces, Doug",3B,84,326,291,0.244,0.316,0.485,0.801,39,44,71,39,13,0,19,141,1,1,32,1,63,13,0,0,3,01303866
1988,Japan Series,Chunichi Dragons,18,"Kashima, Tadashi",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01303869
1988,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",P,44,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,01303869
