Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1953,Regular Season,Mainichi Orions,51,"Taki, Yoshihiko",P,3,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,01003805
1953,Regular Season,Nishitetsu Lions,31,"Takakura, Teruyuki",PH,18,17,16,0.188,0.235,0.188,0.423,1,0,3,3,0,0,0,3,0,0,1,,2,0,0,0,,01003807
1953,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,51,95,87,0.241,0.275,0.322,0.597,7,9,21,15,5,1,0,28,1,0,4,,9,0,0,4,,01103801
1953,Regular Season,Daiei Stars,21,"Iio, Tameo",P,11,8,7,0.000,0.125,0.000,0.125,0,0,0,0,0,0,0,0,0,0,1,,6,0,0,0,,01103803
1953,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",3B,22,53,51,0.216,0.231,0.314,0.545,1,5,11,7,3,1,0,16,1,0,1,,3,2,0,1,,01103805
1953,Regular Season,Nagoya Dragons,57,"Ashiki, Toshiro",RF,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,01103807
1953,Regular Season,Tokyu Flyers,28,"Asahara, Naoto",LF,104,362,325,0.218,0.298,0.394,0.692,40,49,71,41,15,3,12,128,12,2,35,,50,9,2,0,,01103872
1953,Regular Season,Hankyu Braves,47,"Imanishi, Rentaro",P,8,5,5,0.400,0.400,0.400,0.800,1,0,2,2,0,0,0,2,0,0,0,,1,0,0,0,,01103892
1953,Regular Season,Hankyu Braves,20,"Ikeda, Zenzo",P,33,40,35,0.171,0.216,0.200,0.416,1,0,6,5,1,0,0,7,0,0,2,,5,0,0,3,,01103894
1953,Regular Season,Hankyu Braves,5,"Uchio, Isamu",3B,17,28,25,0.160,0.250,0.240,0.490,3,1,4,2,2,0,0,6,0,0,3,,4,2,0,0,,01103898
1953,Regular Season,Kintetsu Pearls,8,"Nemoto, Rikuo",C,110,284,257,0.206,0.250,0.230,0.480,12,15,53,48,4,1,0,59,3,2,14,,37,4,1,12,,01203805
1953,Regular Season,Kintetsu Pearls,37,"Nagai, Yasuo",P,3,3,1,0.000,0.500,0.000,0.500,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,,01203807
1953,Regular Season,Kokutetsu Swallows,37,"Otsuji, Hideo",P,8,4,4,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,,01303805
1953,Regular Season,Kokutetsu Swallows,39,"Ugai, Katsumi",2B,12,18,18,0.111,0.111,0.111,0.222,0,3,2,2,0,0,0,2,0,0,0,,3,0,0,0,,01303807
1953,Regular Season,Hiroshima Carp,3,"Osawa, Nobuo",1B,130,563,505,0.238,0.316,0.301,0.617,48,52,120,100,14,0,6,152,11,4,55,,29,11,3,0,,01303874
1953,Japan Series,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,7,,27,0.481,,0.593,,,5,13,10,3,0,0,16,2,,2,,0,,,,,01303876
1953,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,121,518,467,0.347,0.411,0.467,0.878,74,77,162,124,26,6,6,218,22,8,44,,14,10,7,0,,01303876
1953,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,57,125,106,0.198,0.267,0.302,0.569,9,4,21,14,4,2,1,32,0,1,10,,25,0,0,9,,01303891
1953,Regular Season,Osaka Tigers,31,"Kawanishi, Toshio",PH,8,12,12,0.417,0.417,0.417,0.834,1,4,5,5,0,0,0,5,1,0,0,,0,0,0,0,,01303892
1953,Regular Season,Nagoya Dragons,3,"Kunieda, Toshimichi",2B,109,396,354,0.260,0.319,0.319,0.638,39,26,92,76,12,3,1,113,27,10,31,,28,4,0,11,,01303896
1953,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,32,29,25,0.240,0.296,0.320,0.616,1,6,6,5,0,1,0,8,0,0,1,,6,0,1,2,,01303898
1953,Regular Season,Kintetsu Pearls,14,"Fujii, Seiichiro",P,7,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,,01403805
1953,Regular Season,Mainichi Orions,47,"Hyodo, Tadashi",1B,4,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,01403807
1953,Regular Season,Mainichi Orions,16,"Ueno, Shigeo",P,3,3,3,0.333,0.333,0.333,0.666,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,,01503801
