Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2008,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,4,2,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,01003886
2008,Regular Season,Orix Buffaloes,46,"Furuki, Katsuaki",PH,21,50,45,0.222,0.300,0.311,0.611,4,4,10,7,2,1,0,14,0,1,3,0,8,2,2,0,0,01003888
2008,Climax Series - Final Stage,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,12,,21,0.286,,0.571,,,6,6,4,0,0,2,12,0,,0,,3,,1,,,01005113
2008,Japan Series,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,12,,25,0.320,,0.600,,,5,8,5,1,0,2,15,0,,2,,6,,2,,,01005113
2008,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,124,556,486,0.331,0.410,0.527,0.937,75,81,161,108,32,0,21,256,25,5,55,3,96,15,12,0,3,01005113
2008,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",P,11,2,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01005114
2008,Regular Season,Hokkaido Nippon-Ham Fighters,67,"Toyoshima, Akiyoshi",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005116
2008,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005117
2008,Regular Season,Tohoku Rakuten Golden Eagles,8,"Isobe, Koichi",RF,46,140,124,0.234,0.300,0.250,0.550,6,12,29,27,2,0,0,31,2,3,12,0,16,2,1,0,3,01103884
2008,Climax Series - First Stage,Hanshin Tigers,25,"Arai, Takahiro",1B,3,,11,0.091,,0.091,,,0,1,1,0,0,0,1,0,,1,,2,,0,,,01103888
2008,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",1B,94,410,366,0.306,0.371,0.454,0.825,54,59,112,78,22,4,8,166,2,1,35,1,83,7,5,0,4,01103888
2008,Regular Season,Hokkaido Nippon-Ham Fighters,50,"Ichikawa, Suguru",PH,3,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,01105110
2008,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",P,28,7,7,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,01105111
2008,Regular Season,Chunichi Dragons,25,"Arai, Ryota",PH,24,19,18,0.167,0.211,0.167,0.378,2,0,3,3,0,0,0,3,0,0,0,0,5,0,1,0,0,01105112
