Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1939,Regular Season,Tokyo Kyojin,27,"Yoshihara, Masaki",C,89,345,294,0.241,0.338,0.306,0.644,38,25,71,55,14,1,1,90,7,,41,,34,,2,7,1,01003876
1939,Regular Season,Nagoya Club,15,"Yoshida, Kazuo",PH,3,7,6,0.167,0.286,0.167,0.453,0,1,1,1,0,0,0,1,0,,1,,3,,0,0,0,01003878
1939,Regular Season,Nagoya Golden Dolphins,18,"Isobe, Takeo",PH,40,47,42,0.214,0.283,0.262,0.545,1,6,9,8,0,1,0,11,0,,3,,12,,1,1,0,01103876
1939,Regular Season,Lion Baseball Club,12,"Izutsu, Kenichi",3B,60,182,166,0.175,0.239,0.205,0.444,14,7,29,26,1,2,0,34,3,,14,,17,,0,1,1,01103878
1939,Regular Season,Nagoya Golden Dolphins,19,"Sei, Kiyoshi",SS,96,344,282,0.177,0.301,0.216,0.517,27,17,50,43,4,2,1,61,13,,49,,49,,1,8,4,01203872
1939,Regular Season,Osaka Tigers,27,"Matsuhiro, Kinichi",RF,32,74,66,0.227,0.311,0.273,0.584,8,3,15,13,1,1,0,18,2,,8,,9,,0,0,0,01203874
1939,Regular Season,Nagoya Club,4,"Osawa, Nobuo",1B,93,398,345,0.310,0.399,0.380,0.779,33,46,107,90,12,3,2,131,13,,51,,24,,0,0,2,01303874
1939,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,94,385,343,0.338,0.404,0.493,0.897,60,75,116,83,17,12,4,169,8,,37,,19,,1,0,4,01303876
1939,Regular Season,Nankai Club,7,"Okamura, Toshiaki",CF,88,374,304,0.243,0.368,0.303,0.671,44,38,74,59,12,3,0,92,20,,60,,54,,0,8,2,01303878
1939,Regular Season,Lion Baseball Club,8,"Tsubochi, Michinori",CF,96,440,395,0.225,0.290,0.268,0.558,50,27,89,76,10,2,1,106,11,,32,,21,,4,9,0,01403872
1939,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,33,87,77,0.169,0.256,0.169,0.425,5,6,13,13,0,0,0,13,0,,9,,16,,0,1,0,01403874
1939,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",CF,87,360,317,0.205,0.270,0.249,0.519,29,15,65,56,5,3,1,79,25,,26,,22,,2,14,1,01503874
1939,Regular Season,Hankyu Club,7,"Shimomura, Yutaka",3B,21,66,60,0.150,0.203,0.233,0.436,2,6,9,6,2,0,1,14,0,,4,,10,,0,2,0,01503876
1939,Regular Season,Osaka Tigers,36,"Kobayashi, Yoshio",PR,2,0,0,0.000,,0.000,,1,0,0,0,0,0,0,0,1,,0,,0,,0,0,0,01503878
