Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2006,Regular Season,Yomiuri Giants,44,"Horita, Ichiro",CF,8,11,11,0.091,0.091,0.182,0.273,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0,01003884
2006,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,8,10,10,0.300,0.300,0.300,0.600,0,0,3,3,0,0,0,3,1,0,0,0,5,0,0,0,0,01003886
2006,Regular Season,Yokohama BayStars,33,"Furuki, Katsuaki",LF,110,321,298,0.252,0.296,0.419,0.715,32,35,75,46,18,1,10,125,3,4,15,1,72,3,5,0,3,01003888
2006,Climax Series - First Stage,Seibu Lions,3,"Nakajima, Hiroyuki",SS,3,,10,0.500,,1.000,,,2,5,2,2,0,1,10,0,,0,,3,,0,,,01005113
2006,Regular Season,Seibu Lions,3,"Nakajima, Hiroyuki",SS,105,459,412,0.306,0.368,0.481,0.849,76,63,126,87,22,1,16,198,14,4,30,3,66,12,13,0,4,01005113
2006,Regular Season,Tokyo Yakult Swallows,22,"Takai, Yuhei",P,36,1,1,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005117
2006,Regular Season,Tokyo Yakult Swallows,61,"Ishii, Hirotoshi",P,11,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103882
2006,Regular Season,Tohoku Rakuten Golden Eagles,8,"Isobe, Koichi",RF,96,382,346,0.275,0.327,0.353,0.680,37,36,95,77,13,1,4,122,5,1,28,0,69,16,1,3,4,01103884
2006,Regular Season,Hanshin Tigers,29,"Igawa, Kei",P,29,68,63,0.111,0.125,0.111,0.236,0,0,7,7,0,0,0,7,0,0,1,0,28,1,0,4,0,01103886
2006,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",3B,146,611,566,0.299,0.336,0.479,0.815,78,100,169,119,23,2,25,271,1,1,32,2,117,14,4,0,9,01103888
