Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1956,Regular Season,Nankai Hawks,53,"Sato, Shigeo",1B,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003800
1956,Regular Season,Toei Flyers,38,"Tamura, Tomoyoshi",RF,14,21,19,0.211,0.211,0.211,0.422,0,1,4,4,0,0,0,4,0,0,0,0,4,1,0,2,0,01003802
1956,Regular Season,Takahashi Unions,16,"Taki, Yoshihiko",P,40,50,49,0.204,0.204,0.224,0.428,4,0,10,9,1,0,0,11,0,0,0,0,12,2,0,1,0,01003805
1956,Japan Series,Nishitetsu Lions,25,"Takakura, Teruyuki",CF,6,,10,0.200,,0.200,,,0,2,2,0,0,0,2,1,,0,,1,,,,,01003807
1956,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",CF,148,471,433,0.259,0.311,0.379,0.690,60,58,112,83,15,5,9,164,35,9,31,1,55,4,2,4,1,01003807
1956,Regular Season,Daiei Stars,27,"Arai, Shigeru",RF,69,135,127,0.268,0.306,0.331,0.637,9,20,34,28,5,0,1,42,0,3,7,1,19,3,0,0,1,01103800
1956,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,58,95,84,0.262,0.295,0.274,0.569,5,7,22,21,1,0,0,23,1,1,4,0,14,0,0,7,0,01103801
1956,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,58,137,129,0.116,0.136,0.217,0.353,9,9,15,8,4,0,3,28,0,0,3,0,45,6,0,4,1,01103802
1956,Regular Season,Takahashi Unions,17,"Iio, Tameo",P,49,47,44,0.114,0.114,0.205,0.319,1,1,5,3,1,0,1,9,0,1,0,0,13,0,0,3,0,01103803
1956,Regular Season,Takahashi Unions,24,"Iiyama, Heiichi",PH,69,103,87,0.195,0.314,0.276,0.590,11,3,17,14,1,0,2,24,1,1,14,0,19,3,1,1,0,01103809
1956,Regular Season,Taiyo Whales,32,"Suzuki, Shigeru",P,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203800
1956,Regular Season,Mainichi Orions,12,"Nakanishi, Katsumi",P,41,52,44,0.136,0.224,0.159,0.383,3,1,6,5,1,0,0,7,0,1,5,0,14,0,0,3,0,01203802
1956,Regular Season,Kintetsu Pearls,12,"Nagai, Yasuo",P,39,41,30,0.100,0.308,0.100,0.408,0,0,3,3,0,0,0,3,0,1,9,0,18,0,0,2,0,01203807
1956,Regular Season,Mainichi Orions,3,"Enomoto, Kihachi",1B,152,631,524,0.282,0.396,0.454,0.850,74,66,148,96,29,8,15,238,4,12,95,6,41,14,4,2,6,01303800
1956,Regular Season,Taiyo Whales,4,"Irube, Hisao",PH,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,01303802
1956,Regular Season,Kokutetsu Swallows,8,"Ugai, Katsumi",CF,130,518,484,0.256,0.293,0.347,0.640,42,53,124,99,13,5,7,168,10,5,25,1,59,12,0,6,3,01303807
1956,Japan Series,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,6,,23,0.391,,0.609,,,2,9,6,2,0,1,14,1,,2,,4,,,,,01303876
1956,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,128,542,490,0.327,0.388,0.420,0.808,54,67,160,128,23,4,5,206,16,13,46,22,36,10,3,2,1,01303876
1956,Japan Series,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,3,,3,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,2,,,,,01303891
1956,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,42,46,41,0.220,0.289,0.220,0.509,2,4,9,9,0,0,0,9,1,0,4,0,4,0,0,1,0,01303891
1956,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,5,6,6,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01303898
1956,Regular Season,Nankai Hawks,26,"Hasegawa, Shigeo",1B,125,321,284,0.282,0.363,0.394,0.757,33,37,80,58,16,2,4,112,7,5,31,0,36,2,5,1,0,01403802
1956,Regular Season,Takahashi Unions,3,"Hyodo, Tadashi",RF,130,328,299,0.194,0.261,0.281,0.542,32,16,58,45,3,7,3,84,5,6,26,0,60,1,1,2,0,01403807
1956,Regular Season,Kokutetsu Swallows,41,"Onuma, Kiyoshi",P,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503802
1956,Regular Season,Chunichi Dragons,22,"Kawai, Yasuhiko",C,96,260,233,0.189,0.259,0.283,0.542,22,15,44,29,11,1,3,66,3,2,19,0,59,2,3,4,1,01503805
1956,Regular Season,Daiei Stars,24,"Kasahara, Masayuki",P,18,18,17,0.235,0.235,0.235,0.470,0,0,4,4,0,0,0,4,0,0,0,0,3,0,0,1,0,01503807
1956,Japan Series,Nishitetsu Lions,5,"Ogi, Akira",2B,4,,8,0.125,,0.125,,,0,1,1,0,0,0,1,0,,1,,1,,,,,01503809
1956,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,124,438,388,0.242,0.300,0.374,0.674,52,33,94,64,19,1,10,145,23,10,30,0,75,3,2,17,1,01503809
1956,Regular Season,Daiei Stars,29,"Takita, Masaharu",1B,107,325,278,0.237,0.342,0.288,0.630,23,28,66,54,11,0,1,80,2,3,41,2,25,1,3,1,2,01503896
1956,Japan Series,Yomiuri Giants,28,"Naito, Hirofumi",2B,3,,3,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,2,,,,,01503898
1956,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",2B,125,359,338,0.225,0.249,0.322,0.571,36,33,76,54,16,1,5,109,3,7,8,0,53,5,3,8,2,01503898
1956,Regular Season,Hankyu Braves,12,"Shibata, Eiji",P,44,65,56,0.161,0.190,0.196,0.386,3,4,9,7,2,0,0,11,0,0,2,0,4,0,0,7,0,01603801
1956,Regular Season,Hiroshima Carp,41,"Himoto, Yoshio",CF,105,385,352,0.241,0.292,0.429,0.721,44,43,85,53,13,4,15,151,7,5,21,0,99,3,4,7,1,01603802
1956,Regular Season,Takahashi Unions,19,"Miyazaki, Kazuo",P,33,21,18,0.167,0.211,0.222,0.433,0,0,3,2,1,0,0,4,0,0,1,0,8,0,0,2,0,01603805
1956,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,129,403,357,0.252,0.322,0.401,0.723,33,54,90,54,26,3,7,143,3,3,36,6,66,8,1,4,5,01603809
1956,Regular Season,Daiei Stars,43,"Kawamoto, Koji",1B,105,232,218,0.257,0.289,0.317,0.606,13,17,56,48,5,1,2,69,2,5,8,0,31,4,2,3,1,01703800
1956,Regular Season,Mainichi Orions,52,"Kunugi, Yoshiyuki",C,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01703802
1956,Regular Season,Kintetsu Pearls,34,"Kimino, Kenichi",1B,85,160,149,0.235,0.274,0.282,0.556,16,11,35,31,1,3,0,42,2,6,8,0,19,1,0,2,1,01703807
1956,Regular Season,Takahashi Unions,25,"Kayahara, Minoru",RF,41,92,84,0.190,0.253,0.369,0.622,7,9,16,10,1,1,4,31,0,1,6,0,16,2,1,0,1,01703809
1956,Japan Series,Yomiuri Giants,18,"Nakao, Hiroshi",P,3,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01703878
1956,Regular Season,Yomiuri Giants,18,"Nakao, Hiroshi",P,29,30,24,0.167,0.200,0.208,0.408,2,2,4,3,1,0,0,5,0,0,1,0,4,0,0,5,0,01703878
1956,Regular Season,Taiyo Whales,16,"Takano, Hiroyoshi",P,7,6,6,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,01703892
1956,Regular Season,Mainichi Orions,25,"Betto, Kaoru",CF,50,93,80,0.275,0.348,0.338,0.686,9,10,22,17,5,0,0,27,4,5,9,0,15,1,0,1,3,01703896
1956,Regular Season,Nankai Hawks,25,"Matsui, Atsushi",C,80,162,157,0.242,0.261,0.255,0.516,10,9,38,36,2,0,0,40,1,1,4,0,18,2,0,1,0,01703898
1956,Regular Season,Daiei Stars,39,"Hatta, Tadashi",SS,103,332,307,0.267,0.308,0.371,0.679,28,20,82,61,13,5,3,114,7,4,18,1,21,8,0,6,1,01803800
1956,Regular Season,Nankai Hawks,42,"Masui, Makito",P,2,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01803802
1956,Regular Season,Takahashi Unions,43,"Yoshida, Yoji",P,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01803805
1956,Regular Season,Toei Flyers,26,"Kubota, Osamu",P,11,8,8,0.375,0.375,0.500,0.875,1,3,3,2,1,0,0,4,0,0,0,0,1,0,0,0,0,01903800
1956,Japan Series,Yomiuri Giants,19,"Sakazaki, Kazuhiko",RF,5,,15,0.067,,0.200,,,1,1,0,0,1,0,3,0,,0,,3,,,,,01903802
1956,Regular Season,Yomiuri Giants,19,"Sakazaki, Kazuhiko",RF,86,170,162,0.216,0.249,0.309,0.558,15,24,35,24,8,2,1,50,4,1,5,1,29,1,2,0,1,01903802
1956,Regular Season,Mainichi Orions,14,"Yamane, Toshihide",P,40,37,35,0.257,0.257,0.314,0.571,4,7,9,7,2,0,0,11,0,2,0,0,8,1,0,2,0,01903803
1956,Japan Series,Nishitetsu Lions,11,"Kuboyama, Makoto",C,3,,1,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,1,,,,,01903809
1956,Regular Season,Nishitetsu Lions,11,"Kuboyama, Makoto",C,59,89,84,0.179,0.216,0.381,0.597,11,9,15,7,3,1,4,32,2,0,3,0,26,0,1,1,0,01903809
1956,Regular Season,Hankyu Braves,26,"Fujii, Michio",3B,144,550,476,0.265,0.345,0.309,0.654,61,39,126,111,10,4,1,147,23,15,57,0,25,10,1,14,2,03003801
1956,Regular Season,Toei Flyers,47,"Hara, Toshitada",P,33,14,13,0.077,0.077,0.154,0.231,0,1,1,0,1,0,0,2,0,0,0,0,2,0,0,1,0,03103800
1956,Regular Season,Toei Flyers,13,"Yana, Nobuo",P,9,5,5,0.200,0.200,0.200,0.400,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,03103802
1956,Regular Season,Kokutetsu Swallows,18,"Mitsubayashi, Seiji",P,24,19,14,0.143,0.200,0.214,0.414,2,0,2,1,1,0,0,3,0,0,1,0,8,0,0,4,0,03103809
1956,Regular Season,Taiyo Whales,1,"Fujii, Isamu",1B,101,322,299,0.264,0.313,0.428,0.741,25,34,79,57,8,1,13,128,0,2,20,8,45,7,1,0,2,03103872
1956,Regular Season,Kokutetsu Swallows,19,"Matsuda, Kiyoshi",RF,68,163,151,0.252,0.280,0.364,0.644,9,12,38,27,6,4,1,55,1,4,5,0,31,0,1,5,1,03203801
1956,Regular Season,Kintetsu Pearls,48,"Hosomizo, Hisao",C,5,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,03303800
1956,Regular Season,Kintetsu Pearls,18,"Yamashita, Noboru",P,36,39,39,0.077,0.077,0.077,0.154,0,0,3,3,0,0,0,3,0,0,0,0,11,0,0,0,0,03303809
1956,Regular Season,Hiroshima Carp,29,"Munechika, Shuhei",P,25,10,10,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,03503800
