Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1977,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003821
1977,Regular Season,Crown Lighter Lions,10,"Nishizawa, Masaji",PH,13,14,13,0.154,0.214,0.231,0.445,0,0,2,1,1,0,0,3,0,0,1,1,2,1,0,0,0,01003843
1977,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,120,496,452,0.301,0.358,0.478,0.836,75,65,136,94,23,0,19,216,13,3,38,2,60,14,2,2,2,01003844
1977,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,118,426,390,0.262,0.304,0.379,0.683,37,46,102,77,12,5,8,148,10,6,20,0,57,5,4,10,2,01003845
1977,Regular Season,Chunichi Dragons,46,"Matsubayashi, Shigeru",P,5,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003847
1977,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",PH,40,62,54,0.185,0.254,0.426,0.680,5,14,10,5,1,0,4,23,0,0,5,0,11,0,0,2,1,01003849
1977,Climax Series - Final Stage,Hankyu Braves,5,"Inoe, Osamu",2B,2,,2,0.500,,0.500,,,0,1,1,0,0,0,1,1,,0,,1,,,,,01103820
1977,Regular Season,Hankyu Braves,5,"Inoe, Osamu",2B,71,121,106,0.264,0.339,0.406,0.745,18,7,28,18,7,1,2,43,10,2,8,1,16,1,4,2,1,01103820
1977,Regular Season,Taiyo Whales,5,"Ito, Isao",PH,80,120,105,0.295,0.373,0.438,0.811,10,20,31,26,0,0,5,46,1,0,11,1,20,3,2,0,2,01103823
1977,Regular Season,Chunichi Dragons,14,"Kamigaki, Masayuki",2B,11,29,28,0.250,0.276,0.464,0.740,6,5,7,4,1,1,1,13,1,0,1,0,5,1,0,0,0,01103840
1977,Regular Season,Nippon-Ham Fighters,13,"Williams, Walt",LF,117,487,458,0.269,0.298,0.476,0.774,62,65,123,76,20,6,21,218,10,1,18,0,37,9,1,2,8,01103842
1977,Japan Series,Yomiuri Giants,35,"Awaguchi, Kenji",PH,5,,5,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,2,,,,,01103843
1977,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",PH,90,152,143,0.245,0.280,0.364,0.644,12,21,35,28,2,0,5,52,2,1,5,0,26,3,2,1,1,01103843
