Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2018,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",P,32,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005112
2018,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",1B,77,251,225,0.289,0.356,0.387,0.743,13,34,65,53,7,0,5,87,0,0,21,2,38,8,3,1,1,01005113
2018,Climax Series - First Stage,Tokyo Yakult Swallows,41,"Takai, Yuhei",RF,2,7,7,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01005117
2018,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",RF,125,482,446,0.318,0.365,0.439,0.804,50,67,142,111,19,1,11,196,6,1,33,5,62,13,1,0,2,01005117
2018,Regular Season,Hanshin Tigers,9,"Takayama, Shun",CF,45,134,128,0.172,0.201,0.234,0.435,8,14,22,16,5,0,1,30,0,1,4,0,22,4,1,0,1,01005132
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2018,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,2,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01005133
2018,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,22,2,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,01005133
2018,Regular Season,Hiroshima Toyo Carp,34,"Takahashi, Kouya",P,6,5,5,0.200,0.200,0.200,0.400,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,01005134
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2018,Japan Series,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2018,Regular Season,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,27,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01005135
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005136
2018,Japan Series,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005136
2018,Regular Season,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005136
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2018,Japan Series,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2018,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2018,Climax Series - Final Stage,Hiroshima Toyo Carp,25,"Arai, Takahiro",PH,2,2,1,1.000,1.000,2.000,3.000,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,01103888
2018,Japan Series,Hiroshima Toyo Carp,25,"Arai, Takahiro",PH,4,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103888
2018,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",PH,63,132,114,0.219,0.295,0.368,0.663,7,24,25,17,3,1,4,42,0,0,14,1,26,4,0,0,4,01103888
2018,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",CF,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105115
2018,Regular Season,Yokohama DeNA Baystars,30,"Iizuka, Satoshi",P,9,15,15,0.133,0.133,0.200,0.333,0,0,2,1,1,0,0,3,0,0,0,0,9,0,0,0,0,01105130
2018,Climax Series - First Stage,Tokyo Yakult Swallows,10,"Araki, Takahiro",PH,2,5,5,0.200,0.200,0.200,0.400,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01105131
2018,Regular Season,Tokyo Yakult Swallows,10,"Araki, Takahiro",PH,62,109,87,0.218,0.340,0.356,0.696,12,21,19,13,3,0,3,31,3,0,13,0,27,2,4,3,2,01105131
2018,Regular Season,Yokohama DeNA Baystars,4,"Aranami, Sho",PH,11,13,11,0.000,0.154,0.000,0.154,1,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,01105133
2018,Regular Season,Tohoku Rakuten Golden Eagles,30,"Ikeda, Takahide",P,15,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105134
2018,Regular Season,Yomiuri Giants,49,"Ishikawa, Shingo",PH,17,28,26,0.192,0.250,0.308,0.558,1,0,5,3,1,1,0,8,0,0,2,0,6,1,0,0,0,01105135
2018,Regular Season,Fukuoka Softbank Hawks,42,"Iida, Yuya",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105137
2018,Regular Season,Hanshin Tigers,56,"Iida, Yuya",P,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105137
2018,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",PH,28,45,43,0.186,0.182,0.233,0.415,5,3,8,6,2,0,0,10,0,0,0,0,18,0,0,1,1,01205112
2018,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",3B,74,56,47,0.213,0.278,0.213,0.491,3,6,10,10,0,0,0,10,0,0,3,0,9,2,2,2,2,01205114
2018,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,22,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205117
2018,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205118
2018,Regular Season,Saitama Seibu Lions,40,"Tamura, Ichiro",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205134
2018,Regular Season,Chiba Lotte Marines,28,"Matsunaga, Takahiro",P,60,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205137
2018,Regular Season,Tohoku Rakuten Golden Eagles,8,"Imae, Toshiaki",1B,127,465,421,0.276,0.334,0.397,0.731,44,49,116,87,17,2,10,167,0,3,32,5,76,19,7,0,4,01305115
2018,Regular Season,Hanshin Tigers,00,"Uemoto, Hiroki",2B,20,53,45,0.422,0.481,0.556,1.037,7,6,19,15,3,0,1,25,4,0,6,0,8,1,0,1,1,01305118
2018,Regular Season,Hanshin Tigers,62,"Ueda, Kai",SS,104,243,198,0.192,0.289,0.197,0.486,29,1,38,37,1,0,0,39,19,2,25,0,55,5,2,18,0,01305130
2018,Regular Season,Chunichi Dragons,8,"Ohshima, Yohei",CF,141,645,588,0.274,0.329,0.367,0.696,92,57,161,127,20,7,7,216,21,9,47,2,80,2,4,1,5,01305131
2018,Regular Season,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,23,26,23,0.174,0.200,0.174,0.374,1,1,4,4,0,0,0,4,0,0,1,0,9,0,0,1,1,01305132
2018,Climax Series - Final Stage,Saitama Seibu Lions,30,"Enokida, Daiki",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305133
2018,Regular Season,Saitama Seibu Lions,30,"Enokida, Daiki",P,23,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305133
2018,Regular Season,Tokyo Yakult Swallows,15,"Ohshita, Yuma",P,25,7,4,0.000,0.200,0.000,0.200,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,01305136
2018,Regular Season,Tohoku Rakuten Golden Eagles,36,"Uchida, Yasuhito",3B,58,193,177,0.198,0.259,0.435,0.694,16,25,35,17,6,0,12,77,0,1,14,0,66,4,1,0,1,01305139
2018,Climax Series - Final Stage,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",1B,2,5,4,0.250,0.400,0.250,0.650,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,01405116
2018,Japan Series,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",1B,6,23,22,0.318,0.348,0.455,0.803,2,2,7,4,3,0,0,10,0,0,1,0,4,1,0,0,0,01405116
2018,Regular Season,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",1B,124,446,397,0.302,0.368,0.466,0.834,46,74,120,81,25,2,12,185,2,0,42,4,46,10,2,0,5,01405116
2018,Climax Series - Final Stage,Hiroshima Toyo Carp,37,"Noma, Takayoshi",LF,3,11,11,0.182,0.182,0.455,0.637,3,1,2,0,1,1,0,5,1,0,0,0,2,0,0,0,0,01405130
2018,Japan Series,Hiroshima Toyo Carp,37,"Noma, Takayoshi",LF,6,22,21,0.238,0.273,0.238,0.511,1,0,5,5,0,0,0,5,0,1,1,0,7,0,0,0,0,01405130
2018,Regular Season,Hiroshima Toyo Carp,37,"Noma, Takayoshi",LF,126,447,405,0.286,0.343,0.393,0.736,64,46,116,90,14,7,5,159,17,10,30,0,69,2,6,4,2,01405130
2018,Regular Season,Saitama Seibu Lions,22,"Nakatsuka, Shunta",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405134
2018,Regular Season,Yokohama DeNA Baystars,66,"Nishimori, Masashi",PH,3,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01405135
2018,Regular Season,Orix Buffaloes,25,"Nishimura, Ryo",RF,31,93,88,0.193,0.217,0.307,0.524,9,8,17,11,4,0,2,27,2,0,3,0,27,1,0,1,1,01405136
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405139
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405139
2018,Japan Series,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405139
2018,Regular Season,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,66,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405139
2018,Regular Season,Tohoku Rakuten Golden Eagles,58,"Karashima, Wataru",P,23,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01505118
2018,Regular Season,Fukuoka Softbank Hawks,67,"Kasaya, Shunsuke",P,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505130
2018,Regular Season,Tohoku Rakuten Golden Eagles,9,"Okoye, Louis",CF,44,117,111,0.198,0.219,0.333,0.552,13,6,22,12,7,1,2,37,2,3,2,0,23,3,1,3,0,01505132
2018,Regular Season,Hokkaido Nippon-Ham Fighters,63,"Kitaura, Ryuji",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505136
2018,Climax Series - Final Stage,Saitama Seibu Lions,8,"Kaneko, Yuji",LF,3,11,8,0.250,0.455,0.250,0.705,4,0,2,2,0,0,0,2,0,0,3,0,3,0,0,0,0,01505137
2018,Regular Season,Saitama Seibu Lions,8,"Kaneko, Yuji",LF,111,356,310,0.223,0.303,0.274,0.577,50,34,69,58,7,3,1,85,32,11,34,0,53,5,3,6,3,01505137
2018,Regular Season,Hokkaido Nippon-Ham Fighters,45,"Hiranuma, Shota",SS,7,9,9,0.333,0.333,0.444,0.777,0,0,3,2,1,0,0,4,0,0,0,0,2,0,0,0,0,01605132
2018,Regular Season,Tohoku Rakuten Golden Eagles,15,"Mima, Manabu",P,14,3,2,0.000,0.333,0.000,0.333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,01605133
2018,Regular Season,Hanshin Tigers,40,"Fukunaga, Shungo",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01605134
2018,Regular Season,Fukuoka Softbank Hawks,42,"Matsuda, Ryoma",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01605135
2018,Regular Season,Orix Buffaloes,4,"Fukuda, Shuhei",2B,113,345,295,0.264,0.340,0.329,0.669,39,15,78,65,8,4,1,97,16,9,31,0,33,2,3,16,0,01605136
2018,Regular Season,Orix Buffaloes,53,"Yoshida, Yuto",CF,3,6,6,0.167,0.167,0.167,0.334,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,01605139
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,31,"Kurihara, Ryoya",C,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01705130
2018,Japan Series,Fukuoka Softbank Hawks,31,"Kurihara, Ryoya",C,1,1,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01705130
2018,Regular Season,Fukuoka Softbank Hawks,31,"Kurihara, Ryoya",C,11,9,9,0.111,0.111,0.111,0.222,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,01705130
2018,Regular Season,Yokohama DeNA Baystars,65,"Kuniyoshi, Yuki",P,13,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01705131
2018,Regular Season,Tokyo Yakult Swallows,57,"Koga, Yudai",C,7,15,13,0.077,0.143,0.077,0.220,1,1,1,1,0,0,0,1,0,0,1,0,2,1,0,1,0,01705134
2018,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kondoh, Hiroki",P,9,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01705136
2018,Regular Season,Chunichi Dragons,43,"Mitsuma, Takuya",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01805132
2018,Regular Season,Tokyo Yakult Swallows,39,"Miyamoto, Takeshi",PH,26,48,41,0.220,0.298,0.244,0.542,3,6,9,8,1,0,0,10,0,0,5,0,11,1,0,1,1,01805136
2018,Regular Season,Tohoku Rakuten Golden Eagles,37,"Shima, Motohiro",C,113,361,315,0.206,0.277,0.251,0.528,21,21,65,52,12,1,0,79,2,3,30,1,89,3,1,15,0,01905114
2018,Regular Season,Saitama Seibu Lions,34,"Sano, Yasuo",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01905130
