Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1984,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,121,535,490,0.251,0.300,0.335,0.635,59,53,123,103,9,1,10,164,5,2,34,0,37,12,0,9,2,01003845
1984,Regular Season,Yokohama Taiyo Whales,2,"Lee, Leon",1B,130,550,480,0.321,0.402,0.508,0.910,66,84,154,107,25,1,21,244,6,2,65,8,60,23,0,0,5,01003846
1984,Regular Season,Nankai Hawks,30,"Mizutani, Shigeo",P,10,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003861
1984,Regular Season,Hanshin Tigers,32,"Hikima, Katsuyuki",PR,81,40,35,0.229,0.270,0.314,0.584,17,3,8,7,0,0,1,11,5,5,2,0,9,0,0,2,1,01003863
1984,Regular Season,Hankyu Braves,34,"Mori, Koji",P,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003865
1984,Regular Season,Yokohama Taiyo Whales,28,"Nishimura, Hiromi",PH,77,113,100,0.250,0.330,0.330,0.660,9,4,25,20,3,1,1,33,4,3,11,0,18,2,1,1,0,01003867
1984,Regular Season,Yomiuri Giants,59,"Nishimoto, Kazumi",SS,6,11,11,0.273,0.273,0.273,0.546,2,1,3,3,0,0,0,3,0,1,0,0,4,0,0,0,0,01003869
1984,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",RF,103,228,198,0.283,0.363,0.399,0.762,31,31,56,44,6,1,5,79,4,1,24,4,23,2,1,3,2,01103843
1984,Regular Season,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,106,320,289,0.253,0.310,0.391,0.701,37,31,73,49,15,2,7,113,11,5,22,0,26,6,2,7,0,01103844
1984,Regular Season,Chunichi Dragons,31,"Ishii, Akio",PH,58,45,38,0.184,0.295,0.289,0.584,4,3,7,3,4,0,0,11,0,0,5,0,13,1,1,0,1,01103846
1984,Regular Season,Chunichi Dragons,27,"Okawara, Sakae",C,40,50,48,0.208,0.240,0.271,0.511,4,4,10,9,0,0,1,13,0,0,2,0,12,1,0,0,0,01103848
1984,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,6,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103849
1984,Regular Season,Chunichi Dragons,17,"Ushijima, Kazuhiko",P,50,14,10,0.500,0.500,0.800,1.300,2,3,5,4,0,0,1,8,0,0,0,0,5,0,0,3,1,01103861
1984,Regular Season,Nankai Hawks,12,"Inoe, Yuji",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103863
1984,Regular Season,Hiroshima Toyo Carp,36,"Imai, Joji",PR,52,8,6,0.167,0.286,0.333,0.619,26,1,1,0,1,0,0,2,15,2,1,0,1,0,0,1,0,01103865
1984,Regular Season,Yakult Swallows,83,"Arisawa, Kenji",P,22,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103869
1984,Regular Season,Hanshin Tigers,54,"Maeda, Koji",P,2,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01203869
1984,Regular Season,Lotte Orions,34,"Kenmotsu, Takahiro",RF,68,52,46,0.217,0.294,0.283,0.577,9,5,10,7,3,0,0,13,3,1,5,0,13,1,0,1,0,01303842
1984,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",P,43,22,16,0.188,0.188,0.188,0.376,1,2,3,3,0,0,0,3,0,0,0,0,5,1,0,6,0,01303844
1984,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",P,20,11,11,0.182,0.182,0.182,0.364,1,0,2,2,0,0,0,2,0,0,0,0,4,0,0,0,0,01303846
1984,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",PH,41,36,35,0.114,0.139,0.171,0.310,2,1,4,2,2,0,0,6,1,0,1,0,11,0,0,0,0,01303848
1984,Regular Season,Kintetsu Buffaloes,4,"Oishi, Daijiro",2B,130,598,528,0.282,0.355,0.508,0.863,97,65,149,93,22,5,29,268,46,19,58,5,58,5,2,10,0,01303863
1984,Regular Season,Seibu Lions,26,"Kanamori, Eiji",LF,65,181,148,0.250,0.366,0.351,0.717,19,19,37,26,9,0,2,52,0,0,15,0,17,0,12,5,1,01303865
1984,Regular Season,Yokohama Taiyo Whales,21,"Ohata, Toru",P,3,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303867
1984,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",P,7,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,01303869
1984,Regular Season,Yokohama Taiyo Whales,43,"Muraoka, Koichi",PR,62,42,34,0.147,0.194,0.235,0.429,7,0,5,2,3,0,0,8,2,0,2,0,7,1,0,6,0,01403867
1984,Regular Season,Seibu Lions,39,"Kuroda, Masahiro",C,25,56,47,0.149,0.245,0.255,0.500,8,5,7,4,2,0,1,12,0,0,5,0,8,2,1,3,0,01503845
1984,Regular Season,Yomiuri Giants,47,"Suzuki, Koki",P,8,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503848
1984,Regular Season,Nippon-Ham Fighters,47,"Sakamaki, Akira",P,38,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503865
1984,Regular Season,Seibu Lions,44,"Kurohara, Yuji",P,20,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503867
1984,Japan Series,Hiroshima Toyo Carp,6,"Kobayakawa, Takehiko",1B,4,,12,0.167,,0.167,,,0,2,2,0,0,0,2,0,,0,,2,,,,,01503869
1984,Regular Season,Hiroshima Toyo Carp,6,"Kobayakawa, Takehiko",1B,112,420,375,0.280,0.346,0.459,0.805,50,59,105,71,17,1,16,172,8,1,27,1,66,8,11,4,3,01503869
1984,Regular Season,Seibu Lions,54,"Seike, Masakazu",3B,6,2,2,0.000,0.000,0.000,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01703863
1984,Regular Season,Hiroshima Toyo Carp,12,"Takagi, Nobuhiro",P,17,20,16,0.313,0.353,0.313,0.666,1,1,5,5,0,0,0,5,0,0,1,0,3,0,0,3,0,01703865
1984,Regular Season,Lotte Orions,48,"Takahashi, Chuichi",LF,55,118,107,0.280,0.336,0.393,0.729,20,10,30,23,4,1,2,42,3,4,8,0,19,2,1,2,0,01703869
1984,Regular Season,Seibu Lions,21,"Higashio, Osamu",P,32,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01903828
1984,Regular Season,Hankyu Braves,28,"Fujishiro, Kazuaki",P,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01903844
1984,Regular Season,Chunichi Dragons,9,"Nakao, Takayoshi",C,76,237,208,0.322,0.387,0.572,0.959,35,35,67,40,14,1,12,119,5,1,22,4,35,1,0,6,1,01903863
1984,Regular Season,Nippon-Ham Fighters,23,"Tsusue, Hideaki",PH,73,156,134,0.224,0.329,0.396,0.725,15,19,30,21,2,0,7,53,0,0,21,1,22,3,0,0,1,01903867
1984,Regular Season,Nankai Hawks,51,"Tone, Tsuyoshi",DH,3,0,0,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01903869
1984,Regular Season,Yomiuri Giants,15,"Yamakura, Kazuhiro",C,114,388,340,0.241,0.328,0.400,0.728,38,43,82,52,18,0,12,136,1,1,41,8,62,12,3,1,3,11013846
1984,Regular Season,Hanshin Tigers,7,"Mayumi, Akinobu",2B,117,475,430,0.286,0.345,0.549,0.894,69,64,123,69,22,5,27,236,15,3,39,5,69,11,0,4,2,11013847
1984,Regular Season,Nankai Hawks,35,"Yoshida, Hiroyuki",C,84,202,172,0.267,0.347,0.430,0.777,21,23,46,30,10,0,6,74,0,2,19,1,13,5,2,8,1,11013848
1984,Regular Season,Yomiuri Giants,52,"Nakajo, Yoshinobu",P,22,1,0,0.000,1.000,0.000,1.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11013867
1984,Regular Season,Nippon-Ham Fighters,32,"Nakamura, Minoru",2B,5,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11013869
1984,Regular Season,Chunichi Dragons,16,"Yasuki, Shoji",P,27,5,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11213828
1984,Regular Season,Hanshin Tigers,38,"Yamakawa, Takeshi",C,114,281,249,0.193,0.261,0.349,0.610,32,25,48,30,7,1,10,87,1,0,22,7,53,9,1,8,1,11213861
1984,Regular Season,Nankai Hawks,11,"Hatayama, Hitoshi",P,43,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11213867
1984,Regular Season,Chunichi Dragons,1,"Fujio, Yasuharu",PH,34,39,36,0.361,0.410,0.611,1.021,5,8,13,8,3,0,2,22,0,0,3,0,6,4,0,0,0,11213869
1984,Regular Season,Hanshin Tigers,2,"Oka, Yoshiaki",LF,27,6,3,0.000,0.400,0.000,0.400,4,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,11313845
1984,Regular Season,Kintetsu Buffaloes,13,"Ishimoto, Yoshiaki",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11313863
1984,Regular Season,Seibu Lions,46,"Ozawa, Makoto",CF,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11313865
1984,Regular Season,Hanshin Tigers,43,"Olsen, Richard",P,30,26,25,0.120,0.120,0.120,0.240,0,0,3,3,0,0,0,3,0,0,0,0,9,1,0,1,0,11313867
1984,Regular Season,Seibu Lions,52,"Oda, Shinya",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11313869
1984,Regular Season,Yakult Swallows,28,"Yaegashi, Yukio",C,124,447,398,0.251,0.321,0.445,0.766,50,58,100,61,19,2,18,177,1,1,39,2,76,11,2,4,4,11413843
1984,Regular Season,Hanshin Tigers,25,"Yamamoto, Kazuyuki",P,52,18,14,0.143,0.143,0.214,0.357,1,2,2,1,1,0,0,3,0,0,0,0,6,0,0,4,0,11413845
1984,Japan Series,Hiroshima Toyo Carp,41,"Yamanaka, Kiyoshi",C,2,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,11413863
1984,Regular Season,Hiroshima Toyo Carp,41,"Yamanaka, Kiyoshi",C,64,89,80,0.175,0.233,0.200,0.433,2,8,14,12,2,0,0,16,0,0,3,0,14,2,3,2,1,11413863
1984,Regular Season,Yomiuri Giants,43,"Yamamoto, Koji",PH,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11413869
1984,Japan Series,Hankyu Braves,26,"Kobayashi, Shinya",RF,6,,19,0.316,,0.474,,,1,6,5,0,0,1,9,1,,2,,1,,,,,11513846
1984,Regular Season,Hankyu Braves,26,"Kobayashi, Shinya",RF,116,387,343,0.277,0.340,0.429,0.769,41,47,95,69,13,0,13,147,9,2,33,3,31,5,0,4,3,11513846
1984,Regular Season,Kintetsu Buffaloes,39,"Sano, Motokuni",C,2,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11513848
1984,Regular Season,Hanshin Tigers,31,"Kakefu, Masayuki",3B,130,549,442,0.269,0.408,0.557,0.965,79,95,119,67,14,1,37,246,3,2,102,8,83,11,2,0,3,11513849
1984,Regular Season,Hankyu Braves,35,"Kinoshita, Tomohiro",P,18,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11513861
1984,Regular Season,Hiroshima Toyo Carp,48,"Kiyokawa, Eiji",P,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11513869
1984,Regular Season,Yakult Swallows,1,"Wakamatsu, Tsutomu",LF,114,449,397,0.325,0.387,0.458,0.845,49,50,129,96,22,2,9,182,6,1,38,4,26,6,2,8,4,11613843
1984,Regular Season,Kintetsu Buffaloes,63,"Yoshikawa, Masami",P,15,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11613867
1984,Regular Season,Kintetsu Buffaloes,34,"Murata, Tatsumi",P,36,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11713840
1984,Japan Series,Hiroshima Toyo Carp,2,"Takahashi, Yoshihiko",SS,7,,30,0.500,,0.633,,,3,15,13,1,0,1,19,3,,2,,4,,,,,11713842
1984,Regular Season,Hiroshima Toyo Carp,2,"Takahashi, Yoshihiko",SS,126,556,495,0.303,0.363,0.505,0.868,97,71,150,100,23,4,23,250,30,9,44,2,79,5,3,10,4,11713842
1984,Regular Season,Yomiuri Giants,5,"Kono, Kazumasa",SS,111,346,299,0.258,0.321,0.445,0.766,40,46,77,50,11,3,13,133,8,2,26,1,45,9,2,16,3,11713843
1984,Regular Season,Lotte Orions,36,"Doi, Masashi",1B,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11713844
1984,Regular Season,Nankai Hawks,23,"Takayanagi, Hideki",PH,81,178,162,0.272,0.314,0.469,0.783,21,26,44,28,8,0,8,76,2,1,9,0,27,5,1,3,3,11713848
1984,Regular Season,Seibu Lions,38,"Kono, Junki",3B,9,10,9,0.111,0.111,0.111,0.222,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,11713863
1984,Regular Season,Kintetsu Buffaloes,22,"Sumitomo, Kazuya",P,21,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11713865
1984,Regular Season,Nippon-Ham Fighters,55,"Shimizu, Nobuaki",C,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11713869
1984,Regular Season,Nankai Hawks,26,"Fujita, Manabu",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11913842
1984,Japan Series,Hiroshima Toyo Carp,19,"Niimi, Satoshi",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,11913847
1984,Regular Season,Hiroshima Toyo Carp,19,"Niimi, Satoshi",P,16,1,1,1.000,1.000,2.000,3.000,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,11913847
1984,Regular Season,Yokohama Taiyo Whales,14,"Masumoto, Hiroshi",P,34,2,1,0.000,0.500,0.000,0.500,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11913848
1984,Regular Season,Seibu Lions,6,"Suzuki, Haruhiko",PH,19,32,28,0.107,0.167,0.107,0.274,2,2,3,3,0,0,0,3,0,0,2,0,6,0,0,0,2,11913849
1984,Regular Season,Nippon-Ham Fighters,20,"Takahashi, Masami",P,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11913861
1984,Regular Season,Lotte Orions,32,"Nishimura, Norifumi",2B,124,406,368,0.285,0.319,0.389,0.708,46,29,105,80,17,3,5,143,25,13,11,0,23,5,7,19,1,11913865
1984,Regular Season,Yokohama Taiyo Whales,12,"Sekine, Hirofumi",P,40,35,29,0.069,0.069,0.069,0.138,0,0,2,2,0,0,0,2,0,0,0,0,16,0,0,6,0,11913867
1984,Regular Season,Hanshin Tigers,41,"Tsukiyama, Eiju",PH,6,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11913869
1984,Regular Season,Yokohama Taiyo Whales,10,"Fukushima, Hisaaki",PH,52,57,54,0.222,0.263,0.370,0.633,4,8,12,7,3,1,1,20,0,0,2,0,6,3,1,0,0,21023824
1984,Regular Season,Lotte Orions,5,"Lee, Leron",DH,129,553,485,0.309,0.391,0.557,0.948,84,88,150,94,23,2,31,270,5,2,58,3,62,11,7,1,2,21023844
1984,Regular Season,Hanshin Tigers,1,"Hirota, Sumio",CF,110,409,361,0.313,0.367,0.443,0.810,45,34,113,84,18,4,7,160,6,2,30,0,23,6,1,14,2,21023845
1984,Regular Season,Hiroshima Toyo Carp,57,"Mori, Kozo",P,14,3,3,0.667,0.667,1.667,2.334,2,2,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,21023865
1984,Regular Season,Seibu Lions,14,"Noguchi, Hiromi",LF,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21023867
1984,Regular Season,Chunichi Dragons,51,"Hamada, Kazuo",P,7,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21023869
1984,Regular Season,Kintetsu Buffaloes,31,"Ohara, Tetsuya",SS,40,96,82,0.232,0.284,0.427,0.711,13,11,19,11,4,0,4,35,0,2,6,0,11,1,0,7,1,21123848
1984,Regular Season,Nankai Hawks,56,"Ogawa, Hiroshi",SS,51,53,45,0.244,0.292,0.289,0.581,8,4,11,9,2,0,0,13,3,0,3,0,4,1,0,5,0,21123861
1984,Japan Series,Hankyu Braves,50,"Iwamoto, Yoshihiro",PR,3,,0,0.000,,0.000,,,0,0,0,0,0,0,0,1,,0,,0,,,,,21123865
1984,Regular Season,Hankyu Braves,50,"Iwamoto, Yoshihiro",PR,48,23,21,0.143,0.182,0.286,0.468,13,3,3,2,0,0,1,6,6,1,0,0,2,0,1,0,1,21123865
1984,Regular Season,Seibu Lions,32,"Ishii, Takeshi",P,18,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21123867
1984,Japan Series,Hiroshima Toyo Carp,31,"Ito, Toshifumi",PH,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,21123869
1984,Regular Season,Hiroshima Toyo Carp,31,"Ito, Toshifumi",PH,34,42,39,0.256,0.310,0.564,0.874,6,11,10,4,3,0,3,22,0,0,3,0,6,0,0,0,0,21123869
1984,Regular Season,Yokohama Taiyo Whales,5,"Motoi, Mitsuo",PH,46,95,87,0.345,0.387,0.448,0.835,5,18,30,25,3,0,2,39,0,0,6,1,7,3,0,1,1,21223824
1984,Regular Season,Hiroshima Toyo Carp,23,"Moriwaki, Hiroshi",2B,20,11,11,0.273,0.273,0.273,0.546,6,1,3,3,0,0,0,3,2,0,0,0,4,0,0,0,0,21223863
1984,Regular Season,Hanshin Tigers,36,"Watanabe, Chosuke",C,42,32,29,0.138,0.167,0.172,0.339,1,1,4,3,1,0,0,5,0,0,1,0,5,2,0,2,0,21223865
1984,Japan Series,Hankyu Braves,44,"Wells, Boomer",1B,7,,28,0.214,,0.250,,,3,6,5,1,0,0,7,0,,1,,4,,,,,21223867
1984,Regular Season,Hankyu Braves,44,"Wells, Boomer",1B,128,549,482,0.355,0.426,0.641,1.067,82,130,171,109,23,2,37,309,2,3,55,12,33,19,5,0,7,21223867
1984,Regular Season,Yomiuri Giants,31,"Mizuno, Katsuhito",P,8,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21223869
1984,Japan Series,Hiroshima Toyo Carp,29,"Kobayashi, Seiji",P,4,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,21323842
1984,Regular Season,Hiroshima Toyo Carp,29,"Kobayashi, Seiji",P,55,30,28,0.107,0.138,0.107,0.245,1,1,3,3,0,0,0,3,0,0,1,0,10,0,0,1,0,21323842
1984,Regular Season,Lotte Orions,9,"Saito, Ko",PH,62,77,71,0.197,0.240,0.394,0.634,5,15,14,6,5,0,3,28,0,0,4,0,15,2,0,1,1,21323844
1984,Regular Season,Kintetsu Buffaloes,16,"Kubo, Yasuo",P,43,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21323846
1984,Regular Season,Hankyu Braves,57,"Kanamoto, Seikichi",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21323861
1984,Regular Season,Yakult Swallows,24,"Okawa, Akira",P,65,25,18,0.222,0.333,0.222,0.555,1,1,4,4,0,0,0,4,0,0,3,0,6,0,0,4,0,21323863
1984,Regular Season,Yomiuri Giants,60,"Kawai, Masahiro",SS,18,11,9,0.111,0.273,0.111,0.384,4,0,1,1,0,0,0,1,0,0,2,0,2,0,0,0,0,21323869
1984,Regular Season,Hanshin Tigers,8,"Yoshitake, Haruki",RF,119,340,304,0.260,0.320,0.368,0.688,44,27,79,60,11,2,6,112,16,4,24,1,51,9,3,5,4,21423863
1984,Regular Season,Nankai Hawks,36,"Yamakawa, Shuichi",P,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21423867
1984,Regular Season,Lotte Orions,28,"Tamura, Isao",P,16,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21523842
1984,Regular Season,Chunichi Dragons,45,"Kurioka, Hidetomo",CF,20,24,24,0.375,0.375,0.542,0.917,4,8,9,5,4,0,0,13,4,1,0,0,8,1,0,0,0,21523861
1984,Regular Season,Yakult Swallows,59,"Genoka, Masamitsu",CF,81,189,164,0.293,0.348,0.415,0.763,23,15,48,36,8,0,4,68,6,1,10,4,23,1,4,11,0,21523863
1984,Regular Season,Chunichi Dragons,32,"Kuwata, Shigeru",P,14,3,3,0.333,0.333,0.333,0.666,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21523867
1984,Regular Season,Hankyu Braves,22,"Kobayashi, Atsumi",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21523869
1984,Regular Season,Yokohama Taiyo Whales,8,"Tsuji, Yasuhiko",C,6,10,9,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21723827
1984,Regular Season,Kintetsu Buffaloes,23,"Hayashi, Masahiro",PH,2,1,1,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21723842
1984,Regular Season,Lotte Orions,20,"Nishina, Tokinari",P,29,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21723844
1984,Regular Season,Yakult Swallows,9,"Sugiura, Toru",CF,109,420,352,0.281,0.386,0.398,0.784,46,49,99,74,17,0,8,140,4,4,59,7,25,3,1,7,1,21723845
1984,Regular Season,Kintetsu Buffaloes,20,"Nakane, Masahiro",RF,78,196,175,0.274,0.352,0.514,0.866,18,39,48,28,9,0,11,90,0,2,21,1,50,3,0,0,0,21723847
1984,Regular Season,Lotte Orions,35,"Shoji, Tomohisa",LF,113,441,391,0.256,0.323,0.373,0.696,66,42,100,77,11,1,11,146,9,9,34,0,50,3,5,10,1,21723849
1984,Regular Season,Chunichi Dragons,22,"Sota, Yasuji",P,5,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21723863
1984,Regular Season,Seibu Lions,64,"Takahashi, Toshiharu",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21723865
1984,Regular Season,Hiroshima Toyo Carp,18,"Shiratake, Yoshihisa",P,3,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21723867
1984,Regular Season,Yokohama Taiyo Whales,47,"Takeshita, Koji",P,8,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21723869
1984,Regular Season,Lotte Orions,7,"Mizukami, Yoshio",SS,100,338,291,0.254,0.342,0.402,0.744,38,33,74,51,13,0,10,117,13,4,36,2,58,6,3,2,6,21923842
1984,Regular Season,Chunichi Dragons,28,"Miyako, Yujiro",P,36,72,62,0.210,0.234,0.242,0.476,2,5,13,12,0,1,0,15,0,0,2,0,9,0,0,8,0,21923848
1984,Japan Series,Hiroshima Toyo Carp,0,"Nagashima, Kiyoyuki",CF,7,,27,0.333,,0.704,,,10,9,5,1,0,3,19,0,,3,,5,,,,,21923861
1984,Regular Season,Hiroshima Toyo Carp,0,"Nagashima, Kiyoyuki",CF,125,388,341,0.276,0.341,0.478,0.819,48,43,94,53,26,2,13,163,11,10,33,3,76,3,1,13,0,21923861
1984,Regular Season,Hanshin Tigers,28,"Nakada, Yoshihiro",P,30,5,5,0.200,0.200,0.200,0.400,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,21923863
1984,Japan Series,Hankyu Braves,40,"Fukuhara, Mineo",2B,7,,26,0.192,,0.462,,,7,5,2,1,0,2,12,1,,2,,2,,,,,21923865
1984,Regular Season,Hankyu Braves,40,"Fukuhara, Mineo",2B,120,263,220,0.268,0.343,0.382,0.725,31,22,59,46,7,0,6,84,2,3,24,0,48,5,1,15,3,21923865
