Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2000,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",P,11,17,14,0.143,0.143,0.143,0.286,1,0,2,2,0,0,0,2,0,0,0,0,6,2,0,3,0,01003880
2000,Regular Season,Yokohama BayStars,24,"Hosomi, Kazushi",P,13,19,18,0.056,0.053,0.056,0.109,0,1,1,1,0,0,0,1,0,0,0,0,8,0,0,0,1,01003882
2000,Japan Series,Yomiuri Giants,61,"Horita, Ichiro",LF,2,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01003884
2000,Regular Season,Yomiuri Giants,61,"Horita, Ichiro",LF,13,10,9,0.333,0.400,0.667,1.067,3,1,3,1,1,1,0,6,0,0,1,0,2,0,0,0,0,01003884
2000,Regular Season,Orix Bluewave,32,"Yanagisawa, Yuichi",C,9,3,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,01003889
2000,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",P,45,8,6,0.000,0.143,0.000,0.143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,01103882
2000,Japan Series,Yomiuri Giants,2,"Motoki, Daisuke",SS,5,,10,0.100,,0.100,,,0,1,1,0,0,0,1,0,,1,,1,,,,,01103883
2000,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",SS,114,353,310,0.274,0.347,0.377,0.724,40,29,85,63,17,0,5,117,0,2,34,1,47,7,1,7,1,01103883
2000,Regular Season,Osaka Kintetsu Buffaloes,22,"Isobe, Koichi",C,94,359,318,0.311,0.367,0.456,0.823,41,33,99,70,18,5,6,145,6,0,26,2,26,9,3,10,2,01103884
2000,Regular Season,Seibu Lions,48,"Idemoto, Kenichiro",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103885
2000,Regular Season,Hanshin Tigers,29,"Igawa, Kei",P,9,10,10,0.100,0.100,0.100,0.200,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,01103886
2000,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",3B,92,233,208,0.245,0.318,0.505,0.823,26,35,51,29,6,0,16,105,3,1,18,0,54,6,5,0,2,01103888
2000,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",3B,82,136,122,0.213,0.276,0.369,0.645,13,14,26,15,6,2,3,45,3,3,10,3,34,2,1,2,1,01203881
2000,Regular Season,Yokohama BayStars,14,"Morinaka, Masao",P,53,6,6,0.167,0.167,0.167,0.334,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,01203884
2000,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",P,70,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203886
2000,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,21,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203887
2000,Regular Season,Osaka Kintetsu Buffaloes,34,"Mende, Tetsuji",P,20,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203888
2000,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,15,9,2,0.000,0.333,0.000,0.333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,01303864
2000,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",1B,118,473,427,0.311,0.372,0.520,0.892,55,68,133,83,29,3,18,222,3,2,39,4,74,15,4,0,3,01303868
2000,Regular Season,Hanshin Tigers,19,"Kawajiri, Tetsuro",P,32,49,42,0.071,0.071,0.071,0.142,2,0,3,3,0,0,0,3,0,0,0,0,6,1,0,7,0,01303880
2000,Regular Season,Seibu Lions,23,"Otsuka, Koji",RF,17,28,26,0.231,0.259,0.462,0.721,3,3,6,2,3,0,1,12,1,1,1,0,12,0,0,1,0,01303881
2000,Regular Season,Osaka Kintetsu Buffaloes,23,"Kadokura, Ken",P,23,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303882
2000,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",3B,135,621,510,0.290,0.406,0.484,0.890,92,97,148,93,32,2,21,247,9,3,101,2,80,14,3,0,7,01303885
2000,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,28,58,48,0.188,0.278,0.188,0.466,4,5,9,9,0,0,0,9,0,0,6,0,25,2,0,4,0,01403862
2000,Regular Season,Hanshin Tigers,54,"Yamaoka, Hiroyuki",P,15,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01403886
2000,Regular Season,Chiba Lotte Marines,44,"Yoshitsuru, Kenji",C,44,104,100,0.210,0.233,0.220,0.453,7,6,21,20,1,0,0,22,0,0,3,0,17,3,0,1,0,01403887
2000,Regular Season,Hanshin Tigers,21,"Yoshino, Makoto",P,34,4,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,01405111
2000,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",P,31,27,23,0.043,0.083,0.043,0.126,1,0,1,1,0,0,0,1,0,0,1,0,11,1,0,3,0,01503866
2000,Japan Series,Yomiuri Giants,37,"Saito, Takayuki",PH,1,,1,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01503880
