Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2011,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,11,23,22,0.091,0.091,0.227,0.318,1,2,2,1,0,0,1,5,0,0,0,0,9,0,0,1,0,01003886
2011,Climax Series - Final Stage,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,3,13,13,0.154,0.154,0.154,0.308,0,0,2,2,0,0,0,2,1,0,0,0,6,0,0,0,0,01005113
2011,Climax Series - First Stage,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,2,10,7,0.286,0.500,0.571,1.071,4,0,2,0,2,0,0,4,0,0,3,1,1,0,0,0,0,01005113
2011,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,144,633,566,0.297,0.354,0.433,0.787,82,100,168,124,27,1,16,245,21,2,44,0,93,11,12,0,11,01005113
2011,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",P,30,47,41,0.073,0.095,0.073,0.168,1,0,3,3,0,0,0,3,0,0,1,0,13,0,0,5,0,01005114
2011,Regular Season,Tokyo Yakult Swallows,61,"Ishii, Hirotoshi",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103882
2011,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",3B,144,602,550,0.269,0.321,0.418,0.739,68,93,148,103,25,3,17,230,5,0,41,2,106,20,4,0,7,01103888
2011,Regular Season,Hokkaido Nippon-Ham Fighters,50,"Ichikawa, Suguru",PH,4,3,2,0.000,0.333,0.000,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01105110
2011,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105111
2011,Regular Season,Hanshin Tigers,32,"Arai, Ryota",1B,43,27,26,0.192,0.222,0.192,0.414,3,3,5,5,0,0,0,5,0,0,1,0,8,1,0,0,0,01105112
2011,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",LF,100,187,167,0.210,0.283,0.299,0.582,15,12,35,25,6,3,1,50,8,2,14,1,33,2,3,3,0,01105115
2011,Regular Season,Tohoku Rakuten Golden Eagles,13,"Isaka, Ryohei",P,15,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105118
2011,Regular Season,Yokohama BayStars,00,"Inada, Naoto",1B,61,42,42,0.238,0.238,0.262,0.500,4,2,10,9,1,0,0,11,0,0,0,0,11,0,0,0,0,01105119
2011,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",3B,3,8,8,0.125,0.125,0.125,0.250,0,0,1,1,0,0,0,1,0,0,0,0,3,1,0,0,0,01105131
2011,Regular Season,Yokohama BayStars,4,"Aranami, Sho",CF,28,92,86,0.256,0.264,0.291,0.555,11,1,22,20,1,1,0,25,6,1,1,0,23,0,0,5,0,01105133
2011,Regular Season,Fukuoka Softbank Hawks,63,"Fujita, Soichi",P,19,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203886
2011,Regular Season,Chiba Lotte Marines,65,"Minami, Ryusuke",LF,32,43,39,0.179,0.220,0.333,0.553,5,3,7,4,1,1,1,13,1,0,1,0,10,0,1,2,0,01205111
2011,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",SS,68,167,149,0.228,0.290,0.289,0.579,11,11,34,29,3,0,2,43,0,1,12,0,38,2,1,5,0,01205112
2011,Regular Season,Saitama Seibu Lions,45,"Fujita, Taiyo",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205113
2011,Climax Series - Final Stage,Chunichi Dragons,1,"Donoue, Naomichi",2B,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205114
2011,Japan Series,Chunichi Dragons,1,"Donoue, Naomichi",2B,2,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205114
2011,Regular Season,Chunichi Dragons,1,"Donoue, Naomichi",2B,62,123,115,0.209,0.242,0.296,0.538,6,10,24,18,4,0,2,34,0,0,4,2,18,5,1,3,0,01205114
2011,Climax Series - First Stage,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205115
2011,Regular Season,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205115
2011,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205116
2011,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,19,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205117
2011,Regular Season,Orix Buffaloes,14,"Furukawa, Shuichi",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205131
2011,Regular Season,Tohoku Rakuten Golden Eagles,7,"Yamasaki, Takeshi",DH,102,402,362,0.229,0.286,0.367,0.653,26,48,83,56,15,1,11,133,0,1,28,0,89,10,4,0,8,01303868
2011,Regular Season,Saitama Seibu Lions,7,"Kataoka, Yasuyuki",2B,86,364,326,0.230,0.295,0.276,0.571,43,18,75,64,8,2,1,90,22,10,26,1,51,3,4,8,0,01305110
2011,Regular Season,Hiroshima Toyo Carp,19,"Ueno, Hirofumi",P,32,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305114
2011,Regular Season,Chiba Lotte Marines,8,"Imae, Toshiaki",3B,134,543,499,0.269,0.304,0.381,0.685,53,51,134,95,30,1,8,190,2,1,20,0,48,13,8,10,6,01305115
2011,Regular Season,Yokohama BayStars,58,"Ota, Atori",P,3,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01305116
2011,Regular Season,Saitama Seibu Lions,14,"Egusa, Hirotaka",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305117
2011,Regular Season,Hanshin Tigers,4,"Uemoto, Hiroki",2B,67,131,108,0.250,0.331,0.398,0.729,20,13,27,17,7,0,3,43,8,3,14,0,27,0,0,7,2,01305118
2011,Regular Season,Orix Buffaloes,17,"Katsuki, Ryota",P,46,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305119
2011,Climax Series - Final Stage,Chunichi Dragons,8,"Ohshima, Yohei",CF,5,17,13,0.231,0.412,0.231,0.643,0,1,3,3,0,0,0,3,0,0,4,1,4,0,0,0,0,01305131
2011,Japan Series,Chunichi Dragons,8,"Ohshima, Yohei",CF,5,14,13,0.077,0.077,0.077,0.154,0,0,1,1,0,0,0,1,1,1,0,0,4,0,0,1,0,01305131
2011,Regular Season,Chunichi Dragons,8,"Ohshima, Yohei",CF,96,355,300,0.243,0.318,0.320,0.638,25,18,73,60,6,4,3,96,8,2,29,5,50,3,5,19,2,01305131
2011,Regular Season,Hanshin Tigers,13,"Enokida, Daiki",P,62,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305133
2011,Regular Season,Orix Buffaloes,48,"Yoshino, Makoto",P,50,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405111
2011,Regular Season,Hiroshima Toyo Carp,37,"Matsuyama, Ryuhei",LF,68,204,196,0.270,0.299,0.357,0.656,15,19,53,43,6,1,3,70,0,1,8,0,20,5,0,0,0,01405116
2011,Regular Season,Tokyo Yakult Swallows,66,"Fernandes, Rafael",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405118
2011,Climax Series - Final Stage,Chunichi Dragons,24,"Kuramoto, Hidenori",CF,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503888
2011,Japan Series,Chunichi Dragons,24,"Kuramoto, Hidenori",CF,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503888
2011,Regular Season,Chunichi Dragons,24,"Kuramoto, Hidenori",CF,56,24,20,0.100,0.182,0.100,0.282,9,1,2,2,0,0,0,2,2,0,2,0,3,0,0,2,0,01503888
2011,Regular Season,Chiba Lotte Marines,11,"Ohmine, Yuta",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505114
2011,Regular Season,Tokyo Yakult Swallows,16,"Kato, Mikinori",P,6,2,2,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505116
2011,Regular Season,Hanshin Tigers,66,"Kurose, Haruki",PH,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505119
2011,Regular Season,Yokohama BayStars,21,"Kagami, Kisho",P,1,2,1,1.000,1.000,2.000,3.000,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,01505133
