Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2014,Regular Season,Saitama Seibu Lions,66,"Tanaka, Yasuhiro",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005112
2014,Regular Season,Yokohama DeNA Baystars,22,"Takasaki, Kentaro",P,14,13,11,0.182,0.182,0.182,0.364,0,1,2,2,0,0,0,2,0,0,0,0,3,0,0,2,0,01005114
2014,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",RF,141,597,547,0.316,0.372,0.505,0.877,97,90,173,119,28,3,23,276,10,2,48,0,103,11,1,1,0,01005117
2014,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,19,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2014,Climax Series - Final Stage,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2014,Japan Series,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,1,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2014,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2014,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2014,Japan Series,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2014,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2014,Regular Season,Hiroshima Toyo Carp,48,"Nishihara, Keita",P,11,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005139
2014,Regular Season,Orix Buffaloes,29,"Igawa, Kei",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103886
2014,Climax Series - Final Stage,Hanshin Tigers,25,"Arai, Takahiro",PH,3,3,3,0.333,0.333,0.667,1.000,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,01103888
2014,Climax Series - First Stage,Hanshin Tigers,25,"Arai, Takahiro",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01103888
2014,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",PH,94,194,176,0.244,0.309,0.330,0.639,13,31,43,34,6,0,3,58,0,0,15,2,33,6,2,0,1,01103888
2014,Climax Series - Final Stage,Hanshin Tigers,32,"Arai, Ryota",PH,4,5,5,0.400,0.400,0.400,0.800,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,01105112
2014,Climax Series - First Stage,Hanshin Tigers,32,"Arai, Ryota",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105112
2014,Japan Series,Hanshin Tigers,32,"Arai, Ryota",PH,2,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,01105112
2014,Regular Season,Hanshin Tigers,32,"Arai, Ryota",PH,78,196,173,0.295,0.364,0.468,0.832,19,34,51,35,9,0,7,81,0,0,17,1,48,0,3,1,2,01105112
2014,Climax Series - First Stage,Hiroshima Toyo Carp,49,"Amaya, Soichiro",RF,1,1,1,1.000,1.000,1.000,2.000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01105115
2014,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",RF,59,128,111,0.315,0.406,0.468,0.874,20,6,35,26,4,2,3,52,4,3,16,2,27,0,1,0,0,01105115
