Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1978,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,35,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003821
1978,Regular Season,Crown Lighter Lions,10,"Nishizawa, Masaji",C,28,27,24,0.208,0.269,0.250,0.519,0,0,5,4,1,0,0,6,0,2,1,0,7,0,1,1,0,01003843
1978,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,130,578,524,0.296,0.351,0.546,0.897,85,108,155,91,30,1,33,286,2,8,36,4,77,12,9,2,7,01003844
1978,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,129,549,507,0.270,0.315,0.347,0.662,82,39,137,113,16,1,7,176,27,7,31,0,44,3,2,4,5,01003845
1978,Regular Season,Lotte Orions,7,"Lee, Leon",1B,128,500,471,0.316,0.352,0.518,0.870,59,73,149,98,26,6,19,244,6,2,20,0,74,17,6,2,1,01003846
1978,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",PH,61,124,103,0.262,0.367,0.534,0.901,17,27,27,17,1,0,9,55,0,3,15,0,25,4,2,3,1,01003849
1978,Japan Series,Hankyu Braves,5,"Inoe, Osamu",PR,3,,1,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01103820
1978,Regular Season,Hankyu Braves,5,"Inoe, Osamu",PR,76,116,101,0.287,0.363,0.515,0.878,31,11,29,16,8,0,5,52,6,5,11,0,20,3,1,3,0,01103820
1978,Regular Season,Yokohama Taiyo Whales,5,"Ito, Isao",PH,46,52,47,0.191,0.255,0.234,0.489,1,3,9,7,2,0,0,11,0,0,4,0,18,2,0,0,1,01103823
1978,Regular Season,Chunichi Dragons,14,"Kamigaki, Masayuki",SS,42,37,35,0.171,0.216,0.229,0.445,10,3,6,4,2,0,0,8,1,1,1,0,9,0,1,0,0,01103840
1978,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",PH,80,119,110,0.300,0.330,0.464,0.794,17,9,33,23,6,0,4,51,6,1,5,1,21,0,0,2,2,01103843
1978,Regular Season,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,51,89,84,0.262,0.295,0.345,0.640,5,12,22,18,2,1,1,29,4,0,4,0,12,5,0,1,0,01103844
1978,Regular Season,Chunichi Dragons,31,"Ishii, Akio",CF,20,44,41,0.146,0.205,0.146,0.351,6,2,6,6,0,0,0,6,0,0,3,0,8,3,0,0,0,01103846
1978,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,36,81,74,0.216,0.237,0.338,0.575,4,10,16,10,4,1,1,25,0,0,2,0,23,0,0,2,3,01103849
1978,Regular Season,Nankai Hawks,50,"Ueda, Takuzo",P,10,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303824
1978,Regular Season,Hiroshima Toyo Carp,44,"Kenmotsu, Takahiro",PH,4,2,2,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01303842
1978,Regular Season,Hanshin Tigers,29,"Emoto, Takenori",P,56,43,35,0.200,0.243,0.229,0.472,0,4,7,6,1,0,0,8,0,0,1,0,15,0,1,6,0,01303843
1978,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",P,47,90,82,0.146,0.157,0.159,0.316,6,1,12,11,1,0,0,13,0,0,1,0,34,1,0,7,0,01303844
1978,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",P,39,35,34,0.088,0.114,0.088,0.202,2,0,3,3,0,0,0,3,0,0,0,0,11,0,1,0,0,01303846
1978,Regular Season,Lotte Orions,14,"Okue, Hideyuki",P,21,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303847
1978,Regular Season,Yomiuri Giants,46,"Omata, Susumu",P,29,8,7,0.000,0.125,0.000,0.125,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,01303849
1978,Regular Season,Hiroshima Toyo Carp,24,"Watanabe, Hiroki",P,33,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01403845
1978,Regular Season,Hanshin Tigers,8,"Shimano, Ikuo",LF,89,196,179,0.190,0.241,0.296,0.537,22,16,34,22,8,1,3,53,9,0,9,1,30,4,3,4,1,01503827
1978,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",C,117,431,385,0.294,0.358,0.455,0.813,37,55,113,83,14,0,16,175,0,2,36,6,35,16,3,6,1,01503829
1978,Regular Season,Yokohama Taiyo Whales,35,"Tanaka, Yoshio",P,13,2,2,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503842
1978,Regular Season,Yakult Swallows,31,"Takahashi, Hiroshi",C,10,9,9,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,01503844
1978,Regular Season,Nankai Hawks,39,"Kuroda, Masahiro",C,117,333,283,0.184,0.285,0.254,0.539,22,14,52,40,8,0,4,72,1,2,23,0,46,6,17,8,2,01503845
1978,Regular Season,Hiroshima Toyo Carp,12,"Tanabe, Shigefumi",P,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503846
1978,Regular Season,Yokohama Taiyo Whales,22,"Shimizu, Hiroyoshi",PH,50,47,40,0.200,0.304,0.250,0.554,7,4,8,6,2,0,0,10,0,1,3,0,10,1,3,1,0,01503847
1978,Regular Season,Lotte Orions,19,"Nomura, Katsuya",C,64,145,133,0.226,0.285,0.338,0.623,7,12,30,22,4,1,3,45,0,0,10,1,15,5,1,0,1,01603809
1978,Regular Season,Nankai Hawks,5,"Wada, Toru",C,27,35,34,0.176,0.200,0.353,0.553,4,4,6,4,0,0,2,12,0,0,1,0,6,0,0,0,0,01603829
1978,Regular Season,Nippon-Ham Fighters,18,"Takahashi, Kazumi",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01703820
1978,Regular Season,Nankai Hawks,1,"Sakurai, Teruhide",2B,53,150,134,0.157,0.231,0.194,0.425,10,7,21,18,2,0,1,26,1,0,12,0,17,4,1,3,0,01703824
1978,Regular Season,Nankai Hawks,15,"Yonetani, Nobuo",PH,51,121,103,0.184,0.288,0.223,0.511,7,9,19,17,1,0,1,23,1,2,14,0,13,7,1,1,2,01703840
1978,Regular Season,Chunichi Dragons,17,"Hayakawa, Minoru",P,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01703842
1978,Regular Season,Yomiuri Giants,27,"Ninomiya, Itaru",LF,55,14,14,0.071,0.071,0.071,0.142,1,0,1,1,0,0,0,1,0,0,0,0,3,2,0,0,0,01703844
1978,Japan Series,Yakult Swallows,3,"Hilton, Dave",2B,7,,29,0.276,,0.448,,,4,8,5,2,0,1,13,1,,1,,2,,,,,01703846
1978,Regular Season,Yakult Swallows,3,"Hilton, Dave",2B,128,568,501,0.317,0.385,0.509,0.894,76,76,159,102,37,1,19,255,6,6,48,2,75,9,7,6,6,01703846
1978,Regular Season,Yokohama Taiyo Whales,2,"Nakatsuka, Masayuki",LF,124,439,398,0.317,0.373,0.384,0.757,44,30,126,104,18,3,1,153,8,4,35,4,35,7,1,4,1,01903826
1978,Regular Season,Crown Lighter Lions,21,"Higashio, Osamu",P,45,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01903828
1978,Regular Season,Yokohama Taiyo Whales,33,"Takahashi, Shigeyuki",P,35,44,36,0.111,0.179,0.111,0.290,2,5,4,4,0,0,0,4,0,0,3,0,17,0,0,2,3,01903829
1978,Regular Season,Lotte Orions,43,"Doi, Kenji",PH,66,134,125,0.272,0.295,0.352,0.647,5,15,34,26,7,0,1,44,0,0,4,0,13,4,0,3,2,01903841
