Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2016,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005112
2016,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",3B,96,347,314,0.290,0.346,0.439,0.785,24,47,91,60,23,0,8,138,1,0,26,0,54,7,3,0,4,01005113
2016,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",RF,108,436,412,0.296,0.329,0.396,0.725,44,55,122,95,20,0,7,163,7,1,21,2,51,9,0,1,2,01005117
2016,Regular Season,Hanshin Tigers,9,"Takayama, Shun",LF,134,530,494,0.275,0.316,0.391,0.707,48,65,136,100,23,5,8,193,5,4,27,1,109,8,4,2,3,01005132
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2016,Climax Series - First Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2016,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,25,5,5,0.200,0.200,0.200,0.400,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,01005133
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2016,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,27,6,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,01005135
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2016,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,23,7,3,0.000,0.400,0.000,0.400,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,01005137
2016,Regular Season,Hiroshima Toyo Carp,48,"Nishihara, Keita",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005139
2016,Climax Series - Final Stage,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,3,12,12,0.250,0.250,0.250,0.500,1,2,3,3,0,0,0,3,0,0,0,0,4,0,0,0,0,01103888
2016,Japan Series,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,5,15,12,0.167,0.333,0.167,0.500,1,0,2,2,0,0,0,2,0,0,3,0,4,1,0,0,0,01103888
2016,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,132,513,454,0.300,0.372,0.485,0.857,66,101,136,92,23,2,19,220,0,1,54,1,101,12,1,0,4,01103888
2016,Regular Season,Hanshin Tigers,32,"Arai, Ryota",PH,46,88,78,0.154,0.230,0.308,0.538,10,8,12,6,3,0,3,24,1,0,7,0,21,1,1,1,1,01105112
2016,Climax Series - Final Stage,Hiroshima Toyo Carp,49,"Amaya, Soichiro",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105115
2016,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",PH,55,96,80,0.175,0.302,0.238,0.540,12,8,14,11,2,0,1,19,3,0,13,0,16,1,2,0,1,01105115
2016,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",1B,61,131,111,0.243,0.311,0.333,0.644,14,9,27,20,5,1,1,37,2,1,9,0,20,5,2,9,0,01105131
2016,Regular Season,Orix Buffaloes,60,"Akama, Ken",P,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105132
2016,Climax Series - Final Stage,Yokohama DeNA Baystars,4,"Aranami, Sho",RF,3,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01105133
2016,Climax Series - First Stage,Yokohama DeNA Baystars,4,"Aranami, Sho",RF,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01105133
2016,Regular Season,Yokohama DeNA Baystars,4,"Aranami, Sho",RF,36,96,87,0.195,0.263,0.241,0.504,8,7,17,14,2,1,0,21,0,1,7,0,17,1,1,1,0,01105133
2016,Regular Season,Hokkaido Nippon-Ham Fighters,49,"Ishikawa, Shingo",RF,12,28,27,0.074,0.074,0.074,0.148,0,1,2,2,0,0,0,2,0,0,0,0,5,1,0,1,0,01105135
2016,Regular Season,Fukuoka Softbank Hawks,42,"Iida, Yuya",P,30,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105137
2016,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",1B,48,121,107,0.215,0.286,0.327,0.613,11,12,23,17,2,2,2,35,1,0,10,0,30,2,1,2,1,01205112
2016,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",SS,131,507,456,0.254,0.298,0.362,0.660,38,46,116,82,25,3,6,165,1,1,27,0,69,14,2,20,2,01205114
2016,Regular Season,Tohoku Rakuten Golden Eagles,30,"Hasebe, Kohei",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205116
2016,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,11,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205117
2016,Climax Series - First Stage,Chiba Lotte Marines,29,"Nishino, Yuji",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205118
2016,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",P,42,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205118
2016,Regular Season,Tokyo Yakult Swallows,62,"Tokuyama, Takeaki",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205135
2016,Climax Series - First Stage,Chiba Lotte Marines,28,"Matsunaga, Takahiro",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205137
2016,Regular Season,Chiba Lotte Marines,28,"Matsunaga, Takahiro",P,53,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205137
2016,Regular Season,Yomiuri Giants,8,"Kataoka, Yasuyuki",2B,32,93,81,0.222,0.276,0.333,0.609,10,4,18,13,3,0,2,27,4,0,6,1,8,2,0,6,0,01305110
2016,Regular Season,Tohoku Rakuten Golden Eagles,8,"Imae, Toshiaki",3B,89,351,317,0.281,0.340,0.331,0.671,33,23,89,79,7,0,3,105,2,1,25,0,30,13,4,4,1,01305115
2016,Regular Season,Orix Buffaloes,98,"Ota, Atori",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305116
2016,Regular Season,Hiroshima Toyo Carp,29,"Egusa, Hirotaka",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305117
2016,Regular Season,Hanshin Tigers,4,"Uemoto, Hiroki",2B,45,113,101,0.257,0.336,0.386,0.722,18,8,26,17,7,0,2,39,3,0,12,0,14,0,0,0,0,01305118
2016,Regular Season,Hanshin Tigers,62,"Ueda, Kai",PR,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01305130
2016,Regular Season,Chunichi Dragons,8,"Ohshima, Yohei",CF,143,656,599,0.292,0.348,0.382,0.730,80,27,175,136,27,9,3,229,26,12,46,1,69,3,6,4,1,01305131
2016,Climax Series - Final Stage,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305132
2016,Climax Series - First Stage,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,1,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01305132
2016,Regular Season,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,22,43,36,0.139,0.184,0.139,0.323,0,1,5,5,0,0,0,5,0,0,2,0,13,0,0,5,0,01305132
2016,Regular Season,Hanshin Tigers,13,"Enokida, Daiki",P,35,1,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01305133
2016,Climax Series - Final Stage,Hokkaido Nippon-Ham Fighters,11,"Ohtani, Shohei",DH,5,19,16,0.188,0.278,0.250,0.528,4,2,3,2,1,0,0,4,0,0,2,1,3,1,0,1,0,01305137
2016,Japan Series,Hokkaido Nippon-Ham Fighters,11,"Ohtani, Shohei",DH,5,17,16,0.375,0.412,0.625,1.037,1,1,6,2,4,0,0,10,0,0,1,0,5,0,0,0,0,01305137
2016,Regular Season,Hokkaido Nippon-Ham Fighters,11,"Ohtani, Shohei",DH,104,382,323,0.322,0.416,0.588,1.004,65,67,104,63,18,1,22,190,7,2,54,2,98,7,1,0,4,01305137
2016,Regular Season,Tohoku Rakuten Golden Eagles,36,"Uchida, Yasuhito",3B,17,58,54,0.204,0.259,0.389,0.648,3,7,11,5,4,0,2,21,0,0,4,0,27,0,0,0,0,01305139
2016,Climax Series - Final Stage,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",LF,4,10,10,0.100,0.100,0.100,0.200,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,01405116
2016,Japan Series,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",LF,5,17,15,0.200,0.294,0.400,0.694,2,1,3,2,0,0,1,6,0,0,2,0,3,0,0,0,0,01405116
2016,Regular Season,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",LF,103,275,254,0.291,0.342,0.465,0.807,34,41,74,52,10,2,10,118,0,0,20,1,29,4,0,0,1,01405116
2016,Climax Series - Final Stage,Hiroshima Toyo Carp,37,"Noma, Takayoshi",LF,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405130
2016,Japan Series,Hiroshima Toyo Carp,37,"Noma, Takayoshi",LF,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405130
2016,Regular Season,Hiroshima Toyo Carp,37,"Noma, Takayoshi",LF,21,25,24,0.292,0.292,0.292,0.584,4,1,7,7,0,0,0,7,1,1,0,0,3,1,0,1,0,01405130
2016,Regular Season,Yokohama DeNA Baystars,58,"Nogawa, Takuto",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405132
2016,Regular Season,Yokohama DeNA Baystars,66,"Nishimori, Masashi",PR,6,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,01405135
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405139
2016,Regular Season,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,56,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405139
2016,Regular Season,Chiba Lotte Marines,11,"Ohmine, Yuta",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505114
2016,Regular Season,Tohoku Rakuten Golden Eagles,58,"Karashima, Wataru",P,13,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505118
2016,Regular Season,Tohoku Rakuten Golden Eagles,9,"Okoye, Louis",CF,51,130,119,0.185,0.233,0.294,0.527,14,6,22,13,6,2,1,35,4,4,6,0,27,1,2,1,2,01505132
2016,Regular Season,Saitama Seibu Lions,2,"Kaneko, Yuji",RF,129,520,460,0.265,0.331,0.311,0.642,64,33,122,106,12,3,1,143,53,17,40,0,69,5,6,13,1,01505137
2016,Regular Season,Yomiuri Giants,31,"Matsumoto, Tetsuya",LF,52,77,69,0.174,0.208,0.217,0.425,6,1,12,10,1,1,0,15,2,0,2,0,22,1,1,5,0,01605114
2016,Regular Season,Tohoku Rakuten Golden Eagles,31,"Mima, Manabu",P,26,3,3,0.667,0.667,0.667,1.334,0,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,01605133
2016,Regular Season,Hanshin Tigers,56,"Matsuda, Ryoma",P,22,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01605135
2016,Regular Season,Yomiuri Giants,66,"Kita, Atsushi",LF,3,7,5,0.200,0.429,0.200,0.629,0,0,1,1,0,0,0,1,0,0,1,0,3,1,1,0,0,01705114
2016,Regular Season,Saitama Seibu Lions,0,"Kimura, Shogo",3B,38,108,95,0.221,0.262,0.263,0.525,7,5,21,18,2,1,0,25,3,0,6,0,22,2,0,5,2,01705117
2016,Regular Season,Saitama Seibu Lions,88,"Sakata, Ryo",RF,45,161,151,0.245,0.280,0.371,0.651,16,26,37,25,8,1,3,56,0,0,8,0,22,5,0,0,2,01705118
2016,Regular Season,Yokohama DeNA Baystars,65,"Kuniyoshi, Yuki",P,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01705131
2016,Regular Season,Tokyo Yakult Swallows,26,"Kyuko, Kentaro",P,39,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01705133
2016,Regular Season,Yomiuri Giants,11,"Cruz, Luis",2B,81,314,298,0.252,0.280,0.409,0.689,26,37,75,50,14,0,11,122,0,2,11,0,40,7,2,0,3,01805139
2016,Regular Season,Tohoku Rakuten Golden Eagles,37,"Shima, Motohiro",C,80,256,199,0.271,0.393,0.357,0.750,26,17,54,42,9,1,2,71,4,4,40,0,43,6,0,17,0,01905114
2016,Climax Series - First Stage,Yomiuri Giants,51,"Donoe, Takehiro",PH,1,1,0,0.000,1.000,0.000,1.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,01905119
2016,Regular Season,Yomiuri Giants,51,"Donoe, Takehiro",PH,43,53,48,0.167,0.245,0.333,0.578,4,6,8,4,2,0,2,16,0,0,4,0,11,2,1,0,0,01905119
2016,Regular Season,Saitama Seibu Lions,34,"Sano, Yasuo",P,15,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01905130
2016,Regular Season,Hokkaido Nippon-Ham Fighters,18,"Saitoh, Yuki",P,11,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01905133
2016,Regular Season,Hanshin Tigers,97,"Tanabo, Kojiro",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01905137
2016,Regular Season,Yomiuri Giants,92,"Taira, Kentaro",P,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01905139
2016,Regular Season,Tohoku Rakuten Golden Eagles,40,"Wheeler, Zelous",DH,140,589,517,0.265,0.351,0.478,0.829,74,88,137,83,25,2,27,247,2,1,58,0,123,10,12,0,2,03105130
2016,Regular Season,Hokkaido Nippon-Ham Fighters,58,"Yokoo, Toshitake",PH,10,17,17,0.118,0.118,0.118,0.236,1,0,2,2,0,0,0,2,0,0,0,0,3,0,0,0,0,03105132
2016,Regular Season,Hanshin Tigers,98,"Dolis, Rafael",P,34,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03505132
2016,Climax Series - First Stage,Chiba Lotte Marines,54,"Despaigne, Alfredo",DH,2,8,8,0.250,0.250,1.000,1.250,2,2,2,0,0,0,2,8,0,0,0,0,3,1,0,0,0,03505139
2016,Regular Season,Chiba Lotte Marines,54,"Despaigne, Alfredo",DH,134,570,496,0.280,0.361,0.480,0.841,81,92,139,88,27,0,24,238,0,3,64,3,89,25,3,0,7,03505139
2016,Regular Season,Yokohama DeNA Baystars,67,"Petrick, Zach",P,15,15,13,0.154,0.214,0.154,0.368,0,2,2,2,0,0,0,2,0,0,1,0,7,0,0,1,0,03705132
2016,Regular Season,Tohoku Rakuten Golden Eagles,3,"Gomes, Jonny",DH,18,75,65,0.169,0.280,0.246,0.526,5,7,11,8,2,0,1,16,0,1,8,0,22,1,2,0,0,03905132
2016,Regular Season,Hanshin Tigers,34,"Takamiya, Kazuya",P,16,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015112
2016,Climax Series - Final Stage,Yokohama DeNA Baystars,46,"Tanaka, Kenjiro",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015116
2016,Climax Series - First Stage,Yokohama DeNA Baystars,46,"Tanaka, Kenjiro",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015116
2016,Regular Season,Yokohama DeNA Baystars,46,"Tanaka, Kenjiro",P,61,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015116
2016,Regular Season,Tokyo Yakult Swallows,17,"Naruse, Yoshihisa",P,22,18,17,0.059,0.111,0.059,0.170,2,1,1,1,0,0,0,1,0,0,1,0,12,0,0,0,0,11015119
2016,Regular Season,Hokkaido Nippon-Ham Fighters,46,"Segawa, Hayao",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015130
2016,Regular Season,Chiba Lotte Marines,15,"Sekiya, Ryota",P,16,3,2,0.500,0.667,0.500,1.167,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,11015132
2016,Regular Season,Tohoku Rakuten Golden Eagles,11,"Shiomi, Takahiro",P,24,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11015133
2016,Regular Season,Orix Buffaloes,26,"Tohmei, Daiki",P,24,5,4,0.250,0.250,0.250,0.500,0,1,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,11015139
