Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1964,Regular Season,Kokutetsu Swallows,27,"Negoro, Hiromitsu",C,118,383,356,0.244,0.283,0.340,0.623,24,33,87,65,15,2,5,121,3,2,14,5,32,11,5,5,3,01003804
1964,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",CF,116,479,436,0.317,0.374,0.484,0.858,76,61,138,99,21,2,16,211,2,4,37,2,45,8,3,2,1,01003807
1964,Japan Series,Nankai Hawks,54,"Nakajima, Hiroyuki",LF,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01003808
1964,Regular Season,Nankai Hawks,54,"Nakajima, Hiroyuki",LF,98,47,45,0.178,0.213,0.267,0.480,13,5,8,6,1,0,1,12,1,1,2,0,11,1,0,0,0,01003808
1964,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,34,10,9,0.222,0.222,0.222,0.444,0,0,2,2,0,0,0,2,0,0,0,0,3,0,0,1,0,01003821
1964,Regular Season,Kintetsu Buffaloes,44,"Desa, Dick",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003823
1964,Regular Season,Nishitetsu Lions,56,"Suzuki, Goro",PH,24,41,41,0.293,0.293,0.463,0.756,3,2,12,8,2,1,1,19,0,0,0,0,8,0,0,0,0,01003825
1964,Regular Season,Toei Flyers,24,"Nagayasu, Masayuki",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003829
1964,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,63,87,81,0.111,0.111,0.136,0.247,1,6,9,7,2,0,0,11,0,0,0,0,22,0,0,6,0,01103802
1964,Regular Season,Kintetsu Buffaloes,3,"Iko, Teruo",PH,84,101,82,0.232,0.364,0.244,0.608,3,5,19,18,1,0,0,20,0,0,10,1,11,1,7,0,2,01103804
1964,Regular Season,Taiyo Whales,12,"Aso, Saneo",PH,33,32,32,0.156,0.156,0.188,0.344,0,1,5,4,1,0,0,6,0,0,0,0,8,1,0,0,0,01103808
1964,Regular Season,Nishitetsu Lions,11,"Inoe, Yoshio",P,60,76,70,0.114,0.127,0.171,0.298,2,6,8,5,2,1,0,12,0,0,1,0,25,0,0,4,1,01103821
1964,Regular Season,Taiyo Whales,34,"Ito, Isao",C,125,412,374,0.217,0.278,0.350,0.628,36,51,81,57,11,0,13,131,1,6,26,2,100,18,6,4,2,01103823
1964,Regular Season,Nishitetsu Lions,27,"Wilson, George",1B,98,294,255,0.263,0.356,0.388,0.744,28,40,67,49,11,0,7,99,0,1,37,1,33,4,0,1,1,01103827
