Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1941,Regular Season,Tokyo Kyojin,27,"Yoshihara, Masaki",C,72,297,248,0.250,0.369,0.331,0.700,34,26,62,50,8,0,4,82,13,,45,,23,,2,1,,01003876
1941,Regular Season,Nagoya Club,15,"Yoshida, Kazuo",RF,82,343,300,0.193,0.290,0.287,0.577,32,35,58,40,11,4,3,86,7,,40,,24,,1,2,,01003878
1941,Regular Season,Nankai Club,27,"Yoshitomi, Kinya",P,5,6,6,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,,0,,4,,0,0,,01003891
1941,Regular Season,Asahi Baseball Club,2,"Asahara, Naoto",PH,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,1,,0,0,,01103872
1941,Regular Season,Asahi Baseball Club,12,"Izutsu, Kenichi",P,23,25,25,0.120,0.120,0.120,0.240,1,1,3,3,0,0,0,3,1,,0,,6,,0,0,,01103878
1941,Regular Season,Taiyo Baseball Club,7,"Ishii, Yutaka",1B,87,372,318,0.179,0.289,0.223,0.512,14,22,57,47,8,0,2,71,8,,49,,19,,0,5,,01103891
1941,Regular Season,Nankai Club,19,"Kanda, Takeo",P,53,137,123,0.114,0.204,0.122,0.326,6,4,14,13,1,0,0,15,0,,14,,10,,0,0,,01103893
1941,Regular Season,Asahi Baseball Club,21,"Iwata, Tsuguo",3B,60,230,189,0.212,0.338,0.259,0.597,14,17,40,35,3,0,2,49,10,,36,,16,,0,5,,01303872
1941,Regular Season,Nagoya Club,4,"Osawa, Nobuo",1B,68,299,241,0.228,0.372,0.245,0.617,16,13,55,51,4,0,0,59,8,,54,,16,,1,3,,01303874
1941,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,86,388,339,0.310,0.395,0.460,0.855,44,57,105,71,21,9,4,156,5,,46,,21,,2,0,,01303876
1941,Regular Season,Nankai Club,7,"Okamura, Toshiaki",RF,81,322,274,0.219,0.327,0.285,0.612,17,23,60,45,13,1,1,78,2,,44,,32,,0,4,,01303878
1941,Regular Season,Nankai Club,21,"Kawasaki, Tokuji",P,47,113,99,0.152,0.222,0.192,0.414,8,4,15,12,2,1,0,19,0,,9,,10,,0,5,,01303891
1941,Regular Season,Asahi Baseball Club,23,"Togawa, Sugao",LF,17,23,22,0.136,0.174,0.136,0.310,3,0,3,3,0,0,0,3,0,,1,,6,,0,0,,01303893
1941,Regular Season,Asahi Baseball Club,8,"Tsubochi, Michinori",CF,81,376,316,0.237,0.343,0.294,0.637,30,20,75,62,10,1,2,93,26,,49,,12,,2,8,,01403872
1941,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,48,130,100,0.120,0.285,0.120,0.405,5,3,12,12,0,0,0,12,3,,23,,24,,0,7,,01403874
1941,Regular Season,Hanshin Club,36,"Kobayashi, Yoshio",3B,5,5,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,1,,0,0,,01503878
1941,Regular Season,Kurowashi,35,"Tani, Yoshio",CF,56,148,140,0.143,0.189,0.171,0.360,6,4,20,17,2,1,0,24,1,,8,,17,,0,0,,01503891
1941,Regular Season,Asahi Baseball Club,11,"Yokota, Sumikata",RF,3,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,01503893
1941,Regular Season,Tokyo Kyojin,18,"Nakao, Hiroshi",P,41,115,94,0.234,0.357,0.298,0.655,9,12,22,16,6,0,0,28,1,,18,,22,,0,3,,01703878
1941,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,41,79,71,0.197,0.260,0.197,0.457,2,3,14,14,0,0,0,14,0,,6,,7,,0,2,,11013874
1941,Regular Season,Hanshin Club,2,"Murase, Ichizo",3B,19,52,49,0.204,0.235,0.265,0.500,3,4,10,9,0,0,1,13,0,,2,,7,,0,1,,11013876
1941,Regular Season,Nagoya Club,8,"Murase, Ichizo",SS,8,36,26,0.192,0.364,0.231,0.595,5,1,5,4,1,0,0,6,1,,7,,4,,0,3,,11013876
1941,Regular Season,Taiyo Baseball Club,6,"Morita, Minoru",CF,86,376,325,0.228,0.314,0.262,0.576,28,20,74,66,6,1,1,85,19,,41,,44,,0,10,,11013878
1941,Regular Season,Asahi Baseball Club,16,"Murakami, Shigeo",LF,31,115,99,0.182,0.264,0.212,0.476,6,3,18,15,3,0,0,21,4,,11,,4,,0,5,,11013891
1941,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",SS,4,6,3,0.667,0.833,0.667,1.500,2,3,2,2,0,0,0,2,0,,3,,1,,0,0,,11313893
1941,Regular Season,Hanshin Club,29,"Minagawa, Sadayuki",SS,84,369,295,0.176,0.302,0.214,0.516,16,16,52,42,9,1,0,63,5,,50,,39,,3,21,,11413874
1941,Regular Season,Kurowashi,23,"Kan, Toshio",1B,45,90,86,0.128,0.167,0.163,0.330,2,3,11,10,0,0,1,14,1,,4,,9,,0,0,,11513878
1941,Regular Season,Tokyo Kyojin,28,"Hirose, Shuichi",P,14,46,45,0.267,0.267,0.311,0.578,4,5,12,11,0,1,0,14,0,,0,,5,,0,1,,11513893
1941,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",RF,85,379,341,0.255,0.324,0.343,0.667,36,39,87,67,13,4,3,117,5,,34,,19,,1,3,,11613872
1941,Regular Season,Hankyu Club,10,"Tanaka, Naritaka",SS,46,126,114,0.202,0.272,0.228,0.500,9,10,23,22,0,0,1,26,3,,11,,8,,0,1,,11713878
1941,Regular Season,Nankai Club,15,"Tominaga, Yoshiro",LF,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,11713891
1941,Regular Season,Hankyu Club,14,"Nishimura, Masao",RF,62,216,170,0.188,0.349,0.194,0.543,16,6,32,31,1,0,0,33,5,,42,,8,,0,3,,11813872
1941,Regular Season,Nagoya Club,10,"Hattori, Tsuguhiro",C,77,314,278,0.194,0.282,0.299,0.581,29,27,54,41,5,0,8,83,3,,34,,23,,0,2,,11913878
1941,Regular Season,Hanshin Club,31,"Horio, Fumihito",CF,28,115,104,0.202,0.278,0.317,0.595,8,14,21,15,3,0,3,33,2,,10,,17,,1,0,,13313872
1941,Regular Season,Hanshin Club,18,"Wakabayashi, Tadashi",P,53,157,135,0.207,0.282,0.244,0.526,10,10,28,23,5,0,0,33,1,,14,,10,,0,8,,13913872
1941,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,21,60,55,0.200,0.228,0.255,0.483,3,5,11,9,1,1,0,14,0,,2,,5,,0,3,,21023872
1941,Regular Season,Nagoya Club,20,"Iwamoto, Akira",LF,66,166,140,0.164,0.291,0.179,0.470,7,8,23,21,2,0,0,25,5,,25,,26,,0,1,,21123876
1941,Regular Season,Hankyu Club,26,"Ito, Jinkichi",2B,79,274,225,0.204,0.327,0.213,0.540,16,18,46,44,2,0,0,48,7,,40,,17,,1,8,,21123878
1941,Regular Season,Tokyo Kyojin,24,"Izumida, Kiyoshi",P,16,24,23,0.174,0.208,0.174,0.382,1,1,4,4,0,0,0,4,0,,1,,3,,0,0,,21123891
1941,Regular Season,Hanshin Club,21,"Kinoshita, Teiichi",P,29,51,45,0.111,0.216,0.111,0.327,2,4,5,5,0,0,0,5,0,,6,,4,,0,0,,21123893
1941,Regular Season,Hanshin Club,14,"Kinoshita, Isamu",P,14,31,29,0.207,0.233,0.241,0.474,0,1,6,5,1,0,0,7,0,,1,,4,,0,1,,21323876
1941,Regular Season,Nagoya Club,11,"Kawamura, Akira",P,36,82,63,0.222,0.380,0.222,0.602,4,4,14,14,0,0,0,14,0,,16,,3,,0,3,,21323891
1941,Regular Season,Nankai Club,6,"Tokushima, Tadahiko",PH,5,4,3,0.333,0.500,0.333,0.833,0,2,1,1,0,0,0,1,0,,1,,2,,0,0,,21323893
1941,Regular Season,Taiyo Baseball Club,11,"Shibata, Tamao",C,23,35,29,0.138,0.219,0.172,0.391,1,1,4,3,1,0,0,5,0,,3,,2,,0,3,,21523878
1941,Regular Season,Kurowashi,34,"Tamakoshi, Tadayoshi",LF,67,273,237,0.232,0.323,0.295,0.618,29,19,55,46,5,2,2,70,5,,32,,22,,0,4,,21523891
1941,Regular Season,Kurowashi,6,"Yoshimizu, Yukio",C,9,16,15,0.200,0.250,0.267,0.517,1,0,3,2,1,0,0,4,0,,1,,4,,0,0,,21523893
1941,Regular Season,Nankai Club,8,"Kito, Kazuo",LF,60,252,231,0.199,0.263,0.242,0.505,14,17,46,38,6,2,0,56,3,,19,,12,,1,1,,21723872
1941,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",C,84,350,310,0.229,0.274,0.287,0.561,21,19,71,57,10,4,0,89,2,,18,,12,,1,21,,21723874
1941,Regular Season,Hanshin Club,35,"Nakada, Kinichi",RF,24,47,40,0.175,0.283,0.200,0.483,3,0,7,6,1,0,0,8,0,,5,,5,,1,1,,21723878
1941,Regular Season,Nankai Club,17,"Fukao, Fumihiko",RF,1,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,,21723891
1941,Regular Season,Nagoya Club,6,"Haga, Naokazu",3B,82,312,288,0.181,0.221,0.201,0.422,11,17,52,48,3,0,1,58,4,,14,,13,,1,9,,21823872
1941,Regular Season,Kurowashi,19,"Kojima, Toshio",2B,38,153,130,0.254,0.366,0.323,0.689,11,11,33,28,3,0,2,42,4,,22,,12,,1,0,,21923872
1941,Regular Season,Asahi Baseball Club,18,"Fukushi, Isamu",P,58,156,139,0.173,0.253,0.230,0.483,5,11,24,18,5,0,1,32,0,,15,,21,,0,2,,21923876
