Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1982,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,126,520,482,0.270,0.311,0.463,0.774,54,75,130,86,19,1,24,223,1,1,25,3,60,10,4,1,8,01003844
1982,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,119,530,470,0.245,0.321,0.385,0.706,61,43,115,81,17,2,15,181,4,3,51,2,70,7,2,4,3,01003845
1982,Regular Season,Lotte Orions,7,"Lee, Leon",1B,128,524,481,0.283,0.337,0.466,0.803,50,78,136,92,22,0,22,224,0,3,37,2,65,20,2,0,4,01003846
1982,Climax Series - Final Stage,Nippon-Ham Fighters,33,"Murai, Hideshi",PH,2,,3,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01003849
1982,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",PH,63,122,103,0.233,0.342,0.301,0.643,7,8,24,19,4,0,1,31,1,0,16,0,13,4,1,2,0,01003849
1982,Regular Season,Nankai Hawks,31,"Mizutani, Shigeo",P,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003861
1982,Regular Season,Hanshin Tigers,32,"Hikima, Katsuyuki",2B,1,4,4,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01003863
1982,Regular Season,Hankyu Braves,34,"Mori, Koji",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003865
1982,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",RF,120,383,353,0.266,0.320,0.448,0.768,38,46,94,61,15,5,13,158,5,3,28,8,50,3,0,0,2,01103843
1982,Climax Series - Final Stage,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,4,,11,0.273,,0.364,,,0,3,2,1,0,0,4,2,,3,,4,,,,,01103844
1982,Regular Season,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,112,407,361,0.258,0.320,0.496,0.816,48,67,93,45,26,6,16,179,7,7,28,0,41,16,5,9,4,01103844
1982,Japan Series,Chunichi Dragons,31,"Ishii, Akio",LF,4,,4,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,1,,,,,01103846
1982,Regular Season,Chunichi Dragons,31,"Ishii, Akio",LF,60,48,45,0.200,0.250,0.333,0.583,4,4,9,5,3,0,1,15,2,0,2,0,9,1,1,0,0,01103846
1982,Regular Season,Chunichi Dragons,27,"Okawara, Sakae",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103848
1982,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,20,18,18,0.222,0.222,0.222,0.444,1,1,4,4,0,0,0,4,0,0,0,0,7,1,0,0,0,01103849
1982,Japan Series,Chunichi Dragons,17,"Ushijima, Kazuhiko",P,4,,1,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01103861
1982,Regular Season,Chunichi Dragons,17,"Ushijima, Kazuhiko",P,53,13,12,0.167,0.167,0.250,0.417,0,1,2,1,1,0,0,3,0,0,0,0,3,0,0,1,0,01103861
1982,Regular Season,Nankai Hawks,52,"Inoe, Yuji",P,32,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103863
1982,Regular Season,Hiroshima Toyo Carp,60,"Imai, Joji",PR,9,2,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,01103865
1982,Regular Season,Nippon-Ham Fighters,43,"Wada, Hiromori",RF,4,4,3,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,01203865
1982,Regular Season,Lotte Orions,34,"Kenmotsu, Takahiro",RF,105,330,280,0.264,0.329,0.339,0.668,54,11,74,57,14,2,1,95,10,3,26,0,48,2,1,20,1,01303842
1982,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",P,56,32,30,0.200,0.226,0.300,0.526,2,2,6,5,0,0,1,9,0,0,1,0,10,0,0,1,0,01303844
1982,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",P,30,45,39,0.077,0.122,0.128,0.250,0,0,3,1,2,0,0,5,0,0,2,0,18,1,0,4,0,01303846
1982,Regular Season,Lotte Orions,14,"Okue, Hideyuki",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303847
1982,Japan Series,Chunichi Dragons,46,"Kawamata, Yonetoshi",PH,2,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01303848
1982,Regular Season,Chunichi Dragons,46,"Kawamata, Yonetoshi",PH,24,26,26,0.154,0.154,0.231,0.385,1,0,4,3,0,1,0,6,0,1,0,0,5,0,0,0,0,01303848
1982,Regular Season,Lotte Orions,26,"Omata, Susumu",P,27,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303849
1982,Regular Season,Yakult Swallows,13,"Kataoka, Daizo",P,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303861
1982,Regular Season,Kintetsu Buffaloes,43,"Oishi, Daijiro",2B,129,573,492,0.274,0.349,0.384,0.733,86,41,135,106,16,1,12,189,47,12,55,1,42,7,1,23,2,01303863
1982,Regular Season,Seibu Lions,26,"Kanamori, Eiji",C,4,10,9,0.222,0.300,0.222,0.522,3,2,2,2,0,0,0,2,0,0,1,0,2,0,0,0,0,01303865
1982,Japan Series,Chunichi Dragons,23,"Kimata, Tatsuhiko",PH,4,,3,0.000,,0.000,,,0,0,0,0,0,0,0,0,,1,,0,,,,,01503829
1982,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",PH,48,55,53,0.170,0.200,0.226,0.426,3,3,9,8,0,0,1,12,0,0,2,0,7,3,0,0,0,01503829
1982,Climax Series - Final Stage,Seibu Lions,39,"Kuroda, Masahiro",C,8,,8,0.125,,0.500,,,2,1,0,0,0,1,4,0,,1,,0,,,,,01503845
1982,Japan Series,Seibu Lions,39,"Kuroda, Masahiro",C,8,,14,0.214,,0.214,,,3,3,3,0,0,0,3,0,,0,,1,,,,,01503845
1982,Regular Season,Seibu Lions,39,"Kuroda, Masahiro",C,70,141,127,0.213,0.259,0.236,0.495,5,3,27,24,3,0,0,30,0,1,6,0,20,3,2,6,0,01503845
1982,Regular Season,Yokohama Taiyo Whales,41,"Shimizu, Hiroyoshi",PH,40,38,32,0.156,0.270,0.281,0.551,1,1,5,3,1,0,1,9,0,1,5,0,8,0,0,1,0,01503847
1982,Regular Season,Hiroshima Toyo Carp,37,"Kimoto, Shigemi",C,8,17,15,0.200,0.200,0.400,0.600,1,2,3,2,0,0,1,6,0,0,0,0,5,1,0,1,1,01503849
1982,Regular Season,Hankyu Braves,44,"Cage, Wayne",1B,128,493,430,0.233,0.322,0.474,0.796,57,72,100,59,9,1,31,204,2,3,56,4,113,9,1,0,6,01503863
