Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1980,Japan Series,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,7,,25,0.400,,0.840,,,6,10,5,2,0,3,21,0,,4,,2,,,,,01003844
1980,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,130,545,507,0.280,0.323,0.469,0.792,68,82,142,93,25,1,23,238,5,7,28,1,74,11,4,0,6,01003844
1980,Climax Series - Final Stage,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,10,,8,0.750,,1.750,,,5,6,2,2,0,2,14,0,,6,,0,,,,,01003845
1980,Japan Series,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,10,,26,0.346,,0.385,,,1,9,8,1,0,0,10,0,,7,,2,,,,,01003845
1980,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,130,574,496,0.284,0.373,0.486,0.859,102,68,141,92,21,5,23,241,13,4,69,1,64,8,1,7,1,01003845
1980,Climax Series - Final Stage,Lotte Orions,7,"Lee, Leon",1B,3,,11,0.182,,0.273,,,0,2,1,1,0,0,3,0,,1,,1,,,,,01003846
1980,Regular Season,Lotte Orions,7,"Lee, Leon",1B,128,545,486,0.340,0.404,0.638,1.042,85,116,165,102,22,0,41,310,2,2,47,3,48,19,6,1,5,01003846
1980,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",PH,38,89,74,0.257,0.368,0.419,0.787,11,8,19,12,4,1,2,31,1,1,11,0,7,4,2,1,1,01003849
1980,Regular Season,Nankai Hawks,31,"Mizutani, Shigeo",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003861
1980,Regular Season,Hankyu Braves,5,"Inoe, Osamu",PR,32,25,20,0.200,0.333,0.250,0.583,9,0,4,3,1,0,0,5,1,0,4,0,6,0,0,1,0,01103820
1980,Regular Season,Nankai Hawks,5,"Ito, Isao",C,44,117,104,0.279,0.359,0.462,0.821,16,13,29,20,4,0,5,48,0,1,13,1,13,3,0,0,0,01103823
1980,Regular Season,Chunichi Dragons,14,"Kamigaki, Masayuki",3B,11,27,24,0.375,0.400,0.417,0.817,4,2,9,8,1,0,0,10,0,0,1,0,3,1,0,2,0,01103840
1980,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",RF,114,370,344,0.294,0.334,0.485,0.819,48,47,101,65,20,2,14,167,4,5,17,0,41,6,4,3,2,01103843
