Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2015,Regular Season,Saitama Seibu Lions,66,"Tanaka, Yasuhiro",P,18,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005112
2015,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",1B,117,483,417,0.240,0.342,0.357,0.699,43,46,100,71,19,0,10,149,1,2,53,1,93,10,12,0,1,01005113
2015,Regular Season,Yokohama DeNA Baystars,22,"Takasaki, Kentaro",P,7,10,8,0.250,0.333,0.250,0.583,0,0,2,2,0,0,0,2,0,0,1,0,3,0,0,1,0,01005114
2015,Climax Series - Final Stage,Tokyo Yakult Swallows,41,"Takai, Yuhei",RF,4,15,15,0.333,0.333,0.333,0.666,0,0,5,5,0,0,0,5,0,0,0,0,2,1,0,0,0,01005117
2015,Japan Series,Tokyo Yakult Swallows,41,"Takai, Yuhei",RF,5,20,20,0.150,0.150,0.200,0.350,1,0,3,2,1,0,0,4,0,0,0,0,5,0,0,0,0,01005117
2015,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",RF,141,585,551,0.270,0.307,0.388,0.695,57,60,149,104,33,4,8,214,7,4,27,1,82,7,3,1,3,01005117
2015,Regular Season,Hokkaido Nippon-Ham Fighters,62,"Takahama, Yuto",3B,1,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005130
2015,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2015,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2015,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005133
2015,Climax Series - Final Stage,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2015,Japan Series,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005135
2015,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,25,6,5,0.200,0.200,0.200,0.400,0,1,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,01005135
2015,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2015,Regular Season,Hiroshima Toyo Carp,48,"Nishihara, Keita",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005139
2015,Regular Season,Hiroshima Toyo Carp,28,"Arai, Takahiro",1B,125,480,426,0.275,0.348,0.385,0.733,52,57,117,86,22,2,7,164,3,0,48,1,73,15,2,0,4,01103888
2015,Climax Series - First Stage,Hanshin Tigers,32,"Arai, Ryota",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105112
2015,Regular Season,Hanshin Tigers,32,"Arai, Ryota",PH,93,162,150,0.193,0.247,0.327,0.574,10,19,29,17,8,0,4,49,0,0,10,0,41,3,1,0,1,01105112
2015,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",PH,30,34,28,0.214,0.353,0.214,0.567,1,2,6,6,0,0,0,6,3,4,6,0,7,1,0,0,0,01105115
2015,Climax Series - Final Stage,Tokyo Yakult Swallows,24,"Araki, Takahiro",LF,1,1,1,1.000,1.000,1.000,2.000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01105131
2015,Japan Series,Tokyo Yakult Swallows,24,"Araki, Takahiro",LF,2,0,0,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105131
2015,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",LF,73,196,170,0.253,0.319,0.335,0.654,21,12,43,33,8,0,2,57,5,3,16,0,30,3,1,8,1,01105131
2015,Regular Season,Yokohama DeNA Baystars,4,"Aranami, Sho",CF,70,207,188,0.298,0.354,0.463,0.817,29,14,56,35,15,2,4,87,4,3,16,0,26,2,1,1,1,01105133
2015,Regular Season,Hokkaido Nippon-Ham Fighters,49,"Ishikawa, Shingo",RF,43,99,87,0.207,0.289,0.345,0.634,11,11,18,11,4,1,2,30,1,1,9,0,11,2,1,2,0,01105135
2015,Regular Season,Fukuoka Softbank Hawks,42,"Iida, Yuya",P,35,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01105137
2015,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",1B,62,187,163,0.245,0.326,0.362,0.688,19,15,40,30,3,5,2,59,2,1,20,0,41,0,0,3,1,01205112
2015,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",3B,43,43,38,0.158,0.238,0.237,0.475,3,1,6,5,0,0,1,9,0,0,4,0,8,0,0,1,0,01205114
2015,Regular Season,Yokohama DeNA Baystars,24,"Hayashi, Masanori",P,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205115
2015,Regular Season,Tohoku Rakuten Golden Eagles,17,"Hasebe, Kohei",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205116
