Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1951,Regular Season,Shochiku Robins,9,"Yoshida, Kazuo",LF,101,428,394,0.231,0.290,0.327,0.617,47,55,91,66,17,3,5,129,9,2,31,,25,12,2,1,,01003878
1951,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,32,56,51,0.118,0.167,0.157,0.324,3,4,6,4,2,0,0,8,0,2,3,,5,0,0,2,,01103801
1951,Regular Season,Daiei Stars,21,"Iio, Tameo",P,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,01103803
1951,Regular Season,Shochiku Robins,20,"Izutsu, Kenichi",P,32,45,43,0.047,0.068,0.047,0.115,1,1,2,2,0,0,0,2,0,0,1,,9,1,0,1,,01103878
1951,Regular Season,Taiyo Whales,18,"Imanishi, Rentaro",P,24,32,29,0.172,0.200,0.241,0.441,2,1,5,4,0,1,0,7,0,0,1,,4,1,0,2,,01103892
1951,Regular Season,Daiei Stars,14,"Ikeda, Zenzo",P,10,11,11,0.273,0.273,0.273,0.546,0,1,3,3,0,0,0,3,0,0,0,,1,0,0,0,,01103894
1951,Regular Season,Hankyu Braves,5,"Uchio, Isamu",SS,48,180,170,0.253,0.282,0.324,0.606,7,13,43,34,7,1,1,55,1,0,6,,9,4,1,3,,01103898
1951,Regular Season,Kokutetsu Swallows,26,"Kubo, Goichi",LF,67,167,156,0.192,0.236,0.237,0.473,12,13,30,24,5,1,0,37,9,1,9,,11,6,0,2,,01203801
1951,Regular Season,Kokutetsu Swallows,2,"Ishikawa, Hisatada",1B,56,73,67,0.194,0.260,0.254,0.514,3,14,13,11,1,0,1,17,0,0,5,,10,2,1,0,,01303801
1951,Regular Season,Tokyu Flyers,26,"Kamiyama, Eisaku",RF,6,5,3,0.333,0.600,0.333,0.933,1,0,1,1,0,0,0,1,1,0,2,,2,0,0,0,,01303803
1951,Regular Season,Taiyo Whales,5,"Osawa, Nobuo",1B,108,471,418,0.287,0.367,0.388,0.755,57,60,120,97,13,1,9,162,6,5,49,,21,15,4,0,,01303874
1951,Japan Series,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,5,,17,0.471,,0.647,,,3,8,7,0,0,1,11,0,,5,,1,,,,,01303876
1951,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,97,424,374,0.377,0.450,0.580,1.030,74,81,141,97,27,2,15,217,14,6,48,,6,9,2,0,,01303876
1951,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,56,115,104,0.125,0.188,0.154,0.342,10,7,13,11,1,1,0,16,1,1,8,,9,4,0,3,,01303891
1951,Regular Season,Osaka Tigers,18,"Kawanishi, Toshio",2B,114,450,385,0.268,0.329,0.319,0.648,52,30,103,86,15,1,1,123,18,5,35,,10,10,0,30,,01303892
1951,Regular Season,Nagoya Dragons,3,"Kunieda, Toshimichi",2B,113,445,381,0.286,0.369,0.360,0.729,50,40,109,85,20,4,0,137,34,13,49,,17,4,1,14,,01303896
1951,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,45,90,84,0.286,0.326,0.321,0.647,6,5,24,23,0,0,1,27,1,0,5,,12,2,0,1,,01303898
1951,Regular Season,Nagoya Dragons,1,"Tsubochi, Michinori",CF,113,515,454,0.278,0.356,0.374,0.730,83,39,126,91,28,5,2,170,37,8,41,,16,15,14,6,,01403872
1951,Regular Season,Mainichi Orions,16,"Ueno, Shigeo",P,20,33,27,0.259,0.333,0.259,0.592,3,3,7,7,0,0,0,7,0,0,3,,8,1,0,3,,01503801
1951,Regular Season,Hiroshima Carp,17,"Sugiura, Ryutaro",P,34,77,70,0.114,0.162,0.143,0.305,3,2,8,6,2,0,0,10,1,0,4,,9,2,0,3,,01503803
1951,Regular Season,Daiei Stars,29,"Takita, Masaharu",RF,64,245,229,0.245,0.288,0.328,0.616,20,21,56,43,9,2,2,75,2,2,12,,25,1,2,2,,01503896
1951,Regular Season,Yomiuri Giants,2,"Hagihara, Hiroshi",PR,23,10,10,0.200,0.200,0.200,0.400,5,1,2,2,0,0,0,2,0,1,0,,1,0,0,0,,01503897
1951,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",PR,25,29,24,0.125,0.250,0.125,0.375,7,1,3,3,0,0,0,3,1,1,4,,3,1,0,1,,01503898
1951,Regular Season,Hankyu Braves,12,"Shibata, Eiji",P,33,61,60,0.167,0.180,0.183,0.363,3,2,10,9,1,0,0,11,0,0,1,,10,1,0,0,,01603801
1951,Regular Season,Nankai Hawks,11,"Osaki, Kenji",P,11,8,8,0.375,0.375,0.500,0.875,0,0,3,2,1,0,0,4,0,0,0,,2,0,0,0,,01703801
1951,Regular Season,Kokutetsu Swallows,12,"Bamei, Yasusaburo",P,2,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,01703803
1951,Japan Series,Yomiuri Giants,18,"Nakao, Hiroshi",P,1,,1,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01703878
1951,Regular Season,Yomiuri Giants,18,"Nakao, Hiroshi",P,29,56,45,0.267,0.353,0.422,0.775,6,4,12,6,5,1,0,19,0,0,6,,10,0,0,5,,01703878
1951,Regular Season,Taiyo Whales,16,"Takano, Hiroyoshi",P,43,100,90,0.211,0.283,0.344,0.627,13,14,19,15,0,0,4,31,0,0,9,,17,1,0,1,,01703892
1951,Regular Season,Mainichi Orions,25,"Betto, Kaoru",CF,108,444,398,0.309,0.379,0.523,0.902,77,67,123,77,23,7,16,208,22,9,44,,38,15,1,1,,01703896
1951,Japan Series,Nankai Hawks,25,"Matsui, Atsushi",C,4,,3,0.333,,0.333,,,0,1,1,0,0,0,1,0,,0,,1,,,,,01703898
1951,Regular Season,Nankai Hawks,25,"Matsui, Atsushi",C,51,118,113,0.265,0.291,0.319,0.610,9,7,30,25,4,1,0,36,2,0,4,,12,7,0,1,,01703898
1951,Regular Season,Kintetsu Pearls,27,"Kato, Haruo",CF,69,216,199,0.216,0.278,0.307,0.585,14,19,43,29,12,0,2,61,2,0,16,,14,4,1,0,,01903801
1951,Regular Season,Mainichi Orions,41,"Yamane, Toshihide",P,22,32,29,0.241,0.290,0.276,0.566,1,1,7,6,1,0,0,8,0,0,2,,5,0,0,1,,01903803
1951,Regular Season,Hankyu Braves,26,"Fujii, Michio",LF,90,332,304,0.260,0.316,0.355,0.671,39,26,79,60,12,4,3,108,23,8,22,,16,3,3,3,,03003801
1951,Regular Season,Daiei Stars,15,"Takamatsu, Toshio",P,29,58,54,0.167,0.182,0.167,0.349,2,2,9,9,0,0,0,9,1,0,1,,10,2,0,3,,03103801
1951,Regular Season,Taiyo Whales,3,"Fujii, Isamu",RF,98,413,392,0.255,0.293,0.441,0.734,53,59,100,59,24,2,15,173,5,0,19,,41,7,2,0,,03103872
1951,Japan Series,Yomiuri Giants,29,"Matsuda, Kiyoshi",P,1,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,03203801
1951,Regular Season,Yomiuri Giants,29,"Matsuda, Kiyoshi",P,34,96,80,0.163,0.239,0.225,0.464,10,10,13,9,3,1,0,18,0,1,8,,8,0,0,8,,03203801
1951,Regular Season,Tokyu Flyers,10,"Yasui, Koichi",PH,55,105,99,0.253,0.295,0.333,0.628,7,13,25,20,3,1,1,33,1,0,6,,12,5,0,0,,03403801
1951,Regular Season,Osaka Tigers,13,"Tokuami, Shigeru",C,101,301,277,0.253,0.294,0.310,0.604,32,32,70,56,13,0,1,86,5,0,15,,16,12,1,8,,03503801
1951,Regular Season,Kintetsu Pearls,25,"Yamashita, Yuzuru",CF,78,184,162,0.204,0.287,0.327,0.614,15,15,33,22,6,1,4,53,8,4,17,,23,1,2,2,,03603801
1951,Regular Season,Mainichi Orions,22,"Nomura, Teruo",3B,26,57,52,0.192,0.250,0.269,0.519,5,5,10,8,1,0,1,14,3,0,4,,13,1,0,1,,03703801
1951,Regular Season,Mainichi Orions,20,"Kataoka, Hirokuni",PH,55,94,83,0.229,0.312,0.361,0.673,7,20,19,13,3,1,2,30,1,1,10,,9,3,0,1,,11013801
1951,Regular Season,Nagoya Dragons,15,"Nishizawa, Michio",1B,95,406,356,0.270,0.360,0.441,0.801,47,61,96,65,15,2,14,157,7,2,49,,33,17,1,0,,11013874
1951,Regular Season,Taiyo Whales,23,"Yasui, Tamaichi",LF,100,440,420,0.321,0.352,0.502,0.854,69,65,135,93,21,8,13,211,10,10,19,,16,8,1,0,,11013895
1951,Regular Season,Daiei Stars,8,"Watanabe, Kazue",1B,20,35,34,0.147,0.171,0.176,0.347,1,1,5,4,1,0,0,6,0,0,1,,6,1,0,0,,11013896
1951,Regular Season,Daiei Stars,23,"Kawakami, Michio",PH,13,11,11,0.091,0.091,0.091,0.182,1,1,1,1,0,0,0,1,0,0,0,,3,1,0,0,,11213801
1951,Regular Season,Kintetsu Pearls,23,"Ito, Toshio",CF,25,26,25,0.200,0.200,0.240,0.440,2,4,5,4,1,0,0,6,0,2,0,,1,0,0,1,,11313801
1951,Regular Season,Yomiuri Giants,25,"Kaneyoshi, Hiroshi",P,12,7,6,0.333,0.429,0.833,1.262,2,1,2,0,1,1,0,5,0,0,1,,1,0,0,0,,11313803
1951,Regular Season,Nishitetsu Lions,24,"Odano, Kashiwa",CF,77,254,241,0.286,0.312,0.336,0.648,27,17,69,61,5,2,1,81,6,3,9,,26,5,0,4,,11313876
1951,Regular Season,Nishitetsu Lions,19,"Ogata, Toshiaki",P,46,81,68,0.221,0.303,0.279,0.582,10,7,15,11,4,0,0,19,1,0,8,,7,1,0,5,,11313894
1951,Regular Season,Taiyo Whales,12,"Katayama, Hiroshi",P,29,49,45,0.200,0.250,0.311,0.561,7,4,9,6,2,0,1,14,0,0,3,,16,1,0,1,,11313896
1951,Regular Season,Nagoya Dragons,5,"Kondo, Sadao",P,15,20,20,0.150,0.150,0.150,0.300,1,2,3,3,0,0,0,3,0,1,0,,2,1,0,0,,11313897
1951,Regular Season,Tokyu Flyers,6,"Minagawa, Sadayuki",SS,102,448,393,0.232,0.291,0.333,0.624,55,32,91,69,11,4,7,131,10,7,30,,63,3,3,22,,11413874
1951,Regular Season,Mainichi Orions,3,"Imakurusu, Isao",2B,72,225,195,0.200,0.291,0.251,0.542,22,9,39,31,6,2,0,49,11,4,23,,22,2,2,5,,11513801
1951,Regular Season,Tokyu Flyers,25,"Goto, Junjiro",C,4,2,1,0.000,0.500,0.000,0.500,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,,11513803
1951,Regular Season,Daiei Stars,28,"Noda, Seiji",1B,39,89,85,0.235,0.261,0.329,0.590,6,6,20,14,5,0,1,28,0,0,0,,8,3,3,0,,11513894
1951,Regular Season,Osaka Tigers,22,"Goto, Tsuguo",CF,116,524,502,0.309,0.335,0.440,0.775,77,75,155,117,23,2,13,221,14,7,20,,24,22,0,2,,11513896
1951,Regular Season,Nishitetsu Lions,18,"Takesue, Yoshimasa",P,26,67,63,0.206,0.206,0.254,0.460,7,5,13,11,1,1,0,16,2,0,0,,6,2,0,4,,11513898
1951,Regular Season,Osaka Tigers,20,"Sakata, Masayoshi",3B,38,26,24,0.125,0.192,0.125,0.317,7,2,3,3,0,0,0,3,0,1,2,,2,0,0,0,,11613801
