Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1981,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",RF,128,534,493,0.318,0.365,0.578,0.943,83,100,157,97,25,2,33,285,0,4,34,1,58,5,2,1,4,01003844
1981,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",CF,121,522,482,0.259,0.307,0.386,0.693,53,50,125,90,19,6,10,186,12,8,33,0,57,9,0,2,5,01003845
1981,Climax Series - Final Stage,Lotte Orions,7,"Lee, Leon",1B,5,,14,0.214,,0.429,,,2,3,2,0,0,1,6,0,,6,,1,,,,,01003846
1981,Regular Season,Lotte Orions,7,"Lee, Leon",1B,107,441,395,0.301,0.366,0.443,0.809,50,62,119,89,17,0,13,175,1,3,39,3,41,14,1,1,5,01003846
1981,Climax Series - Final Stage,Nippon-Ham Fighters,33,"Murai, Hideshi",LF,3,,5,0.400,,0.400,,,1,2,2,0,0,0,2,0,,1,,1,,,,,01003849
1981,Japan Series,Nippon-Ham Fighters,33,"Murai, Hideshi",LF,4,,4,0.500,,0.500,,,0,2,2,0,0,0,2,0,,0,,1,,,,,01003849
1981,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",LF,74,162,141,0.305,0.388,0.397,0.785,9,10,43,34,7,0,2,56,2,2,15,0,21,6,4,2,0,01003849
1981,Regular Season,Nankai Hawks,31,"Mizutani, Shigeo",P,45,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003861
1981,Regular Season,Hanshin Tigers,32,"Hikima, Katsuyuki",PH,20,18,16,0.250,0.333,0.313,0.646,3,0,4,3,1,0,0,5,1,1,2,0,3,0,0,0,0,01003863
1981,Japan Series,Yomiuri Giants,35,"Awaguchi, Kenji",LF,6,,8,0.125,,0.250,,,2,1,0,1,0,0,2,0,,1,,2,,,,,01103843
1981,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",LF,116,371,336,0.313,0.371,0.497,0.868,50,35,105,72,17,3,13,167,11,6,31,6,45,2,0,2,2,01103843
1981,Climax Series - Final Stage,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,11,,18,0.111,,0.111,,,1,2,2,0,0,0,2,0,,1,,4,,,,,01103844
1981,Japan Series,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,11,,20,0.350,,0.450,,,1,7,6,0,1,0,9,1,,2,,0,,,,,01103844
1981,Regular Season,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,113,404,358,0.249,0.310,0.416,0.726,51,53,89,62,9,3,15,149,13,4,30,0,40,11,2,11,3,01103844
