Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1976,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003821
1976,Regular Season,Nankai Hawks,24,"Robson, Tom",DH,37,117,110,0.209,0.256,0.300,0.556,7,9,23,19,1,0,3,33,0,0,6,0,20,5,1,0,0,01003842
1976,Regular Season,Taiheiyo Club Lions,10,"Nishizawa, Masaji",C,77,247,225,0.267,0.301,0.329,0.630,11,17,60,51,6,1,2,74,1,0,10,1,27,6,1,10,1,01003843
1976,Regular Season,Kintetsu Buffaloes,22,"Hirano, Mitsuyasu",CF,15,18,16,0.000,0.059,0.000,0.059,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,01003845
1976,Regular Season,Taiheiyo Club Lions,16,"Matsubayashi, Shigeru",P,20,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003847
1976,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",C,35,53,46,0.261,0.320,0.435,0.755,6,8,12,7,3,1,1,20,0,1,4,0,4,1,0,1,2,01003849
1976,Regular Season,Hankyu Braves,5,"Inoe, Osamu",PR,80,63,55,0.236,0.311,0.327,0.638,19,3,13,9,3,1,0,18,10,4,5,0,8,1,1,2,0,01103820
1976,Regular Season,Taiyo Whales,5,"Ito, Isao",PH,107,294,267,0.281,0.336,0.472,0.808,27,36,75,50,12,0,13,126,2,1,16,1,46,9,6,4,1,01103823
1976,Regular Season,Chunichi Dragons,5,"Kamigaki, Masayuki",SS,9,4,4,0.000,0.000,0.000,0.000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01103840
1976,Regular Season,Nippon-Ham Fighters,13,"Williams, Walt",CF,122,520,494,0.285,0.317,0.466,0.783,62,57,141,99,18,1,23,230,12,7,21,1,17,4,2,1,2,01103842
1976,Japan Series,Yomiuri Giants,35,"Awaguchi, Kenji",RF,7,,13,0.231,,0.462,,,4,3,2,0,0,1,6,0,,3,,2,,,,,01103843
1976,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",RF,108,287,258,0.298,0.367,0.477,0.844,44,39,77,52,14,1,10,123,10,4,20,0,41,2,8,1,0,01103843
1976,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,53,108,96,0.156,0.173,0.198,0.371,5,8,15,12,2,1,0,19,0,0,1,0,40,2,1,8,2,01103849
1976,Regular Season,Hanshin Tigers,3,"Ueda, Takuzo",P,24,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01303824
1976,Regular Season,Yakult Swallows,30,"Sera, Kenji",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01303840
1976,Regular Season,Hiroshima Toyo Carp,44,"Kenmotsu, Takahiro",LF,8,4,3,0.333,0.500,1.000,1.500,2,1,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,01303842
1976,Regular Season,Hanshin Tigers,29,"Emoto, Takenori",P,38,90,77,0.091,0.114,0.169,0.283,4,5,7,5,0,0,2,13,0,0,2,0,22,1,0,11,0,01303843
1976,Regular Season,Nankai Hawks,33,"Kadota, Sumiyoshi",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303845
1976,Regular Season,Taiyo Whales,45,"Okue, Hideyuki",P,54,66,58,0.086,0.117,0.086,0.203,2,1,5,5,0,0,0,5,0,0,2,0,23,0,0,6,0,01303847
1976,Regular Season,Yomiuri Giants,46,"Omata, Susumu",RF,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303849
1976,Regular Season,Hiroshima Toyo Carp,24,"Watanabe, Hiroki",P,73,10,10,0.100,0.100,0.100,0.200,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,01403845
1976,Regular Season,Taiyo Whales,24,"Kotani, Tadakatsu",P,17,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,01503826
1976,Regular Season,Hanshin Tigers,8,"Shimano, Ikuo",CF,78,70,67,0.179,0.214,0.209,0.423,16,2,12,10,2,0,0,14,11,3,3,0,21,1,0,0,0,01503827
1976,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",C,121,430,397,0.302,0.350,0.463,0.813,37,40,120,84,22,0,14,184,1,1,25,3,47,11,4,0,4,01503829
1976,Regular Season,Hiroshima Toyo Carp,6,"Hopkins, Gail",1B,117,491,420,0.329,0.421,0.514,0.935,62,69,138,101,16,1,20,216,1,3,62,7,30,9,5,1,3,01503840
1976,Regular Season,Nippon-Ham Fighters,25,"Kamigochi, Makoto",3B,115,382,347,0.251,0.297,0.360,0.657,37,32,87,69,8,0,10,125,7,4,19,0,45,19,4,10,2,01503841
1976,Regular Season,Lotte Orions,14,"Tanaka, Yoshio",P,13,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503842
1976,Regular Season,Taiyo Whales,35,"Koganemaru, Mitsuru",PH,9,9,9,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,01503843
1976,Regular Season,Nankai Hawks,39,"Kuroda, Masahiro",C,15,9,9,0.222,0.222,0.222,0.444,1,1,2,2,0,0,0,2,0,0,0,0,3,1,0,0,0,01503845
1976,Regular Season,Taiyo Whales,22,"Shimizu, Hiroyoshi",2B,38,87,77,0.208,0.247,0.351,0.598,9,5,16,11,2,0,3,27,1,1,3,0,13,2,1,6,0,01503847
1976,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,119,468,429,0.273,0.326,0.373,0.699,35,57,117,94,13,0,10,160,2,2,29,1,50,21,5,0,5,01603809
1976,Regular Season,Nankai Hawks,5,"Wada, Toru",C,36,68,65,0.215,0.250,0.246,0.496,3,6,14,12,2,0,0,16,0,0,2,0,14,1,1,0,0,01603829
1976,Regular Season,Nippon-Ham Fighters,18,"Takahashi, Kazumi",P,38,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01703820
1976,Regular Season,Nankai Hawks,1,"Sakurai, Teruhide",2B,125,439,384,0.255,0.319,0.299,0.618,37,25,98,87,7,2,2,115,10,5,30,0,36,9,6,18,1,01703824
1976,Regular Season,Nankai Hawks,15,"Yonetani, Nobuo",PH,5,5,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01703840
1976,Regular Season,Chunichi Dragons,17,"Hayakawa, Minoru",P,20,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01703842
1976,Regular Season,Taiyo Whales,2,"Nakatsuka, Masayuki",CF,101,386,341,0.296,0.367,0.413,0.780,46,30,101,73,21,2,5,141,11,8,36,0,37,8,2,3,4,01903826
