Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1994,Regular Season,Yomiuri Giants,52,"Inoe, Shinji",LF,11,13,10,0.100,0.250,0.400,0.650,2,1,1,0,0,0,1,4,0,1,2,0,6,0,0,1,0,01103860
1994,Regular Season,Fukuoka Daiei Hawks,12,"Inoe, Yuji",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103863
1994,Regular Season,Hiroshima Toyo Carp,27,"Inoe, Yuji",P,17,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,01103863
1994,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",P,15,14,13,0.077,0.143,0.077,0.220,0,0,1,1,0,0,0,1,0,0,1,0,8,1,0,0,0,01103864
1994,Regular Season,Nippon-Ham Fighters,24,"Arikura, Masashi",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103881
1994,Japan Series,Yomiuri Giants,2,"Motoki, Daisuke",2B,4,,9,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01103883
1994,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",2B,90,248,218,0.280,0.347,0.362,0.709,26,25,61,51,6,0,4,79,1,2,21,0,23,3,2,6,1,01103883
1994,Regular Season,Fukuoka Daiei Hawks,5,"Fujimoto, Hiroshi",2B,121,398,333,0.243,0.358,0.387,0.745,30,52,81,55,15,0,11,129,2,2,59,1,72,3,2,1,3,01203860
1994,Regular Season,Kintetsu Buffaloes,44,"Mitsuyama, Hidekazu",C,89,229,206,0.243,0.290,0.359,0.649,32,20,50,36,9,0,5,74,0,0,13,1,62,3,2,5,3,01203862
1994,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",2B,90,253,221,0.317,0.397,0.353,0.750,20,16,70,64,5,0,1,78,1,2,30,1,30,4,0,1,1,01203866
1994,Regular Season,Hiroshima Toyo Carp,13,"Maeda, Koji",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203869
1994,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",PH,27,31,30,0.233,0.226,0.233,0.459,0,2,7,7,0,0,0,7,0,1,0,0,5,2,0,0,1,01203883
1994,Regular Season,Chiba Lotte Marines,48,"Hattori, Fumio",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203885
1994,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203887
1994,Regular Season,Yomiuri Giants,49,"Jones, Jimmy",P,15,23,20,0.300,0.364,0.300,0.664,0,1,6,6,0,0,0,6,0,0,2,0,10,1,0,1,0,01203889
1994,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",PH,85,133,104,0.269,0.409,0.365,0.774,12,12,28,22,4,0,2,38,1,0,24,0,15,4,2,0,2,01303848
1994,Regular Season,Kintetsu Buffaloes,4,"Oishi, Daijiro",2B,84,320,274,0.270,0.347,0.347,0.694,44,33,74,57,15,0,2,95,11,1,31,0,37,7,2,12,1,01303863
1994,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,31,71,59,0.136,0.200,0.169,0.369,7,3,8,6,2,0,0,10,0,0,5,0,19,2,0,6,1,01303864
1994,Regular Season,Yakult Swallows,32,"Kanamori, Eiji",PH,71,72,70,0.271,0.292,0.314,0.606,1,5,19,16,3,0,0,22,0,0,2,0,10,4,0,0,0,01303865
1994,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",PH,38,50,42,0.262,0.380,0.548,0.928,7,13,11,5,3,0,3,23,0,1,8,0,13,0,0,0,0,01303868
1994,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",P,23,1,1,1.000,1.000,1.000,2.000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01303869
1994,Japan Series,Seibu Lions,23,"Otsuka, Koji",RF,6,,25,0.320,,0.360,,,1,8,7,1,0,0,9,0,,1,,1,,,,,01303881
1994,Regular Season,Seibu Lions,23,"Otsuka, Koji",RF,15,48,45,0.311,0.340,0.444,0.784,6,4,14,11,1,1,1,20,1,1,2,0,9,1,0,1,0,01303881
1994,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",3B,99,382,334,0.219,0.312,0.350,0.662,38,41,73,51,11,0,11,117,3,3,45,0,90,5,1,0,2,01303885
1994,Regular Season,Chiba Lotte Marines,34,"Kato, Takayasu",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303889
1994,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,29,86,66,0.152,0.222,0.152,0.374,4,4,10,10,0,0,0,10,0,1,6,0,25,0,0,14,0,01403862
1994,Regular Season,Chunichi Dragons,37,"Yoshitsuru, Kenji",PH,4,3,3,0.333,0.333,0.333,0.666,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01403887
1994,Regular Season,Fukuoka Daiei Hawks,39,"Traxler, Brian",1B,129,546,499,0.263,0.315,0.403,0.718,46,62,131,93,21,2,15,201,0,2,39,2,101,21,2,0,6,01403889
1994,Regular Season,Yakult Swallows,39,"Sakurai, Shinichi",2B,78,196,181,0.227,0.286,0.365,0.651,19,22,41,28,6,2,5,66,1,1,10,2,29,7,5,0,0,01503862
1994,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",P,14,27,23,0.217,0.280,0.348,0.628,2,3,5,2,3,0,0,8,0,0,2,0,6,0,0,2,0,01503866
1994,Regular Season,Chunichi Dragons,64,"Kitamura, Shunsuke",3B,17,22,18,0.278,0.409,0.278,0.687,1,0,5,5,0,0,0,5,0,1,4,0,2,0,0,0,0,01503868
1994,Regular Season,Hiroshima Toyo Carp,6,"Kobayakawa, Takehiko",PH,93,169,150,0.247,0.325,0.393,0.718,13,18,37,27,4,0,6,59,2,0,18,0,29,4,0,0,1,01503869
