Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1997,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",P,33,57,52,0.096,0.113,0.096,0.209,1,2,5,5,0,0,0,5,0,0,1,0,25,1,0,4,0,01003880
1997,Regular Season,Yomiuri Giants,61,"Horita, Ichiro",LF,29,26,24,0.167,0.200,0.167,0.367,4,0,4,4,0,0,0,4,0,0,1,0,8,0,0,1,0,01003884
1997,Regular Season,Yomiuri Giants,23,"Yanagisawa, Yuichi",C,57,135,121,0.215,0.269,0.223,0.492,3,0,26,25,1,0,0,27,0,1,9,4,18,4,0,5,0,01003889
1997,Regular Season,Yomiuri Giants,52,"Inoe, Shinji",RF,10,7,6,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,01103860
1997,Regular Season,Chiba Lotte Marines,12,"Inoe, Yuji",P,13,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103863
1997,Regular Season,Fukuoka Daiei Hawks,38,"Arikura, Masashi",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103881
1997,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103882
1997,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",3B,101,337,312,0.282,0.315,0.407,0.722,33,32,88,68,10,1,9,127,1,1,14,0,46,6,2,7,2,01103883
1997,Regular Season,Kintetsu Buffaloes,22,"Isobe, Koichi",C,62,147,133,0.233,0.262,0.286,0.548,15,6,31,24,7,0,0,38,3,2,5,0,23,1,1,6,2,01103884
1997,Regular Season,Chunichi Dragons,51,"Idemoto, Kenichiro",P,28,3,3,0.333,0.333,0.333,0.666,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,01103885
1997,Regular Season,Fukuoka Daiei Hawks,5,"Fujimoto, Hiroshi",1B,28,39,31,0.065,0.216,0.065,0.281,2,0,2,2,0,0,0,2,0,1,6,0,7,1,0,2,0,01203860
1997,Regular Season,Chunichi Dragons,17,"Mitsuyama, Hidekazu",C,25,38,34,0.118,0.189,0.147,0.336,1,2,4,3,1,0,0,5,0,0,3,0,12,0,0,1,0,01203862
1997,Regular Season,Seibu Lions,43,"Yokota, Hisanori",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203864
1997,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",1B,80,224,194,0.289,0.371,0.335,0.706,22,17,56,49,6,0,1,65,0,0,27,1,20,3,0,0,3,01203866
1997,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",3B,41,58,52,0.327,0.352,0.423,0.775,5,5,17,14,1,2,0,22,0,0,2,0,8,2,0,4,0,01203881
1997,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",PR,14,6,6,0.167,0.167,0.167,0.334,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,01203883
1997,Regular Season,Yokohama BayStars,14,"Morinaka, Masao",P,17,3,3,0.667,0.667,0.667,1.334,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,01203884
1997,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203887
