Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1962,Regular Season,Kokutetsu Swallows,27,"Negoro, Hiromitsu",C,130,390,359,0.201,0.245,0.273,0.518,16,19,72,57,9,1,5,98,1,2,15,0,52,8,6,10,0,01003804
1962,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",CF,134,545,504,0.294,0.335,0.427,0.762,59,51,148,107,27,2,12,215,10,9,29,2,70,7,2,7,3,01003807
1962,Regular Season,Nankai Hawks,54,"Nakajima, Hiroyuki",RF,33,90,79,0.203,0.284,0.266,0.550,5,4,16,13,2,0,1,21,2,1,9,0,18,2,0,1,1,01003808
1962,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,39,20,18,0.056,0.105,0.111,0.216,1,0,1,0,1,0,0,2,0,0,1,0,5,0,0,1,0,01003821
1962,Regular Season,Mainichi Daiei Orions,28,"Desa, Dick",P,44,37,32,0.219,0.242,0.281,0.523,5,3,7,5,2,0,0,9,0,0,1,0,5,1,0,3,1,01003823
1962,Regular Season,Nishitetsu Lions,51,"Suzuki, Goro",SS,11,15,15,0.067,0.067,0.067,0.134,2,0,1,1,0,0,0,1,0,0,0,0,6,0,0,0,0,01003825
1962,Regular Season,Hankyu Braves,31,"Aramaki, Atsushi",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103801
1962,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,72,96,85,0.141,0.141,0.176,0.317,6,6,12,9,3,0,0,15,0,0,0,0,34,4,0,11,0,01103802
1962,Regular Season,Hanshin Tigers,12,"Iio, Tameo",P,16,7,4,0.250,0.571,0.500,1.071,2,0,1,0,1,0,0,2,0,0,2,0,0,0,1,0,0,01103803
1962,Regular Season,Kintetsu Buffaloes,3,"Iko, Teruo",LF,107,273,250,0.328,0.380,0.432,0.812,20,31,82,64,13,2,3,108,0,1,10,1,15,4,11,2,0,01103804
1962,Regular Season,Taiyo Whales,12,"Aso, Saneo",PH,87,89,85,0.188,0.225,0.365,0.590,5,12,16,7,6,0,3,31,0,0,4,2,17,7,0,0,0,01103808
1962,Regular Season,Nishitetsu Lions,11,"Inoe, Yoshio",P,52,45,40,0.250,0.286,0.325,0.611,3,4,10,9,0,0,1,13,0,0,2,0,8,1,0,3,0,01103821
1962,Regular Season,Taiyo Whales,34,"Ito, Isao",C,11,6,6,0.167,0.167,0.167,0.334,0,0,1,1,0,0,0,1,0,0,0,0,3,1,0,0,0,01103823
1962,Japan Series,Toei Flyers,17,"Ando, Motohiro",P,3,,5,0.200,,0.200,,,0,1,1,0,0,0,1,0,,0,,2,,,,,01103825
1962,Regular Season,Toei Flyers,17,"Ando, Motohiro",P,47,69,65,0.077,0.104,0.077,0.181,4,1,5,5,0,0,0,5,0,0,2,0,27,3,0,2,0,01103825
1962,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",P,25,19,19,0.105,0.105,0.105,0.210,0,0,2,2,0,0,0,2,0,0,0,0,11,1,0,0,0,01203802
1962,Regular Season,Nankai Hawks,28,"Fukuda, Masahisa",RF,77,61,59,0.220,0.246,0.339,0.585,14,8,13,10,1,0,2,20,3,3,2,0,28,1,0,0,0,01203804
1962,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",LF,1,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203806
1962,Regular Season,Kokutetsu Swallows,21,"Moritaki, Yoshimi",P,25,14,14,0.071,0.071,0.071,0.142,0,0,1,1,0,0,0,1,0,0,0,0,9,0,0,0,0,01203821
1962,Japan Series,Hanshin Tigers,32,"Tanigawa, Tsutomu",C,2,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,1,,,,,01203825
1962,Regular Season,Hanshin Tigers,32,"Tanigawa, Tsutomu",C,16,17,17,0.176,0.176,0.235,0.411,1,0,3,2,1,0,0,4,0,0,0,0,4,0,0,0,0,01203825
1962,Regular Season,Mainichi Daiei Orions,3,"Enomoto, Kihachi",1B,125,524,483,0.331,0.380,0.503,0.883,79,66,160,113,28,2,17,243,5,2,36,0,28,10,2,0,3,01303800
1962,Regular Season,Hankyu Braves,15,"Kajimoto, Yasuo",P,25,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303804
1962,Regular Season,Kokutetsu Swallows,15,"Ugai, Katsumi",RF,111,325,294,0.235,0.283,0.282,0.565,17,17,69,60,5,3,1,83,2,2,20,1,57,4,0,10,1,01303807
1962,Regular Season,Hiroshima Carp,34,"Kangaki, Masaaki",CF,5,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303821
1962,Regular Season,Taiyo Whales,19,"Osaki, Takao",P,6,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303823
1962,Regular Season,Kokutetsu Swallows,63,"Ishito, Shiroku",P,3,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303825
1962,Regular Season,Chunichi Dragons,26,"Hasegawa, Shigeo",RF,79,165,144,0.229,0.327,0.403,0.730,18,15,33,22,3,2,6,58,0,0,21,1,38,0,0,0,0,01403802
1962,Regular Season,Nankai Hawks,48,"Watarai, Sumio",PH,35,40,38,0.158,0.200,0.237,0.437,1,1,6,5,0,0,1,9,1,0,1,0,4,1,1,0,0,01403806
1962,Regular Season,Mainichi Daiei Orions,49,"Nakamura, Kunihiro",LF,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01403825
1962,Regular Season,Chunichi Dragons,5,"Kobuchi, Taisuke",PH,22,41,39,0.359,0.390,0.769,1.159,10,10,14,8,1,0,5,30,2,1,2,0,12,0,0,0,0,01503804
1962,Regular Season,Nishitetsu Lions,26,"Kawai, Yasuhiko",C,93,261,232,0.233,0.307,0.358,0.665,27,25,54,41,4,2,7,83,4,2,20,3,67,4,5,2,2,01503805
1962,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",CF,130,542,471,0.293,0.361,0.367,0.728,71,38,138,119,11,0,8,173,15,11,48,3,36,3,2,15,6,01503806
1962,Regular Season,Kokutetsu Swallows,26,"Kataoka, Hiro",C,3,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01503808
1962,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,111,406,357,0.213,0.274,0.319,0.593,48,21,76,53,13,5,5,114,5,10,25,1,75,7,5,18,1,01503809
1962,Regular Season,Taiyo Whales,1,"Kondo, Akihito",2B,131,509,462,0.240,0.289,0.342,0.631,45,27,111,79,21,7,4,158,11,5,29,1,79,5,3,15,0,01503821
1962,Regular Season,Hankyu Braves,22,"Kimura, Hisashi",C,24,32,30,0.233,0.258,0.333,0.591,5,2,7,6,0,0,1,10,0,0,1,0,6,0,0,1,0,01503823
1962,Regular Season,Hiroshima Carp,23,"Urushibata, Katsuhisa",SS,35,48,44,0.159,0.178,0.159,0.337,1,3,7,7,0,0,0,7,0,0,1,0,12,0,0,3,0,01503825
1962,Japan Series,Hanshin Tigers,1,"Takita, Masaharu",PH,5,,6,0.500,,0.500,,,1,3,3,0,0,0,3,0,,0,,1,,,,,01503896
1962,Regular Season,Hanshin Tigers,1,"Takita, Masaharu",PH,55,73,67,0.149,0.219,0.164,0.383,1,6,10,9,1,0,0,11,0,1,6,0,14,2,0,0,0,01503896
