Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1948,Regular Season,Taiyo Robins,6,"Matsui, Nobukatsu",2B,36,73,66,0.106,0.169,0.136,0.305,1,4,7,6,0,1,0,9,2,1,5,,8,,0,2,,01003892
1948,Regular Season,Taiyo Robins,20,"Izutsu, Kenichi",P,50,96,86,0.128,0.176,0.128,0.304,2,1,11,11,0,0,0,11,1,0,5,,12,,0,5,,01103878
1948,Regular Season,Hankyu Braves,16,"Imanishi, Rentaro",P,54,137,123,0.220,0.289,0.228,0.517,5,7,27,26,1,0,0,28,3,2,11,,9,,1,2,,01103892
1948,Regular Season,Kinsei Stars,24,"Ikeda, Zenzo",P,33,87,76,0.237,0.310,0.329,0.639,7,2,18,13,4,0,1,25,1,0,8,,18,,0,3,,01103894
1948,Regular Season,Chunichi Dragons,8,"Eto, Daisuke",C,36,61,54,0.056,0.150,0.056,0.206,2,1,3,3,0,0,0,3,1,0,6,,9,,0,1,,01103896
1948,Regular Season,Chunichi Dragons,4,"Osawa, Nobuo",1B,127,523,483,0.273,0.329,0.350,0.679,38,53,132,103,24,2,3,169,6,8,38,,17,,2,0,,01303874
1948,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,135,566,504,0.298,0.375,0.522,0.897,69,105,150,93,26,6,25,263,12,3,58,,26,,4,0,,01303876
1948,Regular Season,Nankai Hawks,5,"Okamura, Toshiaki",PH,27,30,26,0.231,0.333,0.385,0.718,2,5,6,4,1,0,1,10,0,0,4,,3,,0,0,,01303878
1948,Regular Season,Yomiuri Giants,21,"Kawasaki, Tokuji",P,57,140,132,0.250,0.283,0.318,0.601,10,5,33,25,7,1,0,42,2,0,6,,9,,0,2,,01303891
1948,Regular Season,Nankai Hawks,27,"Kawanishi, Toshio",CF,138,559,504,0.260,0.313,0.298,0.611,70,33,131,116,12,2,1,150,66,14,38,,18,,1,16,,01303892
1948,Regular Season,Yomiuri Giants,8,"Tanaka, Toshiaki",SS,80,222,196,0.286,0.336,0.337,0.673,27,18,56,48,7,0,1,66,4,7,14,,10,,1,11,,01303894
1948,Regular Season,Chunichi Dragons,3,"Kunieda, Toshimichi",3B,105,446,403,0.233,0.290,0.295,0.585,39,31,94,78,11,1,4,119,36,10,29,,24,,3,11,,01303896
1948,Regular Season,Kinsei Stars,1,"Tsubochi, Michinori",CF,124,554,505,0.283,0.347,0.374,0.721,65,41,143,109,24,8,2,189,20,11,40,,30,,9,0,,01403872
1948,Regular Season,Hankyu Braves,21,"Mori, Kotaro",P,30,61,54,0.204,0.232,0.204,0.436,2,5,11,11,0,0,0,11,0,0,2,,7,,0,5,,01403874
1948,Regular Season,Kyuei Flyers,8,"Tani, Yoshio",CF,97,281,259,0.239,0.296,0.313,0.609,26,15,62,49,7,6,0,81,10,9,18,,30,,3,1,,01503891
1948,Regular Season,Chunichi Dragons,2,"Mizuno, Ryoichi",LF,70,135,116,0.224,0.328,0.250,0.578,9,6,26,24,1,1,0,29,2,1,18,,11,,0,1,,01503894
1948,Regular Season,Kyuei Flyers,11,"Takita, Masaharu",RF,23,36,32,0.219,0.306,0.219,0.525,2,0,7,7,0,0,0,7,0,0,4,,4,,0,0,,01503896
1948,Regular Season,Yomiuri Giants,2,"Hagihara, Hiroshi",RF,96,259,246,0.220,0.241,0.280,0.521,18,19,54,42,10,1,1,69,12,8,5,,20,,2,6,,01503897
1948,Regular Season,Yomiuri Giants,18,"Nakao, Hiroshi",P,49,138,125,0.208,0.272,0.336,0.608,12,12,26,16,7,0,3,42,0,0,10,,28,,1,2,,01703878
