Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1970,Regular Season,Yakult Atoms,25,"Takakura, Teruyuki",LF,68,165,138,0.312,0.403,0.370,0.773,9,17,43,37,5,0,1,51,2,0,19,2,17,1,2,2,4,01003807
1970,Regular Season,Chunichi Dragons,9,"Hishikawa, Akira",PH,45,77,71,0.169,0.224,0.211,0.435,4,7,12,11,0,0,1,15,0,0,4,0,17,3,1,0,1,01003820
1970,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,39,23,18,0.056,0.227,0.056,0.283,1,0,1,1,0,0,0,1,0,0,4,0,12,0,0,1,0,01003821
1970,Regular Season,Chunichi Dragons,5,"Barbieri, Jim",RF,93,321,277,0.188,0.295,0.339,0.634,34,31,52,30,11,2,9,94,6,7,40,1,57,5,2,1,1,01003841
1970,Regular Season,Hankyu Braves,44,"Inoe, Osamu",3B,52,31,24,0.167,0.333,0.167,0.500,6,0,4,4,0,0,0,4,5,0,5,0,10,1,1,1,0,01103820
1970,Regular Season,Hiroshima Toyo Carp,81,"Inoe, Yoshio",P,27,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01103821
1970,Japan Series,Lotte Orions,26,"Otsuka, Yasuo",C,1,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,1,,,,,01103822
1970,Regular Season,Lotte Orions,26,"Otsuka, Yasuo",C,24,35,29,0.069,0.206,0.103,0.309,1,1,2,1,1,0,0,3,0,1,5,0,7,0,0,1,0,01103822
1970,Regular Season,Taiyo Whales,5,"Ito, Isao",C,102,284,254,0.209,0.277,0.327,0.604,16,28,53,38,7,1,7,83,1,1,18,3,47,7,6,6,0,01103823
1970,Regular Season,Nishitetsu Lions,9,"Aratake, Yasuhiro",1B,20,28,26,0.077,0.143,0.154,0.297,0,3,2,0,2,0,0,4,0,0,2,0,6,0,0,0,0,01103824
1970,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103826
1970,Regular Season,Hanshin Tigers,14,"Ikejima, Kazuhiko",P,3,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103841
1970,Japan Series,Lotte Orions,82,"Mizutani, Michio",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,01203820
1970,Regular Season,Lotte Orions,82,"Mizutani, Michio",P,13,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203820
1970,Regular Season,Nishitetsu Lions,31,"Hirai, Seiichi",3B,9,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01203829
1970,Regular Season,Nishitetsu Lions,41,"Pointer, Aaron",CF,126,515,469,0.260,0.320,0.437,0.757,56,67,122,83,17,0,22,205,16,8,39,1,89,8,2,3,2,01203841
1970,Japan Series,Lotte Orions,3,"Enomoto, Kihachi",1B,3,,7,0.429,,0.429,,,1,3,3,0,0,0,3,0,,1,,2,,,,,01303800
1970,Regular Season,Lotte Orions,3,"Enomoto, Kihachi",1B,110,354,303,0.284,0.385,0.465,0.850,42,39,86,61,10,0,15,141,7,1,49,5,46,5,1,0,1,01303800
1970,Regular Season,Taiyo Whales,44,"Oikawa, Nobuji",P,14,8,6,0.167,0.167,0.167,0.334,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,01303820
1970,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",P,47,23,22,0.227,0.227,0.273,0.500,1,1,5,4,1,0,0,6,0,0,0,0,3,0,0,1,0,01303824
1970,Regular Season,Yakult Atoms,20,"Ishito, Shiroku",P,30,37,32,0.094,0.147,0.156,0.303,0,2,3,2,0,1,0,5,0,0,1,0,10,0,1,3,0,01303825
1970,Regular Season,Hanshin Tigers,49,"Ohara, Kazuo",PH,8,8,8,0.250,0.250,0.250,0.500,0,0,2,2,0,0,0,2,0,0,0,0,2,1,0,0,0,01303828
1970,Regular Season,Hiroshima Toyo Carp,9,"Ogawa, Hirofumi",PH,20,18,18,0.056,0.056,0.056,0.112,0,0,1,1,0,0,0,1,0,0,0,0,4,1,0,0,0,01303829
1970,Regular Season,Hankyu Braves,8,"Emery, Cal",1B,94,266,239,0.213,0.288,0.339,0.627,24,30,51,37,6,0,8,81,1,0,24,0,17,4,1,0,2,01303841
