Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2009,Climax Series - Final Stage,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,4,,9,0.333,,0.333,,,0,3,3,0,0,0,3,0,,0,,1,,0,,,01003886
2009,Climax Series - First Stage,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,4,,3,0.667,,1.000,,,0,2,1,1,0,0,3,0,,0,,0,,0,,,01003886
2009,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,55,128,100,0.200,0.281,0.300,0.581,13,14,20,16,1,0,3,30,0,1,12,0,33,5,0,14,2,01003886
2009,Regular Season,Orix Buffaloes,46,"Furuki, Katsuaki",PH,9,14,13,0.231,0.286,0.308,0.594,0,0,3,2,1,0,0,4,0,0,1,0,5,0,0,0,0,01003888
2009,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,144,648,560,0.309,0.398,0.493,0.891,100,92,173,117,31,3,22,276,20,12,75,4,113,17,10,0,3,01005113
2009,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",P,56,5,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,01005114
2009,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005117
2009,Regular Season,Tohoku Rakuten Golden Eagles,8,"Isobe, Koichi",RF,8,21,17,0.118,0.238,0.118,0.356,0,1,2,2,0,0,0,2,0,0,3,0,3,1,0,0,1,01103884
2009,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",3B,144,599,558,0.260,0.299,0.401,0.700,68,82,145,97,32,1,15,224,4,5,28,0,82,20,6,0,7,01103888
2009,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",P,24,2,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,01105111
2009,Regular Season,Chunichi Dragons,25,"Arai, Ryota",PH,8,6,6,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,01105112
2009,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",RF,94,361,317,0.300,0.361,0.435,0.796,35,41,95,69,14,7,5,138,12,10,31,0,62,4,2,6,5,01105115
2009,Regular Season,Tohoku Rakuten Golden Eagles,13,"Isaka, Ryohei",P,15,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01105118
2009,Climax Series - Final Stage,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",PH,7,,2,0.500,,0.500,,,0,1,1,0,0,0,1,0,,0,,0,,0,,,01105119
2009,Japan Series,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",PH,7,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,1,,0,,0,,,01105119
2009,Regular Season,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",PH,65,67,65,0.277,0.299,0.323,0.622,4,7,18,15,3,0,0,21,1,0,2,0,7,1,0,0,0,01105119
2009,Regular Season,Yomiuri Giants,37,"Fujita, Soichi",P,20,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203886
2009,Regular Season,Chiba Lotte Marines,65,"Minami, Ryusuke",RF,15,40,39,0.282,0.300,0.615,0.915,6,8,11,5,2,1,3,24,0,0,1,0,10,1,0,0,0,01205111
2009,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",2B,30,74,69,0.174,0.205,0.232,0.437,3,2,12,9,2,1,0,16,0,1,3,0,14,1,0,1,1,01205112
2009,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205113
2009,Regular Season,Saitama Seibu Lions,45,"Fujita, Taiyo",P,25,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205113
2009,Regular Season,Chunichi Dragons,1,"Donoue, Naomichi",3B,2,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205114
2009,Japan Series,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",P,3,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,01205115
2009,Regular Season,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",P,46,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205115
2009,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",P,25,6,6,0.333,0.333,0.333,0.666,1,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,01205116
2009,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,56,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01205117
2009,Climax Series - Final Stage,Tohoku Rakuten Golden Eagles,7,"Yamasaki, Takeshi",DH,6,,17,0.235,,0.294,,,3,4,3,1,0,0,5,0,,1,,2,,0,,,01303868
2009,Climax Series - First Stage,Tohoku Rakuten Golden Eagles,7,"Yamasaki, Takeshi",DH,6,,7,0.286,,1.143,,,4,2,0,0,0,2,8,1,,1,,3,,0,,,01303868
2009,Regular Season,Tohoku Rakuten Golden Eagles,7,"Yamasaki, Takeshi",DH,142,611,536,0.246,0.332,0.515,0.847,73,107,132,66,27,0,39,276,3,0,67,4,114,23,4,0,4,01303868
2009,Regular Season,Hokkaido Nippon-Ham Fighters,9,"Oda, Tomoyuki",PH,1,1,1,1.000,1.000,1.000,2.000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01303886
2009,Regular Season,Saitama Seibu Lions,7,"Kataoka, Yasuyuki",2B,139,646,588,0.260,0.309,0.395,0.704,92,58,153,104,32,4,13,232,51,12,36,2,72,8,7,12,3,01305110
2009,Regular Season,Hiroshima Toyo Carp,27,"Uemura, Kazuhiro",C,1,1,1,1.000,1.000,1.000,2.000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01305113
2009,Regular Season,Hiroshima Toyo Carp,19,"Ueno, Hirofumi",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305114
2009,Regular Season,Chiba Lotte Marines,8,"Imae, Toshiaki",3B,113,441,409,0.247,0.277,0.369,0.646,35,60,101,71,19,2,9,151,2,3,12,0,60,17,6,12,2,01305115
2009,Regular Season,Yokohama BayStars,58,"Ota, Atori",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01305116
2009,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",P,62,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01305117
2009,Regular Season,Orix Buffaloes,17,"Katsuki, Ryota",P,64,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01305119
2009,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,6,7,5,0.000,0.167,0.000,0.167,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,01403862
2009,Regular Season,Tokyo Yakult Swallows,57,"Maruyama, Takashi",P,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405110
2009,Regular Season,Orix Buffaloes,48,"Yoshino, Makoto",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01405111
2009,Climax Series - Final Stage,Chunichi Dragons,24,"Kuramoto, Hidenori",CF,4,,1,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,01503888
2009,Climax Series - First Stage,Chunichi Dragons,24,"Kuramoto, Hidenori",CF,4,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,01503888
2009,Regular Season,Chunichi Dragons,24,"Kuramoto, Hidenori",CF,71,128,121,0.215,0.226,0.256,0.482,15,10,26,23,2,0,1,31,4,1,2,0,20,4,0,4,1,01503888
2009,Japan Series,Yomiuri Giants,92,"Kimura, Shota",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,01505110
2009,Regular Season,Yomiuri Giants,92,"Kimura, Shota",P,25,3,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,01505110
2009,Regular Season,Hanshin Tigers,61,"Kanemura, Daiyu",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505112
2009,Regular Season,Chiba Lotte Marines,1,"Ohmine, Yuta",P,16,5,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01505114
2009,Regular Season,Tokyo Yakult Swallows,16,"Kato, Mikinori",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505116
2009,Regular Season,Tohoku Rakuten Golden Eagles,58,"Karashima, Wataru",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01505118
2009,Regular Season,Saitama Seibu Lions,56,"Kurose, Haruki",3B,24,27,25,0.200,0.200,0.200,0.400,4,2,5,5,0,0,0,5,2,1,0,0,7,1,0,2,0,01505119
2009,Regular Season,Saitama Seibu Lions,23,"Ming-Chieh, Hsu",P,16,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01605111
2009,Climax Series - Final Stage,Yomiuri Giants,64,"Matsumoto, Tetsuya",CF,10,,11,0.364,,0.364,,,0,4,4,0,0,0,4,1,,1,,2,,0,,,01605114
2009,Japan Series,Yomiuri Giants,64,"Matsumoto, Tetsuya",CF,10,,23,0.304,,0.304,,,1,7,7,0,0,0,7,0,,0,,1,,0,,,01605114
2009,Regular Season,Yomiuri Giants,64,"Matsumoto, Tetsuya",CF,129,424,372,0.293,0.338,0.328,0.666,55,15,109,97,11,1,0,122,16,9,21,0,59,8,4,27,0,01605114
2009,Regular Season,Orix Buffaloes,67,"Yokoyama, Tetsuya",C,10,19,19,0.421,0.421,0.526,0.947,2,1,8,6,2,0,0,10,0,0,0,0,5,1,0,0,0,01605117
2009,Regular Season,Tohoku Rakuten Golden Eagles,98,"Morita, Jobu",1B,9,21,20,0.300,0.333,0.500,0.833,3,3,6,2,4,0,0,10,0,0,1,0,5,1,0,0,0,01605118
2009,Regular Season,Chunichi Dragons,39,"Shimizu, Masaumi",C,1,2,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,01703884
2009,Climax Series - Final Stage,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",3B,6,,15,0.267,,0.267,,,3,4,4,0,0,0,4,0,,0,,3,,0,,,01705112
2009,Climax Series - First Stage,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",3B,6,,8,0.125,,0.250,,,1,1,0,1,0,0,2,0,,0,,1,,0,,,01705112
2009,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",3B,122,511,462,0.305,0.364,0.411,0.775,55,54,141,106,28,0,7,190,3,0,27,1,60,15,17,3,2,01705112
2009,Regular Season,Hanshin Tigers,51,"Sakurai, Kodai",RF,103,320,281,0.302,0.377,0.509,0.886,33,42,85,55,14,4,12,143,2,4,32,1,53,4,3,2,2,01705115
2009,Regular Season,Yokohama BayStars,14,"Kobayashi, Futoshi",P,12,19,18,0.056,0.105,0.111,0.216,0,0,1,0,1,0,0,2,0,0,1,0,11,0,0,0,0,01705116
2009,Regular Season,Hiroshima Toyo Carp,66,"Kimura, Shogo",3B,69,15,13,0.231,0.286,0.308,0.594,15,1,3,2,1,0,0,4,4,4,0,0,7,0,1,1,0,01705117
2009,Regular Season,Saitama Seibu Lions,31,"Sakata, Ryo",DH,5,13,10,0.100,0.308,0.100,0.408,2,2,1,1,0,0,0,1,0,0,2,0,3,1,1,0,0,01705118
2009,Regular Season,Orix Buffaloes,54,"Shimamura, Ikki",2B,58,150,142,0.239,0.268,0.352,0.620,14,28,34,24,7,0,3,50,1,0,4,0,53,2,2,1,1,01705119
2009,Regular Season,Tohoku Rakuten Golden Eagles,25,"Yokogawa, Fuminori",RF,5,20,17,0.118,0.250,0.118,0.368,0,1,2,2,0,0,0,2,0,0,3,1,6,0,0,0,0,01805114
2009,Regular Season,Hiroshima Toyo Carp,57,"Seabol, Scott",3B,40,142,127,0.213,0.282,0.346,0.628,9,11,27,19,3,1,4,44,1,1,10,0,32,2,3,0,2,01805116
2009,Climax Series - First Stage,Tokyo Yakult Swallows,49,"I, Hechon",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,01805118
2009,Regular Season,Tokyo Yakult Swallows,49,"I, Hechon",P,42,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,01805118
2009,Regular Season,Saitama Seibu Lions,57,"Taninaka, Shinji",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01903884
2009,Regular Season,Tokyo Yakult Swallows,29,"Tanaka, Yuki",P,21,31,22,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,9,0,01903886
2009,Climax Series - Final Stage,Hokkaido Nippon-Ham Fighters,23,"Nioka, Tomohiro",DH,6,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,1,,0,,0,,,01903888
2009,Japan Series,Hokkaido Nippon-Ham Fighters,23,"Nioka, Tomohiro",DH,6,,14,0.214,,0.286,,,1,3,2,1,0,0,4,0,,1,,2,,0,,,01903888
2009,Regular Season,Hokkaido Nippon-Ham Fighters,23,"Nioka, Tomohiro",DH,69,187,170,0.253,0.303,0.353,0.656,25,25,43,34,5,0,4,60,0,1,10,0,36,5,3,2,2,01903888
2009,Climax Series - Final Stage,Tohoku Rakuten Golden Eagles,37,"Shima, Motohiro",C,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,01905114
2009,Regular Season,Tohoku Rakuten Golden Eagles,37,"Shima, Motohiro",C,106,294,249,0.233,0.303,0.281,0.584,27,14,58,48,9,0,1,70,1,4,22,2,55,5,3,20,0,01905114
2009,Regular Season,Yokohama BayStars,65,"Sekiguchi, Yuta",PH,2,4,4,0.250,0.250,0.500,0.750,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,01905116
2009,Regular Season,Chunichi Dragons,63,"Donoe, Takehiro",PH,9,14,13,0.154,0.143,0.154,0.297,1,1,2,2,0,0,0,2,0,0,0,0,3,0,0,0,1,01905119
2009,Regular Season,Saitama Seibu Lions,54,"Graman, Alex",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03105112
2009,Regular Season,Yomiuri Giants,29,"Greisinger, Seth",P,25,58,48,0.125,0.160,0.146,0.306,1,2,6,5,1,0,0,7,0,0,2,0,23,0,0,8,0,03105114
2009,Regular Season,Saitama Seibu Lions,37,"Wasdin, John",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03105115
2009,Regular Season,Hiroshima Toyo Carp,11,"Lewis, Colby",P,29,59,52,0.173,0.218,0.346,0.564,4,3,9,6,0,0,3,18,0,0,3,0,22,0,0,4,0,03105116
2009,Regular Season,Fukuoka Softbank Hawks,25,"Falkenborg, Brian",P,46,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03105118
2009,Regular Season,Orix Buffaloes,3,"Fernandez, Jose",DH,117,447,410,0.261,0.318,0.422,0.740,43,47,107,71,21,0,15,173,4,0,31,1,71,15,4,0,2,03305117
2009,Regular Season,Orix Buffaloes,7,"Hamanaka, Osamu",RF,26,83,77,0.208,0.253,0.481,0.734,8,12,16,7,3,0,6,37,0,1,5,1,21,1,0,0,1,11013884
2009,Regular Season,Yokohama BayStars,15,"Takamiya, Kazuya",P,11,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015112
2009,Regular Season,Orix Buffaloes,37,"Tsuji, Toshiya",C,25,38,36,0.250,0.289,0.278,0.567,3,1,9,8,1,0,0,10,1,0,1,0,5,0,1,0,0,11015115
2009,Regular Season,Chiba Lotte Marines,17,"Naruse, Yoshihisa",P,23,3,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,11015119
2009,Regular Season,Hiroshima Toyo Carp,23,"Yokoyama, Ryuji",P,69,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11213880
2009,Regular Season,Hiroshima Toyo Carp,53,"Hayashi, Masaki",P,46,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11213886
2009,Regular Season,Chiba Lotte Marines,13,"Hashimoto, Kentaro",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11215110
2009,Regular Season,Saitama Seibu Lions,22,"Noda, Kosuke",C,22,11,10,0.000,0.091,0.000,0.091,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,11215113
2009,Regular Season,Tohoku Rakuten Golden Eagles,18,"Tanaka, Masahiro",P,25,6,6,0.167,0.167,0.167,0.334,0,0,1,1,0,0,0,1,0,0,0,0,3,1,0,0,0,11215114
2009,Regular Season,Yokohama BayStars,53,"Nonaka, Shingo",PR,7,1,1,0.000,0.000,0.000,0.000,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11215115
2009,Regular Season,Fukuoka Softbank Hawks,14,"Mahara, Takahiro",P,53,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11215119
2009,Regular Season,Orix Buffaloes,6,"Omura, Naoyuki",LF,119,462,419,0.291,0.326,0.341,0.667,32,30,122,101,21,0,0,143,5,12,18,2,35,10,6,14,5,11313889
2009,Regular Season,Fukuoka Softbank Hawks,8,"Egawa, Tomoaki",1B,6,13,12,0.083,0.083,0.083,0.166,1,0,1,1,0,0,0,1,0,0,0,0,5,0,0,1,0,11315110
2009,Regular Season,Hiroshima Toyo Carp,62,"Imai, Keisuke",P,9,13,10,0.200,0.200,0.400,0.600,1,3,2,1,0,1,0,4,0,0,0,0,5,0,0,3,0,11315112
2009,Regular Season,Saitama Seibu Lions,35,"Iwasaki, Tetsuya",P,27,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315114
2009,Climax Series - First Stage,Tokyo Yakult Swallows,19,"Ishikawa, Masanori",P,1,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,1,,0,,,11315115
2009,Regular Season,Tokyo Yakult Swallows,19,"Ishikawa, Masanori",P,30,66,52,0.154,0.170,0.154,0.324,3,0,8,8,0,0,0,8,0,0,1,0,17,1,0,13,0,11315115
2009,Regular Season,Chiba Lotte Marines,30,"Ito, Yoshihiro",P,56,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315116
2009,Regular Season,Orix Buffaloes,26,"Ihara, Masaki",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315118
2009,Climax Series - Final Stage,Yomiuri Giants,36,"Nakamura, Micheal",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,11415110
2009,Regular Season,Yomiuri Giants,36,"Nakamura, Micheal",P,29,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11415110
2009,Regular Season,Yomiuri Giants,60,"Fukata, Takuya",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11415112
2009,Regular Season,Saitama Seibu Lions,53,"Miura, Taka",PH,22,34,32,0.156,0.206,0.188,0.394,3,1,5,4,1,0,0,6,0,0,1,0,10,0,1,0,0,11415113
2009,Regular Season,Chunichi Dragons,40,"Nishikawa, Akira",PH,4,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11415114
2009,Regular Season,Tokyo Yakult Swallows,37,"Fukukawa, Masakazu",C,11,12,10,0.100,0.250,0.100,0.350,1,0,1,1,0,0,0,1,0,0,2,1,5,0,0,0,0,11415115
2009,Regular Season,Hanshin Tigers,123,"Nohara, Yuya",PH,15,16,15,0.267,0.313,0.333,0.646,1,0,4,3,1,0,0,5,0,0,0,0,4,0,1,0,0,11415118
2009,Regular Season,Orix Buffaloes,11,"Kawagoe, Hidetaka",P,24,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11513888
