Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1957,Regular Season,Kokutetsu Swallows,37,"Negoro, Hiromitsu",C,20,25,24,0.208,0.240,0.250,0.490,3,1,5,4,1,0,0,6,0,0,1,0,5,0,0,0,0,01003804
1957,Regular Season,Daiei Unions,14,"Taki, Yoshihiko",P,49,65,59,0.102,0.131,0.102,0.233,3,1,6,6,0,0,0,6,0,0,2,0,12,1,0,4,0,01003805
1957,Japan Series,Nishitetsu Lions,25,"Takakura, Teruyuki",CF,4,,14,0.071,,0.071,,,0,1,1,0,0,0,1,1,,0,,2,,,,,01003807
1957,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",CF,120,449,412,0.279,0.323,0.434,0.757,76,40,115,76,25,3,11,179,17,6,27,0,53,3,0,7,3,01003807
1957,Regular Season,Daiei Unions,27,"Arai, Shigeru",LF,103,252,233,0.266,0.319,0.348,0.667,20,19,62,45,16,0,1,81,3,0,15,1,39,7,3,0,1,01103800
1957,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,46,61,55,0.091,0.153,0.109,0.262,2,1,5,4,1,0,0,6,0,0,4,0,4,1,0,2,0,01103801
1957,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,65,143,124,0.113,0.141,0.137,0.278,2,9,14,12,1,1,0,17,0,0,4,0,47,0,0,15,0,01103802
1957,Regular Season,Toei Flyers,41,"Iio, Tameo",P,46,62,57,0.123,0.153,0.140,0.293,3,0,7,6,1,0,0,8,1,0,2,0,26,0,0,3,0,01103803
1957,Regular Season,Kintetsu Pearls,3,"Iko, Teruo",CF,62,133,122,0.230,0.266,0.295,0.561,6,10,28,23,3,1,1,36,1,2,4,0,19,0,2,4,1,01103804
1957,Regular Season,Taiyo Whales,32,"Suzuki, Shigeru",P,3,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203800
1957,Regular Season,Mainichi Orions,12,"Nakanishi, Katsumi",P,36,69,62,0.113,0.167,0.145,0.312,5,5,7,5,2,0,0,9,0,0,4,0,22,0,0,2,1,01203802
1957,Regular Season,Nankai Hawks,28,"Fukuda, Masahisa",P,7,4,3,0.000,0.250,0.000,0.250,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,01203804
1957,Regular Season,Kintetsu Pearls,8,"Nemoto, Rikuo",C,20,17,17,0.059,0.059,0.059,0.118,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,01203805
1957,Regular Season,Kintetsu Pearls,12,"Nagai, Yasuo",P,10,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,01203807
1957,Regular Season,Mainichi Orions,3,"Enomoto, Kihachi",1B,128,531,446,0.269,0.372,0.406,0.778,68,50,120,83,22,6,9,181,4,9,68,2,46,10,5,5,7,01303800
1957,Regular Season,Hankyu Braves,36,"Kajimoto, Yasuo",P,3,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01303804
1957,Regular Season,Kokutetsu Swallows,8,"Ugai, Katsumi",CF,96,236,229,0.197,0.220,0.271,0.491,13,15,45,37,2,3,3,62,5,2,6,0,50,0,1,0,0,01303807
1957,Japan Series,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,5,,18,0.278,,0.500,,,2,5,3,1,0,1,9,0,,2,,2,,,,,01303876
1957,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,128,519,465,0.284,0.346,0.385,0.731,54,52,132,98,26,3,5,179,6,5,40,13,37,10,4,6,3,01303876
1957,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,13,14,13,0.231,0.286,0.231,0.517,0,1,3,3,0,0,0,3,0,0,1,0,3,0,0,0,0,01303891
1957,Regular Season,Nankai Hawks,26,"Hasegawa, Shigeo",1B,99,243,224,0.254,0.310,0.406,0.716,28,28,57,34,15,5,3,91,3,0,17,0,36,2,1,0,1,01403802
1957,Regular Season,Taiyo Whales,47,"Miyazawa, Shigeo",PH,7,7,7,0.286,0.286,0.571,0.857,1,1,2,0,2,0,0,4,0,0,0,0,2,0,0,0,0,01403804
1957,Regular Season,Kintetsu Pearls,4,"Hyodo, Tadashi",1B,81,186,165,0.152,0.231,0.218,0.449,15,9,25,17,5,3,0,36,6,3,17,2,29,2,0,2,2,01403807
1957,Japan Series,Nishitetsu Lions,1,"Kobuchi, Taisuke",2B,1,,1,1.000,,1.000,,,0,1,1,0,0,0,1,0,,0,,0,,,,,01503804
1957,Regular Season,Nishitetsu Lions,1,"Kobuchi, Taisuke",2B,85,134,120,0.192,0.260,0.300,0.560,9,7,23,14,5,4,0,36,4,2,10,0,32,2,1,2,1,01503804
1957,Regular Season,Chunichi Dragons,6,"Kawai, Yasuhiko",C,79,149,123,0.211,0.317,0.333,0.650,16,11,26,15,9,0,2,41,1,0,18,0,38,1,1,7,0,01503805
1957,Japan Series,Nishitetsu Lions,5,"Ogi, Akira",2B,5,,7,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,4,,,,,01503809
1957,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,96,246,211,0.256,0.346,0.389,0.735,28,23,54,40,6,2,6,82,4,4,26,0,49,4,3,5,1,01503809
1957,Regular Season,Hankyu Braves,29,"Takita, Masaharu",LF,71,142,131,0.328,0.371,0.405,0.776,8,19,43,33,10,0,0,53,3,5,9,1,14,1,0,0,2,01503896
1957,Japan Series,Yomiuri Giants,28,"Naito, Hirofumi",2B,5,,19,0.105,,0.105,,,0,2,2,0,0,0,2,1,,1,,0,,,,,01503898
1957,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",2B,124,453,403,0.251,0.306,0.357,0.663,34,48,101,74,17,4,6,144,6,9,28,0,72,10,4,18,0,01503898
1957,Regular Season,Hankyu Braves,12,"Shibata, Eiji",P,37,29,28,0.071,0.071,0.107,0.178,1,0,2,1,1,0,0,3,0,0,0,0,4,0,0,1,0,01603801
1957,Regular Season,Hiroshima Carp,7,"Himoto, Yoshio",LF,120,415,368,0.236,0.304,0.326,0.630,36,25,87,65,15,3,4,120,5,2,33,0,65,4,3,9,2,01603802
1957,Regular Season,Hankyu Braves,37,"Yoshikawa, Hisaichi",P,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01603804
1957,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,132,542,474,0.302,0.387,0.538,0.925,75,94,143,92,20,1,30,255,7,2,57,0,87,7,9,1,1,01603809
1957,Regular Season,Daiei Unions,16,"Kawamoto, Koji",PH,94,128,118,0.186,0.238,0.229,0.467,5,11,22,18,3,1,0,27,0,0,7,0,25,4,1,0,2,01703800
1957,Regular Season,Toei Flyers,32,"Shimada, Yuji",CF,20,33,31,0.226,0.273,0.323,0.596,6,1,7,6,0,0,1,10,1,1,2,0,6,1,0,0,0,01703804
