Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
1968,Regular Season,Hankyu Braves,24,"Negoro, Hiromitsu",C,11,9,8,0.125,0.125,0.125,0.250,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,01003804
1968,Japan Series,Yomiuri Giants,10,"Takakura, Teruyuki",LF,2,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,1,,,,,01003807
1968,Regular Season,Yomiuri Giants,10,"Takakura, Teruyuki",LF,56,130,113,0.212,0.315,0.327,0.642,12,9,24,15,7,0,2,37,0,1,16,1,25,2,1,0,0,01003807
1968,Regular Season,Chunichi Dragons,9,"Hishikawa, Akira",CF,58,101,89,0.169,0.229,0.225,0.454,7,6,15,12,2,0,1,20,1,1,7,0,25,4,0,4,1,01003820
1968,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,55,63,56,0.018,0.083,0.018,0.101,1,0,1,1,0,0,0,1,0,0,4,0,35,1,0,3,0,01003821
1968,Regular Season,Nankai Hawks,1,"Blasingame, Don",2B,134,565,513,0.275,0.324,0.351,0.675,64,39,141,117,13,7,4,180,3,5,37,2,31,6,0,13,2,01003824
1968,Regular Season,Nishitetsu Lions,56,"Suzuki, Goro",PH,40,59,57,0.158,0.172,0.228,0.400,2,4,9,7,1,0,1,13,0,0,1,0,15,1,0,0,1,01003825
1968,Regular Season,Kintetsu Buffaloes,51,"Matsushita, Yoshio",RF,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01003826
1968,Regular Season,Nishitetsu Lions,13,"Nagayasu, Masayuki",P,36,26,23,0.130,0.167,0.304,0.471,1,3,3,1,1,0,1,7,0,0,1,0,11,0,0,2,0,01003829
1968,Regular Season,Kintetsu Buffaloes,52,"Iko, Teruo",PH,9,9,9,0.111,0.111,0.111,0.222,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,01103804
1968,Regular Season,Hiroshima Toyo Carp,37,"Inoe, Osamu",2B,18,10,9,0.000,0.100,0.000,0.100,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,01103820
1968,Regular Season,Yomiuri Giants,28,"Inoe, Yoshio",P,4,0,0,0.000,,0.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01103821
1968,Regular Season,Tokyo Orions,26,"Otsuka, Yasuo",C,71,130,113,0.186,0.281,0.265,0.546,7,3,21,16,3,0,2,30,0,0,13,2,25,3,2,2,0,01103822
1968,Regular Season,Taiyo Whales,5,"Ito, Isao",C,122,401,345,0.188,0.288,0.333,0.621,31,32,65,44,6,1,14,115,1,2,44,3,76,11,4,5,3,01103823
1968,Regular Season,Nishitetsu Lions,9,"Aratake, Yasuhiro",PH,28,40,31,0.194,0.375,0.355,0.730,2,3,6,3,2,0,1,11,0,0,8,0,9,0,1,0,0,01103824
1968,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",P,7,1,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01103826
1968,Regular Season,Kintetsu Buffaloes,29,"Hirai, Seiichi",RF,5,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01203829
1968,Regular Season,Tokyo Orions,3,"Enomoto, Kihachi",1B,129,554,487,0.306,0.387,0.499,0.886,70,77,149,97,31,0,21,243,7,1,62,10,62,8,2,0,3,01303800
1968,Regular Season,Taiyo Whales,44,"Oikawa, Nobuji",P,31,33,32,0.094,0.094,0.125,0.219,0,1,3,2,1,0,0,4,0,0,0,0,17,0,0,1,0,01303820
1968,Regular Season,Hiroshima Toyo Carp,4,"Sano, Makio",3B,18,27,24,0.125,0.222,0.125,0.347,2,1,3,3,0,0,0,3,1,0,2,0,5,2,1,0,0,01303822
1968,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",P,24,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,01303824
1968,Regular Season,Sankei Atoms,20,"Ishito, Shiroku",P,54,96,76,0.079,0.176,0.092,0.268,3,2,6,5,1,0,0,7,0,0,9,0,26,0,0,11,0,01303825
1968,Regular Season,Toei Flyers,36,"Ochiai, Kinichi",P,25,3,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,01303826
