Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1997,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",P,28,0.966,10,18,1,1,,01003880
1997,Regular Season,Yomiuri Giants,61,"Horita, Ichiro",OF,22,1.000,14,1,0,0,,01003884
1997,Regular Season,Yomiuri Giants,23,"Yanagisawa, Yuichi",C,53,0.993,250,25,2,4,3,01003889
1997,Regular Season,Yomiuri Giants,52,"Inoe, Shinji",OF,6,1.000,1,0,0,0,,01103860
1997,Regular Season,Chiba Lotte Marines,12,"Inoe, Yuji",P,13,1.000,2,3,0,0,,01103863
1997,Regular Season,Fukuoka Daiei Hawks,38,"Arikura, Masashi",P,3,1.000,1,3,0,0,,01103881
1997,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",P,1,0.000,0,0,0,0,,01103882
1997,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",2B,35,0.994,72,90,1,22,,01103883
1997,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",3B,42,0.956,23,64,4,6,,01103883
1997,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",SS,28,1.000,33,50,0,13,,01103883
1997,Regular Season,Kintetsu Buffaloes,22,"Isobe, Koichi",C,33,1.000,121,9,0,0,7,01103884
1997,Regular Season,Kintetsu Buffaloes,22,"Isobe, Koichi",OF,17,1.000,41,3,0,0,,01103884
1997,Regular Season,Chunichi Dragons,51,"Idemoto, Kenichiro",P,28,1.000,2,9,0,1,,01103885
1997,Regular Season,Fukuoka Daiei Hawks,5,"Fujimoto, Hiroshi",1B,15,1.000,36,1,0,5,,01203860
1997,Regular Season,Fukuoka Daiei Hawks,5,"Fujimoto, Hiroshi",3B,7,1.000,2,8,0,0,,01203860
1997,Regular Season,Chunichi Dragons,17,"Mitsuyama, Hidekazu",C,21,0.982,53,3,1,0,1,01203862
1997,Regular Season,Seibu Lions,43,"Yokota, Hisanori",P,8,0.889,2,6,1,1,,01203864
1997,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",1B,35,0.992,239,14,2,16,,01203866
1997,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",OF,21,1.000,34,0,0,0,,01203866
1997,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",2B,10,0.971,18,16,1,8,,01203881
1997,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",3B,14,1.000,1,6,0,0,,01203881
1997,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",SS,11,0.905,5,14,2,3,,01203881
1997,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",2B,2,1.000,0,2,0,0,,01203883
1997,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",3B,2,0.000,0,0,0,0,,01203883
1997,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",SS,4,0.800,1,3,1,2,,01203883
1997,Regular Season,Yokohama BayStars,14,"Morinaka, Masao",P,17,1.000,0,3,0,0,,01203884
1997,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,14,0.933,4,10,1,1,,01203887
1997,Regular Season,Kintetsu Buffaloes,4,"Oishi, Daijiro",2B,46,0.975,76,81,4,15,,01303863
1997,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,17,1.000,1,5,0,0,,01303864
1997,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",1B,12,0.984,58,4,1,6,,01303868
1997,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",OF,122,0.994,171,6,1,1,,01303868
1997,Regular Season,Hanshin Tigers,41,"Kawajiri, Tetsuro",P,32,0.960,9,15,1,0,,01303880
1997,Regular Season,Seibu Lions,23,"Otsuka, Koji",OF,65,0.970,60,4,2,0,,01303881
1997,Regular Season,Chunichi Dragons,25,"Kadokura, Ken",P,34,1.000,8,20,0,0,,01303882
1997,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",1B,7,1.000,29,3,0,0,,01303885
1997,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",3B,133,0.988,114,293,5,30,,01303885
1997,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,29,1.000,5,40,0,7,,01403862
1997,Regular Season,Hanshin Tigers,21,"Coles, Darnell",1B,14,0.993,131,11,1,15,,01403882
1997,Regular Season,Hanshin Tigers,21,"Coles, Darnell",3B,23,0.919,16,18,3,1,,01403882
1997,Regular Season,Hanshin Tigers,21,"Coles, Darnell",OF,20,0.950,19,0,1,0,,01403882
1997,Regular Season,Seibu Lions,50,"Givens, Brian",P,19,1.000,0,16,0,1,,01403884
1997,Regular Season,Chiba Lotte Marines,44,"Yoshitsuru, Kenji",C,98,0.983,329,28,6,3,0,01403887
1997,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",P,25,0.950,10,28,2,6,,01503866
1997,Regular Season,Yakult Swallows,7,"Kobayakawa, Takehiko",1B,101,0.998,754,52,2,66,,01503869
1997,Regular Season,Yomiuri Giants,58,"Saito, Takayuki",OF,21,0.941,15,1,1,1,,01503880
1997,Regular Season,Fukuoka Daiei Hawks,35,"Kawano, Ryo",1B,31,0.995,205,10,1,15,,01503881
1997,Regular Season,Fukuoka Daiei Hawks,35,"Kawano, Ryo",OF,1,0.000,0,0,0,0,,01503881
1997,Regular Season,Yokohama BayStars,19,"Kohiyama, Masahito",P,5,1.000,0,1,0,0,,01503887
