Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1946,Regular Season,Pacific,25,"Matsui, Nobukatsu",2B,43,0.975,139,137,7,46,,01003892
1946,Regular Season,Pacific,25,"Matsui, Nobukatsu",3B,11,0.938,5,25,2,3,,01003892
1946,Regular Season,Pacific,25,"Matsui, Nobukatsu",SS,27,0.904,56,105,17,12,,01003892
1946,Regular Season,Pacific,24,"Izutsu, Kenichi",OF,1,1.000,1,0,0,0,,01103878
1946,Regular Season,Pacific,24,"Izutsu, Kenichi",P,39,0.966,12,72,3,5,,01103878
1946,Regular Season,Hankyu Club,8,"Imanishi, Rentaro",2B,3,0.875,3,4,1,1,,01103892
1946,Regular Season,Hankyu Club,8,"Imanishi, Rentaro",P,31,0.949,8,48,3,4,,01103892
1946,Regular Season,Chubu Nippon,4,"Osawa, Nobuo",1B,32,0.993,259,8,2,28,,01303874
1946,Regular Season,Chubu Nippon,4,"Osawa, Nobuo",3B,1,0.750,0,3,1,0,,01303874
1946,Regular Season,Chubu Nippon,4,"Osawa, Nobuo",OF,1,0.833,5,0,1,0,,01303874
1946,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,70,0.987,688,16,9,92,,01303876
1946,Regular Season,Kinki Great Ring,5,"Okamura, Toshiaki",OF,71,0.992,120,7,1,2,,01303878
1946,Regular Season,Tokyo Kyojin,26,"Kawasaki, Tokuji",P,1,1.000,0,2,0,0,,01303891
1946,Regular Season,Kinki Great Ring,27,"Kawanishi, Toshio",3B,44,0.920,47,114,14,12,,01303892
1946,Regular Season,Kinki Great Ring,27,"Kawanishi, Toshio",OF,41,0.968,85,6,3,2,,01303892
1946,Regular Season,Kinki Great Ring,27,"Kawanishi, Toshio",SS,4,0.750,3,6,3,1,,01303892
1946,Regular Season,Gold Star,30,"Tsubochi, Michinori",C,2,1.000,3,1,0,0,1,01403872
1946,Regular Season,Gold Star,30,"Tsubochi, Michinori",OF,102,0.981,293,11,6,2,,01403872
1946,Regular Season,Hankyu Club,16,"Mori, Kotaro",P,8,1.000,2,15,0,0,,01403874
1946,Regular Season,Gold Star,9,"Sato, Hideo",P,1,0.000,0,0,0,0,,01503892
1946,Regular Season,Tokyo Kyojin,2,"Hagihara, Hiroshi",OF,97,0.967,226,11,8,2,,01503897
1946,Regular Season,Tokyo Kyojin,9,"Watabe, Hiroshi",SS,1,1.000,1,0,0,0,,01503899
1946,Regular Season,Tokyo Kyojin,18,"Nakao, Hiroshi",1B,3,1.000,22,3,0,3,,01703878
1946,Regular Season,Tokyo Kyojin,18,"Nakao, Hiroshi",P,34,1.000,5,49,0,4,,01703878
1946,Regular Season,Tokyo Kyojin,6,"Takano, Hiroyoshi",1B,22,0.986,201,4,3,23,,01703892
1946,Regular Season,Tokyo Kyojin,6,"Takano, Hiroyoshi",P,17,1.000,4,21,0,1,,01703892
1946,Regular Season,Senators,9,"Nezu, Koji",2B,14,0.906,23,35,6,9,,01903892
1946,Regular Season,Senators,9,"Nezu, Koji",3B,26,0.948,26,47,4,4,,01903892
1946,Regular Season,Tokyo Kyojin,8,"Miyoshi, Chikara",3B,1,0.000,0,0,0,0,,01903895
1946,Regular Season,Tokyo Kyojin,8,"Miyoshi, Chikara",SS,7,0.758,8,17,8,1,,01903895
1946,Regular Season,Pacific,12,"Fujii, Isamu",1B,17,0.993,147,5,1,20,,03103872
1946,Regular Season,Pacific,12,"Fujii, Isamu",OF,63,0.975,108,8,3,3,,03103872
1946,Regular Season,Chubu Nippon,17,"Nishizawa, Michio",1B,1,1.000,1,0,0,0,,11013874
1946,Regular Season,Chubu Nippon,17,"Nishizawa, Michio",P,23,1.000,2,22,0,1,,11013874
