Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2019,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",P,44,1.000,1,9,0,1,,01005112
2019,Regular Season,Yomiuri Giants,5,"Nakajima, Hiroyuki",1B,13,0.984,61,1,1,3,,01005113
2019,Regular Season,Yomiuri Giants,5,"Nakajima, Hiroyuki",3B,10,0.667,2,2,2,0,,01005113
2019,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",OF,118,0.990,198,2,2,1,,01005117
2019,Climax Series - Final Stage,Hanshin Tigers,9,"Takayama, Shun",OF,3,1.000,4,0,0,0,,01005132
2019,Climax Series - First Stage,Hanshin Tigers,9,"Takayama, Shun",OF,3,1.000,1,0,0,0,,01005132
2019,Regular Season,Hanshin Tigers,9,"Takayama, Shun",OF,84,0.991,114,2,1,0,,01005132
2019,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,1.000,0,3,0,0,,01005133
2019,Climax Series - First Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,1.000,2,3,0,0,,01005133
2019,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,1.000,0,1,0,0,,01005133
2019,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,26,0.892,10,23,4,1,,01005133
2019,Climax Series - Final Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,1,1.000,0,1,0,0,,01005135
2019,Regular Season,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,32,1.000,3,15,0,0,,01005135
2019,Climax Series - First Stage,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,1,0.000,0,0,0,0,,01005136
2019,Japan Series,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,1,1.000,1,1,0,0,,01005136
2019,Regular Season,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,23,1.000,20,33,0,6,,01005136
