Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1942,Regular Season,Nagoya Club,15,"Yoshida, Kazuo",OF,102,0.962,287,14,12,4,,01003878
1942,Regular Season,Asahi Baseball Club,2,"Asahara, Naoto",1B,1,1.000,8,0,0,0,,01103872
1942,Regular Season,Asahi Baseball Club,2,"Asahara, Naoto",OF,62,0.965,105,4,4,1,,01103872
1942,Regular Season,Nankai Club,19,"Kanda, Takeo",P,61,0.943,16,84,6,4,,01103893
1942,Regular Season,Asahi Baseball Club,25,"Ikeda, Katsuhiko",P,1,1.000,0,1,0,0,,01103895
1942,Regular Season,Asahi Baseball Club,21,"Iwata, Tsuguo",3B,88,0.939,103,265,24,27,,01303872
1942,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,72,0.995,736,25,4,67,,01303876
1942,Regular Season,Nankai Club,7,"Okamura, Toshiaki",OF,102,0.990,184,15,2,6,,01303878
1942,Regular Season,Nankai Club,21,"Kawasaki, Tokuji",OF,2,1.000,1,1,0,1,,01303891
1942,Regular Season,Nankai Club,21,"Kawasaki, Tokuji",P,41,0.972,15,55,2,7,,01303891
1942,Regular Season,Nankai Club,23,"Kimura, Tadao",P,2,1.000,0,1,0,1,,01303895
1942,Regular Season,Asahi Baseball Club,8,"Tsubochi, Michinori",OF,104,0.987,285,8,4,4,,01403872
1942,Regular Season,Hankyu Club,21,"Mori, Kotaro",OF,1,0.000,0,0,0,0,,01403874
1942,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,59,0.975,18,137,4,13,,01403874
1942,Regular Season,Yamato Baseball Club,35,"Tani, Yoshio",OF,26,0.986,63,6,1,1,,01503891
1942,Regular Season,Nagoya Club,27,"Tanaka, Kintaro",1B,20,0.992,116,5,1,17,,01503895
1942,Regular Season,Tokyo Kyojin,18,"Nakao, Hiroshi",P,32,0.963,12,66,3,10,,01703878
1942,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",1B,1,1.000,8,0,0,0,,01703895
1942,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",OF,3,1.000,2,0,0,0,,01703895
1942,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",P,71,0.979,37,153,4,10,,01703895
1942,Regular Season,Hankyu Club,23,"Matsumoto, Riichi",OF,1,1.000,1,0,0,0,,01903891
1942,Regular Season,Tokyo Kyojin,2,"Miyoshi, Chikara",2B,10,0.967,14,15,1,4,,01903895
1942,Regular Season,Tokyo Kyojin,2,"Miyoshi, Chikara",3B,16,0.879,5,24,4,2,,01903895
1942,Regular Season,Tokyo Kyojin,2,"Miyoshi, Chikara",SS,3,0.875,3,4,1,1,,01903895
1942,Regular Season,Hanshin Club,11,"Fujii, Isamu",1B,49,0.996,472,15,2,39,,03103872
1942,Regular Season,Hanshin Club,11,"Fujii, Isamu",OF,30,1.000,49,4,0,2,,03103872
1942,Regular Season,Nagoya Club,2,"Yamashita, Minoru",1B,21,0.996,233,4,1,28,,03703872
1942,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,35,0.873,10,38,7,3,,11013874
1942,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",2B,1,0.000,0,0,0,0,,11013895
1942,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",3B,25,0.859,19,48,11,4,,11013895
1942,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",OF,17,1.000,19,1,0,0,,11013895
1942,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",P,10,0.895,1,16,2,2,,11013895
1942,Regular Season,Hankyu Club,26,"Odano, Kashiwa",OF,37,0.986,66,5,1,0,,11313876
1942,Regular Season,Hankyu Club,26,"Odano, Kashiwa",P,7,0.875,0,7,1,0,,11313876
1942,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",2B,12,1.000,7,11,0,1,,11313893
1942,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",3B,32,0.940,20,74,6,6,,11313893
1942,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",SS,7,1.000,7,20,0,3,,11313893
1942,Regular Season,Asahi Baseball Club,12,"Oshima, Wataru",OF,22,0.875,14,0,2,0,,11313895
1942,Regular Season,Tokyo Kyojin,28,"Hirose, Shuichi",2B,2,1.000,2,0,0,0,,11513893
1942,Regular Season,Tokyo Kyojin,28,"Hirose, Shuichi",P,32,0.944,6,45,3,3,,11513893
1942,Regular Season,Asahi Baseball Club,17,"Saito, Tadaji",1B,7,1.000,30,2,0,3,,11513895
1942,Regular Season,Asahi Baseball Club,17,"Saito, Tadaji",C,14,0.980,43,6,1,1,1,11513895
1942,Regular Season,Asahi Baseball Club,17,"Saito, Tadaji",OF,1,1.000,1,0,0,0,,11513895
1942,Regular Season,Asahi Baseball Club,17,"Saito, Tadaji",P,9,0.857,0,12,2,1,,11513895
1942,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",OF,105,0.987,220,9,3,2,,11613872
1942,Regular Season,Nankai Club,28,"Naganuma, Kanao",OF,1,0.000,0,0,0,0,,11713895
1942,Regular Season,Nankai Club,28,"Naganuma, Kanao",P,3,1.000,0,1,0,0,,11713895
1942,Regular Season,Hankyu Club,14,"Nishimura, Masao",OF,46,0.963,76,3,3,2,,11813872
1942,Regular Season,Hanshin Club,22,"Tsukamoto, Hiromutsu",2B,1,0.800,2,2,1,1,,11913874
1942,Regular Season,Hanshin Club,22,"Tsukamoto, Hiromutsu",OF,93,0.977,203,14,5,5,,11913874
1942,Regular Season,Hanshin Club,30,"Wakabayashi, Tadashi",OF,1,0.000,0,0,0,0,,13913872
1942,Regular Season,Hanshin Club,30,"Wakabayashi, Tadashi",P,58,0.985,17,117,2,10,,13913872
1942,Regular Season,Nagoya Club,20,"Iwamoto, Akira",OF,80,0.969,153,1,5,1,,21123876
1942,Regular Season,Tokyo Kyojin,24,"Izumida, Kiyoshi",P,2,1.000,0,2,0,0,,21123891
1942,Regular Season,Hanshin Club,21,"Kinoshita, Teiichi",1B,3,1.000,4,1,0,1,,21123893
1942,Regular Season,Hanshin Club,21,"Kinoshita, Teiichi",2B,56,0.940,112,121,15,20,,21123893
1942,Regular Season,Hanshin Club,21,"Kinoshita, Teiichi",P,1,0.000,0,0,0,0,,21123893
1942,Regular Season,Taiyo Baseball Club,14,"Itagaki, Shigeyasu",2B,1,0.000,0,0,0,0,,21123895
1942,Regular Season,Taiyo Baseball Club,14,"Itagaki, Shigeyasu",OF,1,0.000,0,0,0,0,,21123895
1942,Regular Season,Hankyu Club,3,"Uno, Kinji",2B,2,1.000,2,3,0,1,,21323872
1942,Regular Season,Taiyo Baseball Club,26,"Uno, Kinji",2B,22,0.937,40,34,5,7,,21323872
1942,Regular Season,Hanshin Club,14,"Kinoshita, Isamu",P,24,0.923,3,21,2,0,,21323876
1942,Regular Season,Nagoya Club,11,"Kawamura, Akira",P,39,0.984,19,41,1,6,,21323891
1942,Regular Season,Nankai Club,6,"Tokushima, Tadahiko",C,1,1.000,0,1,0,0,1,21323893
1942,Regular Season,Nankai Club,6,"Tokushima, Tadahiko",OF,6,1.000,10,1,0,0,,21323893
1942,Regular Season,Nankai Club,6,"Tokushima, Tadahiko",P,5,1.000,0,4,0,0,,21323893
1942,Regular Season,Nagoya Club,32,"Kozuru, Makoto",1B,23,0.991,227,3,2,26,,21323895
1942,Regular Season,Nagoya Club,32,"Kozuru, Makoto",2B,1,0.000,0,0,0,0,,21323895
1942,Regular Season,Nagoya Club,32,"Kozuru, Makoto",3B,12,0.900,13,32,5,2,,21323895
1942,Regular Season,Nagoya Club,32,"Kozuru, Makoto",OF,40,1.000,46,5,0,0,,21323895
1942,Regular Season,Nagoya Club,32,"Kozuru, Makoto",SS,36,0.884,49,119,22,17,,21323895
1942,Regular Season,Yamato Baseball Club,34,"Tamakoshi, Tadayoshi",2B,1,0.000,0,0,0,0,,21523891
1942,Regular Season,Yamato Baseball Club,34,"Tamakoshi, Tadayoshi",3B,35,0.914,42,127,16,7,,21523891
1942,Regular Season,Yamato Baseball Club,34,"Tamakoshi, Tadayoshi",OF,29,0.974,73,1,2,0,,21523891
1942,Regular Season,Yamato Baseball Club,6,"Yoshimizu, Yukio",1B,2,1.000,4,0,0,1,,21523893
1942,Regular Season,Yamato Baseball Club,6,"Yoshimizu, Yukio",C,9,1.000,18,1,0,0,0,21523893
1942,Regular Season,Hankyu Club,18,"Takayanagi, Tsuneharu",3B,12,0.964,9,18,1,1,,21523895
1942,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",1B,1,1.000,7,0,0,0,,21723874
1942,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",3B,3,0.667,3,1,2,1,,21723874
1942,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",C,103,0.983,383,83,8,16,4,21723874
1942,Regular Season,Asahi Baseball Club,23,"Nakatani, Junji",1B,15,1.000,112,1,0,9,,21723876
1942,Regular Season,Asahi Baseball Club,26,"Hara, Hideo",2B,28,0.962,54,72,5,11,,21723895
1942,Regular Season,Asahi Baseball Club,26,"Hara, Hideo",SS,1,1.000,2,2,0,0,,21723895
1942,Regular Season,Nagoya Club,6,"Haga, Naokazu",3B,94,0.930,110,357,35,36,,21823872
1942,Regular Season,Nagoya Club,6,"Haga, Naokazu",C,4,1.000,12,1,0,0,0,21823872
1942,Regular Season,Asahi Baseball Club,18,"Fukushi, Isamu",P,24,1.000,3,29,0,2,,21923876
1942,Regular Season,Hanshin Club,38,"Miwa, Hachiro",P,18,0.950,2,17,1,3,,21923878
1942,Regular Season,Taiyo Baseball Club,21,"Mitomi, Tsuneo",OF,2,1.000,1,0,0,0,,21923891
1942,Regular Season,Taiyo Baseball Club,21,"Mitomi, Tsuneo",P,31,1.000,4,61,0,4,,21923891
1942,Regular Season,Hanshin Club,24,"Miwa, Hiroaki",2B,35,0.952,68,70,7,6,,21923895
1942,Regular Season,Hanshin Club,24,"Miwa, Hiroaki",3B,16,0.872,14,27,6,1,,21923895
1942,Regular Season,Hanshin Club,24,"Miwa, Hiroaki",SS,9,0.917,7,15,2,0,,21923895
1942,Regular Season,Nankai Club,2,"Muroi, Yutaka",C,27,0.979,108,31,3,2,3,31033876
1942,Regular Season,Asahi Baseball Club,20,"Murowaki, Masanobu",OF,78,0.979,178,11,4,3,,31033891
1942,Regular Season,Hankyu Club,19,"Yasuda, Nobuo",C,1,1.000,3,1,0,1,0,31033895
1942,Regular Season,Nankai Club,10,"Inoko, Toshio",2B,1,0.750,2,1,1,0,,31133893
1942,Regular Season,Nankai Club,10,"Inoko, Toshio",OF,39,0.978,85,3,2,1,,31133893
1942,Regular Season,Nankai Club,10,"Inoko, Toshio",SS,65,0.886,100,188,37,29,,31133893
1942,Regular Season,Tokyo Kyojin,32,"Aota, Noboru",3B,10,0.714,6,14,8,1,,31133895
1942,Regular Season,Tokyo Kyojin,32,"Aota, Noboru",OF,28,0.973,35,1,1,0,,31133895
1942,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,98,0.921,168,330,43,43,,31233872
1942,Regular Season,Hankyu Club,5,"Ueda, Fujio",2B,81,0.966,250,234,17,65,,31333874
1942,Regular Season,Hankyu Club,5,"Ueda, Fujio",SS,18,0.939,32,61,6,10,,31333874
1942,Regular Season,Taiyo Baseball Club,24,"Oribe, Yoshizo",OF,75,1.000,199,5,0,4,,31333878
1942,Regular Season,Tokyo Kyojin,6,"Sakamoto, Shigeru",2B,101,0.947,285,266,31,63,,31333893
1942,Regular Season,Asahi Baseball Club,25,"Ohashi, Ichiro",P,1,0.000,0,0,0,0,,31333895
1942,Regular Season,Hankyu Club,17,"Kasamatsu, Minoru",OF,4,1.000,7,0,0,0,,31533874
1942,Regular Season,Hankyu Club,17,"Kasamatsu, Minoru",P,44,0.950,11,46,3,4,,31533874
1942,Regular Season,Nagoya Club,21,"Kimura, Shinichi",2B,1,0.000,0,0,0,0,,31533878
