Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2018,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",P,32,1.000,4,7,0,0,,01005112
2018,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",1B,34,0.995,202,5,1,14,,01005113
2018,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",3B,13,1.000,7,14,0,2,,01005113
2018,Climax Series - First Stage,Tokyo Yakult Swallows,41,"Takai, Yuhei",OF,2,1.000,4,0,0,0,,01005117
2018,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",OF,120,0.978,175,4,4,1,,01005117
2018,Regular Season,Hanshin Tigers,9,"Takayama, Shun",OF,37,0.981,52,0,1,0,,01005132
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,0.000,0,0,0,0,,01005133
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,0.000,0,0,0,0,,01005133
2018,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,2,0.000,0,0,0,0,,01005133
2018,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,22,0.944,4,13,1,1,,01005133
2018,Regular Season,Hiroshima Toyo Carp,34,"Takahashi, Kouya",P,6,1.000,1,4,0,0,,01005134
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,2,0.000,0,0,0,0,,01005135
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,1,0.000,0,0,0,0,,01005135
2018,Japan Series,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,5,1.000,2,2,0,0,,01005135
2018,Regular Season,Fukuoka Softbank Hawks,18,"Takeda, Shota",P,27,1.000,13,15,0,1,,01005135
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,2,0.000,0,0,0,0,,01005136
2018,Japan Series,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,3,1.000,0,2,0,0,,01005136
2018,Regular Season,Fukuoka Softbank Hawks,28,"Takahashi, Rei",P,12,1.000,6,2,0,0,,01005136
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0.000,0,0,0,0,,01005137
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0.000,0,0,0,0,,01005137
2018,Japan Series,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,1,0.000,0,0,0,0,,01005137
2018,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,17,0.929,2,11,1,0,,01005137
2018,Japan Series,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,1,1.000,2,0,0,0,,01103888
2018,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,24,0.988,152,12,2,14,,01103888
2018,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",OF,1,1.000,1,0,0,0,,01105115
2018,Regular Season,Yokohama DeNA Baystars,30,"Iizuka, Satoshi",P,9,1.000,1,6,0,1,,01105130
2018,Climax Series - First Stage,Tokyo Yakult Swallows,10,"Araki, Takahiro",1B,2,1.000,3,2,0,0,,01105131
2018,Regular Season,Tokyo Yakult Swallows,10,"Araki, Takahiro",1B,29,1.000,100,3,0,11,,01105131
2018,Regular Season,Tokyo Yakult Swallows,10,"Araki, Takahiro",2B,3,1.000,3,6,0,0,,01105131
2018,Regular Season,Tokyo Yakult Swallows,10,"Araki, Takahiro",3B,7,0.750,0,3,1,0,,01105131
2018,Regular Season,Tokyo Yakult Swallows,10,"Araki, Takahiro",OF,8,0.857,5,1,1,0,,01105131
2018,Regular Season,Yokohama DeNA Baystars,4,"Aranami, Sho",OF,5,1.000,9,0,0,0,,01105133
2018,Regular Season,Tohoku Rakuten Golden Eagles,30,"Ikeda, Takahide",P,15,0.909,4,6,1,0,,01105134
2018,Regular Season,Yomiuri Giants,49,"Ishikawa, Shingo",OF,6,1.000,8,0,0,0,,01105135
2018,Regular Season,Fukuoka Softbank Hawks,42,"Iida, Yuya",P,1,1.000,0,1,0,0,,01105137
2018,Regular Season,Hanshin Tigers,56,"Iida, Yuya",P,1,1.000,0,1,0,0,,01105137
2018,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",1B,7,1.000,11,0,0,0,,01205112
2018,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",OF,8,1.000,8,0,0,0,,01205112
2018,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",1B,3,1.000,5,0,0,0,,01205114
2018,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",2B,7,1.000,4,12,0,0,,01205114
2018,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",3B,43,0.944,5,12,1,1,,01205114
2018,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",SS,6,1.000,1,11,0,0,,01205114
2018,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,22,1.000,2,5,0,0,,01205117
2018,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",P,14,0.750,1,2,1,0,,01205118
2018,Regular Season,Saitama Seibu Lions,40,"Tamura, Ichiro",P,4,0.000,0,0,0,0,,01205134
2018,Regular Season,Chiba Lotte Marines,28,"Matsunaga, Takahiro",P,60,1.000,2,10,0,1,,01205137
2018,Regular Season,Tohoku Rakuten Golden Eagles,8,"Imae, Toshiaki",1B,49,1.000,354,26,0,29,,01305115
2018,Regular Season,Tohoku Rakuten Golden Eagles,8,"Imae, Toshiaki",3B,47,0.963,24,55,3,6,,01305115
2018,Regular Season,Hanshin Tigers,00,"Uemoto, Hiroki",2B,12,0.981,23,28,1,8,,01305118
2018,Regular Season,Hanshin Tigers,62,"Ueda, Kai",2B,21,0.947,8,10,1,1,,01305130
2018,Regular Season,Hanshin Tigers,62,"Ueda, Kai",OF,3,1.000,1,0,0,0,,01305130
2018,Regular Season,Hanshin Tigers,62,"Ueda, Kai",SS,74,0.965,64,154,8,25,,01305130
2018,Regular Season,Chunichi Dragons,8,"Ohshima, Yohei",OF,141,1.000,282,7,0,1,,01305131
2018,Regular Season,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,23,0.960,4,20,1,1,,01305132
2018,Climax Series - Final Stage,Saitama Seibu Lions,30,"Enokida, Daiki",P,1,0.000,0,0,0,0,,01305133
2018,Regular Season,Saitama Seibu Lions,30,"Enokida, Daiki",P,23,1.000,4,29,0,4,,01305133
2018,Regular Season,Tokyo Yakult Swallows,15,"Ohshita, Yuma",P,25,1.000,3,11,0,1,,01305136
2018,Regular Season,Tohoku Rakuten Golden Eagles,36,"Uchida, Yasuhito",1B,23,0.988,156,9,2,17,,01305139
2018,Regular Season,Tohoku Rakuten Golden Eagles,36,"Uchida, Yasuhito",3B,35,0.932,15,40,4,1,,01305139
2018,Climax Series - Final Stage,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",1B,1,1.000,5,0,0,2,,01405116
2018,Japan Series,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",1B,3,0.967,27,2,1,0,,01405116
2018,Japan Series,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",OF,1,0.000,0,0,0,0,,01405116
2018,Regular Season,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",1B,56,0.990,441,33,5,37,,01405116
2018,Regular Season,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",OF,48,0.984,60,1,1,0,,01405116
2018,Climax Series - Final Stage,Hiroshima Toyo Carp,37,"Noma, Takayoshi",OF,3,1.000,7,0,0,0,,01405130
2018,Japan Series,Hiroshima Toyo Carp,37,"Noma, Takayoshi",OF,6,1.000,9,0,0,0,,01405130
2018,Regular Season,Hiroshima Toyo Carp,37,"Noma, Takayoshi",OF,123,0.995,197,3,1,1,,01405130
2018,Regular Season,Saitama Seibu Lions,22,"Nakatsuka, Shunta",P,2,1.000,0,1,0,0,,01405134
2018,Regular Season,Orix Buffaloes,25,"Nishimura, Ryo",OF,28,0.951,37,2,2,0,,01405136
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,3,0.000,0,0,0,0,,01405139
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,2,1.000,0,1,0,0,,01405139
2018,Japan Series,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,5,0.000,0,0,0,0,,01405139
2018,Regular Season,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,66,0.917,3,8,1,0,,01405139
2018,Regular Season,Tohoku Rakuten Golden Eagles,58,"Karashima, Wataru",P,23,1.000,4,30,0,3,,01505118
2018,Regular Season,Fukuoka Softbank Hawks,67,"Kasaya, Shunsuke",P,9,1.000,0,1,0,0,,01505130
2018,Regular Season,Tohoku Rakuten Golden Eagles,9,"Okoye, Louis",OF,41,0.987,74,1,1,0,,01505132
2018,Regular Season,Hokkaido Nippon-Ham Fighters,63,"Kitaura, Ryuji",P,1,1.000,0,1,0,0,,01505136
2018,Climax Series - Final Stage,Saitama Seibu Lions,8,"Kaneko, Yuji",OF,3,1.000,4,0,0,0,,01505137
2018,Regular Season,Saitama Seibu Lions,8,"Kaneko, Yuji",OF,106,0.995,188,4,1,0,,01505137
2018,Regular Season,Hokkaido Nippon-Ham Fighters,45,"Hiranuma, Shota",SS,6,0.909,3,7,1,1,,01605132
2018,Regular Season,Tohoku Rakuten Golden Eagles,15,"Mima, Manabu",P,14,1.000,3,19,0,1,,01605133
2018,Regular Season,Hanshin Tigers,40,"Fukunaga, Shungo",P,2,1.000,1,1,0,1,,01605134
2018,Regular Season,Fukuoka Softbank Hawks,42,"Matsuda, Ryoma",P,2,0.000,0,0,0,0,,01605135
2018,Regular Season,Orix Buffaloes,4,"Fukuda, Shuhei",2B,102,0.990,151,230,4,43,,01605136
2018,Regular Season,Orix Buffaloes,4,"Fukuda, Shuhei",SS,4,1.000,2,4,0,1,,01605136
2018,Regular Season,Orix Buffaloes,53,"Yoshida, Yuto",OF,3,1.000,3,0,0,0,,01605139
2018,Regular Season,Fukuoka Softbank Hawks,31,"Kurihara, Ryoya",C,9,1.000,17,0,0,0,0,01705130
2018,Regular Season,Yokohama DeNA Baystars,65,"Kuniyoshi, Yuki",P,13,1.000,1,4,0,0,,01705131
2018,Regular Season,Tokyo Yakult Swallows,57,"Koga, Yudai",C,7,1.000,29,3,0,0,2,01705134
2018,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kondoh, Hiroki",P,9,1.000,1,3,0,0,,01705136
2018,Regular Season,Chunichi Dragons,43,"Mitsuma, Takuya",P,4,1.000,0,1,0,0,,01805132
2018,Regular Season,Tokyo Yakult Swallows,39,"Miyamoto, Takeshi",2B,1,1.000,0,1,0,0,,01805136
2018,Regular Season,Tokyo Yakult Swallows,39,"Miyamoto, Takeshi",3B,12,0.905,7,12,2,2,,01805136
2018,Regular Season,Tohoku Rakuten Golden Eagles,37,"Shima, Motohiro",C,112,0.999,823,76,1,9,9,01905114
2018,Regular Season,Saitama Seibu Lions,34,"Sano, Yasuo",P,5,1.000,1,1,0,0,,01905130
2018,Regular Season,Hokkaido Nippon-Ham Fighters,1,"Saitoh, Yuki",P,3,1.000,1,1,0,0,,01905133
2018,Regular Season,Orix Buffaloes,49,"Sawada, Keisuke",P,47,1.000,2,8,0,1,,01905134
2018,Regular Season,Chunichi Dragons,50,"Shimizu, Tatsuya",P,2,0.000,0,0,0,0,,01905136
2018,Regular Season,Yokohama DeNA Baystars,59,"Taira, Kentaro",P,13,1.000,6,13,0,1,,01905139
2018,Regular Season,Tohoku Rakuten Golden Eagles,40,"Wheeler, Zelous",3B,70,0.940,46,112,10,9,,03105130
2018,Climax Series - First Stage,Hokkaido Nippon-Ham Fighters,58,"Yokoo, Toshitake",3B,3,1.000,1,8,0,0,,03105132
2018,Regular Season,Hokkaido Nippon-Ham Fighters,58,"Yokoo, Toshitake",1B,12,1.000,52,5,0,5,,03105132
2018,Regular Season,Hokkaido Nippon-Ham Fighters,58,"Yokoo, Toshitake",2B,31,0.983,46,73,2,14,,03105132
2018,Regular Season,Hokkaido Nippon-Ham Fighters,58,"Yokoo, Toshitake",3B,22,0.971,6,28,1,2,,03105132
2018,Regular Season,Hokkaido Nippon-Ham Fighters,58,"Yokoo, Toshitake",OF,7,1.000,6,1,0,0,,03105132
2018,Regular Season,Chunichi Dragons,59,"Yamamoto, Takumi",P,1,0.000,0,0,0,0,,03105136
2018,Regular Season,Hokkaido Nippon-Ham Fighters,4,"Arcia, Oswaldo",OF,11,1.000,27,1,0,0,,03305136
2018,Regular Season,Hanshin Tigers,98,"Dolis, Rafael",P,55,0.842,4,12,3,0,,03505132
2018,Regular Season,Yokohama DeNA Baystars,99,"Soto, Neftali",1B,33,0.989,163,15,2,14,,03505136
2018,Regular Season,Yokohama DeNA Baystars,99,"Soto, Neftali",2B,25,0.949,41,53,5,11,,03505136
2018,Regular Season,Yokohama DeNA Baystars,99,"Soto, Neftali",OF,76,0.990,101,2,1,0,,03505136
2018,Japan Series,Fukuoka Softbank Hawks,54,"Despaigne, Alfredo",OF,1,1.000,2,0,0,0,,03505139
2018,Regular Season,Fukuoka Softbank Hawks,54,"Despaigne, Alfredo",OF,4,1.000,3,0,0,0,,03505139
2018,Regular Season,Yokohama DeNA Baystars,53,"Patton, Spencer",P,58,1.000,1,9,0,0,,03705134
2018,Regular Season,Tokyo Yakult Swallows,61,"Urquidez, Jason",P,5,0.000,0,0,0,0,,03905136
2018,Regular Season,Yokohama DeNA Baystars,46,"Tanaka, Kenjiro",P,11,1.000,1,3,0,1,,11015116
2018,Regular Season,Chiba Lotte Marines,15,"Sekiya, Ryota",P,2,0.000,0,0,0,0,,11015132
2018,Regular Season,Tohoku Rakuten Golden Eagles,17,"Shiomi, Takahiro",P,11,1.000,4,11,0,0,,11015133
2018,Regular Season,Orix Buffaloes,26,"Tohmei, Daiki",P,7,0.750,0,3,1,0,,11015139
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,7,"Nakamura, Akira",1B,3,1.000,13,1,0,3,,11215116
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,7,"Nakamura, Akira",OF,2,1.000,2,0,0,0,,11215116
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,7,"Nakamura, Akira",1B,3,1.000,23,0,0,2,,11215116
2018,Japan Series,Fukuoka Softbank Hawks,7,"Nakamura, Akira",1B,5,1.000,11,1,0,1,,11215116
2018,Japan Series,Fukuoka Softbank Hawks,7,"Nakamura, Akira",OF,5,1.000,7,0,0,0,,11215116
2018,Regular Season,Fukuoka Softbank Hawks,7,"Nakamura, Akira",1B,48,0.997,324,19,1,26,,11215116
2018,Regular Season,Fukuoka Softbank Hawks,7,"Nakamura, Akira",OF,102,1.000,133,2,0,0,,11215116
2018,Climax Series - First Stage,Hokkaido Nippon-Ham Fighters,9,"Nakashima, Takuya",SS,3,1.000,3,11,0,1,,11215118
2018,Regular Season,Hokkaido Nippon-Ham Fighters,9,"Nakashima, Takuya",SS,131,0.980,213,422,13,68,,11215118
2018,Regular Season,Tohoku Rakuten Golden Eagles,25,"Tanaka, Kazuki",OF,104,0.992,243,4,2,2,,11215134
2018,Regular Season,Fukuoka Softbank Hawks,32,"Tsukada, Masayoshi",1B,3,1.000,24,0,0,1,,11215135
2018,Regular Season,Fukuoka Softbank Hawks,32,"Tsukada, Masayoshi",OF,11,1.000,13,0,0,0,,11215135
2018,Regular Season,Hanshin Tigers,2,"Hojoh, Fumiya",2B,1,1.000,1,0,0,0,,11215137
2018,Regular Season,Hanshin Tigers,2,"Hojoh, Fumiya",3B,7,0.882,4,11,2,1,,11215137
2018,Regular Season,Hanshin Tigers,2,"Hojoh, Fumiya",SS,56,0.976,74,169,6,26,,11215137
2018,Climax Series - Final Stage,Yomiuri Giants,11,"Uehara, Koji",P,1,0.000,0,0,0,0,,11313888
2018,Climax Series - First Stage,Yomiuri Giants,11,"Uehara, Koji",P,1,0.000,0,0,0,0,,11313888
2018,Regular Season,Yomiuri Giants,11,"Uehara, Koji",P,36,1.000,0,4,0,0,,11313888
2018,Regular Season,Fukuoka Softbank Hawks,43,"Egawa, Tomoaki",OF,3,0.000,0,0,0,0,,11315110
2018,Regular Season,Tokyo Yakult Swallows,19,"Ishikawa, Masanori",P,22,0.955,7,14,1,2,,11315115
2018,Regular Season,Yokohama DeNA Baystars,14,"Ishida, Kenta",P,23,1.000,4,17,0,2,,11315130
2018,Regular Season,Saitama Seibu Lions,36,"Itoh, Sho",P,16,0.800,3,1,1,0,,11315136
2018,Regular Season,Chiba Lotte Marines,44,"Inoue, Seiya",1B,125,0.992,1120,84,10,83,,11315139
