Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2010,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",1B,1,1.000,2,0,0,0,,01003886
2010,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,10,1.000,38,1,0,0,0,01003886
2010,Regular Season,Saitama Seibu Lions,66,"Tanaka, Yasuhiro",P,11,1.000,1,1,0,0,,01005112
2010,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,129,0.980,182,365,11,72,,01005113
2010,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",P,7,1.000,4,1,0,0,,01005114
2010,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",3B,144,0.952,83,232,16,12,,01103888
2010,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",P,28,0.985,14,52,1,1,,01105111
2010,Regular Season,Chunichi Dragons,25,"Arai, Ryota",1B,22,0.980,94,4,2,7,,01105112
2010,Regular Season,Chunichi Dragons,25,"Arai, Ryota",3B,1,1.000,1,0,0,0,,01105112
2010,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",OF,93,0.978,176,6,4,1,,01105115
2010,Regular Season,Tohoku Rakuten Golden Eagles,13,"Isaka, Ryohei",P,7,1.000,2,3,0,1,,01105118
2010,Regular Season,Yokohama BayStars,32,"Inada, Naoto",2B,1,1.000,0,3,0,0,,01105119
2010,Regular Season,Yokohama BayStars,32,"Inada, Naoto",3B,2,0.000,0,0,0,0,,01105119
2010,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",3B,3,1.000,0,1,0,0,,01105131
2010,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",SS,11,0.920,9,14,2,2,,01105131
2010,Regular Season,Chiba Lotte Marines,65,"Minami, Ryusuke",OF,53,0.980,50,0,1,0,,01205111
2010,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",2B,4,1.000,3,4,0,2,,01205112
2010,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",3B,7,0.923,3,9,1,0,,01205112
2010,Regular Season,Saitama Seibu Lions,45,"Fujita, Taiyo",P,48,1.000,0,12,0,4,,01205113
2010,Regular Season,Chunichi Dragons,1,"Donoue, Naomichi",2B,81,0.995,179,240,2,47,,01205114
2010,Regular Season,Chunichi Dragons,1,"Donoue, Naomichi",3B,29,1.000,5,11,0,2,,01205114
2010,Regular Season,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",P,36,1.000,4,4,0,0,,01205115
