Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1966,Regular Season,Sankei Atoms,27,"Negoro, Hiromitsu",C,53,0.992,105,12,1,5,2,01003804
1966,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,117,0.994,162,11,1,3,,01003807
1966,Regular Season,Nankai Hawks,41,"Nakajima, Hiroyuki",OF,75,0.962,74,1,3,0,,01003808
1966,Regular Season,Chunichi Dragons,9,"Hishikawa, Akira",OF,2,1.000,4,0,0,0,,01003820
1966,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",OF,1,0.000,0,0,0,0,,01003821
1966,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,5,0.667,0,2,1,0,,01003821
1966,Regular Season,Sankei Atoms,4,"Mejias, Roman",OF,14,0.964,25,2,1,0,,01003822
1966,Regular Season,Nishitetsu Lions,56,"Suzuki, Goro",1B,43,0.987,294,19,4,22,,01003825
1966,Regular Season,Nishitetsu Lions,56,"Suzuki, Goro",OF,1,0.000,0,0,0,0,,01003825
1966,Regular Season,Nishitetsu Lions,56,"Suzuki, Goro",SS,1,0.000,0,0,0,0,,01003825
1966,Regular Season,Toei Flyers,24,"Nagayasu, Masayuki",OF,1,0.000,0,0,0,0,,01003829
1966,Regular Season,Toei Flyers,24,"Nagayasu, Masayuki",P,21,1.000,3,9,0,0,,01003829
1966,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,34,0.929,10,29,3,3,,01103802
1966,Regular Season,Sankei Atoms,10,"Aso, Saneo",OF,4,1.000,3,0,0,0,,01103808
1966,Regular Season,Hiroshima Carp,37,"Inoe, Osamu",2B,1,1.000,0,1,0,0,,01103820
1966,Regular Season,Hiroshima Carp,37,"Inoe, Osamu",OF,2,0.000,0,0,0,0,,01103820
1966,Regular Season,Hiroshima Carp,37,"Inoe, Osamu",SS,6,1.000,2,2,0,1,,01103820
1966,Regular Season,Nishitetsu Lions,11,"Inoe, Yoshio",P,29,1.000,0,15,0,1,,01103821
1966,Regular Season,Tokyo Orions,26,"Otsuka, Yasuo",C,8,0.947,17,1,1,0,1,01103822
1966,Regular Season,Taiyo Whales,34,"Ito, Isao",C,97,0.998,381,54,1,9,6,01103823
1966,Regular Season,Chunichi Dragons,35,"Mizutani, Michio",OF,1,0.000,0,0,0,0,,01203820
1966,Regular Season,Chunichi Dragons,35,"Mizutani, Michio",P,7,0.750,0,3,1,0,,01203820
1966,Regular Season,Sankei Atoms,21,"Moritaki, Yoshimi",P,20,1.000,3,5,0,0,,01203821
1966,Regular Season,Chunichi Dragons,4,"Ward, Jay",2B,7,0.968,13,17,1,5,,01203822
1966,Regular Season,Chunichi Dragons,4,"Ward, Jay",3B,94,0.977,78,174,6,13,,01203822
1966,Regular Season,Chunichi Dragons,4,"Ward, Jay",SS,1,1.000,0,1,0,0,,01203822
1966,Regular Season,Kintetsu Buffaloes,29,"Hirai, Seiichi",3B,63,0.943,30,70,6,7,,01203829
1966,Regular Season,Tokyo Orions,3,"Enomoto, Kihachi",1B,133,0.995,1227,84,7,90,,01303800
1966,Regular Season,Taiyo Whales,16,"Oikawa, Nobuji",P,36,1.000,5,17,0,4,,01303820
1966,Regular Season,Hiroshima Carp,4,"Sano, Makio",2B,2,0.000,0,0,0,0,,01303822
1966,Regular Season,Hiroshima Carp,4,"Sano, Makio",3B,48,0.957,29,83,5,6,,01303822
1966,Regular Season,Hiroshima Carp,4,"Sano, Makio",SS,2,1.000,0,2,0,0,,01303822
1966,Regular Season,Sankei Atoms,49,"Ishito, Shiroku",OF,2,0.000,0,0,0,0,,01303825
1966,Regular Season,Sankei Atoms,49,"Ishito, Shiroku",P,50,0.988,9,70,1,5,,01303825
1966,Regular Season,Hiroshima Carp,36,"Ogawa, Hirofumi",OF,49,0.989,86,3,1,2,,01303829
1966,Regular Season,Nishitetsu Lions,44,"Watarai, Sumio",C,7,0.917,10,1,1,0,0,01403806
1966,Regular Season,Nishitetsu Lions,44,"Watarai, Sumio",OF,15,0.000,0,0,0,0,,01403806
1966,Regular Season,Yomiuri Giants,40,"Miyadera, Katsutoshi",C,12,0.980,45,5,1,0,0,01403829
1966,Regular Season,Sankei Atoms,32,"Kobuchi, Taisuke",1B,68,0.995,559,27,3,36,,01503804
1966,Regular Season,Sankei Atoms,32,"Kobuchi, Taisuke",OF,15,1.000,20,0,0,0,,01503804
1966,Regular Season,Nishitetsu Lions,26,"Kawai, Yasuhiko",C,68,0.997,283,30,1,5,2,01503805
1966,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",1B,52,0.995,357,27,2,20,,01503806
1966,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",OF,103,0.991,217,4,2,1,,01503806
1966,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,29,0.976,15,25,1,4,,01503809
1966,Regular Season,Taiyo Whales,1,"Kondo, Akihito",2B,124,0.979,231,287,11,64,,01503821
1966,Regular Season,Hiroshima Carp,45,"Shimomura, Eiji",1B,2,0.000,0,0,0,0,,01503822
1966,Regular Season,Hiroshima Carp,45,"Shimomura, Eiji",OF,1,0.000,0,0,0,0,,01503822
1966,Regular Season,Hiroshima Carp,23,"Urushibata, Katsuhisa",2B,8,1.000,7,7,0,1,,01503825
1966,Regular Season,Hiroshima Carp,23,"Urushibata, Katsuhisa",3B,6,0.600,1,2,2,0,,01503825
1966,Regular Season,Hiroshima Carp,23,"Urushibata, Katsuhisa",SS,37,0.935,25,61,6,4,,01503825
1966,Regular Season,Chunichi Dragons,33,"Shimano, Ikuo",OF,91,0.990,98,3,1,0,,01503827
1966,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",C,126,0.990,635,61,7,9,2,01503829
1966,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,133,0.986,735,67,11,11,8,01603809
1966,Regular Season,Nishitetsu Lions,32,"Hashino, Akinami",OF,1,0.000,0,0,0,0,,01603825
1966,Regular Season,Hanshin Tigers,12,"Wada, Toru",1B,2,0.875,7,0,1,0,,01603829
1966,Regular Season,Hanshin Tigers,12,"Wada, Toru",C,75,0.991,285,34,3,3,3,01603829
1966,Regular Season,Yomiuri Giants,31,"Shimada, Yuji",OF,3,0.000,0,0,0,0,,01703804
1966,Regular Season,Nankai Hawks,21,"Sugiura, Tadashi",OF,1,0.000,0,0,0,0,,01703806
1966,Regular Season,Nankai Hawks,21,"Sugiura, Tadashi",P,27,1.000,0,13,0,0,,01703806
1966,Regular Season,Yomiuri Giants,46,"Takahashi, Kazumi",P,19,1.000,1,14,0,0,,01703820
1966,Regular Season,Kintetsu Buffaloes,22,"Tabata, Kenjiro",P,1,0.000,0,0,0,0,,01703822
1966,Regular Season,Tokyo Orions,32,"Kurataka, Shinji",1B,3,1.000,2,0,0,1,,01703825
1966,Regular Season,Toei Flyers,43,"Chonan, Tsuneo",1B,6,0.944,15,2,1,1,,01703827
1966,Regular Season,Toei Flyers,43,"Chonan, Tsuneo",OF,2,0.000,0,0,0,0,,01703827
1966,Regular Season,Tokyo Orions,42,"Saito, Yukio",2B,6,0.909,7,3,1,2,,01703829
1966,Regular Season,Tokyo Orions,42,"Saito, Yukio",SS,11,0.824,5,9,3,1,,01703829
1966,Regular Season,Tokyo Orions,1,"Hatta, Tadashi",2B,111,0.982,234,320,10,61,,01803800
1966,Regular Season,Yomiuri Giants,19,"Kubota, Osamu",P,5,1.000,1,9,0,0,,01903800
1966,Regular Season,Toei Flyers,3,"Sakazaki, Kazuhiko",OF,24,1.000,30,2,0,0,,01903802
1966,Regular Season,Tokyo Orions,28,"Tokaji, Masao",C,5,0.875,6,1,1,0,0,01903806
1966,Regular Season,Sankei Atoms,56,"Nakajima, Setsuo",1B,33,0.996,229,10,1,14,,01903820
1966,Regular Season,Sankei Atoms,46,"Hamaguchi, Masanobu",1B,1,0.000,0,0,0,0,,01903822
1966,Regular Season,Sankei Atoms,46,"Hamaguchi, Masanobu",OF,1,0.000,0,0,0,0,,01903822
1966,Regular Season,Sankei Atoms,46,"Hamaguchi, Masanobu",P,1,0.000,0,0,0,0,,01903822
1966,Regular Season,Chunichi Dragons,39,"Takagi, Kazumi",1B,1,0.000,0,0,0,0,,01903823
1966,Regular Season,Chunichi Dragons,39,"Takagi, Kazumi",OF,2,0.000,0,0,0,0,,01903823
1966,Regular Season,Yomiuri Giants,62,"Saito, Masahiro",OF,1,0.000,0,0,0,0,,01903825
1966,Regular Season,Nishitetsu Lions,7,"Baumer, Jim",1B,9,0.933,12,2,1,1,,01903827
1966,Regular Season,Nishitetsu Lions,7,"Baumer, Jim",2B,134,0.982,327,334,12,73,,01903827
1966,Regular Season,Nishitetsu Lions,7,"Baumer, Jim",3B,1,0.000,0,0,0,0,,01903827
1966,Regular Season,Taiyo Whales,11,"Takahashi, Shigeyuki",P,34,0.941,3,29,2,2,,01903829
1966,Regular Season,Kintetsu Buffaloes,13,"Yasui, Toshinori",2B,18,1.000,9,11,0,2,,03103825
1966,Regular Season,Kintetsu Buffaloes,13,"Yasui, Toshinori",SS,91,0.951,142,228,19,38,,03103825
1966,Regular Season,Hiroshima Carp,31,"Yokomizo, Katsura",1B,58,0.995,383,20,2,24,,03703800
1966,Regular Season,Hiroshima Carp,31,"Yokomizo, Katsura",OF,68,0.971,102,0,3,0,,03703800
1966,Regular Season,Sankei Atoms,18,"Tatsumi, Hajimu",P,38,0.913,2,19,2,2,,11013808
1966,Regular Season,Hanshin Tigers,38,"Noda, Masanori",2B,6,1.000,4,3,0,0,,11013820
1966,Regular Season,Hanshin Tigers,38,"Noda, Masanori",SS,2,1.000,1,0,0,0,,11013820
