Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1960,Regular Season,Kokutetsu Swallows,27,"Negoro, Hiromitsu",C,111,0.988,505,52,7,3,1,01003804
1960,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,74,0.958,112,3,5,0,,01003807
1960,Regular Season,Kintetsu Buffalo,17,"Bando, Satomi",P,2,0.000,0,0,0,0,,01003821
1960,Regular Season,Mainichi Daiei Orions,11,"Aramaki, Atsushi",P,21,1.000,4,15,0,0,,01103801
1960,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",OF,2,0.000,0,0,0,0,,01103802
1960,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,59,0.970,11,54,2,3,,01103802
1960,Regular Season,Mainichi Daiei Orions,21,"Iio, Tameo",P,32,1.000,4,18,0,1,,01103803
1960,Regular Season,Mainichi Daiei Orions,21,"Iio, Tameo",SS,1,0.000,0,0,0,0,,01103803
1960,Regular Season,Kintetsu Buffalo,3,"Iko, Teruo",OF,43,0.957,45,0,2,0,,01103804
1960,Regular Season,Taiyo Whales,12,"Aso, Saneo",3B,8,0.875,3,4,1,3,,01103808
1960,Regular Season,Taiyo Whales,12,"Aso, Saneo",SS,44,0.903,16,40,6,8,,01103808
1960,Regular Season,Nishitetsu Lions,11,"Inoe, Yoshio",P,22,0.933,4,10,1,2,,01103821
1960,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",P,40,0.981,6,47,1,5,,01203802
1960,Regular Season,Nankai Hawks,28,"Fukuda, Masahisa",OF,62,1.000,57,2,0,1,,01203804
1960,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",OF,9,0.000,0,0,0,0,,01203806
1960,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",P,27,0.917,4,7,1,0,,01203806
1960,Regular Season,Kintetsu Buffalo,24,"Bottler, Ron",1B,8,0.944,48,3,3,5,,01203808
1960,Regular Season,Kintetsu Buffalo,24,"Bottler, Ron",P,25,0.970,1,31,1,2,,01203808
1960,Regular Season,Kokutetsu Swallows,21,"Moritaki, Yoshimi",P,32,1.000,2,22,0,2,,01203821
1960,Regular Season,Mainichi Daiei Orions,3,"Enomoto, Kihachi",1B,133,0.996,1298,45,6,88,,01303800
1960,Regular Season,Hankyu Braves,36,"Kajimoto, Yasuo",P,3,1.000,0,1,0,0,,01303804
1960,Regular Season,Yomiuri Giants,47,"Kawano, Tadashi",OF,51,0.957,20,2,1,2,,01303806
1960,Regular Season,Kokutetsu Swallows,15,"Ugai, Katsumi",OF,43,1.000,25,0,0,0,,01303807
1960,Regular Season,Kokutetsu Swallows,48,"Onogi, Takashi",P,3,1.000,0,2,0,0,,01303808
1960,Regular Season,Hiroshima Carp,34,"Kangaki, Masaaki",P,1,0.000,0,0,0,0,,01303821
1960,Regular Season,Nankai Hawks,26,"Hasegawa, Shigeo",OF,102,0.966,139,4,5,2,,01403802
1960,Regular Season,Nankai Hawks,48,"Watarai, Sumio",C,28,0.990,91,4,1,1,4,01403806
1960,Regular Season,Nishitetsu Lions,1,"Kobuchi, Taisuke",3B,79,0.934,47,138,13,14,,01503804
1960,Regular Season,Nishitetsu Lions,1,"Kobuchi, Taisuke",OF,2,0.000,0,0,0,0,,01503804
1960,Regular Season,Nishitetsu Lions,1,"Kobuchi, Taisuke",SS,17,0.954,15,47,3,10,,01503804
1960,Regular Season,Nishitetsu Lions,26,"Kawai, Yasuhiko",1B,1,1.000,3,0,0,0,,01503805
1960,Regular Season,Nishitetsu Lions,26,"Kawai, Yasuhiko",C,62,0.983,323,25,6,3,3,01503805
1960,Regular Season,Nishitetsu Lions,26,"Kawai, Yasuhiko",OF,1,0.000,0,0,0,0,,01503805
1960,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",1B,118,0.996,1011,49,4,67,,01503806
1960,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",OF,51,0.984,61,0,1,0,,01503806
1960,Regular Season,Chunichi Dragons,5,"Kataoka, Hiro",C,4,1.000,4,1,0,0,0,01503808
1960,Regular Season,Chunichi Dragons,5,"Kataoka, Hiro",OF,7,0.000,0,0,0,0,,01503808
1960,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,110,0.979,209,313,11,62,,01503809
1960,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",3B,1,0.000,0,0,0,0,,01503809
1960,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",SS,1,0.000,0,0,0,0,,01503809
1960,Regular Season,Taiyo Whales,1,"Kondo, Akihito",2B,117,0.972,223,303,15,65,,01503821
1960,Regular Season,Hankyu Braves,29,"Takita, Masaharu",1B,68,0.995,592,16,3,49,,01503896
1960,Regular Season,Hankyu Braves,29,"Takita, Masaharu",OF,15,1.000,19,0,0,0,,01503896
1960,Regular Season,Kintetsu Buffalo,21,"Naito, Hirofumi",2B,83,0.968,179,248,14,41,,01503898
1960,Regular Season,Hankyu Braves,12,"Shibata, Eiji",P,13,1.000,0,5,0,1,,01603801
1960,Regular Season,Hiroshima Carp,7,"Himoto, Yoshio",OF,13,0.933,14,0,1,0,,01603802
1960,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,121,0.989,750,71,9,8,17,01603809
1960,Regular Season,Toei Flyers,32,"Shimada, Yuji",OF,23,0.944,17,0,1,0,,01703804
1960,Regular Season,Nankai Hawks,21,"Sugiura, Tadashi",P,57,0.986,9,63,1,7,,01703806
1960,Regular Season,Nishitetsu Lions,22,"Sugimachi, Osamu",P,6,1.000,0,1,0,1,,01703821
1960,Regular Season,Mainichi Daiei Orions,34,"Hatta, Tadashi",2B,1,0.833,1,4,1,0,,01803800
1960,Regular Season,Mainichi Daiei Orions,34,"Hatta, Tadashi",OF,1,0.000,0,0,0,0,,01803800
1960,Regular Season,Mainichi Daiei Orions,34,"Hatta, Tadashi",SS,82,0.943,114,235,21,30,,01803800
