Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1943,Regular Season,Nagoya Club,15,"Yoshida, Kazuo",OF,83,0.986,201,8,3,2,,01003878
1943,Regular Season,Asahi Baseball Club,2,"Asahara, Naoto",OF,56,0.948,105,5,6,3,,01103872
1943,Regular Season,Tokyo Kyojin,9,"Oya, Katsumi",2B,7,0.905,8,11,2,3,,01103897
1943,Regular Season,Tokyo Kyojin,9,"Oya, Katsumi",3B,8,0.818,2,7,2,0,,01103897
1943,Regular Season,Tokyo Kyojin,9,"Oya, Katsumi",SS,2,0.692,3,6,4,1,,01103897
1943,Regular Season,Nankai Club,7,"Okamura, Toshiaki",OF,83,0.988,154,5,2,2,,01303878
1943,Regular Season,Asahi Baseball Club,21,"Tabata, Yoshio",2B,1,0.000,0,0,1,0,,01303897
1943,Regular Season,Asahi Baseball Club,8,"Tsubochi, Michinori",OF,84,0.992,243,11,2,3,,01403872
1943,Regular Season,Hankyu Club,21,"Mori, Kotaro",1B,4,1.000,10,0,0,0,,01403874
1943,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,8,0.955,3,18,1,3,,01403874
1943,Regular Season,Yamato Baseball Club,15,"Hagihara, Hiroshi",OF,64,0.977,126,2,3,0,,01503897
1943,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",OF,8,1.000,8,0,0,0,,01703895
1943,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",P,38,0.971,11,89,3,2,,01703895
1943,Regular Season,Asahi Baseball Club,16,"Morimoto, Seizo",1B,45,0.995,413,12,2,35,,01703897
1943,Regular Season,Nankai Club,17,"Hirai, Isaburo",3B,5,0.737,2,12,5,3,,01903876
1943,Regular Season,Nankai Club,17,"Hirai, Isaburo",OF,4,1.000,7,1,0,0,,01903876
1943,Regular Season,Hankyu Club,23,"Matsumoto, Riichi",1B,52,0.991,417,11,4,36,,01903891
1943,Regular Season,Hankyu Club,23,"Matsumoto, Riichi",OF,4,1.000,6,0,0,0,,01903891
1943,Regular Season,Tokyo Kyojin,2,"Miyoshi, Chikara",2B,2,1.000,0,4,0,1,,01903895
1943,Regular Season,Tokyo Kyojin,2,"Miyoshi, Chikara",3B,9,0.786,2,9,3,0,,01903895
1943,Regular Season,Nagoya Club,17,"Nishizawa, Michio",OF,10,1.000,16,0,0,0,,11013874
1943,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,24,0.929,3,49,4,1,,11013874
1943,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",3B,79,0.886,96,185,36,15,,11013895
1943,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",SS,1,1.000,1,0,0,0,,11013895
1943,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",2B,3,1.000,8,3,0,0,,11313893
1943,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",3B,74,0.944,87,149,14,9,,11313893
1943,Regular Season,Tokyo Kyojin,13,"Koike, Shigeo",SS,1,0.800,1,3,1,0,,11313893
1943,Regular Season,Asahi Baseball Club,14,"Oshima, Wataru",OF,24,1.000,21,0,0,0,,11313895
1943,Regular Season,Nishitetsu Baseball Club,10,"Kondo, Sadao",2B,2,0.000,0,0,0,0,,11313897
1943,Regular Season,Nishitetsu Baseball Club,10,"Kondo, Sadao",P,23,0.971,7,27,1,1,,11313897
1943,Regular Season,Hankyu Club,12,"Toyama, Harutomi",SS,9,0.903,9,19,3,6,,11513897
1943,Regular Season,Tokyo Kyojin,30,"Nakajima, Haruyasu",OF,72,0.982,154,10,3,1,,11613872
1943,Regular Season,Nankai Club,28,"Naganuma, Kanao",P,21,1.000,1,18,0,0,,11713895
1943,Regular Season,Nishitetsu Baseball Club,27,"Mano, Tsuneteru",P,1,1.000,0,3,0,0,,11713897
1943,Regular Season,Hanshin Club,22,"Tsukamoto, Hiromutsu",OF,81,0.995,204,10,1,2,,11913874
1943,Regular Season,Hanshin Club,30,"Wakabayashi, Tadashi",P,52,0.987,25,123,2,8,,13913872
1943,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",P,4,0.900,2,7,1,0,,21023872
1943,Regular Season,Nagoya Club,20,"Iwamoto, Akira",OF,57,1.000,127,9,0,3,,21123876
1943,Regular Season,Hankyu Club,3,"Kasaishi, Tokugoro",1B,47,0.989,431,5,5,30,,21123897
1943,Regular Season,Nishitetsu Baseball Club,26,"Uno, Kinji",2B,23,0.957,50,38,4,7,,21323872
1943,Regular Season,Nagoya Club,32,"Kozuru, Makoto",1B,51,0.990,591,15,6,58,,21323895
1943,Regular Season,Nagoya Club,32,"Kozuru, Makoto",2B,1,1.000,2,2,0,0,,21323895
1943,Regular Season,Nagoya Club,32,"Kozuru, Makoto",3B,30,0.894,25,85,13,6,,21323895
1943,Regular Season,Nagoya Club,32,"Kozuru, Makoto",SS,2,1.000,0,3,0,0,,21323895
1943,Regular Season,Tokyo Kyojin,37,"Tamura, Mikio",P,1,1.000,0,2,0,0,,21323897
1943,Regular Season,Nankai Club,2,"Suzuki, Yoshitaro",3B,70,0.947,66,184,14,19,,21523876
1943,Regular Season,Nankai Club,2,"Suzuki, Yoshitaro",OF,1,1.000,3,0,0,0,,21523876
1943,Regular Season,Nankai Club,2,"Suzuki, Yoshitaro",P,3,1.000,0,2,0,0,,21523876
1943,Regular Season,Yamato Baseball Club,6,"Yoshimizu, Yukio",C,5,1.000,5,1,0,0,0,21523893
1943,Regular Season,Yamato Baseball Club,6,"Yoshimizu, Yukio",OF,1,0.000,0,0,0,0,,21523893
1943,Regular Season,Hankyu Club,18,"Takayanagi, Tsuneharu",3B,5,0.846,5,6,2,0,,21523895
1943,Regular Season,Hankyu Club,18,"Takayanagi, Tsuneharu",SS,3,1.000,3,3,0,0,,21523895
1943,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",1B,2,1.000,3,0,0,0,,21723874
1943,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",3B,3,0.600,1,2,2,0,,21723874
1943,Regular Season,Hanshin Club,12,"Tanaka, Yoshio",C,58,0.967,194,39,8,10,1,21723874
1943,Regular Season,Asahi Baseball Club,23,"Nakatani, Junji",3B,67,0.941,66,174,15,11,,21723876
1943,Regular Season,Asahi Baseball Club,26,"Hara, Hideo",2B,29,0.958,55,82,6,15,,21723895
1943,Regular Season,Asahi Baseball Club,26,"Hara, Hideo",3B,13,0.944,13,21,2,3,,21723895
1943,Regular Season,Nankai Club,11,"Yasui, Naofumi",2B,9,0.980,27,22,1,5,,21723897
1943,Regular Season,Nagoya Club,6,"Haga, Naokazu",3B,58,0.952,65,191,13,18,,21823872
1943,Regular Season,Nagoya Club,6,"Haga, Naokazu",SS,16,0.966,28,58,3,7,,21823872
1943,Regular Season,Yamato Baseball Club,19,"Kojima, Toshio",2B,4,0.906,20,9,3,3,,21923872
1943,Regular Season,Yamato Baseball Club,19,"Kojima, Toshio",OF,41,0.976,77,4,2,0,,21923872
1943,Regular Season,Hanshin Club,38,"Miwa, Hachiro",P,30,1.000,8,43,0,7,,21923878
1943,Regular Season,Hanshin Club,24,"Miwa, Hiroaki",SS,2,0.786,4,7,3,2,,21923895
1943,Regular Season,Hanshin Club,10,"Fujimura, Fumio",2B,33,0.943,87,79,10,16,,23123872
1943,Regular Season,Hankyu Club,19,"Yasuda, Nobuo",C,22,0.973,60,12,2,4,2,31033895
1943,Regular Season,Nankai Club,10,"Inoko, Toshio",OF,79,0.972,163,8,5,1,,31133893
1943,Regular Season,Nankai Club,10,"Inoko, Toshio",SS,4,0.864,6,13,3,2,,31133893
1943,Regular Season,Tokyo Kyojin,32,"Aota, Noboru",2B,1,1.000,1,1,0,0,,31133895
1943,Regular Season,Tokyo Kyojin,32,"Aota, Noboru",OF,82,0.975,149,6,4,4,,31133895
1943,Regular Season,Hankyu Club,7,"Ito, Kenichi",2B,1,1.000,3,2,0,1,,31133897
1943,Regular Season,Hankyu Club,7,"Ito, Kenichi",3B,61,0.920,57,161,19,18,,31133897
1943,Regular Season,Hankyu Club,7,"Ito, Kenichi",SS,4,0.950,9,10,1,2,,31133897
1943,Regular Season,Tokyo Kyojin,8,"Shiraishi, Katsumi",SS,81,0.911,174,223,39,34,,31233872
1943,Regular Season,Hankyu Club,5,"Ueda, Fujio",2B,83,0.971,215,248,14,63,,31333874
1943,Regular Season,Yamato Baseball Club,26,"Okada, Fukuyoshi",2B,26,0.974,83,68,4,27,,31333891
1943,Regular Season,Yamato Baseball Club,26,"Okada, Fukuyoshi",3B,30,0.958,31,105,6,12,,31333891
1943,Regular Season,Tokyo Kyojin,6,"Sakamoto, Shigeru",2B,77,0.970,168,189,11,38,,31333893
1943,Regular Season,Nankai Club,21,"Sakamoto, Masakazu",C,6,1.000,15,1,0,1,0,31333897
1943,Regular Season,Hankyu Club,17,"Kasamatsu, Minoru",OF,1,0.667,2,0,1,0,,31533874
1943,Regular Season,Hankyu Club,17,"Kasamatsu, Minoru",P,33,0.979,9,38,1,1,,31533874
1943,Regular Season,Nankai Club,5,"Shimizu, Hideo",OF,3,1.000,4,0,0,0,,31533891
1943,Regular Season,Nankai Club,5,"Shimizu, Hideo",P,8,0.929,0,13,1,2,,31533891
1943,Regular Season,Nagoya Club,24,"Furukawa, Seizo",C,2,1.000,1,0,0,0,0,31533893
1943,Regular Season,Nagoya Club,24,"Furukawa, Seizo",OF,80,0.967,167,7,6,5,,31533893
1943,Regular Season,Nishitetsu Baseball Club,6,"Sadaike, Hiroki",OF,4,1.000,4,0,0,0,,31533895
1943,Regular Season,Hanshin Club,9,"Nakahara, Hiroshi",2B,1,0.000,0,0,0,0,,31533897
1943,Regular Season,Hanshin Club,9,"Nakahara, Hiroshi",3B,1,0.000,0,0,0,0,,31533897
1943,Regular Season,Hanshin Club,9,"Nakahara, Hiroshi",OF,1,1.000,1,0,0,0,,31533897
1943,Regular Season,Hanshin Club,9,"Nakahara, Hiroshi",P,9,1.000,2,9,0,1,,31533897
1943,Regular Season,Yamato Baseball Club,11,"Kaneko, Hiroshi",1B,79,0.997,838,20,3,76,,31733872
1943,Regular Season,Yamato Baseball Club,11,"Kaneko, Hiroshi",P,1,0.000,0,0,0,0,,31733872
1943,Regular Season,Hanshin Club,26,"Nishina, Eizo",1B,1,1.000,1,0,0,0,,31733895
1943,Regular Season,Hanshin Club,26,"Nishina, Eizo",P,14,0.947,4,14,1,1,,31733895
1943,Regular Season,Hankyu Club,29,"Matsumoto, Taizo",OF,27,0.982,53,1,1,0,,31733897
1943,Regular Season,Nankai Club,22,"Bessho, Takehiko",1B,2,1.000,20,0,0,0,,31933895
1943,Regular Season,Nankai Club,22,"Bessho, Takehiko",OF,13,1.000,17,0,0,0,,31933895
1943,Regular Season,Nankai Club,22,"Bessho, Takehiko",P,45,0.957,19,91,5,6,,31933895
1943,Regular Season,Yamato Baseball Club,8,"Kimura, Kohei",SS,84,0.923,162,330,41,45,,41143893
1943,Regular Season,Hanshin Club,2,"Inui, Kunio",2B,55,0.947,138,110,14,32,,41143895
1943,Regular Season,Hanshin Club,2,"Inui, Kunio",3B,2,1.000,1,2,0,0,,41143895
1943,Regular Season,Hanshin Club,2,"Inui, Kunio",SS,6,1.000,5,5,0,0,,41143895
1943,Regular Season,Nagoya Club,29,"Kanayama, Jiro",SS,67,0.916,115,269,35,45,,41143897
1943,Regular Season,Yamato Baseball Club,22,"Kinoshita, Masafumi",3B,11,0.923,12,36,4,8,,41343876
