Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2000,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",P,9,0.875,1,6,1,1,,01003880
2000,Regular Season,Yokohama BayStars,24,"Hosomi, Kazushi",P,12,1.000,3,6,0,2,,01003882
2000,Regular Season,Yomiuri Giants,61,"Horita, Ichiro",OF,6,1.000,3,0,0,0,,01003884
2000,Regular Season,Orix Bluewave,32,"Yanagisawa, Yuichi",C,7,1.000,19,1,0,1,1,01003889
2000,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",P,45,0.963,4,22,1,0,,01103882
2000,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",1B,6,1.000,15,1,0,1,,01103883
2000,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",2B,7,1.000,14,11,0,2,,01103883
2000,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",3B,34,0.976,15,25,1,1,,01103883
2000,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",OF,28,1.000,15,0,0,0,,01103883
2000,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",SS,54,0.959,67,98,7,22,,01103883
2000,Regular Season,Osaka Kintetsu Buffaloes,22,"Isobe, Koichi",C,87,0.994,489,26,3,4,3,01103884
2000,Regular Season,Osaka Kintetsu Buffaloes,22,"Isobe, Koichi",OF,34,1.000,18,0,0,0,,01103884
2000,Regular Season,Seibu Lions,48,"Idemoto, Kenichiro",P,2,0.000,0,0,1,0,,01103885
2000,Regular Season,Hanshin Tigers,29,"Igawa, Kei",P,9,1.000,0,6,0,2,,01103886
2000,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,25,1.000,146,12,0,17,,01103888
2000,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",3B,39,0.930,21,45,5,3,,01103888
2000,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",OF,2,0.000,0,0,0,0,,01103888
2000,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",2B,6,1.000,4,13,0,2,,01203881
2000,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",3B,51,0.936,13,31,3,1,,01203881
2000,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",SS,23,0.969,27,35,2,11,,01203881
2000,Regular Season,Yokohama BayStars,14,"Morinaka, Masao",P,53,1.000,3,4,0,0,,01203884
2000,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",P,70,1.000,0,12,0,0,,01203886
2000,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,21,0.900,1,8,1,0,,01203887
2000,Regular Season,Osaka Kintetsu Buffaloes,34,"Mende, Tetsuji",P,20,0.750,1,2,1,0,,01203888
2000,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,15,1.000,3,5,0,0,,01303864
2000,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",1B,117,0.996,993,63,4,59,,01303868
2000,Regular Season,Hanshin Tigers,19,"Kawajiri, Tetsuro",P,26,0.964,6,21,1,1,,01303880
2000,Regular Season,Seibu Lions,23,"Otsuka, Koji",OF,17,1.000,7,0,0,0,,01303881
2000,Regular Season,Osaka Kintetsu Buffaloes,23,"Kadokura, Ken",P,23,1.000,5,13,0,1,,01303882
2000,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",3B,135,0.968,129,237,12,26,,01303885
2000,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,28,1.000,8,22,0,3,,01403862
2000,Regular Season,Hanshin Tigers,54,"Yamaoka, Hiroyuki",P,15,1.000,0,2,0,0,,01403886
2000,Regular Season,Chiba Lotte Marines,44,"Yoshitsuru, Kenji",C,43,0.995,186,12,1,2,2,01403887
2000,Regular Season,Hanshin Tigers,21,"Yoshino, Makoto",P,34,0.900,1,8,1,0,,01405111
2000,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",P,29,0.957,5,17,1,2,,01503866
2000,Regular Season,Yomiuri Giants,37,"Saito, Takayuki",1B,2,1.000,4,0,0,0,,01503880
2000,Regular Season,Yomiuri Giants,37,"Saito, Takayuki",OF,24,1.000,9,0,0,0,,01503880
2000,Regular Season,Orix Bluewave,24,"Kawano, Ryo",1B,4,1.000,15,1,0,1,,01503881
2000,Regular Season,Orix Bluewave,61,"Kuriyama, Satoshi",P,16,1.000,1,3,0,0,,01503884
2000,Regular Season,Yokohama BayStars,30,"Kohiyama, Masahito",P,4,0.000,0,0,0,0,,01503887
2000,Regular Season,Osaka Kintetsu Buffaloes,18,"Sakai, Hiroki",P,6,1.000,1,2,0,0,,01503889
2000,Regular Season,Chiba Lotte Marines,13,"Yoshida, Atsushi",P,39,1.000,4,20,0,2,,01603885
2000,Regular Season,Yakult Swallows,20,"Jacome, Jason",P,24,1.000,6,31,0,3,,01603888
2000,Regular Season,Seibu Lions,17,"Hsu, Ming-Chieh",P,28,1.000,12,31,0,1,,01605111
2000,Regular Season,Chunichi Dragons,23,"Sekikawa, Koichi",OF,123,0.991,209,9,2,0,,01703883
2000,Regular Season,Chiba Lotte Marines,8,"Shimizu, Masaumi",C,59,0.995,193,28,1,5,2,01703884
2000,Regular Season,Yomiuri Giants,66,"Takano, Shinobu",OF,1,0.000,0,0,0,0,,01703888
2000,Regular Season,Hiroshima Toyo Carp,52,"Tamaki, Tomotaka",3B,9,1.000,0,2,0,0,,01703889
2000,Regular Season,Hiroshima Toyo Carp,62,"Kobayashi, Atsushi",P,4,1.000,0,2,0,0,,01803883
2000,Regular Season,Osaka Kintetsu Buffaloes,51,"Hirota, Hiroaki",P,20,1.000,0,5,0,0,,01903864
2000,Regular Season,Hanshin Tigers,47,"Ito, Atsunori",P,71,1.000,3,18,0,1,,01903866
2000,Regular Season,Chunichi Dragons,56,"Harada, Masahiko",OF,2,1.000,4,0,0,0,,01903880
2000,Regular Season,Hanshin Tigers,5,"Shinjo, Tsuyoshi",2B,2,0.000,0,0,0,0,,01903881
2000,Regular Season,Hanshin Tigers,5,"Shinjo, Tsuyoshi",3B,1,0.000,0,0,0,0,,01903881
2000,Regular Season,Hanshin Tigers,5,"Shinjo, Tsuyoshi",OF,129,0.989,251,8,3,3,,01903881
2000,Regular Season,Hanshin Tigers,5,"Shinjo, Tsuyoshi",SS,2,1.000,0,3,0,0,,01903881
2000,Regular Season,Seibu Lions,15,"Taninaka, Shinji",P,32,1.000,5,13,0,1,,01903884
2000,Regular Season,Orix Bluewave,6,"Taguchi, So",OF,129,0.981,242,10,5,1,,01903885
2000,Regular Season,Osaka Kintetsu Buffaloes,64,"Tanaka, Yuki",P,12,0.900,4,5,1,0,,01903886
2000,Regular Season,Yomiuri Giants,7,"Nioka, Tomohiro",SS,117,0.980,130,213,7,36,,01903888
2000,Regular Season,Hiroshima Toyo Carp,54,"Tomabechi, Tetsuto",P,23,0.875,3,4,1,0,,01905111
2000,Regular Season,Seibu Lions,63,"Paul, Corey",OF,32,1.000,41,0,0,0,,03103888
2000,Regular Season,Yomiuri Giants,30,"Chon, Minchoru",P,4,1.000,2,0,0,0,,03105111
2000,Regular Season,Orix Bluewave,42,"Nunnally, Jonathan",OF,36,1.000,67,1,0,1,,03305111
2000,Regular Season,Fukuoka Daiei Hawks,27,"Yoshinaga, Koichiro",1B,18,0.988,77,7,1,3,,03703868
2000,Regular Season,Fukuoka Daiei Hawks,27,"Yoshinaga, Koichiro",C,7,1.000,33,1,0,0,1,03703868
2000,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",1B,3,1.000,5,0,0,0,,05303868
2000,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",2B,24,1.000,17,15,0,3,,05303868
2000,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",3B,40,0.955,12,9,1,1,,05303868
2000,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",SS,9,1.000,4,4,0,2,,05303868
2000,Regular Season,Osaka Kintetsu Buffaloes,49,"Maruo, Eiji",P,19,1.000,3,3,0,1,,11013880
2000,Regular Season,Osaka Kintetsu Buffaloes,63,"Hirashita, Koji",OF,65,0.972,103,1,3,0,,11013882
2000,Regular Season,Hanshin Tigers,25,"Hamanaka, Osamu",OF,8,1.000,5,0,0,0,,11013884
2000,Regular Season,Chiba Lotte Marines,16,"Teramura, Tomokazu",P,1,0.000,0,0,0,0,,11013886
2000,Regular Season,Chiba Lotte Marines,19,"Narimoto, Toshihide",P,1,0.000,0,0,0,0,,11013887
2000,Regular Season,Osaka Kintetsu Buffaloes,57,"Matoyama, Tetsuya",1B,1,1.000,2,0,0,1,,11013889
2000,Regular Season,Osaka Kintetsu Buffaloes,57,"Matoyama, Tetsuya",C,84,0.992,328,24,3,4,5,11013889
2000,Regular Season,Hanshin Tigers,3,"Yagi, Hiroshi",1B,17,0.991,107,6,1,8,,11213864
2000,Regular Season,Hanshin Tigers,3,"Yagi, Hiroshi",OF,1,1.000,2,0,0,0,,11213864
2000,Regular Season,Hiroshima Toyo Carp,23,"Yokoyama, Ryuji",P,3,1.000,1,2,0,0,,11213880
2000,Regular Season,Nippon-Ham Fighters,41,"Komaki, Yuichi",C,1,1.000,1,0,0,0,0,11213883
2000,Regular Season,Yomiuri Giants,31,"Misawa, Koichi",P,41,1.000,2,16,0,4,,11213884
2000,Regular Season,Fukuoka Daiei Hawks,18,"Matsu, Nobuyasu",P,3,0.000,0,0,0,0,,11213888
2000,Regular Season,Hanshin Tigers,67,"Matsuda, Masashi",OF,19,0.929,13,0,1,0,,11215111
2000,Regular Season,Orix Bluewave,9,"Kase, Toshihiro",1B,1,1.000,1,0,0,1,,11313880
2000,Regular Season,Orix Bluewave,9,"Kase, Toshihiro",OF,4,1.000,2,0,0,0,,11313880
2000,Regular Season,Orix Bluewave,9,"Kase, Toshihiro",P,21,1.000,3,8,0,1,,11313880
2000,Regular Season,Yomiuri Giants,43,"Ono, Rin",1B,1,1.000,2,0,0,1,,11313882
2000,Regular Season,Yomiuri Giants,43,"Ono, Rin",OF,1,1.000,3,0,0,0,,11313882
2000,Regular Season,Yakult Swallows,48,"Iwamura, Akinori",3B,129,0.964,89,230,12,19,,11313884
2000,Regular Season,Orix Bluewave,27,"Ogura, Hisashi",P,48,0.900,5,13,2,1,,11313887
2000,Regular Season,Yomiuri Giants,19,"Uehara, Koji",P,20,1.000,9,16,0,0,,11313888
2000,Regular Season,Osaka Kintetsu Buffaloes,7,"Omura, Naoyuki",OF,120,0.995,203,8,1,1,,11313889
2000,Regular Season,Hanshin Tigers,57,"Okamoto, Koji",P,1,0.000,0,0,0,0,,11315111
2000,Regular Season,Osaka Kintetsu Buffaloes,15,"Maki, Masaki",P,15,1.000,1,4,0,0,,11413886
2000,Regular Season,Yokohama BayStars,17,"Yano, Eiji",P,7,1.000,0,5,0,1,,11413888
2000,Regular Season,Chunichi Dragons,59,"Yamakita, Shigetoshi",P,5,1.000,0,1,0,0,,11415111
2000,Regular Season,Yomiuri Giants,18,"Kuwata, Masumi",P,30,0.913,9,12,2,1,,11513862
2000,Regular Season,Yakult Swallows,15,"Okabayashi, Yoichi",P,6,1.000,1,1,0,0,,11513883
2000,Regular Season,Hiroshima Toyo Carp,12,"Kawano, Masato",P,46,1.000,7,7,0,2,,11513884
2000,Regular Season,Fukuoka Daiei Hawks,32,"Kimura, Shigeru",P,1,0.000,0,0,0,0,,11513886
2000,Regular Season,Orix Bluewave,20,"Kawagoe, Hidetaka",P,15,1.000,9,12,0,0,,11513888
2000,Regular Season,Yakult Swallows,27,"Furuta, Atsuya",C,134,0.996,997,87,4,16,7,11613881
2000,Regular Season,Fukuoka Daiei Hawks,23,"Muramatsu, Arihito",OF,122,0.989,175,6,2,2,,11613883
2000,Regular Season,Chunichi Dragons,4,"Gomez, Leo",1B,51,1.000,175,14,0,10,,11613884
2000,Regular Season,Chunichi Dragons,4,"Gomez, Leo",3B,109,0.954,63,144,10,12,,11613884
2000,Regular Season,Fukuoka Daiei Hawks,63,"Moriyama, Kazuto",OF,3,0.000,0,0,0,0,,11613885
2000,Regular Season,Osaka Kintetsu Buffaloes,44,"Abad, Andy",1B,19,0.983,157,14,3,14,,11615111
2000,Regular Season,Hanshin Tigers,8,"Sasaki, Makoto",OF,2,1.000,2,0,0,0,,11713860
2000,Regular Season,Yakult Swallows,28,"Shiroishi, Noriyuki",2B,5,1.000,10,9,0,1,,11713880
2000,Regular Season,Yakult Swallows,28,"Shiroishi, Noriyuki",SS,1,1.000,1,1,0,1,,11713880
