Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1961,Regular Season,Kokutetsu Swallows,27,"Negoro, Hiromitsu",C,120,0.990,597,67,7,10,4,01003804
1961,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,119,0.978,217,6,5,0,,01003807
1961,Regular Season,Kintetsu Buffalo,17,"Bando, Satomi",P,16,1.000,0,10,0,1,,01003821
1961,Regular Season,Mainichi Daiei Orions,28,"Desa, Dick",OF,1,0.000,0,0,0,0,,01003823
1961,Regular Season,Mainichi Daiei Orions,28,"Desa, Dick",P,23,0.917,4,29,3,2,,01003823
1961,Regular Season,Mainichi Daiei Orions,11,"Aramaki, Atsushi",P,23,1.000,2,15,0,0,,01103801
1961,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",1B,2,0.000,0,0,0,0,,01103802
1961,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,69,1.000,16,63,0,5,,01103802
1961,Regular Season,Mainichi Daiei Orions,21,"Iio, Tameo",P,7,1.000,1,3,0,0,,01103803
1961,Regular Season,Kintetsu Buffalo,3,"Iko, Teruo",OF,25,0.960,22,2,1,1,,01103804
1961,Regular Season,Taiyo Whales,12,"Aso, Saneo",2B,2,1.000,0,4,0,0,,01103808
1961,Regular Season,Taiyo Whales,12,"Aso, Saneo",3B,10,0.900,1,8,1,0,,01103808
1961,Regular Season,Taiyo Whales,12,"Aso, Saneo",OF,1,0.000,0,0,0,0,,01103808
1961,Regular Season,Taiyo Whales,12,"Aso, Saneo",SS,2,1.000,0,2,0,0,,01103808
1961,Regular Season,Nishitetsu Lions,11,"Inoe, Yoshio",OF,3,0.000,0,0,0,0,,01103821
1961,Regular Season,Nishitetsu Lions,11,"Inoe, Yoshio",P,41,1.000,6,22,0,1,,01103821
1961,Regular Season,Taiyo Whales,34,"Ito, Isao",C,4,1.000,1,0,0,0,0,01103823
1961,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",1B,1,0.000,0,0,0,0,,01203802
1961,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",P,28,0.973,7,29,1,3,,01203802
1961,Regular Season,Nankai Hawks,28,"Fukuda, Masahisa",1B,1,1.000,3,0,0,1,,01203804
1961,Regular Season,Nankai Hawks,28,"Fukuda, Masahisa",OF,93,0.969,85,8,3,1,,01203804
1961,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",1B,2,0.000,0,0,0,0,,01203806
1961,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",OF,5,0.000,0,0,0,0,,01203806
1961,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",P,2,0.000,0,0,0,0,,01203806
1961,Regular Season,Kintetsu Buffalo,24,"Bottler, Ron",P,24,0.977,8,35,1,7,,01203808
1961,Regular Season,Kokutetsu Swallows,21,"Moritaki, Yoshimi",P,38,1.000,5,56,0,3,,01203821
1961,Regular Season,Hanshin Tigers,45,"Hatano, Kazuo",OF,2,1.000,1,0,0,0,,01203823
1961,Regular Season,Mainichi Daiei Orions,3,"Enomoto, Kihachi",1B,135,0.996,1189,59,5,113,,01303800
1961,Regular Season,Hankyu Braves,36,"Kajimoto, Yasuo",P,15,0.900,2,7,1,1,,01303804
1961,Regular Season,Yomiuri Giants,45,"Kawano, Tadashi",OF,14,1.000,2,0,0,0,,01303806
1961,Regular Season,Kokutetsu Swallows,15,"Ugai, Katsumi",OF,75,0.970,62,3,2,1,,01303807
1961,Regular Season,Hiroshima Carp,34,"Kangaki, Masaaki",OF,1,0.000,0,0,0,0,,01303821
1961,Regular Season,Hiroshima Carp,34,"Kangaki, Masaaki",P,5,1.000,0,2,0,0,,01303821
1961,Regular Season,Taiyo Whales,19,"Osaki, Takao",1B,1,0.000,0,0,0,0,,01303823
1961,Regular Season,Taiyo Whales,19,"Osaki, Takao",OF,1,0.000,0,0,0,0,,01303823
1961,Regular Season,Taiyo Whales,19,"Osaki, Takao",P,52,1.000,5,34,0,3,,01303823
1961,Regular Season,Nankai Hawks,26,"Hasegawa, Shigeo",OF,90,0.978,85,2,2,1,,01403802
1961,Regular Season,Nankai Hawks,48,"Watarai, Sumio",C,10,1.000,17,1,0,0,2,01403806
1961,Regular Season,Chunichi Dragons,47,"Miyazaki, Shinichi",OF,5,0.000,0,0,0,0,,01403823
1961,Regular Season,Chunichi Dragons,47,"Miyazaki, Shinichi",P,17,0.889,0,8,1,0,,01403823
1961,Regular Season,Chunichi Dragons,5,"Kobuchi, Taisuke",1B,1,1.000,1,0,0,0,,01503804
1961,Regular Season,Chunichi Dragons,5,"Kobuchi, Taisuke",3B,36,0.952,16,63,4,6,,01503804
1961,Regular Season,Chunichi Dragons,5,"Kobuchi, Taisuke",SS,10,1.000,21,22,0,7,,01503804
1961,Regular Season,Nishitetsu Lions,26,"Kawai, Yasuhiko",C,94,0.984,619,71,11,8,14,01503805
1961,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",1B,37,0.985,122,7,2,8,,01503806
1961,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",OF,129,0.989,259,9,3,3,,01503806
1961,Regular Season,Kokutetsu Swallows,26,"Kataoka, Hiro",C,9,1.000,15,0,0,0,0,01503808
1961,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,121,0.983,204,305,9,59,,01503809
1961,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",SS,3,1.000,2,6,0,1,,01503809
1961,Regular Season,Taiyo Whales,1,"Kondo, Akihito",2B,123,0.981,314,321,12,71,,01503821
1961,Regular Season,Hankyu Braves,22,"Kimura, Hisashi",C,27,1.000,68,6,0,0,4,01503823
1961,Regular Season,Hankyu Braves,29,"Takita, Masaharu",1B,30,0.995,184,10,1,20,,01503896
1961,Regular Season,Hankyu Braves,29,"Takita, Masaharu",OF,23,1.000,51,1,0,0,,01503896
1961,Regular Season,Kintetsu Buffalo,21,"Naito, Hirofumi",1B,4,0.960,23,1,1,2,,01503898
1961,Regular Season,Kintetsu Buffalo,21,"Naito, Hirofumi",2B,14,0.959,21,26,2,5,,01503898
1961,Regular Season,Kintetsu Buffalo,21,"Naito, Hirofumi",OF,10,1.000,4,1,0,0,,01503898
1961,Regular Season,Toei Flyers,3,"Himoto, Yoshio",1B,14,0.987,74,2,1,8,,01603802
1961,Regular Season,Toei Flyers,3,"Himoto, Yoshio",OF,11,1.000,8,0,0,0,,01603802
1961,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",1B,1,0.909,9,1,1,0,,01603809
1961,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,133,0.995,909,69,5,7,13,01603809
1961,Regular Season,Hiroshima Carp,24,"Yamamoto, Hyogo",OF,7,0.000,0,0,0,0,,01603823
1961,Regular Season,Hiroshima Carp,24,"Yamamoto, Hyogo",P,17,0.900,1,8,1,0,,01603823
1961,Regular Season,Toei Flyers,32,"Shimada, Yuji",OF,11,1.000,8,0,0,0,,01703804
1961,Regular Season,Nankai Hawks,21,"Sugiura, Tadashi",OF,2,0.000,0,0,0,0,,01703806
