Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1949,Regular Season,Taiyo Robins,20,"Izutsu, Kenichi",P,27,0.913,2,19,2,0,,01103878
1949,Regular Season,Hankyu Braves,16,"Imanishi, Rentaro",P,51,0.977,14,71,2,8,,01103892
1949,Regular Season,Daiei Stars,14,"Ikeda, Zenzo",P,41,0.983,10,48,1,7,,01103894
1949,Regular Season,Hankyu Braves,28,"Uchio, Isamu",2B,5,1.000,6,11,0,3,,01103898
1949,Regular Season,Hankyu Braves,28,"Uchio, Isamu",3B,10,0.950,11,27,2,3,,01103898
1949,Regular Season,Hankyu Braves,28,"Uchio, Isamu",SS,9,0.968,11,19,1,2,,01103898
1949,Regular Season,Tokyu Flyers,4,"Osawa, Nobuo",1B,87,0.990,763,14,8,62,,01303874
1949,Regular Season,Tokyu Flyers,4,"Osawa, Nobuo",2B,3,0.909,3,7,1,1,,01303874
1949,Regular Season,Tokyu Flyers,4,"Osawa, Nobuo",3B,63,0.913,58,142,19,13,,01303874
1949,Regular Season,Tokyu Flyers,4,"Osawa, Nobuo",OF,1,0.000,0,0,0,0,,01303874
1949,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,134,0.991,1329,51,13,149,,01303876
1949,Regular Season,Nankai Hawks,5,"Okamura, Toshiaki",OF,3,1.000,4,1,0,1,,01303878
1949,Regular Season,Yomiuri Giants,21,"Kawasaki, Tokuji",P,36,1.000,17,43,0,5,,01303891
1949,Regular Season,Nankai Hawks,27,"Kawanishi, Toshio",2B,2,1.000,1,0,0,0,,01303892
1949,Regular Season,Nankai Hawks,27,"Kawanishi, Toshio",3B,7,0.895,5,12,2,0,,01303892
1949,Regular Season,Nankai Hawks,27,"Kawanishi, Toshio",OF,79,1.000,136,2,0,0,,01303892
1949,Regular Season,Yomiuri Giants,8,"Tanaka, Toshiaki",2B,2,1.000,1,1,0,0,,01303894
1949,Regular Season,Yomiuri Giants,8,"Tanaka, Toshiaki",3B,8,0.800,3,9,3,0,,01303894
1949,Regular Season,Yomiuri Giants,8,"Tanaka, Toshiaki",SS,8,0.889,4,12,2,2,,01303894
1949,Regular Season,Chunichi Dragons,3,"Kunieda, Toshimichi",2B,23,0.970,46,51,3,15,,01303896
1949,Regular Season,Chunichi Dragons,3,"Kunieda, Toshimichi",3B,61,0.955,52,161,10,18,,01303896
1949,Regular Season,Chunichi Dragons,3,"Kunieda, Toshimichi",OF,6,1.000,2,0,0,0,,01303896
1949,Regular Season,Osaka Tigers,27,"Komada, Keiji",P,6,0.000,0,0,0,0,,01303898
1949,Regular Season,Chunichi Dragons,1,"Tsubochi, Michinori",OF,137,0.987,361,8,5,2,,01403872
1949,Regular Season,Tokyu Flyers,19,"Mori, Kotaro",P,17,1.000,6,23,0,3,,01403874
1949,Regular Season,Daiei Stars,29,"Takita, Masaharu",OF,48,0.971,63,4,2,2,,01503896
