Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2012,Regular Season,Yomiuri Giants,44,"Nakatani, Jin",C,3,1.000,1,0,0,0,0,01003886
2012,Regular Season,Saitama Seibu Lions,66,"Tanaka, Yasuhiro",P,5,0.500,0,1,1,0,,01005112
2012,Climax Series - First Stage,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,3,1.000,4,9,0,0,,01005113
2012,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",1B,1,1.000,0,1,0,0,,01005113
2012,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,134,0.971,236,357,18,69,,01005113
2012,Regular Season,Yokohama DeNA Baystars,22,"Takasaki, Kentaro",P,24,0.976,9,31,1,2,,01005114
2012,Climax Series - First Stage,Tokyo Yakult Swallows,41,"Takai, Yuhei",OF,1,1.000,1,0,0,0,,01005117
2012,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",OF,39,0.988,77,4,1,3,,01005117
2012,Regular Season,Fukuoka Softbank Hawks,21,"Senga, Koudai",P,2,1.000,0,1,0,0,,01005133
2012,Climax Series - First Stage,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,1,0.500,0,1,1,0,,01005135
2012,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,11,0.952,7,13,1,1,,01005135
2012,Regular Season,Orix Buffaloes,29,"Igawa, Kei",P,12,0.947,3,15,1,0,,01103886
2012,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",1B,78,0.995,509,34,3,40,,01103888
2012,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",3B,68,0.953,25,96,6,3,,01103888
2012,Regular Season,Hanshin Tigers,32,"Arai, Ryota",1B,26,1.000,62,8,0,4,,01105112
2012,Regular Season,Hanshin Tigers,32,"Arai, Ryota",3B,64,0.909,37,93,13,8,,01105112
2012,Regular Season,Hanshin Tigers,32,"Arai, Ryota",OF,25,1.000,35,1,0,0,,01105112
2012,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",OF,99,1.000,171,2,0,1,,01105115
2012,Regular Season,Tohoku Rakuten Golden Eagles,0,"Inada, Naoto",2B,1,0.917,5,6,1,1,,01105119
