Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1938 Fall,Regular Season,Lion Baseball Club,16,"Hara, Ichiro",C,4,0.913,18,3,2,1,0,01003874
1938 Spring,Regular Season,Lion Baseball Club,16,"Hara, Ichiro",C,20,0.983,90,24,2,3,4,01003874
1938 Fall,Regular Season,Tokyo Kyojin,27,"Yoshihara, Masaki",C,40,0.988,228,29,3,5,2,01003876
1938 Spring,Regular Season,Tokyo Kyojin,27,"Yoshihara, Masaki",C,34,0.966,152,19,6,2,4,01003876
1938 Fall,Regular Season,Nagoya Club,15,"Ito, Kunio",OF,1,0.000,0,0,0,0,,01103874
1938 Fall,Regular Season,Nagoya Club,15,"Ito, Kunio",P,6,1.000,0,2,0,0,,01103874
1938 Spring,Regular Season,Nagoya Club,15,"Ito, Kunio",OF,1,1.000,1,0,0,0,,01103874
1938 Fall,Regular Season,Nagoya Golden Dolphins,19,"Sei, Kiyoshi",SS,38,0.924,63,119,15,25,,01203872
1938 Spring,Regular Season,Nagoya Golden Dolphins,19,"Sei, Kiyoshi",1B,25,0.986,207,6,3,16,,01203872
1938 Spring,Regular Season,Nagoya Golden Dolphins,19,"Sei, Kiyoshi",3B,1,1.000,0,2,0,1,,01203872
1938 Spring,Regular Season,Nagoya Golden Dolphins,19,"Sei, Kiyoshi",SS,9,0.930,21,32,4,7,,01203872
1938 Fall,Regular Season,Osaka Tigers,27,"Matsuhiro, Kinichi",OF,8,0.900,9,0,1,0,,01203874
1938 Spring,Regular Season,Osaka Tigers,27,"Matsuhiro, Kinichi",OF,1,1.000,2,0,0,0,,01203874
1938 Fall,Regular Season,Nagoya Club,4,"Osawa, Nobuo",1B,40,0.988,390,9,5,24,,01303874
1938 Spring,Regular Season,Nagoya Club,4,"Osawa, Nobuo",1B,26,0.973,244,7,7,23,,01303874
1938 Spring,Regular Season,Nagoya Club,4,"Osawa, Nobuo",3B,8,0.872,10,24,5,5,,01303874
1938 Fall,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,38,0.981,349,4,7,21,,01303876
1938 Fall,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",P,1,0.667,0,2,1,0,,01303876
1938 Spring,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,1,1.000,5,0,0,0,,01303876
1938 Spring,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",P,11,0.889,1,15,2,0,,01303876
1938 Fall,Regular Season,Lion Baseball Club,8,"Tsubochi, Michinori",OF,40,0.978,87,4,2,2,,01403872
1938 Spring,Regular Season,Lion Baseball Club,8,"Tsubochi, Michinori",OF,35,0.965,80,3,3,0,,01403872
1938 Fall,Regular Season,Hankyu Club,21,"Mori, Kotaro",1B,2,1.000,14,1,0,0,,01403874
1938 Fall,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,2,0.500,0,1,1,1,,01403874
1938 Spring,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,8,1.000,4,13,0,0,,01403874
1938 Fall,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",2B,3,0.882,10,5,2,3,,01503874
1938 Fall,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",OF,37,0.988,77,3,1,3,,01503874
1938 Fall,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",SS,1,0.800,2,2,1,0,,01503874
1938 Spring,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",OF,35,0.965,106,3,4,2,,01503874
1938 Fall,Regular Season,Hankyu Club,7,"Shimomura, Yutaka",SS,3,1.000,5,9,0,0,,01503876
1938 Fall,Regular Season,Nagoya Club,11,"Tanaka, Minoru",3B,1,0.000,0,0,1,0,,01703874
1938 Fall,Regular Season,Nagoya Club,11,"Tanaka, Minoru",P,10,0.889,1,7,1,0,,01703874
1938 Spring,Regular Season,Nagoya Club,11,"Tanaka, Minoru",1B,2,1.000,8,0,0,0,,01703874
1938 Spring,Regular Season,Nagoya Club,11,"Tanaka, Minoru",2B,4,0.963,13,13,1,4,,01703874
1938 Spring,Regular Season,Nagoya Club,11,"Tanaka, Minoru",OF,1,0.000,0,0,0,0,,01703874
1938 Fall,Regular Season,Nankai Club,17,"Nakada, Michinobu",C,32,0.971,114,22,4,5,2,01703876
1938 Fall,Regular Season,Eagles,23,"Harris, Bucky",C,40,0.990,257,45,3,9,2,01803872
1938 Spring,Regular Season,Eagles,23,"Harris, Bucky",C,35,0.988,210,43,3,3,3,01803872
1938 Spring,Regular Season,Nagoya Club,1,"Kojima, Shigeo",1B,2,0.889,14,2,2,3,,01903872
1938 Spring,Regular Season,Nagoya Club,1,"Kojima, Shigeo",OF,12,0.944,17,0,1,0,,01903872
1938 Fall,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",2B,15,0.979,21,25,1,2,,01903874
1938 Fall,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",SS,15,0.898,34,54,10,8,,01903874
1938 Spring,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",3B,5,0.875,4,10,2,2,,01903874
1938 Spring,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",SS,30,0.860,54,99,25,14,,01903874
1938 Fall,Regular Season,Nankai Club,9,"Hirai, Isaburo",3B,20,0.904,16,69,9,6,,01903876
1938 Fall,Regular Season,Osaka Tigers,11,"Fujii, Isamu",OF,27,0.980,49,1,1,0,,03103872
1938 Spring,Regular Season,Osaka Tigers,11,"Fujii, Isamu",OF,30,0.958,46,0,2,0,,03103872
1938 Fall,Regular Season,Hankyu Club,1,"Miyatake, Saburo",1B,14,1.000,125,6,0,8,,03503872
1938 Fall,Regular Season,Hankyu Club,1,"Miyatake, Saburo",P,13,0.970,4,28,1,1,,03503872
1938 Spring,Regular Season,Hankyu Club,1,"Miyatake, Saburo",1B,17,0.980,142,8,3,18,,03503872
1938 Spring,Regular Season,Hankyu Club,1,"Miyatake, Saburo",P,6,0.846,0,11,2,0,,03503872
1938 Fall,Regular Season,Hankyu Club,30,"Yamashita, Minoru",1B,19,0.981,152,4,3,15,,03703872
1938 Spring,Regular Season,Hankyu Club,30,"Yamashita, Minoru",1B,19,0.981,149,3,3,10,,03703872
1938 Fall,Regular Season,Lion Baseball Club,1,"Kondo, Hisashi",P,17,1.000,2,25,0,2,,11013872
1938 Spring,Regular Season,Lion Baseball Club,1,"Kondo, Hisashi",P,16,0.935,2,27,2,2,,11013872
1938 Fall,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,15,1.000,1,14,0,1,,11013874
1938 Spring,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,12,1.000,3,14,0,1,,11013874
1938 Fall,Regular Season,Nagoya Club,8,"Murase, Ichizo",SS,38,0.854,66,133,34,11,,11013876
1938 Spring,Regular Season,Nagoya Club,8,"Murase, Ichizo",SS,35,0.893,56,127,22,22,,11013876
1938 Fall,Regular Season,Hankyu Club,8,"Shimamoto, Yoshifumi",C,9,1.000,28,4,0,0,0,11213872
1938 Spring,Regular Season,Hankyu Club,8,"Shimamoto, Yoshifumi",C,12,1.000,38,5,0,3,1,11213872
1938 Spring,Regular Season,Lion Baseball Club,2,"Fujinami, Mitsuo",2B,2,1.000,2,6,0,1,,11213874
1938 Spring,Regular Season,Lion Baseball Club,2,"Fujinami, Mitsuo",3B,2,0.500,0,1,1,0,,11213874
1938 Spring,Regular Season,Lion Baseball Club,2,"Fujinami, Mitsuo",C,3,1.000,15,4,0,0,0,11213874
1938 Fall,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",OF,15,0.955,21,0,1,0,,11313872
1938 Spring,Regular Season,Tokyo Senators,20,"Iemura, Sotaro",OF,29,0.932,65,4,5,3,,11313872
1938 Fall,Regular Season,Hankyu Club,25,"Odano, Kashiwa",P,6,1.000,2,8,0,0,,11313876
1938 Spring,Regular Season,Hankyu Club,25,"Odano, Kashiwa",P,10,0.957,3,19,1,0,,11313876
1938 Fall,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",SS,27,0.924,42,92,11,12,,11413874
1938 Spring,Regular Season,Osaka Tigers,29,"Minagawa, Sadayuki",SS,5,1.000,12,13,0,4,,11413874
1938 Fall,Regular Season,Tokyo Senators,21,"Endo, Chujiro",1B,35,0.983,278,12,5,30,,11513872
1938 Fall,Regular Season,Tokyo Senators,21,"Endo, Chujiro",P,2,1.000,0,2,0,0,,11513872
1938 Spring,Regular Season,Tokyo Senators,21,"Endo, Chujiro",OF,3,0.750,2,1,1,0,,11513872
1938 Spring,Regular Season,Tokyo Senators,21,"Endo, Chujiro",P,8,1.000,1,11,0,2,,11513872
1938 Fall,Regular Season,Nankai Club,15,"Kurio, Nobuo",1B,2,1.000,12,0,0,0,,11513876
1938 Fall,Regular Season,Nankai Club,15,"Kurio, Nobuo",OF,15,1.000,10,0,0,0,,11513876
1938 Fall,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",OF,38,0.955,61,2,3,0,,11613872
1938 Spring,Regular Season,Tokyo Kyojin,3,"Nakajima, Haruyasu",OF,35,0.989,87,6,1,4,,11613872
1938 Fall,Regular Season,Nagoya Club,5,"Shiraki, Kazuji",OF,33,0.929,51,1,4,0,,11713874
1938 Spring,Regular Season,Nagoya Club,5,"Shiraki, Kazuji",OF,31,0.961,67,7,3,2,,11713874
1938 Fall,Regular Season,Lion Baseball Club,23,"Tamakoshi, Toshio",1B,16,0.986,137,3,2,8,,11713876
1938 Fall,Regular Season,Hankyu Club,14,"Nishimura, Masao",OF,32,0.986,68,2,1,0,,11813872
1938 Spring,Regular Season,Hankyu Club,14,"Nishimura, Masao",OF,35,0.988,77,2,1,2,,11813872
1938 Fall,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",OF,9,1.000,3,0,0,0,,11913874
1938 Spring,Regular Season,Osaka Tigers,22,"Tsukamoto, Hiromutsu",OF,8,1.000,9,0,0,0,,11913874
1938 Fall,Regular Season,Nagoya Golden Dolphins,2,"Nagai, Masahisa",2B,3,0.923,6,6,1,1,,11913876
1938 Fall,Regular Season,Hankyu Club,23,"Horio, Fumihito",OF,25,1.000,49,4,0,1,,13313872
1938 Spring,Regular Season,Hankyu Club,23,"Horio, Fumihito",OF,31,1.000,100,4,0,3,,13313872
1938 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",P,7,1.000,1,18,0,1,,13913872
1938 Fall,Regular Season,Lion Baseball Club,10,"Hino, Hiromi",C,4,1.000,4,0,0,0,0,21023874
1938 Spring,Regular Season,Lion Baseball Club,10,"Hino, Hiromi",C,10,0.982,46,9,1,0,5,21023874
1938 Spring,Regular Season,Lion Baseball Club,10,"Hino, Hiromi",OF,1,0.000,0,0,0,0,,21023874
1938 Fall,Regular Season,Nankai Club,6,"Ryu, Sesho",P,6,0.857,0,12,2,1,,21023876
1938 Fall,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,36,0.906,46,99,15,9,,21123872
1938 Spring,Regular Season,Osaka Tigers,1,"Igaue, Jungo",3B,34,0.936,35,82,8,11,,21123872
1938 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",3B,2,0.875,1,6,1,0,,21223874
1938 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",C,18,0.959,81,13,4,1,2,21223874
1938 Fall,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",P,1,1.000,0,3,0,1,,21223874
1938 Spring,Regular Season,Nagoya Golden Dolphins,5,"Matsumoto, Mitsuhiko",C,25,0.974,94,18,3,2,0,21223874
1938 Fall,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,39,0.952,122,97,11,24,,21323872
1938 Spring,Regular Season,Hankyu Club,10,"Uno, Kinji",2B,33,0.960,88,78,7,28,,21323872
1938 Fall,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,36,0.994,132,25,1,3,5,21323874
1938 Spring,Regular Season,Hankyu Club,12,"Ohara, Toshio",C,27,0.962,86,14,4,4,2,21323874
1938 Fall,Regular Season,Osaka Tigers,14,"Kinoshita, Isamu",P,2,1.000,0,1,0,0,,21323876
1938 Fall,Regular Season,Tokyo Senators,3,"Moriguchi, Jiro",OF,34,0.965,80,3,3,3,,21423874
1938 Spring,Regular Season,Tokyo Senators,3,"Moriguchi, Jiro",OF,8,0.889,7,1,1,0,,21423874
1938 Fall,Regular Season,Nankai Club,5,"Suzuki, Yoshitaro",3B,15,0.907,16,33,5,2,,21523876
1938 Fall,Regular Season,Nankai Club,5,"Suzuki, Yoshitaro",OF,5,0.857,5,1,1,1,,21523876
1938 Fall,Regular Season,Nankai Club,5,"Suzuki, Yoshitaro",P,11,0.938,2,13,1,1,,21523876
1938 Fall,Regular Season,Tokyo Kyojin,10,"Nakayama, Takeshi",C,1,1.000,0,1,0,0,0,21623872
1938 Fall,Regular Season,Lion Baseball Club,7,"Kito, Kazuo",OF,40,0.942,46,3,3,1,,21723872
1938 Spring,Regular Season,Lion Baseball Club,7,"Kito, Kazuo",2B,4,0.813,6,7,3,1,,21723872
1938 Spring,Regular Season,Lion Baseball Club,7,"Kito, Kazuo",OF,22,0.972,30,5,1,1,,21723872
1938 Fall,Regular Season,Osaka Tigers,12,"Tanaka, Yoshio",C,31,0.970,106,22,4,2,0,21723874
1938 Spring,Regular Season,Osaka Tigers,12,"Tanaka, Yoshio",C,24,0.958,102,13,5,1,0,21723874
