Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1959,Regular Season,Kokutetsu Swallows,27,"Negoro, Hiromitsu",C,112,0.987,498,41,7,5,5,01003804
1959,Regular Season,Mainichi Daiei Orions,16,"Taki, Yoshihiko",OF,2,0.000,0,0,0,0,,01003805
1959,Regular Season,Mainichi Daiei Orions,16,"Taki, Yoshihiko",P,8,1.000,1,1,0,0,,01003805
1959,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",2B,1,0.000,0,0,0,0,,01003807
1959,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,120,0.976,195,9,5,3,,01003807
1959,Regular Season,Nankai Hawks,54,"Nakajima, Hiroyuki",2B,4,0.889,4,4,1,2,,01003808
1959,Regular Season,Mainichi Daiei Orions,11,"Aramaki, Atsushi",P,55,1.000,4,67,0,4,,01103801
1959,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",1B,1,0.000,0,0,0,0,,01103802
1959,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,56,0.970,6,58,2,4,,01103802
1959,Regular Season,Toei Flyers,17,"Iio, Tameo",P,52,0.981,14,38,1,4,,01103803
1959,Regular Season,Kintetsu Buffalo,3,"Iko, Teruo",OF,84,0.991,97,10,1,2,,01103804
1959,Regular Season,Taiyo Whales,12,"Aso, Saneo",SS,98,0.934,139,242,27,38,,01103808
1959,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",P,36,0.947,8,28,2,5,,01203802
1959,Regular Season,Nankai Hawks,28,"Fukuda, Masahisa",OF,7,1.000,2,0,0,0,,01203804
1959,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",OF,1,0.000,0,0,0,0,,01203806
1959,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",P,42,0.972,5,30,1,0,,01203806
1959,Regular Season,Kintetsu Buffalo,24,"Bottler, Ron",1B,62,0.986,534,20,8,48,,01203808
1959,Regular Season,Kintetsu Buffalo,24,"Bottler, Ron",C,40,0.989,163,13,2,2,3,01203808
1959,Regular Season,Mainichi Daiei Orions,3,"Enomoto, Kihachi",1B,125,0.993,1211,64,9,96,,01303800
1959,Regular Season,Mainichi Daiei Orions,3,"Enomoto, Kihachi",OF,13,0.960,24,0,1,0,,01303800
1959,Regular Season,Yomiuri Giants,47,"Kawano, Tadashi",OF,58,1.000,47,5,0,1,,01303806
1959,Regular Season,Kokutetsu Swallows,8,"Ugai, Katsumi",2B,3,1.000,6,4,0,2,,01303807
1959,Regular Season,Kokutetsu Swallows,8,"Ugai, Katsumi",OF,38,1.000,49,0,0,0,,01303807
1959,Regular Season,Kokutetsu Swallows,48,"Onogi, Takashi",P,11,1.000,0,2,0,0,,01303808
1959,Regular Season,Nankai Hawks,26,"Hasegawa, Shigeo",OF,109,0.959,133,8,6,1,,01403802
1959,Regular Season,Nankai Hawks,48,"Watarai, Sumio",1B,2,0.000,0,0,0,0,,01403806
1959,Regular Season,Nankai Hawks,48,"Watarai, Sumio",OF,15,0.000,0,0,0,0,,01403806
1959,Regular Season,Nishitetsu Lions,1,"Kobuchi, Taisuke",2B,53,0.944,71,115,11,16,,01503804
1959,Regular Season,Nishitetsu Lions,1,"Kobuchi, Taisuke",3B,28,0.971,20,46,2,2,,01503804
1959,Regular Season,Nishitetsu Lions,1,"Kobuchi, Taisuke",SS,19,0.970,30,34,2,14,,01503804
1959,Regular Season,Nishitetsu Lions,26,"Kawai, Yasuhiko",C,90,0.990,443,56,5,9,4,01503805
1959,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",1B,31,0.987,219,9,3,16,,01503806
1959,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",OF,88,0.978,171,4,4,0,,01503806
1959,Regular Season,Chunichi Dragons,5,"Kataoka, Hiro",C,3,1.000,5,4,0,0,0,01503808
