Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1955,Regular Season,Nankai Hawks,53,"Sato, Shigeo",1B,16,0.972,34,1,1,5,,01003800
1955,Regular Season,Tombo Unions,16,"Taki, Yoshihiko",P,46,0.976,5,35,1,2,,01003805
1955,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,133,0.967,226,8,8,0,,01003807
1955,Regular Season,Daiei Stars,27,"Arai, Shigeru",OF,11,0.889,8,0,1,0,,01103800
1955,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,49,0.965,3,80,3,6,,01103801
1955,Regular Season,Daiei Stars,21,"Iio, Tameo",P,37,0.974,3,35,1,4,,01103803
1955,Regular Season,Mainichi Orions,40,"Iiyama, Heiichi",3B,3,1.000,1,0,0,0,,01103809
1955,Regular Season,Toei Flyers,36,"Asahara, Naoto",1B,45,0.984,292,15,5,17,,01103872
1955,Regular Season,Toei Flyers,36,"Asahara, Naoto",OF,36,0.971,33,1,1,1,,01103872
1955,Regular Season,Toei Flyers,18,"Imanishi, Rentaro",P,20,1.000,7,24,0,0,,01103892
1955,Regular Season,Taiyo Whales,32,"Suzuki, Shigeru",P,11,0.800,1,7,2,0,,01203800
1955,Regular Season,Kintetsu Pearls,37,"Nagai, Yasuo",P,51,0.956,3,40,2,0,,01203807
1955,Regular Season,Hankyu Braves,21,"Takada, Kosaku",P,3,1.000,0,2,0,0,,01203809
1955,Regular Season,Mainichi Orions,3,"Enomoto, Kihachi",1B,139,0.994,1458,55,9,114,,01303800
1955,Regular Season,Kokutetsu Swallows,8,"Ugai, Katsumi",1B,34,0.985,196,2,3,17,,01303807
1955,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,118,0.996,1208,42,5,77,,01303876
1955,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,43,1.000,13,62,0,6,,01303891
1955,Regular Season,Osaka Tigers,31,"Kawanishi, Toshio",OF,3,1.000,5,0,0,0,,01303892
1955,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,14,0.957,2,20,1,0,,01303898
1955,Regular Season,Mainichi Orions,39,"Takahashi, Koichi",P,1,0.000,0,0,0,0,,01403800
1955,Regular Season,Tombo Unions,3,"Hyodo, Tadashi",1B,55,0.977,243,9,6,23,,01403807
1955,Regular Season,Tombo Unions,3,"Hyodo, Tadashi",OF,6,1.000,3,0,0,0,,01403807
1955,Regular Season,Tombo Unions,3,"Hyodo, Tadashi",P,3,1.000,0,1,0,0,,01403807
1955,Regular Season,Hankyu Braves,29,"Nara, Fujiya",OF,15,1.000,12,0,0,0,,01403809
1955,Regular Season,Chunichi Dragons,39,"Okuhara, Tameo",P,1,0.000,0,0,0,0,,01503800
1955,Regular Season,Taiyo Whales,43,"Sugiura, Ryutaro",P,2,1.000,0,1,0,0,,01503803
1955,Regular Season,Chunichi Dragons,22,"Kawai, Yasuhiko",C,112,0.988,581,62,8,5,6,01503805
1955,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,124,0.957,210,285,22,56,,01503809
1955,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",SS,2,1.000,1,5,0,1,,01503809
