Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1998,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",P,27,1.000,4,16,0,1,,01003880
1998,Regular Season,Yomiuri Giants,61,"Horita, Ichiro",OF,13,1.000,2,0,0,0,,01003884
1998,Regular Season,Yomiuri Giants,23,"Yanagisawa, Yuichi",C,8,1.000,30,1,0,0,0,01003889
1998,Regular Season,Hanshin Tigers,40,"Arikura, Masashi",P,1,0.667,0,2,1,0,,01103881
1998,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",2B,15,1.000,26,35,0,5,,01103883
1998,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",3B,60,0.956,45,64,5,8,,01103883
1998,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",SS,51,0.990,74,115,2,27,,01103883
1998,Regular Season,Kintetsu Buffaloes,22,"Isobe, Koichi",C,70,0.993,254,39,2,2,1,01103884
1998,Regular Season,Kintetsu Buffaloes,22,"Isobe, Koichi",OF,71,0.981,103,1,2,1,,01103884
1998,Regular Season,Orix Bluewave,1,"Fujimoto, Hiroshi",1B,26,1.000,56,1,0,7,,01203860
1998,Regular Season,Orix Bluewave,1,"Fujimoto, Hiroshi",2B,1,1.000,0,2,0,0,,01203860
1998,Regular Season,Orix Bluewave,1,"Fujimoto, Hiroshi",3B,10,0.846,2,9,2,1,,01203860
1998,Regular Season,Chunichi Dragons,44,"Mitsuyama, Hidekazu",C,15,1.000,22,2,0,0,0,01203862
1998,Regular Season,Seibu Lions,43,"Yokota, Hisanori",P,21,0.966,4,24,1,0,,01203864
1998,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",1B,4,1.000,5,0,0,0,,01203866
1998,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",2B,1,1.000,1,0,0,0,,01203881
1998,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",3B,2,1.000,2,1,0,0,,01203881
1998,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",SS,1,0.750,1,2,1,0,,01203881
1998,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",2B,3,1.000,1,1,0,0,,01203883
1998,Regular Season,Yokohama BayStars,14,"Morinaka, Masao",P,6,0.000,0,0,0,0,,01203884
1998,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",P,56,0.947,6,12,1,1,,01203886
1998,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,26,0.935,7,22,2,2,,01203887
1998,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,18,0.955,2,19,1,0,,01303864
1998,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",1B,128,0.996,1037,80,4,84,,01303868
1998,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",OF,1,1.000,1,0,0,0,,01303868
1998,Regular Season,Hanshin Tigers,19,"Kawajiri, Tetsuro",P,25,0.982,7,48,1,6,,01303880
1998,Regular Season,Seibu Lions,23,"Otsuka, Koji",OF,53,0.972,70,0,2,0,,01303881
1998,Regular Season,Chunichi Dragons,25,"Kadokura, Ken",P,26,0.971,10,24,1,2,,01303882
1998,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",1B,2,1.000,1,0,0,0,,01303885
1998,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",3B,132,0.971,118,280,12,27,,01303885
1998,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,28,0.974,10,27,1,0,,01403862
1998,Regular Season,Chunichi Dragons,63,"Kojima, Keiichi",P,5,1.000,0,2,0,0,,01403868
1998,Regular Season,Hanshin Tigers,57,"Yamaoka, Hiroyuki",P,21,1.000,1,7,0,0,,01403886
