Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1989,Regular Season,Orix Braves,34,"Mori, Koji",P,40,1.000,4,5,0,1,,01003865
1989,Regular Season,Kintetsu Buffaloes,7,"Awaguchi, Kenji",OF,65,1.000,63,3,0,1,,01103843
1989,Regular Season,Chunichi Dragons,38,"Omiya, Tatsuo",C,26,0.984,58,4,1,0,2,01103844
1989,Regular Season,Yomiuri Giants,52,"Inoe, Shinji",OF,75,1.000,104,2,0,0,,01103860
1989,Regular Season,Lotte Orions,27,"Ushijima, Kazuhiko",P,21,0.966,6,22,1,1,,01103861
1989,Regular Season,Lotte Orions,62,"Ito, Fumio",OF,5,1.000,3,0,0,0,,01103862
1989,Regular Season,Fukuoka Daiei Hawks,12,"Inoe, Yuji",P,57,1.000,5,23,0,1,,01103863
1989,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",P,41,0.941,4,12,1,0,,01103864
1989,Regular Season,Hiroshima Toyo Carp,36,"Imai, Joji",OF,2,0.000,0,0,0,0,,01103865
1989,Regular Season,Chunichi Dragons,46,"Takashima, Satoru",P,1,1.000,0,2,0,0,,01103866
1989,Regular Season,Chunichi Dragons,26,"Nakajima, Haruhiko",P,7,1.000,1,2,0,1,,01103868
1989,Regular Season,Fukuoka Daiei Hawks,39,"Fujimoto, Hiroshi",1B,3,1.000,29,6,0,2,,01203860
1989,Regular Season,Fukuoka Daiei Hawks,39,"Fujimoto, Hiroshi",3B,74,0.955,60,153,10,15,,01203860
1989,Regular Season,Kintetsu Buffaloes,56,"Mitsuyama, Hidekazu",C,11,1.000,19,5,0,0,0,01203862
1989,Regular Season,Fukuoka Daiei Hawks,14,"Wakai, Motoyasu",2B,1,1.000,1,1,0,0,,01203866
1989,Regular Season,Fukuoka Daiei Hawks,14,"Wakai, Motoyasu",3B,1,1.000,0,1,0,0,,01203866
1989,Regular Season,Fukuoka Daiei Hawks,14,"Wakai, Motoyasu",OF,81,0.968,118,2,4,0,,01203866
1989,Regular Season,Seibu Lions,48,"Maeda, Koji",P,3,1.000,0,1,0,0,,01203869
1989,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",P,18,0.977,8,34,1,5,,01303844
1989,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",1B,85,0.991,621,59,6,52,,01303848
1989,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",OF,5,1.000,9,0,0,0,,01303848
1989,Regular Season,Lotte Orions,34,"Kasahara, Eiichi",P,1,0.000,0,0,0,0,,01303862
1989,Regular Season,Kintetsu Buffaloes,4,"Oishi, Daijiro",2B,108,0.980,263,263,11,62,,01303863
1989,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,61,0.976,7,33,1,1,,01303864
1989,Regular Season,Hanshin Tigers,5,"Kanamori, Eiji",1B,3,1.000,21,1,0,4,,01303865
1989,Regular Season,Hanshin Tigers,5,"Kanamori, Eiji",OF,31,1.000,41,2,0,0,,01303865
1989,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",C,8,0.927,37,1,3,1,3,01303868
1989,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",P,54,1.000,7,20,0,1,,01303869
1989,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,35,1.000,16,43,0,1,,01403862
1989,Regular Season,Yokohama Taiyo Whales,45,"Muraoka, Koichi",2B,5,1.000,10,8,0,3,,01403867
1989,Regular Season,Yokohama Taiyo Whales,45,"Muraoka, Koichi",3B,25,1.000,10,22,0,1,,01403867
1989,Regular Season,Yokohama Taiyo Whales,45,"Muraoka, Koichi",SS,16,0.968,10,20,1,2,,01403867
1989,Regular Season,Chunichi Dragons,54,"Komatsuzaki, Yoshihisa",1B,2,1.000,2,1,0,0,,01503860
1989,Regular Season,Chunichi Dragons,54,"Komatsuzaki, Yoshihisa",OF,20,1.000,20,1,0,0,,01503860
1989,Regular Season,Yakult Swallows,48,"Sakurai, Shinichi",2B,18,0.968,30,31,2,8,,01503862
1989,Regular Season,Yakult Swallows,48,"Sakurai, Shinichi",3B,8,0.857,1,5,1,0,,01503862
1989,Regular Season,Yakult Swallows,48,"Sakurai, Shinichi",SS,1,1.000,0,2,0,0,,01503862
1989,Regular Season,Yokohama Taiyo Whales,21,"Nomura, Hiroki",P,33,0.964,6,21,1,2,,01503866
1989,Regular Season,Seibu Lions,44,"Kurohara, Yuji",P,3,1.000,0,1,0,0,,01503867
1989,Regular Season,Chunichi Dragons,96,"Kitamura, Shunsuke",2B,2,1.000,3,5,0,2,,01503868
1989,Regular Season,Hiroshima Toyo Carp,6,"Kobayakawa, Takehiko",1B,108,0.995,857,74,5,60,,01503869
1989,Regular Season,Chunichi Dragons,19,"Yonemura, Akira",P,25,1.000,5,11,0,1,,01603860
1989,Regular Season,Yomiuri Giants,60,"Shirahata, Takahiro",OF,14,1.000,16,0,0,0,,01703860
1989,Regular Season,Yokohama Taiyo Whales,12,"Takahashi, Kazuhiko",P,6,1.000,1,3,0,0,,01703862
1989,Regular Season,Seibu Lions,9,"Seike, Masakazu",SS,6,0.889,0,8,1,1,,01703863
1989,Regular Season,Hiroshima Toyo Carp,12,"Takagi, Nobuhiro",P,3,0.500,1,0,1,0,,01703865
1989,Regular Season,Lotte Orions,48,"Takahashi, Chuichi",OF,17,0.955,21,0,1,0,,01703869
1989,Regular Season,Hanshin Tigers,0,"Nakano, Satoru",OF,111,0.993,144,5,1,0,,01903862
1989,Regular Season,Yomiuri Giants,22,"Nakao, Takayoshi",C,86,0.996,517,44,2,6,3,01903863
1989,Regular Season,Yomiuri Giants,28,"Hirota, Hiroaki",P,36,0.917,2,9,1,1,,01903864
1989,Regular Season,Orix Braves,16,"Ito, Atsunori",P,24,1.000,2,13,0,1,,01903866
1989,Regular Season,Yomiuri Giants,37,"Tsusue, Hideaki",1B,3,1.000,17,2,0,1,,01903867
1989,Regular Season,Nippon-Ham Fighters,7,"Nakajima, Terushi",1B,26,0.991,103,6,1,5,,01903868
1989,Regular Season,Nippon-Ham Fighters,7,"Nakajima, Terushi",OF,68,0.966,109,3,4,0,,01903868
1989,Regular Season,Hiroshima Toyo Carp,49,"Allen, Rod",OF,73,0.989,88,4,1,1,,03403868
1989,Regular Season,Hanshin Tigers,33,"Kaneko, Seiichi",OF,75,1.000,62,1,0,0,,03503868
1989,Regular Season,Yakult Swallows,63,"Kato, Hiroto",P,31,0.929,8,31,3,2,,05003868
1989,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",SS,2,0.750,1,2,1,0,,05303868
1989,Regular Season,Seibu Lions,39,"Destrade, Orestes",1B,4,0.974,34,3,1,3,,07303868
1989,Regular Season,Yomiuri Giants,15,"Yamakura, Kazuhiro",C,45,0.992,246,17,2,2,2,11013846
1989,Regular Season,Hanshin Tigers,7,"Mayumi, Akinobu",OF,76,0.993,131,5,1,0,,11013847
1989,Regular Season,Fukuoka Daiei Hawks,35,"Yoshida, Hiroyuki",C,25,0.986,125,16,2,1,1,11013848
1989,Regular Season,Fukuoka Daiei Hawks,21,"Nishikawa, Yoshiaki",P,23,1.000,1,15,0,0,,11013862
1989,Regular Season,Orix Braves,58,"Yamanaka, Kenji",2B,2,0.833,2,3,1,1,,11013866
1989,Regular Season,Yokohama Taiyo Whales,37,"Hino, Yoshiaki",1B,4,0.889,8,0,1,1,,11213860
1989,Regular Season,Yokohama Taiyo Whales,37,"Hino, Yoshiaki",2B,7,1.000,5,11,0,3,,11213860
1989,Regular Season,Yokohama Taiyo Whales,37,"Hino, Yoshiaki",3B,7,0.667,0,4,2,0,,11213860
1989,Regular Season,Yokohama Taiyo Whales,37,"Hino, Yoshiaki",SS,25,0.972,25,44,2,6,,11213860
1989,Regular Season,Lotte Orions,10,"Furukawa, Shinichi",OF,92,0.968,148,2,5,1,,11213862
1989,Regular Season,Lotte Orions,16,"Horii, Tsuneo",P,18,0.833,0,5,1,0,,11213863
1989,Regular Season,Hanshin Tigers,3,"Yagi, Hiroshi",3B,8,1.000,1,8,0,1,,11213864
1989,Regular Season,Hanshin Tigers,3,"Yagi, Hiroshi",OF,7,1.000,9,0,0,0,,11213864
1989,Regular Season,Hanshin Tigers,3,"Yagi, Hiroshi",SS,86,0.962,116,185,12,34,,11213864
1989,Regular Season,Fukuoka Daiei Hawks,15,"Hatayama, Hitoshi",OF,51,0.980,47,1,1,0,,11213867
1989,Regular Season,Chunichi Dragons,0,"Fujio, Yasuharu",OF,6,1.000,6,1,0,0,,11213869
1989,Regular Season,Seibu Lions,45,"Okubo, Hiromoto",C,3,0.800,4,0,1,0,0,11313860
1989,Regular Season,Yokohama Taiyo Whales,39,"Okamoto, Tetsushi",C,6,1.000,17,5,0,0,0,11313862
1989,Regular Season,Kintetsu Buffaloes,13,"Ishimoto, Yoshiaki",P,14,1.000,1,10,0,0,,11313863
1989,Regular Season,Yokohama Taiyo Whales,8,"Ono, Yuji",1B,33,0.991,219,11,2,19,,11313864
1989,Regular Season,Yokohama Taiyo Whales,8,"Ono, Yuji",3B,2,1.000,0,1,0,0,,11313864
1989,Regular Season,Hanshin Tigers,1,"Noda, Koji",P,43,0.971,7,27,1,1,,11313866
1989,Regular Season,Seibu Lions,52,"Oda, Shinya",P,25,1.000,0,1,0,0,,11313869
1989,Regular Season,Yakult Swallows,28,"Yaegashi, Yukio",1B,1,1.000,2,0,0,0,,11413843
1989,Regular Season,Yakult Swallows,28,"Yaegashi, Yukio",C,15,1.000,15,3,0,0,2,11413843
1989,Regular Season,Fukuoka Daiei Hawks,33,"Yamaguchi, Yuji",OF,12,1.000,6,0,0,0,,11413862
1989,Regular Season,Fukuoka Daiei Hawks,27,"Yamanaka, Kiyoshi",C,34,0.992,107,14,1,1,1,11413863
1989,Regular Season,Kintetsu Buffaloes,61,"Kanazawa, Nobuhiko",1B,1,1.000,2,0,0,1,,11413866
1989,Regular Season,Kintetsu Buffaloes,61,"Kanazawa, Nobuhiko",OF,1,0.000,0,0,0,0,,11413866
1989,Regular Season,Yomiuri Giants,18,"Kuwata, Masumi",P,30,0.944,15,52,4,1,,11513862
1989,Regular Season,Chunichi Dragons,35,"Kataoka, Mitsuhiro",1B,2,1.000,6,0,0,0,,11513863
1989,Regular Season,Chunichi Dragons,35,"Kataoka, Mitsuhiro",2B,10,0.967,12,17,1,6,,11513863
1989,Regular Season,Chunichi Dragons,35,"Kataoka, Mitsuhiro",3B,10,0.909,3,7,1,1,,11513863
1989,Regular Season,Yomiuri Giants,40,"Sato, Hiroshi",3B,2,1.000,2,0,0,0,,11513864
1989,Regular Season,Hiroshima Toyo Carp,19,"Kiyokawa, Eiji",P,44,1.000,0,11,0,0,,11513869
1989,Regular Season,Yakult Swallows,1,"Wakamatsu, Tsutomu",OF,2,0.000,0,0,0,0,,11613843
1989,Regular Season,Kintetsu Buffaloes,34,"Murata, Tatsumi",P,14,1.000,4,17,0,0,,11713840
1989,Regular Season,Hiroshima Toyo Carp,2,"Takahashi, Yoshihiko",3B,2,0.833,4,1,1,0,,11713842
1989,Regular Season,Hiroshima Toyo Carp,2,"Takahashi, Yoshihiko",SS,124,0.964,160,318,18,68,,11713842
1989,Regular Season,Fukuoka Daiei Hawks,23,"Takayanagi, Hideki",OF,39,1.000,53,1,0,0,,11713848
1989,Regular Season,Fukuoka Daiei Hawks,3,"Sasaki, Makoto",OF,123,0.993,279,9,2,4,,11713860
1989,Regular Season,Yomiuri Giants,25,"Kono, Junki",OF,63,1.000,40,2,0,0,,11713863
1989,Regular Season,Hanshin Tigers,24,"Sumitomo, Kazuya",P,44,0.955,3,18,1,0,,11713865
1989,Regular Season,Hiroshima Toyo Carp,21,"Kawashima, Ken",P,10,1.000,4,3,0,0,,11713866
1989,Regular Season,Nippon-Ham Fighters,17,"Sato, Seiichi",P,47,1.000,6,17,0,1,,11713867
