Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2016,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",P,17,1.000,1,4,0,0,,01005112
2016,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",1B,9,1.000,83,6,0,3,,01005113
2016,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",3B,40,0.897,14,47,7,0,,01005113
2016,Regular Season,Orix Buffaloes,1,"Nakajima, Hiroyuki",SS,5,0.947,5,13,1,2,,01005113
2016,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",OF,104,0.990,192,7,2,2,,01005117
2016,Regular Season,Hanshin Tigers,9,"Takayama, Shun",OF,124,0.967,177,1,6,0,,01005132
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,1.000,0,3,0,0,,01005133
2016,Climax Series - First Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,1,0.000,0,0,0,0,,01005133
2016,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",P,25,0.976,10,30,1,1,,01005133
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,1,0.857,1,5,1,0,,01005135
2016,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",P,27,1.000,18,27,0,2,,01005135
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,4,0.000,0,0,0,0,,01005137
2016,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,23,0.941,13,19,2,1,,01005137
2016,Regular Season,Hiroshima Toyo Carp,48,"Nishihara, Keita",P,2,1.000,0,2,0,0,,01005139
2016,Climax Series - Final Stage,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,3,1.000,36,2,0,4,,01103888
2016,Japan Series,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,3,1.000,17,3,0,0,,01103888
2016,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,118,0.995,996,93,5,82,,01103888
2016,Regular Season,Hanshin Tigers,32,"Arai, Ryota",1B,3,1.000,7,0,0,1,,01105112
2016,Regular Season,Hanshin Tigers,32,"Arai, Ryota",3B,17,0.951,8,31,2,5,,01105112
2016,Regular Season,Hanshin Tigers,32,"Arai, Ryota",OF,7,1.000,5,0,0,0,,01105112
2016,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",OF,33,0.926,24,1,2,0,,01105115
2016,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",1B,48,1.000,239,12,0,17,,01105131
2016,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",3B,2,0.000,0,0,0,0,,01105131
2016,Regular Season,Tokyo Yakult Swallows,24,"Araki, Takahiro",OF,5,1.000,5,2,0,0,,01105131
2016,Regular Season,Orix Buffaloes,60,"Akama, Ken",P,24,0.909,1,9,1,1,,01105132
2016,Regular Season,Yokohama DeNA Baystars,4,"Aranami, Sho",OF,27,1.000,44,0,0,0,,01105133
2016,Regular Season,Hokkaido Nippon-Ham Fighters,49,"Ishikawa, Shingo",OF,8,1.000,9,0,0,0,,01105135
2016,Regular Season,Fukuoka Softbank Hawks,42,"Iida, Yuya",P,30,0.875,0,7,1,0,,01105137
2016,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",1B,35,0.996,214,19,1,21,,01205112
2016,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",2B,2,0.000,0,0,0,0,,01205112
2016,Regular Season,Chiba Lotte Marines,2,"Nemoto, Shunichi",OF,5,1.000,3,0,0,0,,01205112
2016,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",2B,3,1.000,7,4,0,1,,01205114
2016,Regular Season,Chunichi Dragons,63,"Donoue, Naomichi",SS,129,0.984,199,405,10,76,,01205114
2016,Regular Season,Tohoku Rakuten Golden Eagles,30,"Hasebe, Kohei",P,2,0.000,0,0,0,0,,01205116
2016,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,11,1.000,3,1,0,0,,01205117
2016,Climax Series - First Stage,Chiba Lotte Marines,29,"Nishino, Yuji",P,1,0.000,0,0,0,0,,01205118
2016,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",P,42,1.000,0,6,0,0,,01205118
2016,Regular Season,Tokyo Yakult Swallows,62,"Tokuyama, Takeaki",P,3,1.000,1,0,0,0,,01205135
2016,Climax Series - First Stage,Chiba Lotte Marines,28,"Matsunaga, Takahiro",P,1,0.000,0,0,0,0,,01205137
2016,Regular Season,Chiba Lotte Marines,28,"Matsunaga, Takahiro",P,53,0.778,0,7,2,0,,01205137
2016,Regular Season,Yomiuri Giants,8,"Kataoka, Yasuyuki",2B,25,1.000,47,60,0,20,,01305110
2016,Regular Season,Tohoku Rakuten Golden Eagles,8,"Imae, Toshiaki",1B,4,0.968,30,0,1,3,,01305115
2016,Regular Season,Tohoku Rakuten Golden Eagles,8,"Imae, Toshiaki",3B,83,0.954,59,150,10,13,,01305115
2016,Regular Season,Orix Buffaloes,98,"Ota, Atori",P,1,1.000,0,1,0,0,,01305116
2016,Regular Season,Hiroshima Toyo Carp,29,"Egusa, Hirotaka",P,8,1.000,1,6,0,1,,01305117
2016,Regular Season,Hanshin Tigers,4,"Uemoto, Hiroki",2B,26,0.957,35,53,4,6,,01305118
2016,Regular Season,Hanshin Tigers,4,"Uemoto, Hiroki",3B,5,0.769,0,10,3,0,,01305118
2016,Regular Season,Chunichi Dragons,8,"Ohshima, Yohei",OF,143,0.990,300,4,3,0,,01305131
2016,Climax Series - Final Stage,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,1,1.000,0,1,0,0,,01305132
2016,Climax Series - First Stage,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,1,1.000,1,1,0,0,,01305132
2016,Regular Season,Yokohama DeNA Baystars,21,"Imanaga, Shota",P,22,0.957,5,17,1,1,,01305132
2016,Regular Season,Hanshin Tigers,13,"Enokida, Daiki",P,35,1.000,2,8,0,0,,01305133
2016,Climax Series - Final Stage,Hokkaido Nippon-Ham Fighters,11,"Ohtani, Shohei",P,2,1.000,1,1,0,0,,01305137
2016,Japan Series,Hokkaido Nippon-Ham Fighters,11,"Ohtani, Shohei",P,1,0.000,0,0,0,0,,01305137
2016,Regular Season,Hokkaido Nippon-Ham Fighters,11,"Ohtani, Shohei",P,21,0.970,9,23,1,2,,01305137
2016,Regular Season,Tohoku Rakuten Golden Eagles,36,"Uchida, Yasuhito",1B,8,1.000,69,2,0,5,,01305139
2016,Regular Season,Tohoku Rakuten Golden Eagles,36,"Uchida, Yasuhito",3B,9,0.944,6,11,1,3,,01305139
2016,Climax Series - Final Stage,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",OF,3,1.000,5,0,0,0,,01405116
2016,Japan Series,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",OF,5,1.000,7,0,0,0,,01405116
2016,Regular Season,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",1B,7,0.978,43,1,1,3,,01405116
2016,Regular Season,Hiroshima Toyo Carp,44,"Matsuyama, Ryuhei",OF,60,0.985,63,1,1,0,,01405116
2016,Climax Series - Final Stage,Hiroshima Toyo Carp,37,"Noma, Takayoshi",OF,1,1.000,1,0,0,0,,01405130
2016,Japan Series,Hiroshima Toyo Carp,37,"Noma, Takayoshi",OF,2,1.000,2,0,0,0,,01405130
2016,Regular Season,Hiroshima Toyo Carp,37,"Noma, Takayoshi",OF,19,1.000,14,0,0,0,,01405130
2016,Regular Season,Yokohama DeNA Baystars,58,"Nogawa, Takuto",P,6,0.500,0,1,1,0,,01405132
2016,Regular Season,Yokohama DeNA Baystars,66,"Nishimori, Masashi",C,2,1.000,5,1,0,0,0,01405135
2016,Climax Series - Final Stage,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,2,1.000,0,2,0,0,,01405139
2016,Regular Season,Fukuoka Softbank Hawks,38,"Mori, Yuito",P,56,0.938,5,10,1,1,,01405139
2016,Regular Season,Chiba Lotte Marines,11,"Ohmine, Yuta",P,14,1.000,2,10,0,1,,01505114
2016,Regular Season,Tohoku Rakuten Golden Eagles,58,"Karashima, Wataru",P,13,1.000,4,8,0,0,,01505118
2016,Regular Season,Tohoku Rakuten Golden Eagles,9,"Okoye, Louis",OF,45,1.000,84,1,0,0,,01505132
2016,Regular Season,Saitama Seibu Lions,2,"Kaneko, Yuji",3B,29,0.877,17,47,9,3,,01505137
2016,Regular Season,Saitama Seibu Lions,2,"Kaneko, Yuji",OF,94,0.983,112,5,2,1,,01505137
2016,Regular Season,Saitama Seibu Lions,2,"Kaneko, Yuji",SS,24,0.943,33,49,5,8,,01505137
2016,Regular Season,Yomiuri Giants,31,"Matsumoto, Tetsuya",OF,41,1.000,35,0,0,0,,01605114
2016,Regular Season,Tohoku Rakuten Golden Eagles,31,"Mima, Manabu",P,26,1.000,7,21,0,1,,01605133
