Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1972,Regular Season,Chunichi Dragons,9,"Hishikawa, Akira",OF,6,1.000,11,0,0,0,,01003820
1972,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,40,1.000,7,14,0,2,,01003821
1972,Regular Season,Hiroshima Toyo Carp,37,"Nishizawa, Masaji",C,7,1.000,15,1,0,0,2,01003843
1972,Regular Season,Kintetsu Buffaloes,37,"Hirano, Mitsuyasu",OF,3,1.000,2,0,0,0,,01003845
1972,Regular Season,Hankyu Braves,44,"Inoe, Osamu",2B,35,0.981,55,50,2,16,,01103820
1972,Regular Season,Hankyu Braves,44,"Inoe, Osamu",3B,42,0.930,13,27,3,4,,01103820
1972,Regular Season,Hankyu Braves,44,"Inoe, Osamu",SS,37,0.938,37,98,9,15,,01103820
1972,Regular Season,Lotte Orions,26,"Otsuka, Yasuo",C,2,0.000,0,0,0,0,0,01103822
1972,Regular Season,Lotte Orions,26,"Otsuka, Yasuo",OF,1,0.000,0,0,0,0,,01103822
1972,Regular Season,Taiyo Whales,5,"Ito, Isao",C,121,0.989,569,74,7,7,5,01103823
1972,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",P,14,0.909,2,8,1,1,,01103826
1972,Regular Season,Hanshin Tigers,37,"Ikejima, Kazuhiko",P,21,0.917,1,10,1,2,,01103841
1972,Regular Season,Yomiuri Giants,55,"Awaguchi, Kenji",OF,5,1.000,4,0,0,0,,01103843
1972,Regular Season,Lotte Orions,49,"Ueda, Yozo",P,6,1.000,1,2,0,0,,01103845
1972,Regular Season,Nishitetsu Lions,41,"Pointer, Aaron",1B,36,0.984,113,11,2,14,,01203841
1972,Regular Season,Nishitetsu Lions,41,"Pointer, Aaron",2B,2,1.000,5,5,0,1,,01203841
1972,Regular Season,Nishitetsu Lions,41,"Pointer, Aaron",3B,2,1.000,1,8,0,1,,01203841
1972,Regular Season,Nishitetsu Lions,41,"Pointer, Aaron",OF,51,0.983,58,1,1,0,,01203841
1972,Regular Season,Lotte Orions,10,"Miyawaki, Satoshi",P,3,1.000,0,4,0,0,,01203845
1972,Regular Season,Nishitetsu Lions,3,"Enomoto, Kihachi",1B,45,0.995,362,16,2,36,,01303800
1972,Regular Season,Taiyo Whales,44,"Oikawa, Nobuji",P,1,1.000,0,1,0,0,,01303820
1972,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",P,8,1.000,0,4,0,0,,01303824
1972,Regular Season,Nishitetsu Lions,35,"Ogawa, Hirofumi",OF,8,1.000,12,1,0,0,,01303829
1972,Regular Season,Nankai Hawks,16,"Emoto, Takenori",P,38,0.944,7,44,3,1,,01303843
1972,Regular Season,Nankai Hawks,24,"Kadota, Sumiyoshi",P,12,1.000,2,9,0,1,,01303845
1972,Regular Season,Nishitetsu Lions,28,"Miyadera, Katsutoshi",C,72,0.986,188,25,3,3,2,01403829
1972,Regular Season,Hankyu Braves,41,"Watanabe, Hiroki",P,5,0.000,0,0,0,0,,01403845
1972,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",1B,5,1.000,5,0,0,2,,01503806
1972,Regular Season,Taiyo Whales,26,"Kondo, Kazuhiko",OF,5,1.000,10,0,0,0,,01503806
1972,Regular Season,Taiyo Whales,1,"Kondo, Akihito",2B,24,0.990,43,61,1,19,,01503821
1972,Regular Season,Taiyo Whales,1,"Kondo, Akihito",3B,19,0.950,9,29,2,2,,01503821
1972,Regular Season,Taiyo Whales,1,"Kondo, Akihito",OF,16,1.000,15,2,0,1,,01503821
1972,Regular Season,Taiyo Whales,1,"Kondo, Akihito",SS,1,0.000,0,0,0,0,,01503821
1972,Regular Season,Taiyo Whales,24,"Kotani, Tadakatsu",P,18,1.000,1,5,0,0,,01503826
1972,Regular Season,Nankai Hawks,10,"Shimano, Ikuo",OF,72,0.988,156,4,2,0,,01503827
1972,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",C,120,0.992,560,68,5,5,3,01503829
1972,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",OF,4,1.000,6,0,0,0,,01503829
1972,Regular Season,Hiroshima Toyo Carp,23,"Kamigochi, Makoto",OF,52,1.000,66,5,0,2,,01503841
1972,Regular Season,Nankai Hawks,13,"Kuroda, Masahiro",C,4,1.000,2,0,0,0,0,01503845
1972,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,129,0.982,564,77,12,9,6,01603809
1972,Regular Season,Hanshin Tigers,12,"Wada, Toru",1B,51,0.992,368,20,3,38,,01603829
1972,Regular Season,Hanshin Tigers,12,"Wada, Toru",C,2,1.000,2,0,0,0,0,01603829
1972,Regular Season,Hanshin Tigers,12,"Wada, Toru",OF,5,1.000,3,0,0,0,,01603829
1972,Regular Season,Yomiuri Giants,21,"Takahashi, Kazumi",P,43,0.977,2,40,1,7,,01703820
1972,Regular Season,Nankai Hawks,1,"Sakurai, Teruhide",2B,123,0.990,356,350,7,96,,01703824
1972,Regular Season,Kintetsu Buffaloes,26,"Tameike, Toshitaka",3B,2,0.000,0,0,1,0,,01703828
1972,Regular Season,Kintetsu Buffaloes,26,"Tameike, Toshitaka",OF,1,0.000,0,0,0,0,,01703828
1972,Regular Season,Hanshin Tigers,8,"Sato, Masaharu",OF,78,0.979,91,4,2,1,,01703841
1972,Regular Season,Nankai Hawks,25,"Smith, Willie",1B,6,1.000,41,2,0,5,,01703845
1972,Regular Season,Nankai Hawks,25,"Smith, Willie",OF,111,0.989,170,4,2,0,,01703845
1972,Regular Season,Nankai Hawks,25,"Smith, Willie",P,2,0.000,0,0,0,0,,01703845
1972,Regular Season,Hanshin Tigers,39,"Nakamura, Koreyasu",2B,1,1.000,1,1,0,0,,01903824
1972,Regular Season,Taiyo Whales,2,"Nakatsuka, Masayuki",OF,120,0.995,204,5,1,1,,01903826
1972,Regular Season,Nishitetsu Lions,21,"Higashio, Osamu",P,55,0.976,14,68,2,9,,01903828
1972,Regular Season,Lotte Orions,43,"Doi, Kenji",OF,5,1.000,1,0,0,0,,01903841
1972,Regular Season,Nishitetsu Lions,1,"Takahashi, Fumio",OF,74,1.000,106,2,0,0,,01903843
1972,Regular Season,Nishitetsu Lions,29,"Toyota, Kenji",P,21,1.000,0,13,0,0,,01903845
1972,Regular Season,Kintetsu Buffaloes,6,"Yasui, Toshinori",2B,72,0.974,146,121,7,35,,03103825
1972,Regular Season,Kintetsu Buffaloes,6,"Yasui, Toshinori",3B,37,0.958,27,65,4,3,,03103825
1972,Regular Season,Kintetsu Buffaloes,6,"Yasui, Toshinori",SS,5,1.000,2,3,0,0,,03103825
1972,Regular Season,Hanshin Tigers,2,"Noda, Masanori",2B,74,0.975,121,154,7,35,,11013820
1972,Regular Season,Hanshin Tigers,2,"Noda, Masanori",3B,32,0.957,8,36,2,0,,11013820
1972,Regular Season,Yomiuri Giants,7,"Shibata, Isao",OF,127,0.992,249,4,2,1,,11013825
