Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1954,Regular Season,Takahashi Unions,16,"Taki, Yoshihiko",P,55,0.917,11,55,6,0,,01003805
1954,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,80,0.969,151,6,5,2,,01003807
1954,Regular Season,Toei Flyers,13,"Sasahara, Etsuro",1B,5,1.000,8,0,0,0,,01003809
1954,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",OF,1,0.000,0,0,0,0,,01103801
1954,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,49,0.967,11,78,3,5,,01103801
1954,Regular Season,Daiei Stars,21,"Iio, Tameo",P,36,1.000,2,30,0,2,,01103803
1954,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",1B,2,1.000,8,1,0,1,,01103805
1954,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",2B,20,0.922,20,27,4,3,,01103805
1954,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",3B,9,0.941,5,11,1,0,,01103805
1954,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",OF,1,0.000,0,0,0,0,,01103805
1954,Regular Season,Mainichi Orions,40,"Iiyama, Heiichi",2B,4,1.000,3,4,0,1,,01103809
1954,Regular Season,Mainichi Orions,40,"Iiyama, Heiichi",3B,7,0.941,1,15,1,0,,01103809
1954,Regular Season,Toei Flyers,28,"Asahara, Naoto",1B,61,0.992,471,15,4,30,,01103872
1954,Regular Season,Toei Flyers,28,"Asahara, Naoto",OF,83,0.971,131,2,4,0,,01103872
1954,Regular Season,Toei Flyers,18,"Imanishi, Rentaro",P,29,1.000,2,41,0,2,,01103892
1954,Regular Season,Hankyu Braves,20,"Ikeda, Zenzo",P,9,1.000,2,3,0,0,,01103894
1954,Regular Season,Hankyu Braves,5,"Uchio, Isamu",2B,4,1.000,4,3,0,2,,01103898
1954,Regular Season,Hankyu Braves,5,"Uchio, Isamu",3B,2,1.000,1,2,0,0,,01103898
1954,Regular Season,Hankyu Braves,5,"Uchio, Isamu",SS,1,0.000,0,0,0,0,,01103898
1954,Regular Season,Kintetsu Pearls,8,"Nemoto, Rikuo",C,9,0.929,11,2,1,0,0,01203805
1954,Regular Season,Kintetsu Pearls,37,"Nagai, Yasuo",P,22,0.900,0,9,1,0,,01203807
1954,Regular Season,Hankyu Braves,21,"Takada, Kosaku",P,10,1.000,0,5,0,0,,01203809
1954,Regular Season,Kokutetsu Swallows,39,"Ugai, Katsumi",1B,59,0.986,493,11,7,37,,01303807
1954,Regular Season,Kokutetsu Swallows,39,"Ugai, Katsumi",2B,18,0.917,27,28,5,5,,01303807
1954,Regular Season,Kokutetsu Swallows,39,"Ugai, Katsumi",3B,1,0.750,2,1,1,1,,01303807
1954,Regular Season,Toei Flyers,36,"Ono, Hiroshi",3B,3,1.000,1,10,0,0,,01303809
1954,Regular Season,Hiroshima Carp,3,"Osawa, Nobuo",1B,111,0.991,1201,37,11,100,,01303874
1954,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,129,0.995,1331,45,7,105,,01303876
1954,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,30,1.000,13,46,0,4,,01303891
1954,Regular Season,Chunichi Dragons,3,"Kunieda, Toshimichi",OF,9,0.909,10,0,1,0,,01303896
1954,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,28,1.000,3,28,0,3,,01303898
1954,Regular Season,Takahashi Unions,12,"Fujii, Seiichiro",P,5,1.000,1,3,0,0,,01403805
1954,Regular Season,Mainichi Orions,26,"Hyodo, Tadashi",1B,12,0.957,63,4,3,6,,01403807
1954,Regular Season,Hankyu Braves,29,"Nara, Fujiya",1B,1,1.000,2,0,0,0,,01403809
1954,Regular Season,Hankyu Braves,29,"Nara, Fujiya",OF,29,1.000,29,0,0,0,,01403809
1954,Regular Season,Toei Flyers,10,"Ueno, Shigeo",P,33,1.000,3,22,0,2,,01503801
1954,Regular Season,Hiroshima Carp,4,"Sugiura, Ryutaro",P,13,0.833,0,5,1,0,,01503803
1954,Regular Season,Chunichi Dragons,22,"Kawai, Yasuhiko",C,65,0.986,316,29,5,3,5,01503805
1954,Regular Season,Yomiuri Giants,25,"Kasahara, Masayuki",P,30,0.957,9,35,2,3,,01503807
1954,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",2B,88,0.953,110,197,15,34,,01503809
1954,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",3B,1,1.000,1,0,0,0,,01503809
1954,Regular Season,Nishitetsu Lions,5,"Ogi, Akira",SS,14,0.962,18,33,2,7,,01503809
1954,Regular Season,Daiei Stars,29,"Takita, Masaharu",1B,115,0.992,1343,34,11,102,,01503896
1954,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",2B,30,0.977,43,43,2,11,,01503898
1954,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",3B,3,1.000,0,1,0,1,,01503898
1954,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",OF,1,0.000,0,0,0,0,,01503898
1954,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",SS,1,0.000,0,0,0,0,,01503898
1954,Regular Season,Hankyu Braves,12,"Shibata, Eiji",P,46,0.982,8,47,1,4,,01603801
1954,Regular Season,Mainichi Orions,15,"Miyazaki, Kazuo",OF,2,0.000,0,0,0,0,,01603805
1954,Regular Season,Mainichi Orions,15,"Miyazaki, Kazuo",P,24,1.000,1,26,0,1,,01603805
1954,Regular Season,Hiroshima Carp,11,"Mitsuyoshi, Tsutomu",P,2,1.000,1,1,0,0,,01603807
1954,Regular Season,Nankai Hawks,60,"Nomura, Katsuya",C,8,1.000,18,0,0,0,0,01603809
1954,Regular Season,Kintetsu Pearls,34,"Kimino, Kenichi",1B,15,0.978,125,9,3,19,,01703807
1954,Regular Season,Kintetsu Pearls,12,"Kayahara, Minoru",OF,21,0.929,24,2,2,1,,01703809
1954,Regular Season,Yomiuri Giants,18,"Nakao, Hiroshi",P,37,1.000,4,48,0,3,,01703878
