Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2024,Regular Season,Hiroshima Toyo Carp,34,"Takahashi, Kouya",P,1,0.000,0,0,0,0,,01005134
2024,Regular Season,Yomiuri Giants,28,"Takahashi, Rei",P,11,1.000,2,4,0,0,,01005136
2024,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",P,11,1.000,2,5,0,0,,01005137
2024,Regular Season,Chiba Lotte Marines,35,"Tanaka, Haruya",P,4,1.000,0,1,0,0,,01005157
2024,Regular Season,Tokyo Yakult Swallows,65,"Suzuki, Kyo",C,2,1.000,4,1,0,0,0,01005159
2024,Climax Series - First Stage,Hokkaido Nippon-Ham Fighters,52,"Ikeda, Takahide",P,2,1.000,0,1,0,0,,01105134
2024,Regular Season,Hokkaido Nippon-Ham Fighters,52,"Ikeda, Takahide",P,29,1.000,1,2,0,0,,01105134
2024,Climax Series - First Stage,Chiba Lotte Marines,23,"Ishikawa, Shingo",OF,1,0.000,0,0,0,0,,01105135
2024,Regular Season,Chiba Lotte Marines,23,"Ishikawa, Shingo",OF,11,0.875,14,0,2,0,,01105135
2024,Regular Season,Yomiuri Giants,63,"Izumi, Keisuke",P,35,1.000,3,7,0,1,,01105138
2024,Regular Season,Fukuoka Softbank Hawks,55,"Ishizuka, Soichiro",1B,11,0.983,54,4,1,4,,01105151
2024,Regular Season,Orix Buffaloes,20,"Abe, Shota",P,17,1.000,0,4,0,0,,01105153
2024,Regular Season,Hanshin Tigers,63,"Ishiguro, Yuya",P,3,1.000,0,1,0,0,,01105159
2024,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",P,20,1.000,5,15,0,2,,01205118
2024,Regular Season,Saitama Seibu Lions,20,"Tamura, Ichiro",P,28,1.000,1,2,0,0,,01205134
2024,Regular Season,Chiba Lotte Marines,48,"Nakamura, Toshiya",P,17,1.000,5,4,0,0,,01205138
2024,Regular Season,Tohoku Rakuten Golden Eagles,29,"Takada, Koichi",P,5,1.000,0,1,0,0,,01205153
2024,Regular Season,Hokkaido Nippon-Ham Fighters,16,"Tatsu, Kota",P,1,0.000,0,0,0,0,,01205155
2024,Regular Season,Hanshin Tigers,62,"Ueda, Kai",OF,34,1.000,13,0,0,0,,01305130
2024,Regular Season,Chunichi Dragons,8,"Ohshima, Yohei",OF,20,1.000,28,1,0,0,,01305131
2024,Climax Series - Final Stage,Yokohama DeNA Baystars,16,"Ohnuki, Shinichi",P,1,1.000,0,1,0,0,,01305138
2024,Japan Series,Yokohama DeNA Baystars,16,"Ohnuki, Shinichi",P,2,1.000,1,0,0,0,,01305138
2024,Regular Season,Yokohama DeNA Baystars,16,"Ohnuki, Shinichi",P,15,0.968,13,17,1,3,,01305138
2024,Regular Season,Fukuoka Softbank Hawks,43,"Inoue, Tomoya",1B,4,1.000,23,1,0,2,,01305153
2024,Regular Season,Orix Buffaloes,64,"Ohsato, Kosei",1B,5,1.000,46,1,0,5,,01305155
2024,Regular Season,Orix Buffaloes,64,"Ohsato, Kosei",2B,30,0.963,39,66,4,12,,01305155
2024,Regular Season,Orix Buffaloes,64,"Ohsato, Kosei",3B,13,1.000,5,20,0,2,,01305155
2024,Regular Season,Orix Buffaloes,64,"Ohsato, Kosei",SS,6,0.957,5,17,1,3,,01305155
2024,Japan Series,Fukuoka Softbank Hawks,26,"Ohtsu, Ryosuke",P,1,0.000,0,0,0,0,,01305157
2024,Regular Season,Fukuoka Softbank Hawks,26,"Ohtsu, Ryosuke",P,19,1.000,5,14,0,1,,01305157
2024,Regular Season,Hiroshima Toyo Carp,55,"Matsuyama, Ryuhei",1B,3,1.000,24,3,0,2,,01405116
2024,Regular Season,Hiroshima Toyo Carp,37,"Noma, Takayoshi",OF,109,0.995,186,3,1,0,,01405130
2024,Regular Season,Hiroshima Toyo Carp,44,"Hayashi, Kota",1B,19,1.000,114,11,0,13,,01405138
2024,Regular Season,Yokohama DeNA Baystars,38,"Mori, Yuito",P,14,1.000,4,6,0,0,,01405139
2024,Regular Season,Hiroshima Toyo Carp,54,"Nirasawa, Yuya",1B,5,1.000,16,2,0,2,,01405151
