Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1973,Regular Season,Nittaku Home Flyers,51,"Hishikawa, Akira",OF,25,1.000,18,1,0,1,,01003820
1973,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,40,0.893,7,18,3,2,,01003821
1973,Regular Season,Hiroshima Toyo Carp,37,"Nishizawa, Masaji",C,66,0.993,272,19,2,0,3,01003843
1973,Regular Season,Kintetsu Buffaloes,37,"Hirano, Mitsuyasu",OF,21,1.000,19,0,0,0,,01003845
1973,Regular Season,Hiroshima Toyo Carp,12,"Matsubayashi, Shigeru",P,13,1.000,1,4,0,1,,01003847
1973,Regular Season,Hankyu Braves,5,"Inoe, Osamu",2B,11,0.941,8,8,1,2,,01103820
1973,Regular Season,Hankyu Braves,5,"Inoe, Osamu",3B,63,0.962,30,71,4,11,,01103820
1973,Regular Season,Hankyu Braves,5,"Inoe, Osamu",SS,13,0.895,3,14,2,2,,01103820
1973,Regular Season,Taiyo Whales,5,"Ito, Isao",C,130,0.993,642,74,5,10,3,01103823
1973,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",P,11,1.000,2,8,0,1,,01103826
1973,Regular Season,Hanshin Tigers,37,"Ikejima, Kazuhiko",P,1,1.000,0,1,0,1,,01103841
1973,Regular Season,Yomiuri Giants,55,"Awaguchi, Kenji",OF,4,1.000,2,0,0,0,,01103843
1973,Regular Season,Lotte Orions,49,"Ueda, Yozo",P,3,1.000,0,2,0,0,,01103845
1973,Regular Season,Lotte Orions,19,"Inoe, Keiichi",P,4,1.000,0,2,0,0,,01103847
1973,Regular Season,Lotte Orions,10,"Miyawaki, Satoshi",OF,1,0.000,0,0,0,0,,01203845
1973,Regular Season,Lotte Orions,10,"Miyawaki, Satoshi",P,1,1.000,2,2,0,0,,01203845
1973,Regular Season,Taiheiyo Club Lions,30,"Oikawa, Nobuji",P,4,1.000,0,3,0,0,,01303820
1973,Regular Season,Nankai Hawks,16,"Emoto, Takenori",OF,2,0.000,0,0,0,0,,01303843
1973,Regular Season,Nankai Hawks,16,"Emoto, Takenori",P,34,0.946,10,43,3,3,,01303843
1973,Regular Season,Nankai Hawks,24,"Kadota, Sumiyoshi",P,6,1.000,0,2,0,0,,01303845
1973,Regular Season,Taiyo Whales,45,"Okue, Hideyuki",P,1,0.000,0,0,0,0,,01303847
1973,Regular Season,Taiheiyo Club Lions,28,"Miyadera, Katsutoshi",C,104,0.987,351,41,5,11,11,01403829
1973,Regular Season,Kintetsu Buffaloes,26,"Kondo, Kazuhiko",1B,3,1.000,6,2,0,2,,01503806
1973,Regular Season,Kintetsu Buffaloes,26,"Kondo, Kazuhiko",OF,4,1.000,4,0,0,0,,01503806
1973,Regular Season,Taiyo Whales,1,"Kondo, Akihito",2B,2,1.000,3,6,0,1,,01503821
1973,Regular Season,Taiyo Whales,1,"Kondo, Akihito",3B,1,0.750,2,1,1,0,,01503821
1973,Regular Season,Taiyo Whales,1,"Kondo, Akihito",OF,8,0.900,9,0,1,0,,01503821
1973,Regular Season,Kintetsu Buffaloes,49,"Kato, Hideo",P,21,1.000,0,8,0,1,,01503824
1973,Regular Season,Taiyo Whales,24,"Kotani, Tadakatsu",P,37,0.917,0,11,1,1,,01503826
1973,Regular Season,Nankai Hawks,10,"Shimano, Ikuo",OF,130,0.991,332,9,3,3,,01503827
1973,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",C,116,0.994,472,59,3,6,3,01503829
1973,Regular Season,Hiroshima Toyo Carp,23,"Kamigochi, Makoto",3B,61,0.918,39,84,11,6,,01503841
1973,Regular Season,Hiroshima Toyo Carp,23,"Kamigochi, Makoto",OF,74,0.990,99,3,1,0,,01503841
1973,Regular Season,Lotte Orions,23,"Koganemaru, Mitsuru",1B,2,1.000,3,1,0,0,,01503843
1973,Regular Season,Nankai Hawks,13,"Kuroda, Masahiro",C,1,0.000,0,0,0,0,0,01503845
1973,Regular Season,Nankai Hawks,13,"Kuroda, Masahiro",OF,2,0.000,0,0,0,0,,01503845
1973,Regular Season,Nankai Hawks,13,"Kuroda, Masahiro",SS,1,0.000,0,0,0,0,,01503845
1973,Regular Season,Taiyo Whales,22,"Shimizu, Hiroyoshi",3B,3,1.000,0,2,0,0,,01503847
1973,Regular Season,Taiyo Whales,22,"Shimizu, Hiroyoshi",SS,9,0.929,3,10,1,1,,01503847
1973,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,129,0.981,549,78,12,4,10,01603809
1973,Regular Season,Hanshin Tigers,12,"Wada, Toru",1B,59,0.997,324,23,1,30,,01603829
1973,Regular Season,Yomiuri Giants,21,"Takahashi, Kazumi",OF,1,0.000,0,0,0,0,,01703820
1973,Regular Season,Yomiuri Giants,21,"Takahashi, Kazumi",P,45,0.978,12,75,2,6,,01703820
1973,Regular Season,Nankai Hawks,1,"Sakurai, Teruhide",2B,111,0.990,265,335,6,87,,01703824
1973,Regular Season,Kintetsu Buffaloes,33,"Tameike, Toshitaka",2B,1,1.000,1,1,0,0,,01703828
1973,Regular Season,Hanshin Tigers,8,"Sato, Masaharu",OF,83,0.985,133,2,2,0,,01703841
1973,Regular Season,Nankai Hawks,25,"Smith, Willie",1B,29,0.991,193,19,2,20,,01703845
1973,Regular Season,Nankai Hawks,25,"Smith, Willie",OF,8,1.000,14,1,0,0,,01703845
1973,Regular Season,Taiyo Whales,2,"Nakatsuka, Masayuki",1B,4,1.000,16,0,0,0,,01903826
1973,Regular Season,Taiyo Whales,2,"Nakatsuka, Masayuki",OF,81,0.993,143,0,1,0,,01903826
1973,Regular Season,Taiheiyo Club Lions,21,"Higashio, Osamu",OF,3,0.000,0,0,0,0,,01903828
1973,Regular Season,Taiheiyo Club Lions,21,"Higashio, Osamu",P,48,0.947,8,81,5,5,,01903828
1973,Regular Season,Taiyo Whales,33,"Takahashi, Shigeyuki",P,44,0.981,8,45,1,4,,01903829
1973,Regular Season,Lotte Orions,43,"Doi, Kenji",OF,8,1.000,9,0,0,0,,01903841
1973,Regular Season,Nittaku Home Flyers,44,"Fukumoto, Manichiro",P,1,0.000,0,0,0,0,,01903847
1973,Regular Season,Kintetsu Buffaloes,6,"Yasui, Toshinori",2B,29,0.984,61,62,2,20,,03103825
1973,Regular Season,Kintetsu Buffaloes,6,"Yasui, Toshinori",3B,18,0.963,5,21,1,0,,03103825
1973,Regular Season,Kintetsu Buffaloes,6,"Yasui, Toshinori",SS,1,0.667,2,0,1,0,,03103825
1973,Regular Season,Hanshin Tigers,2,"Noda, Masanori",2B,102,0.982,191,201,7,44,,11013820
1973,Regular Season,Hanshin Tigers,2,"Noda, Masanori",3B,7,1.000,2,10,0,0,,11013820
1973,Regular Season,Hanshin Tigers,2,"Noda, Masanori",OF,1,0.000,0,0,0,0,,11013820
1973,Regular Season,Yomiuri Giants,7,"Shibata, Isao",OF,122,1.000,250,9,0,3,,11013825
1973,Regular Season,Nittaku Home Flyers,11,"Fujiwara, Makoto",P,17,1.000,0,6,0,0,,11013828
1973,Regular Season,Nittaku Home Flyers,11,"Fujiwara, Makoto",SS,1,0.000,0,0,0,0,,11013828
1973,Regular Season,Yakult Atoms,37,"Nagai, Shigeo",2B,5,1.000,4,3,0,0,,11013841
1973,Regular Season,Yakult Atoms,37,"Nagai, Shigeo",OF,1,0.000,0,0,0,0,,11013841
1973,Regular Season,Lotte Orions,38,"Narishige, Haruo",P,8,0.500,0,1,1,0,,11013845
1973,Regular Season,Taiheiyo Club Lions,2,"Mayumi, Akinobu",SS,2,0.500,0,1,1,0,,11013847
1973,Regular Season,Taiyo Whales,28,"Matsuoka, Kosuke",2B,5,1.000,7,11,0,3,,11213824
1973,Regular Season,Taiyo Whales,28,"Matsuoka, Kosuke",3B,39,0.966,18,68,3,4,,11213824
1973,Regular Season,Taiyo Whales,28,"Matsuoka, Kosuke",SS,7,1.000,8,10,0,4,,11213824
1973,Regular Season,Taiyo Whales,34,"Yoneda, Keizaburo",3B,27,0.989,21,66,1,9,,11213826
1973,Regular Season,Taiyo Whales,34,"Yoneda, Keizaburo",SS,98,0.977,130,295,10,58,,11213826
1973,Regular Season,Yakult Atoms,33,"Yasuki, Shoji",P,1,0.000,0,0,0,0,,11213828
1973,Regular Season,Lotte Orions,1,"Lefebvre, Jim",1B,98,0.994,753,60,5,60,,11213847
1973,Regular Season,Lotte Orions,1,"Lefebvre, Jim",2B,10,0.964,10,17,1,5,,11213847
1973,Regular Season,Lotte Orions,1,"Lefebvre, Jim",3B,1,0.000,0,0,1,0,,11213847
1973,Regular Season,Lotte Orions,1,"Lefebvre, Jim",OF,1,0.000,0,0,0,0,,11213847
1973,Regular Season,Kintetsu Buffaloes,39,"Iwaki, Yasuro",C,38,0.991,86,19,1,2,1,11313820
1973,Regular Season,Lotte Orions,20,"Kitaru, Masaaki",P,44,1.000,13,40,0,5,,11313822
1973,Regular Season,Chunichi Dragons,16,"Ito, Hisatoshi",OF,1,0.000,0,0,0,0,,11313824
1973,Regular Season,Chunichi Dragons,16,"Ito, Hisatoshi",P,29,1.000,4,19,0,1,,11313824
1973,Regular Season,Hanshin Tigers,36,"Ueki, Kazutomo",P,3,1.000,0,1,0,0,,11313828
1973,Regular Season,Yakult Atoms,15,"Ishioka, Kozo",OF,4,0.000,0,0,0,0,,11313829
1973,Regular Season,Yakult Atoms,15,"Ishioka, Kozo",P,6,0.500,0,1,1,1,,11313829
1973,Regular Season,Yakult Atoms,15,"Ishioka, Kozo",SS,1,0.000,0,0,0,0,,11313829
1973,Regular Season,Yakult Atoms,8,"Uchida, Junzo",OF,76,1.000,90,3,0,0,,11313841
1973,Regular Season,Nittaku Home Flyers,41,"Eda, Koichi",OF,1,0.000,0,0,0,0,,11313847
1973,Regular Season,Nittaku Home Flyers,41,"Eda, Koichi",P,14,1.000,1,5,0,0,,11313847
1973,Regular Season,Chunichi Dragons,27,"Mizutani, Hisanobu",P,33,1.000,9,46,0,3,,11413808
1973,Regular Season,Nittaku Home Flyers,17,"Yamazaki, Takeaki",OF,1,0.000,0,0,0,0,,11413820
1973,Regular Season,Nittaku Home Flyers,17,"Yamazaki, Takeaki",P,39,1.000,2,8,0,0,,11413820
1973,Regular Season,Yomiuri Giants,31,"Yamashita, Tsukasa",2B,6,1.000,2,11,0,2,,11413824
1973,Regular Season,Lotte Orions,14,"Maeda, Kosuke",P,1,0.000,0,0,0,0,,11413841
1973,Regular Season,Yakult Atoms,28,"Yaegashi, Yukio",OF,2,1.000,2,0,0,0,,11413843
1973,Regular Season,Hanshin Tigers,25,"Yamamoto, Kazuyuki",P,18,1.000,1,9,0,0,,11413845
1973,Regular Season,Kintetsu Buffaloes,40,"Oba, Takahiro",1B,1,0.000,0,0,0,0,,11513824
1973,Regular Season,Kintetsu Buffaloes,40,"Oba, Takahiro",OF,2,0.000,0,0,0,0,,11513824
1973,Regular Season,Kintetsu Buffaloes,40,"Oba, Takahiro",P,12,0.833,3,2,1,1,,11513824
1973,Regular Season,Taiyo Whales,32,"Kusaka, Masakatsu",OF,27,1.000,25,1,0,0,,11513827
1973,Regular Season,Hanshin Tigers,47,"Kira, Shuichi",1B,1,0.000,0,0,0,0,,11513828
1973,Regular Season,Hanshin Tigers,47,"Kira, Shuichi",P,10,1.000,1,1,0,0,,11513828
1973,Regular Season,Hankyu Braves,29,"Kawamura, Kenichiro",1B,1,0.000,0,0,0,0,,11513845
1973,Regular Season,Nittaku Home Flyers,64,"Kamogawa, Kiyoshi",C,4,1.000,3,0,0,0,0,11513847
1973,Regular Season,Nittaku Home Flyers,64,"Kamogawa, Kiyoshi",OF,3,0.000,0,0,0,0,,11513847
1973,Regular Season,Nittaku Home Flyers,64,"Kamogawa, Kiyoshi",SS,2,0.000,0,0,0,0,,11513847
1973,Regular Season,Yakult Atoms,1,"Wakamatsu, Tsutomu",OF,127,0.986,205,6,3,1,,11613843
1973,Regular Season,Yomiuri Giants,38,"Suetsugu, Toshimitsu",OF,122,0.986,208,2,3,1,,11713820
1973,Regular Season,Nittaku Home Flyers,4,"Suenaga, Yoshiyuki",2B,12,1.000,20,23,0,6,,11713826
1973,Regular Season,Nittaku Home Flyers,4,"Suenaga, Yoshiyuki",SS,52,0.973,69,111,5,26,,11713826
1973,Regular Season,Yomiuri Giants,61,"Kono, Kazumasa",2B,5,1.000,10,10,0,3,,11713843
1973,Regular Season,Yomiuri Giants,61,"Kono, Kazumasa",SS,10,1.000,5,10,0,1,,11713843
1973,Regular Season,Nankai Hawks,31,"Sakata, Takashi",OF,70,1.000,49,0,0,0,,11713845
1973,Regular Season,Chunichi Dragons,9,"Taniki, Kyohei",OF,20,0.943,33,0,2,0,,11713847
1973,Regular Season,Yakult Atoms,25,"Funada, Kazuhide",1B,42,1.000,162,12,0,18,,11813825
1973,Regular Season,Yakult Atoms,25,"Funada, Kazuhide",2B,45,0.987,76,76,2,16,,11813825
1973,Regular Season,Yakult Atoms,25,"Funada, Kazuhide",3B,59,0.942,35,96,8,10,,11813825
1973,Regular Season,Yakult Atoms,25,"Funada, Kazuhide",OF,1,0.000,0,0,0,0,,11813825
1973,Regular Season,Yakult Atoms,25,"Funada, Kazuhide",SS,16,1.000,11,26,0,4,,11813825
1973,Regular Season,Lotte Orions,24,"Daigo, Takeo",1B,1,1.000,5,2,0,0,,11913804
1973,Regular Season,Lotte Orions,24,"Daigo, Takeo",C,41,0.989,83,3,1,0,0,11913804
1973,Regular Season,Yomiuri Giants,11,"Takahashi, Yoshimasa",P,25,0.917,2,20,2,1,,11913824
1973,Regular Season,Taiheiyo Club Lions,27,"Takenochi, Masashi",1B,108,0.997,1013,70,3,83,,11913826
1973,Regular Season,Yomiuri Giants,25,"Tomita, Masaru",2B,20,1.000,26,20,0,7,,11913828
1973,Regular Season,Yomiuri Giants,25,"Tomita, Masaru",3B,14,0.963,4,22,1,0,,11913828
1973,Regular Season,Yomiuri Giants,25,"Tomita, Masaru",OF,2,1.000,1,0,0,0,,11913828
