Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2008,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,4,1.000,13,2,0,0,0,01003886
2008,Regular Season,Orix Buffaloes,46,"Furuki, Katsuaki",OF,8,1.000,11,0,0,0,,01003888
2008,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",3B,4,1.000,0,1,0,0,,01005113
2008,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,122,0.979,204,359,12,79,,01005113
2008,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",P,11,1.000,1,3,0,0,,01005114
2008,Regular Season,Hokkaido Nippon-Ham Fighters,67,"Toyoshima, Akiyoshi",P,2,0.000,0,0,0,0,,01005116
2008,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",P,1,0.000,0,0,0,0,,01005117
2008,Regular Season,Tohoku Rakuten Golden Eagles,8,"Isobe, Koichi",OF,37,0.983,57,2,1,0,,01103884
2008,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",1B,91,0.999,818,59,1,75,,01103888
2008,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",3B,1,1.000,1,0,0,0,,01103888
2008,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",P,28,0.963,11,41,2,4,,01105111
2008,Regular Season,Chunichi Dragons,25,"Arai, Ryota",1B,4,1.000,8,0,0,1,,01105112
2008,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",OF,127,0.984,184,5,3,1,,01105115
2008,Regular Season,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",1B,17,0.972,65,5,2,12,,01105119
2008,Regular Season,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",3B,79,0.981,32,74,2,0,,01105119
2008,Regular Season,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",SS,3,1.000,1,1,0,0,,01105119
2008,Regular Season,Yomiuri Giants,37,"Fujita, Soichi",P,39,0.778,0,7,2,0,,01203886
2008,Regular Season,Chiba Lotte Marines,65,"Minami, Ryusuke",OF,19,1.000,23,0,0,0,,01205111
2008,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",2B,85,0.984,164,202,6,37,,01205112
2008,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",3B,2,1.000,3,4,0,0,,01205112
2008,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",SS,16,0.940,18,29,3,9,,01205112
2008,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",P,6,0.000,0,0,0,0,,01205113
2008,Regular Season,Chunichi Dragons,1,"Donoue, Naomichi",3B,2,0.000,0,0,0,0,,01205114
2008,Regular Season,Yomiuri Giants,13,"Hayashi, Masanori",P,11,0.000,0,0,0,0,,01205115
2008,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",P,13,1.000,3,13,0,3,,01205116
2008,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,56,1.000,3,11,0,0,,01205117
2008,Regular Season,Saitama Seibu Lions,17,"Yamazaki, Satoshi",P,3,1.000,0,1,0,0,,01205119
2008,Regular Season,Tohoku Rakuten Golden Eagles,7,"Yamasaki, Takeshi",1B,22,0.987,148,7,2,12,,01303868
2008,Regular Season,Yomiuri Giants,27,"Kadokura, Ken",P,11,1.000,0,2,0,0,,01303882
2008,Regular Season,Hokkaido Nippon-Ham Fighters,9,"Oda, Tomoyuki",1B,40,1.000,244,8,0,15,,01303886
2008,Regular Season,Saitama Seibu Lions,7,"Kataoka, Yasuyuki",2B,128,0.985,315,388,11,78,,01305110
2008,Regular Season,Saitama Seibu Lions,7,"Kataoka, Yasuyuki",SS,15,1.000,12,19,0,4,,01305110
2008,Regular Season,Hiroshima Toyo Carp,27,"Uemura, Kazuhiro",C,2,1.000,5,1,0,0,0,01305113
2008,Regular Season,Hiroshima Toyo Carp,19,"Ueno, Hirofumi",P,42,1.000,2,7,0,0,,01305114
2008,Regular Season,Chiba Lotte Marines,8,"Imae, Toshiaki",3B,117,0.978,98,174,6,4,,01305115
2008,Regular Season,Yokohama BayStars,58,"Ota, Atori",P,5,1.000,0,1,0,0,,01305116
2008,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",P,55,1.000,1,13,0,0,,01305117
2008,Regular Season,Orix Buffaloes,17,"Katsuki, Ryota",P,32,0.917,1,10,1,1,,01305119
2008,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,23,0.943,6,27,2,3,,01403862
2008,Regular Season,Tokyo Yakult Swallows,57,"Maruyama, Takashi",P,7,0.000,0,0,0,0,,01405110
2008,Regular Season,Orix Buffaloes,48,"Yoshino, Makoto",P,43,1.000,1,6,0,1,,01405111
2008,Regular Season,Hokkaido Nippon-Ham Fighters,43,"Hoshino, Yachiho",P,23,1.000,1,4,0,0,,01405112
2008,Regular Season,Tokyo Yakult Swallows,54,"Saito, Takayuki",OF,2,1.000,2,0,0,0,,01503880
2008,Regular Season,Chunichi Dragons,24,"Kuramoto, Hidenori",OF,69,0.976,39,1,1,1,,01503888
2008,Regular Season,Tohoku Rakuten Golden Eagles,0,"Sato, Hiroshi",P,1,1.000,0,1,0,0,,01505111
2008,Regular Season,Chiba Lotte Marines,1,"Ohmine, Yuta",P,7,1.000,2,6,0,0,,01505114
2008,Regular Season,Tokyo Yakult Swallows,16,"Kato, Mikinori",P,8,1.000,2,7,0,0,,01505116
2008,Regular Season,Saitama Seibu Lions,56,"Kurose, Haruki",SS,15,0.926,20,30,4,4,,01505119
2008,Regular Season,Saitama Seibu Lions,23,"Ming-Chieh, Hsu",P,17,1.000,1,6,0,1,,01605111
2008,Regular Season,Yokohama BayStars,34,"Mitsuhashi, Naoki",P,12,1.000,0,1,0,0,,01605112
2008,Regular Season,Yomiuri Giants,64,"Matsumoto, Tetsuya",OF,2,1.000,2,0,0,0,,01605114
2008,Regular Season,Orix Buffaloes,67,"Yokoyama, Tetsuya",C,2,1.000,2,0,0,0,0,01605117
2008,Regular Season,Chunichi Dragons,39,"Shimizu, Masaumi",C,16,1.000,46,7,0,0,1,01703884
2008,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",2B,11,1.000,20,19,0,3,,01705112
2008,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",3B,99,0.979,52,132,4,13,,01705112
2008,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",SS,1,0.000,0,0,0,0,,01705112
2008,Regular Season,Hanshin Tigers,51,"Sakurai, Kodai",OF,9,0.889,8,0,1,0,,01705115
2008,Regular Season,Yokohama BayStars,14,"Kobayashi, Futoshi",P,31,1.000,10,23,0,4,,01705116
2008,Regular Season,Hiroshima Toyo Carp,66,"Kimura, Shogo",2B,4,1.000,5,6,0,2,,01705117
2008,Regular Season,Hiroshima Toyo Carp,66,"Kimura, Shogo",3B,53,0.946,14,21,2,2,,01705117
2008,Regular Season,Hiroshima Toyo Carp,66,"Kimura, Shogo",SS,25,0.981,20,31,1,6,,01705117
2008,Regular Season,Orix Buffaloes,54,"Shimamura, Ikki",2B,31,0.994,64,94,1,14,,01705119
2008,Regular Season,Orix Buffaloes,54,"Shimamura, Ikki",3B,13,1.000,5,11,0,1,,01705119
2008,Regular Season,Orix Buffaloes,54,"Shimamura, Ikki",OF,1,0.000,0,0,0,0,,01705119
2008,Regular Season,Orix Buffaloes,54,"Shimamura, Ikki",SS,1,1.000,2,2,0,1,,01705119
2008,Regular Season,Tohoku Rakuten Golden Eagles,25,"Yokogawa, Fuminori",OF,48,0.987,75,2,1,2,,01805114
2008,Regular Season,Hiroshima Toyo Carp,25,"Seabol, Scott",1B,3,1.000,3,0,0,0,,01805116
