Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1983,Regular Season,Nankai Hawks,4,"Lyttle, Jim",OF,110,0.984,229,10,4,4,,01003844
1983,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",OF,114,0.992,231,11,2,1,,01003845
1983,Regular Season,Yokohama Taiyo Whales,2,"Lee, Leon",1B,125,0.993,1064,74,8,72,,01003846
1983,Regular Season,Yokohama Taiyo Whales,2,"Lee, Leon",OF,4,0.875,5,2,1,0,,01003846
1983,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",OF,13,1.000,15,0,0,0,,01003849
1983,Regular Season,Hanshin Tigers,32,"Hikima, Katsuyuki",2B,3,0.000,0,0,0,0,,01003863
1983,Regular Season,Hanshin Tigers,32,"Hikima, Katsuyuki",SS,8,0.865,10,22,5,4,,01003863
1983,Regular Season,Hankyu Braves,34,"Mori, Koji",P,13,1.000,3,2,0,0,,01003865
1983,Regular Season,Yokohama Taiyo Whales,28,"Nishimura, Hiromi",OF,34,1.000,24,2,0,0,,01003867
1983,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",OF,117,0.982,159,5,3,2,,01103843
1983,Regular Season,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,122,0.996,599,67,3,12,2,01103844
1983,Regular Season,Chunichi Dragons,31,"Ishii, Akio",OF,8,1.000,4,0,0,0,,01103846
1983,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,14,1.000,2,7,0,0,,01103849
1983,Regular Season,Chunichi Dragons,17,"Ushijima, Kazuhiko",P,37,0.947,4,14,1,0,,01103861
1983,Regular Season,Nankai Hawks,12,"Inoe, Yuji",P,35,0.971,5,29,1,2,,01103863
1983,Regular Season,Hiroshima Toyo Carp,36,"Imai, Joji",2B,3,1.000,0,2,0,1,,01103865
1983,Regular Season,Hiroshima Toyo Carp,36,"Imai, Joji",3B,4,1.000,0,2,0,0,,01103865
