Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1977,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,18,1.000,3,9,0,1,,01003821
1977,Regular Season,Crown Lighter Lions,10,"Nishizawa, Masaji",1B,1,1.000,2,0,0,0,,01003843
1977,Regular Season,Crown Lighter Lions,10,"Nishizawa, Masaji",C,2,1.000,6,0,0,0,0,01003843
1977,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",2B,6,0.895,10,7,2,2,,01003844
1977,Regular Season,Hiroshima Toyo Carp,6,"Lyttle, Jim",OF,111,0.990,196,9,2,2,,01003844
1977,Regular Season,Kintetsu Buffaloes,9,"Hirano, Mitsuyasu",OF,113,0.992,248,11,2,0,,01003845
1977,Regular Season,Chunichi Dragons,46,"Matsubayashi, Shigeru",P,4,1.000,0,5,0,0,,01003847
1977,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",C,1,0.750,3,0,1,0,0,01003849
1977,Regular Season,Nippon-Ham Fighters,33,"Murai, Hideshi",OF,2,1.000,4,0,0,0,,01003849
1977,Regular Season,Hankyu Braves,5,"Inoe, Osamu",2B,24,0.982,49,61,2,17,,01103820
1977,Regular Season,Hankyu Braves,5,"Inoe, Osamu",3B,2,1.000,1,0,0,0,,01103820
1977,Regular Season,Hankyu Braves,5,"Inoe, Osamu",SS,18,0.939,23,39,4,7,,01103820
1977,Regular Season,Taiyo Whales,5,"Ito, Isao",C,22,0.987,71,5,1,2,1,01103823
1977,Regular Season,Taiyo Whales,5,"Ito, Isao",OF,8,1.000,3,0,0,0,,01103823
1977,Regular Season,Chunichi Dragons,14,"Kamigaki, Masayuki",2B,8,1.000,13,18,0,3,,01103840
1977,Regular Season,Nippon-Ham Fighters,13,"Williams, Walt",OF,110,0.981,204,7,4,2,,01103842
1977,Regular Season,Yomiuri Giants,35,"Awaguchi, Kenji",OF,41,1.000,43,1,0,0,,01103843
1977,Regular Season,Nippon-Ham Fighters,27,"Omiya, Tatsuo",C,27,0.983,49,9,1,1,2,01103844
1977,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",P,44,1.000,10,36,0,2,,01103849
1977,Regular Season,Hanshin Tigers,3,"Ueda, Takuzo",P,4,1.000,0,2,0,0,,01303824
1977,Regular Season,Yakult Swallows,30,"Sera, Kenji",C,3,1.000,5,1,0,0,0,01303840
1977,Regular Season,Hanshin Tigers,29,"Emoto, Takenori",P,36,1.000,10,40,0,4,,01303843
1977,Regular Season,Taiyo Whales,17,"Saito, Akio",P,38,0.939,12,34,3,3,,01303844
1977,Regular Season,Hiroshima Toyo Carp,15,"Kadota, Sumiyoshi",P,2,0.000,0,0,0,0,,01303845
1977,Regular Season,Taiyo Whales,45,"Okue, Hideyuki",P,39,0.957,4,18,1,1,,01303847
1977,Regular Season,Yomiuri Giants,46,"Omata, Susumu",P,30,1.000,2,13,0,2,,01303849
1977,Regular Season,Hiroshima Toyo Carp,24,"Watanabe, Hiroki",P,39,1.000,2,10,0,1,,01403845
1977,Regular Season,Taiyo Whales,24,"Kotani, Tadakatsu",P,18,1.000,0,4,0,0,,01503826
1977,Regular Season,Hanshin Tigers,8,"Shimano, Ikuo",OF,57,1.000,67,1,0,0,,01503827
1977,Regular Season,Chunichi Dragons,23,"Kimata, Tatsuhiko",C,119,0.998,592,57,1,11,4,01503829
1977,Regular Season,Nankai Hawks,16,"Hopkins, Gail",1B,1,1.000,3,0,0,0,,01503840
1977,Regular Season,Nippon-Ham Fighters,25,"Kamigochi, Makoto",1B,6,1.000,35,3,0,1,,01503841
1977,Regular Season,Nippon-Ham Fighters,25,"Kamigochi, Makoto",2B,1,1.000,0,1,0,0,,01503841
1977,Regular Season,Nippon-Ham Fighters,25,"Kamigochi, Makoto",OF,23,0.957,42,2,2,2,,01503841
1977,Regular Season,Lotte Orions,14,"Tanaka, Yoshio",P,27,0.875,2,5,1,0,,01503842
1977,Regular Season,Yakult Swallows,33,"Takahashi, Hiroshi",C,2,1.000,4,0,0,0,0,01503844
1977,Regular Season,Nankai Hawks,39,"Kuroda, Masahiro",C,8,1.000,11,0,0,0,0,01503845
1977,Regular Season,Taiyo Whales,22,"Shimizu, Hiroyoshi",1B,1,1.000,2,0,0,0,,01503847
1977,Regular Season,Taiyo Whales,22,"Shimizu, Hiroyoshi",2B,5,0.889,4,4,1,1,,01503847
1977,Regular Season,Taiyo Whales,22,"Shimizu, Hiroyoshi",OF,11,1.000,4,1,0,0,,01503847
1977,Regular Season,Taiyo Whales,22,"Shimizu, Hiroyoshi",SS,2,0.750,1,2,1,1,,01503847
1977,Regular Season,Nankai Hawks,19,"Nomura, Katsuya",C,127,0.970,523,68,18,10,12,01603809
1977,Regular Season,Nankai Hawks,5,"Wada, Toru",C,11,0.955,20,1,1,0,1,01603829
1977,Regular Season,Nippon-Ham Fighters,18,"Takahashi, Kazumi",P,34,0.923,4,20,2,1,,01703820
1977,Regular Season,Nankai Hawks,1,"Sakurai, Teruhide",2B,94,0.974,171,209,10,42,,01703824
1977,Regular Season,Nankai Hawks,15,"Yonetani, Nobuo",OF,16,1.000,33,1,0,0,,01703840
1977,Regular Season,Chunichi Dragons,17,"Hayakawa, Minoru",P,6,1.000,0,2,0,0,,01703842
