Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1952,Regular Season,Mainichi Orions,51,"Taki, Yoshihiko",P,1,1.000,0,1,0,0,,01003805
1952,Regular Season,Shochiku Robins,5,"Yoshida, Kazuo",OF,17,1.000,37,4,0,1,,01003878
1952,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,26,0.939,4,27,2,4,,01103801
1952,Regular Season,Daiei Stars,21,"Iio, Tameo",P,5,1.000,0,2,0,0,,01103803
1952,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",P,6,1.000,1,4,0,0,,01103805
1952,Regular Season,Tokyu Flyers,28,"Asahara, Naoto",1B,71,0.982,535,11,10,48,,01103872
1952,Regular Season,Tokyu Flyers,28,"Asahara, Naoto",OF,55,0.988,81,2,1,2,,01103872
1952,Regular Season,Shochiku Robins,20,"Izutsu, Kenichi",OF,2,1.000,2,0,0,0,,01103878
1952,Regular Season,Shochiku Robins,20,"Izutsu, Kenichi",P,10,1.000,0,12,0,0,,01103878
1952,Regular Season,Taiyo Whales,18,"Imanishi, Rentaro",P,16,0.938,2,13,1,0,,01103892
1952,Regular Season,Hankyu Braves,20,"Ikeda, Zenzo",P,25,0.944,11,23,2,4,,01103894
1952,Regular Season,Hankyu Braves,5,"Uchio, Isamu",2B,2,0.800,2,2,1,0,,01103898
1952,Regular Season,Hankyu Braves,5,"Uchio, Isamu",SS,43,0.940,50,123,11,22,,01103898
1952,Regular Season,Kokutetsu Swallows,26,"Kubo, Goichi",OF,36,0.964,26,1,1,0,,01203801
1952,Regular Season,Kintetsu Pearls,8,"Nemoto, Rikuo",C,46,0.942,118,11,8,2,7,01203805
1952,Regular Season,Kokutetsu Swallows,2,"Ishikawa, Hisatada",1B,1,1.000,2,0,0,0,,01303801
1952,Regular Season,Kokutetsu Swallows,2,"Ishikawa, Hisatada",OF,1,1.000,1,0,0,0,,01303801
1952,Regular Season,Kokutetsu Swallows,37,"Otsuji, Hideo",P,1,0.000,0,0,0,0,,01303805
1952,Regular Season,Hiroshima Carp,3,"Osawa, Nobuo",1B,119,0.993,1202,33,9,90,,01303874
1952,Regular Season,Hiroshima Carp,3,"Osawa, Nobuo",2B,2,0.800,3,1,1,1,,01303874
1952,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,117,0.985,1270,56,20,106,,01303876
1952,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",3B,1,0.000,0,0,0,0,,01303891
1952,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,41,0.963,7,72,3,1,,01303891
1952,Regular Season,Osaka Tigers,18,"Kawanishi, Toshio",2B,83,0.984,160,143,5,49,,01303892
1952,Regular Season,Osaka Tigers,18,"Kawanishi, Toshio",OF,19,1.000,15,1,0,0,,01303892
1952,Regular Season,Nagoya Dragons,3,"Kunieda, Toshimichi",2B,116,0.959,323,287,26,82,,01303896
1952,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,43,1.000,1,40,0,9,,01303898
1952,Regular Season,Kintetsu Pearls,14,"Fujii, Seiichiro",P,9,1.000,0,5,0,0,,01403805
1952,Regular Season,Mainichi Orions,16,"Ueno, Shigeo",P,33,0.940,2,45,3,2,,01503801
1952,Regular Season,Hiroshima Carp,17,"Sugiura, Ryutaro",P,42,0.884,5,33,5,1,,01503803
