Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2007,Regular Season,Yokohama BayStars,33,"Furuki, Katsuaki",OF,48,0.971,64,2,2,0,,01003888
2007,Regular Season,Seibu Lions,3,"Nakajima, Hiroyuki",SS,140,0.968,209,393,20,73,,01005113
2007,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",P,9,1.000,3,6,0,0,,01005114
2007,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",P,52,1.000,3,8,0,0,,01005117
2007,Regular Season,Tohoku Rakuten Golden Eagles,8,"Isobe, Koichi",OF,117,0.990,198,6,2,3,,01103884
2007,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,1,1.000,2,0,0,0,,01103888
2007,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",3B,144,0.970,105,284,12,15,,01103888
2007,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",P,16,1.000,7,8,0,0,,01105111
2007,Regular Season,Chunichi Dragons,25,"Arai, Ryota",1B,2,1.000,7,0,0,1,,01105112
2007,Regular Season,Chunichi Dragons,25,"Arai, Ryota",OF,1,0.000,0,0,0,0,,01105112
2007,Regular Season,Hiroshima Toyo Carp,69,"Amaya, Soichiro",OF,10,0.875,7,0,1,0,,01105115
2007,Regular Season,Hokkaido Nippon-Ham Fighters,54,"Inada, Naoto",1B,48,0.996,242,10,1,15,,01105119
2007,Regular Season,Hokkaido Nippon-Ham Fighters,54,"Inada, Naoto",2B,1,1.000,1,1,0,1,,01105119
2007,Regular Season,Hokkaido Nippon-Ham Fighters,54,"Inada, Naoto",3B,32,0.959,14,33,2,2,,01105119
2007,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",P,31,0.000,0,0,0,0,,01203886
2007,Regular Season,Chiba Lotte Marines,65,"Minami, Ryusuke",OF,10,0.875,7,0,1,0,,01205111
2007,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",2B,20,0.981,41,60,2,12,,01205112
2007,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",3B,2,0.000,0,0,0,0,,01205112
2007,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",SS,7,1.000,14,13,0,2,,01205112
2007,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",P,3,1.000,1,0,0,0,,01205113
2007,Regular Season,Yomiuri Giants,13,"Hayashi, Masanori",P,41,1.000,3,3,0,0,,01205115
2007,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,61,1.000,3,9,0,0,,01205117
2007,Regular Season,Seibu Lions,17,"Yamazaki, Satoshi",P,45,1.000,2,8,0,2,,01205119
2007,Regular Season,Tohoku Rakuten Golden Eagles,7,"Yamasaki, Takeshi",1B,18,0.994,152,8,1,9,,01303868
2007,Regular Season,Yomiuri Giants,27,"Kadokura, Ken",P,12,1.000,1,4,0,0,,01303882
2007,Regular Season,Hokkaido Nippon-Ham Fighters,9,"Oda, Tomoyuki",1B,16,1.000,117,4,0,6,,01303886
2007,Regular Season,Seibu Lions,7,"Kataoka, Yasuyuki",2B,110,0.993,261,345,4,63,,01305110
2007,Regular Season,Seibu Lions,7,"Kataoka, Yasuyuki",SS,7,0.944,9,8,1,4,,01305110
2007,Regular Season,Hiroshima Toyo Carp,19,"Ueno, Hirofumi",P,31,1.000,1,5,0,1,,01305114
2007,Regular Season,Chiba Lotte Marines,8,"Imae, Toshiaki",3B,99,0.980,64,183,5,6,,01305115
2007,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",P,50,0.882,4,11,2,1,,01305117
2007,Regular Season,Orix Buffaloes,17,"Katsuki, Ryota",P,3,1.000,0,1,0,0,,01305119
2007,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,19,0.960,6,18,1,0,,01403862
2007,Regular Season,Hanshin Tigers,47,"Yoshino, Makoto",P,7,1.000,0,1,0,0,,01405111
2007,Regular Season,Chunichi Dragons,57,"Kuramoto, Hidenori",OF,86,0.991,102,6,1,1,,01503888
2007,Regular Season,Tohoku Rakuten Golden Eagles,0,"Sato, Hiroshi",P,1,0.000,0,0,0,0,,01505111
2007,Regular Season,Chiba Lotte Marines,1,"Ohmine, Yuta",P,1,0.000,0,0,0,0,,01505114
2007,Regular Season,Seibu Lions,56,"Kurose, Haruki",1B,3,1.000,19,1,0,2,,01505119
2007,Regular Season,Seibu Lions,56,"Kurose, Haruki",2B,7,1.000,2,6,0,1,,01505119
2007,Regular Season,Seibu Lions,56,"Kurose, Haruki",3B,1,1.000,0,2,0,0,,01505119
2007,Regular Season,Seibu Lions,23,"Ming-Chieh, Hsu",P,15,1.000,1,1,0,0,,01605111
2007,Regular Season,Yokohama BayStars,34,"Mitsuhashi, Naoki",P,15,1.000,1,7,0,1,,01605112
2007,Regular Season,Tohoku Rakuten Golden Eagles,23,"Sekikawa, Koichi",OF,5,1.000,7,0,0,0,,01703883
2007,Regular Season,Chunichi Dragons,39,"Shimizu, Masaumi",C,14,1.000,35,2,0,0,1,01703884
2007,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",2B,6,1.000,13,7,0,3,,01705112
2007,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",3B,86,0.943,45,121,10,20,,01705112
2007,Regular Season,Tohoku Rakuten Golden Eagles,12,"Kusano, Daisuke",SS,22,0.954,30,53,4,12,,01705112
2007,Regular Season,Hanshin Tigers,51,"Sakurai, Kodai",OF,73,1.000,101,3,0,0,,01705115
2007,Regular Season,Yokohama BayStars,66,"Kimura, Shogo",2B,2,1.000,1,1,0,1,,01705117
2007,Regular Season,Yokohama BayStars,66,"Kimura, Shogo",3B,6,1.000,0,2,0,0,,01705117
2007,Regular Season,Yokohama BayStars,66,"Kimura, Shogo",SS,2,1.000,0,1,0,0,,01705117
2007,Regular Season,Seibu Lions,59,"Yamamoto, Ayumu",P,5,1.000,2,0,0,0,,01805112
2007,Regular Season,Tohoku Rakuten Golden Eagles,20,"Taninaka, Shinji",P,2,1.000,1,1,0,0,,01903884
2007,Regular Season,Orix Buffaloes,22,"Tanaka, Yuki",P,16,0.750,0,6,2,0,,01903886
2007,Regular Season,Yomiuri Giants,7,"Nioka, Tomohiro",3B,4,1.000,3,0,0,0,,01903888
2007,Regular Season,Yomiuri Giants,7,"Nioka, Tomohiro",SS,139,0.985,168,421,9,71,,01903888
2007,Regular Season,Tohoku Rakuten Golden Eagles,37,"Shima, Motohiro",C,125,0.991,773,101,8,10,13,01905114
2007,Regular Season,Chunichi Dragons,63,"Donoe, Takehiro",1B,2,1.000,13,1,0,0,,01905119
2007,Regular Season,Chunichi Dragons,63,"Donoe, Takehiro",OF,19,1.000,22,1,0,0,,01905119
2007,Regular Season,Seibu Lions,54,"Graman, Alex",P,40,1.000,3,13,0,0,,03105112
