Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2009,Regular Season,Tohoku Rakuten Golden Eagles,44,"Nakatani, Jin",C,55,0.997,269,31,1,8,2,01003886
2009,Regular Season,Orix Buffaloes,46,"Furuki, Katsuaki",OF,3,1.000,2,0,0,0,,01003888
2009,Regular Season,Saitama Seibu Lions,3,"Nakajima, Hiroyuki",SS,144,0.982,212,446,12,89,,01005113
2009,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",P,56,0.944,10,7,1,1,,01005114
2009,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",P,1,0.000,0,0,0,0,,01005117
2009,Regular Season,Tohoku Rakuten Golden Eagles,8,"Isobe, Koichi",OF,7,1.000,6,0,0,0,,01103884
2009,Regular Season,Hanshin Tigers,25,"Arai, Takahiro",3B,144,0.973,86,279,10,24,,01103888
2009,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",P,24,0.962,11,40,2,2,,01105111
2009,Regular Season,Chunichi Dragons,25,"Arai, Ryota",1B,1,1.000,1,0,0,0,,01105112
2009,Regular Season,Hiroshima Toyo Carp,49,"Amaya, Soichiro",OF,91,0.964,156,4,6,1,,01105115
2009,Regular Season,Tohoku Rakuten Golden Eagles,13,"Isaka, Ryohei",P,15,1.000,5,8,0,0,,01105118
2009,Regular Season,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",1B,27,1.000,65,1,0,8,,01105119
2009,Regular Season,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",2B,8,0.929,4,9,1,2,,01105119
2009,Regular Season,Hokkaido Nippon-Ham Fighters,5,"Inada, Naoto",3B,13,0.909,3,7,1,1,,01105119
2009,Regular Season,Yomiuri Giants,37,"Fujita, Soichi",P,19,1.000,1,6,0,0,,01203886
2009,Regular Season,Chiba Lotte Marines,65,"Minami, Ryusuke",OF,13,1.000,8,0,0,0,,01205111
2009,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",2B,13,0.981,23,30,1,5,,01205112
2009,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",3B,8,0.917,2,9,1,0,,01205112
2009,Regular Season,Chiba Lotte Marines,32,"Nemoto, Shunichi",SS,8,0.952,7,13,1,5,,01205112
2009,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",P,2,0.000,0,0,0,0,,01205113
2009,Regular Season,Saitama Seibu Lions,45,"Fujita, Taiyo",P,25,1.000,2,4,0,0,,01205113
2009,Regular Season,Chunichi Dragons,1,"Donoue, Naomichi",3B,1,0.000,0,0,0,0,,01205114
2009,Regular Season,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",P,46,0.941,0,16,1,0,,01205115
2009,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",P,25,0.966,3,25,1,1,,01205116
2009,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,56,1.000,5,6,0,0,,01205117
2009,Regular Season,Tohoku Rakuten Golden Eagles,7,"Yamasaki, Takeshi",1B,12,1.000,78,4,0,9,,01303868
