Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1999,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",P,17,1.000,3,11,0,0,,01003880
1999,Regular Season,Yomiuri Giants,61,"Horita, Ichiro",OF,10,1.000,4,0,0,0,,01003884
1999,Regular Season,Orix Bluewave,32,"Yanagisawa, Yuichi",C,1,1.000,1,0,0,0,0,01003889
1999,Regular Season,Orix Bluewave,32,"Yanagisawa, Yuichi",OF,1,1.000,1,0,0,0,,01003889
1999,Regular Season,Yomiuri Giants,23,"Yanagisawa, Yuichi",C,1,1.000,3,0,0,0,0,01003889
1999,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",P,25,1.000,7,4,0,0,,01103882
1999,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",2B,11,0.978,20,25,1,5,,01103883
1999,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",3B,88,0.977,55,117,4,10,,01103883
1999,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",OF,1,1.000,2,0,0,0,,01103883
1999,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",SS,4,1.000,6,10,0,2,,01103883
1999,Regular Season,Osaka Kintetsu Buffaloes,22,"Isobe, Koichi",2B,1,0.000,0,0,0,0,,01103884
1999,Regular Season,Osaka Kintetsu Buffaloes,22,"Isobe, Koichi",OF,114,0.990,199,8,2,1,,01103884
1999,Regular Season,Hanshin Tigers,29,"Igawa, Kei",P,7,1.000,0,3,0,0,,01103886
1999,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,28,0.987,136,14,2,16,,01103888
1999,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",3B,3,1.000,0,5,0,0,,01103888
1999,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",OF,2,1.000,2,0,0,0,,01103888
1999,Regular Season,Yakult Swallows,68,"Usami, Yasuhiro",2B,7,0.938,5,10,1,2,,01103889
1999,Regular Season,Yakult Swallows,68,"Usami, Yasuhiro",SS,1,1.000,1,2,0,1,,01103889
1999,Regular Season,Yomiuri Giants,39,"Mitsuyama, Hidekazu",C,37,1.000,158,5,0,2,1,01203862
1999,Regular Season,Seibu Lions,43,"Yokota, Hisanori",P,7,0.875,1,6,1,0,,01203864
1999,Regular Season,Hiroshima Toyo Carp,37,"Nonogaki, Takeshi",3B,4,1.000,1,6,0,1,,01203881
1999,Regular Season,Hiroshima Toyo Carp,26,"Yoshitoshi, Takinori",P,4,0.000,0,0,0,0,,01203882
1999,Regular Season,Yokohama BayStars,14,"Morinaka, Masao",P,41,1.000,1,7,0,0,,01203884
1999,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",P,65,1.000,3,12,0,0,,01203886
1999,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,21,0.970,6,26,1,0,,01203887
1999,Regular Season,Osaka Kintetsu Buffaloes,34,"Mende, Tetsuji",P,9,1.000,1,2,0,0,,01203888
1999,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,24,1.000,8,10,0,1,,01303864
1999,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",1B,109,0.993,895,43,7,67,,01303868
1999,Regular Season,Hanshin Tigers,19,"Kawajiri, Tetsuro",P,18,0.972,5,30,1,0,,01303880
1999,Regular Season,Seibu Lions,23,"Otsuka, Koji",OF,31,0.914,32,0,3,0,,01303881
1999,Regular Season,Chunichi Dragons,25,"Kadokura, Ken",P,15,0.857,1,5,1,0,,01303882
1999,Regular Season,Nippon-Ham Fighters,8,"Kataoka, Atsushi",3B,95,0.981,83,180,5,17,,01303885
1999,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,25,0.969,3,28,1,2,,01403862
1999,Regular Season,Hanshin Tigers,57,"Yamaoka, Hiroyuki",P,5,0.000,0,0,0,0,,01403886
1999,Regular Season,Chiba Lotte Marines,44,"Yoshitsuru, Kenji",C,65,0.985,244,21,4,2,3,01403887
1999,Regular Season,Nippon-Ham Fighters,42,"Withem, Shannon",P,17,1.000,5,17,0,2,,01403888
1999,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",P,7,0.875,1,6,1,1,,01503866
1999,Regular Season,Yomiuri Giants,58,"Saito, Takayuki",1B,2,1.000,4,0,0,0,,01503880
1999,Regular Season,Yomiuri Giants,58,"Saito, Takayuki",OF,15,0.750,3,0,1,0,,01503880
1999,Regular Season,Chunichi Dragons,41,"Kawano, Ryo",1B,3,1.000,29,2,0,2,,01503881
1999,Regular Season,Orix Bluewave,61,"Kuriyama, Satoshi",P,3,0.500,0,1,1,0,,01503884
1999,Regular Season,Yokohama BayStars,30,"Kohiyama, Masahito",P,20,1.000,1,5,0,0,,01503887
1999,Regular Season,Osaka Kintetsu Buffaloes,18,"Sakai, Hiroki",P,2,0.000,0,0,0,0,,01503889
1999,Regular Season,Chiba Lotte Marines,13,"Yoshida, Atsushi",P,29,0.833,0,5,1,0,,01603885
1999,Regular Season,Yakult Swallows,20,"Jacome, Jason",P,26,0.900,11,25,4,0,,01603888
1999,Regular Season,Chunichi Dragons,28,"Daito, Masaaki",P,6,0.857,1,5,1,0,,01703882
1999,Regular Season,Chunichi Dragons,23,"Sekikawa, Koichi",OF,135,0.988,252,5,3,1,,01703883
1999,Regular Season,Chiba Lotte Marines,8,"Shimizu, Masaumi",C,107,0.991,625,66,6,11,7,01703884
1999,Regular Season,Osaka Kintetsu Buffaloes,40,"Shinada, Ayahito",P,17,1.000,0,3,0,0,,01703885
1999,Regular Season,Hiroshima Toyo Carp,52,"Tamaki, Tomotaka",2B,2,1.000,0,1,0,0,,01703889
1999,Regular Season,Hiroshima Toyo Carp,52,"Tamaki, Tomotaka",3B,10,1.000,3,3,0,0,,01703889
1999,Regular Season,Hiroshima Toyo Carp,52,"Tamaki, Tomotaka",SS,3,1.000,2,2,0,1,,01703889
1999,Regular Season,Hiroshima Toyo Carp,13,"Yamada, Kikuo",P,5,0.000,0,0,0,0,,01803881
1999,Regular Season,Hiroshima Toyo Carp,62,"Kobayashi, Atsushi",P,30,0.714,1,4,2,2,,01803883
1999,Regular Season,Osaka Kintetsu Buffaloes,47,"Mattson, Rob",P,20,1.000,11,11,0,1,,01803886
1999,Regular Season,Seibu Lions,60,"Manuel, Barry",P,1,0.000,0,0,0,0,,01803888
1999,Regular Season,Yakult Swallows,14,"Hirota, Hiroaki",P,37,1.000,4,9,0,0,,01903864
1999,Regular Season,Hanshin Tigers,47,"Ito, Atsunori",P,59,1.000,2,11,0,3,,01903866
1999,Regular Season,Hanshin Tigers,5,"Shinjo, Tsuyoshi",2B,1,1.000,0,1,0,0,,01903881
1999,Regular Season,Hanshin Tigers,5,"Shinjo, Tsuyoshi",OF,121,0.988,247,8,3,2,,01903881
1999,Regular Season,Seibu Lions,15,"Taninaka, Shinji",P,8,1.000,6,3,0,0,,01903884
1999,Regular Season,Orix Bluewave,6,"Taguchi, So",2B,81,0.974,141,228,10,34,,01903885
1999,Regular Season,Orix Bluewave,6,"Taguchi, So",OF,58,0.988,81,4,1,0,,01903885
1999,Regular Season,Orix Bluewave,6,"Taguchi, So",SS,20,0.943,32,51,5,16,,01903885
1999,Regular Season,Osaka Kintetsu Buffaloes,64,"Tanaka, Yuki",P,16,1.000,2,11,0,1,,01903886
1999,Regular Season,Yomiuri Giants,7,"Nioka, Tomohiro",SS,120,0.981,149,326,9,63,,01903888
1999,Regular Season,Seibu Lions,63,"Paul, Corey",OF,34,0.962,50,0,2,0,,03103888
1999,Regular Season,Fukuoka Daiei Hawks,27,"Yoshinaga, Koichiro",1B,4,0.957,19,3,1,1,,03703868
1999,Regular Season,Yakult Swallows,13,"Kato, Hiroto",P,8,1.000,1,0,0,0,,05003868
1999,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",1B,2,0.000,0,0,0,0,,05303868
1999,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",2B,22,1.000,5,9,0,1,,05303868
1999,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",3B,69,1.000,14,17,0,2,,05303868
1999,Regular Season,Hanshin Tigers,25,"Hamanaka, Osamu",3B,7,1.000,3,7,0,1,,11013884
1999,Regular Season,Hanshin Tigers,25,"Hamanaka, Osamu",OF,21,0.900,16,2,2,1,,11013884
1999,Regular Season,Chiba Lotte Marines,16,"Teramura, Tomokazu",P,10,1.000,1,5,0,0,,11013886
1999,Regular Season,Chiba Lotte Marines,19,"Narimoto, Toshihide",P,2,1.000,1,2,0,0,,11013887
1999,Regular Season,Yokohama BayStars,45,"Fukumoto, Makoto",3B,2,1.000,0,2,0,0,,11013888
1999,Regular Season,Osaka Kintetsu Buffaloes,57,"Matoyama, Tetsuya",C,116,0.993,614,68,5,10,5,11013889
1999,Regular Season,Hanshin Tigers,3,"Yagi, Hiroshi",1B,6,1.000,16,1,0,3,,11213864
1999,Regular Season,Hanshin Tigers,3,"Yagi, Hiroshi",OF,5,1.000,3,0,0,0,,11213864
1999,Regular Season,Yokohama BayStars,25,"Hatayama, Hitoshi",1B,13,0.905,18,1,2,1,,11213867
1999,Regular Season,Yokohama BayStars,25,"Hatayama, Hitoshi",OF,4,0.857,6,0,1,0,,11213867
1999,Regular Season,Hiroshima Toyo Carp,23,"Yokoyama, Ryuji",P,23,1.000,2,13,0,1,,11213880
1999,Regular Season,Nippon-Ham Fighters,43,"Nishi, Shunji",2B,2,1.000,4,10,0,0,,11213881
1999,Regular Season,Nippon-Ham Fighters,43,"Nishi, Shunji",3B,10,1.000,0,2,0,0,,11213881
1999,Regular Season,Yomiuri Giants,31,"Misawa, Koichi",P,36,1.000,9,18,0,0,,11213884
1999,Regular Season,Fukuoka Daiei Hawks,34,"Yoshitake, Shintaro",P,8,1.000,1,2,0,0,,11213889
1999,Regular Season,Orix Bluewave,21,"Noda, Koji",P,2,0.000,0,0,0,0,,11313866
1999,Regular Season,Orix Bluewave,9,"Kase, Toshihiro",1B,1,1.000,4,0,0,0,,11313880
1999,Regular Season,Orix Bluewave,9,"Kase, Toshihiro",OF,63,0.974,36,2,1,1,,11313880
