Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1968,Regular Season,Hankyu Braves,24,"Negoro, Hiromitsu",C,8,0.923,11,1,1,0,1,01003804
1968,Regular Season,Yomiuri Giants,10,"Takakura, Teruyuki",OF,38,1.000,41,3,0,0,,01003807
1968,Regular Season,Chunichi Dragons,9,"Hishikawa, Akira",OF,51,1.000,56,2,0,1,,01003820
1968,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,55,0.949,6,31,2,2,,01003821
1968,Regular Season,Nankai Hawks,1,"Blasingame, Don",2B,133,0.973,268,346,17,76,,01003824
1968,Regular Season,Nishitetsu Lions,56,"Suzuki, Goro",1B,23,1.000,94,10,0,4,,01003825
1968,Regular Season,Nishitetsu Lions,56,"Suzuki, Goro",3B,1,0.500,1,0,1,0,,01003825
1968,Regular Season,Kintetsu Buffaloes,51,"Matsushita, Yoshio",OF,1,0.000,0,0,0,0,,01003826
1968,Regular Season,Nishitetsu Lions,13,"Nagayasu, Masayuki",1B,1,0.000,0,0,0,0,,01003829
1968,Regular Season,Nishitetsu Lions,13,"Nagayasu, Masayuki",P,35,1.000,10,29,0,2,,01003829
1968,Regular Season,Hiroshima Toyo Carp,37,"Inoe, Osamu",2B,7,1.000,7,2,0,0,,01103820
1968,Regular Season,Hiroshima Toyo Carp,37,"Inoe, Osamu",3B,4,1.000,0,4,0,0,,01103820
1968,Regular Season,Hiroshima Toyo Carp,37,"Inoe, Osamu",SS,3,1.000,2,2,0,0,,01103820
1968,Regular Season,Yomiuri Giants,28,"Inoe, Yoshio",P,4,1.000,0,1,0,0,,01103821
1968,Regular Season,Tokyo Orions,26,"Otsuka, Yasuo",C,69,0.990,172,24,2,3,2,01103822
1968,Regular Season,Taiyo Whales,5,"Ito, Isao",C,120,0.988,658,56,9,16,4,01103823
1968,Regular Season,Nishitetsu Lions,9,"Aratake, Yasuhiro",1B,16,0.973,67,5,2,7,,01103824
1968,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",1B,1,0.000,0,0,0,0,,01103826
1968,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",OF,2,0.000,0,0,0,0,,01103826
1968,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",P,4,1.000,1,2,0,0,,01103826
1968,Regular Season,Kintetsu Buffaloes,29,"Hirai, Seiichi",2B,1,1.000,0,2,0,1,,01203829
1968,Regular Season,Kintetsu Buffaloes,29,"Hirai, Seiichi",3B,1,1.000,1,1,0,0,,01203829
1968,Regular Season,Kintetsu Buffaloes,29,"Hirai, Seiichi",OF,2,0.000,0,0,0,0,,01203829
1968,Regular Season,Tokyo Orions,3,"Enomoto, Kihachi",1B,129,0.999,1251,84,1,92,,01303800
1968,Regular Season,Taiyo Whales,44,"Oikawa, Nobuji",P,31,0.941,11,21,2,1,,01303820
1968,Regular Season,Hiroshima Toyo Carp,4,"Sano, Makio",2B,3,1.000,4,8,0,2,,01303822
1968,Regular Season,Hiroshima Toyo Carp,4,"Sano, Makio",3B,11,0.833,3,7,2,1,,01303822
1968,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",1B,1,0.000,0,0,0,0,,01303824
1968,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",P,23,1.000,2,9,0,1,,01303824
1968,Regular Season,Sankei Atoms,20,"Ishito, Shiroku",P,54,0.990,16,82,1,6,,01303825
1968,Regular Season,Toei Flyers,36,"Ochiai, Kinichi",OF,2,0.000,0,0,0,0,,01303826
1968,Regular Season,Toei Flyers,36,"Ochiai, Kinichi",P,23,1.000,1,8,0,0,,01303826
1968,Regular Season,Hiroshima Toyo Carp,9,"Ogawa, Hirofumi",OF,49,0.970,95,3,3,0,,01303829
1968,Regular Season,Nankai Hawks,48,"Watarai, Sumio",1B,2,0.000,0,0,0,0,,01403806
1968,Regular Season,Nankai Hawks,48,"Watarai, Sumio",OF,63,0.000,0,0,0,0,,01403806
1968,Regular Season,Nishitetsu Lions,28,"Miyadera, Katsutoshi",C,104,0.991,410,55,4,8,6,01403829
1968,Regular Season,Nishitetsu Lions,28,"Miyadera, Katsutoshi",OF,1,0.000,0,0,0,0,,01403829
